27
30
32
29
32
26
14
14
26
32
40
29
35
38
31
33
31
23
17
16
33
36
39
28
30
35
38
44
44
40
33
25
37
44
55
51
76
95
100
97
85
54
47
40
52
67
70
58
56
59
57
67
60
44
32
29
41
45
48
40
40
41
45
46
42
32
25
21
31
41
53
57
44
45
39
37
33
23
18
18
22
26
28
24
26
27
27
23
24
19
16
17
22
23
27
21
24
26
24
19
19
14
13
13
17
19
23
17
17
18
17
18
19
13
11
11
15
16
17
14
19
17
16
16
18
14
10
11
17
16
17
12
14
16
16
15
15
12
10
11
14
15
18
20
15
16
16
16
17
12
10
10
13
15
21
15
17
18
16
15
16
15
11
11
15
14
15
14
16
14
13
13
13
10
9
10
11
15
15
12
15
18
16
15
17
13
12
12
15
