49.52,-113.97,3.0
49.45,-112.7,3.0
49.83,-110.9,3.0
51.05,-113.42,3.0
49.79,-112.12,1.0
50.53,-113.07,3.0
49.87,-111.05,4.0
49.12,-110.47,3.0
51.2,-115.5,3.0
51.18,-115.57,3.0
49.47,-114.18,3.0
52.88,-118.07,3.0
51.43,-116.22,3.0
50.02,-113.88,3.0
50.37,-114.42,3.0
54.72,-113.28,3.0
54.13,-114.68,3.0
53.58,-116.42,3.0
53.37,-117.7,3.0
55.43,-116.52,3.0
55.33,-115.42,6.0
54.62,-113.35,3.0
55.28,-114.77,3.0
55.2,-119.4,3.0
58.72,-111.15,6.0
58.38,-116.03,3.0
55.27,-119.77,3.0
54.42,-111.0,3.0
49.63,-102.27,3.0
50.45,-105.87,3.0
49.47,-104.6,3.0
51.27,-105.98,3.0
51.63,-103.53,1.0
50.78,-103.8,3.0
50.12,-103.92,3.0
50.42,-102.93,3.0
51.1,-103.33,3.0
52.2,-105.1,3.0
51.37,-105.53,4.0
50.55,-103.65,3.0
51.57,-101.9,3.0
50.65,-104.87,3.0
49.4,-103.4,3.0
50.13,-101.67,1.0
52.33,-105.0,3.0
51.52,-105.0,3.0
51.98,-103.92,4.0
50.52,-103.88,3.0
50.43,-104.67,3.0
51.42,-104.73,3.0
51.07,-104.95,3.0
50.88,-106.3,3.0
49.65,-103.83,4.0
50.35,-102.27,3.0
49.82,-104.18,3.0
49.72,-107.3,3.0
49.73,-105.97,3.0
50.83,-107.31,3.0
49.72,-107.75,3.0
50.47,-106.65,3.0
51.12,-106.6,1.0
49.82,-108.57,3.0
49.88,-106.55,3.0
51.23,-107.92,1.0
49.68,-108.92,3.0
50.88,-109.55,3.0
49.9,-109.48,3.0
50.53,-108.23,3.0
49.65,-108.4,3.0
49.3,-109.52,1.0
49.27,-105.6,6.0
49.67,-109.48,3.0
49.2,-109.52,3.0
49.02,-109.92,3.0
52.07,-107.98,3.0
53.33,-108.27,4.0
51.47,-109.15,3.0
52.33,-109.95,3.0
52.97,-108.37,3.0
51.52,-107.88,3.0
53.63,-109.22,3.0
52.36,-108.83,3.0
53.4,-108.95,3.0
53.13,-109.4,3.0
51.8,-106.5,3.0
51.73,-107.58,3.0
52.95,-105.02,3.0
52.87,-104.6,3.0
51.48,-107.05,3.0
53.23,-106.58,3.0
52.42,-105.15,3.0
52.67,-106.33,3.0
52.17,-106.72,3.0
52.13,-106.63,3.0
55.53,-102.35,3.0
55.13,-105.33,6.0
54.13,-108.43,6.0
53.97,-102.3,3.0
53.28,-104.33,3.0
53.35,-104.02,3.0
53.05,-104.25,3.0
52.08,-103.27,3.0
50.43,-101.05,3.0
49.87,-99.98,3.0
49.55,-99.08,3.0
49.18,-100.5,1.0
50.18,-100.62,3.0
50.27,-99.83,3.0
49.18,-101.27,3.0
49.97,-98.3,3.0
50.77,-101.28,3.0
49.7,-99.55,3.0
49.62,-100.27,3.0
49.63,-98.7,6.0
49.83,-100.95,3.0
49.03,-100.75,3.0
49.23,-100.05,3.0
49.03,-97.18,3.0
49.5,-98.17,3.0
49.03,-97.56,4.0
49.18,-98.1,3.0
49.18,-98.08,3.0
49.35,-97.37,3.0
49.4,-99.63,3.0
49.93,-96.85,5.0
49.02,-95.6,3.0
50.13,-97.63,6.0
52.35,-97.03,3.0
50.47,-96.0,3.0
49.62,-95.2,3.0
51.15,-100.03,6.0
51.3,-98.62,3.0
52.05,-101.22,1.0
54.77,-101.88,3.0
53.82,-101.25,3.0
53.98,-97.83,6.0
50.63,-93.22,3.0
48.73,-91.63,3.0
48.63,-93.8,3.0
48.62,-93.42,3.0
48.77,-92.62,3.0
49.78,-92.83,3.0
49.42,-91.65,3.0
49.15,-88.35,3.0
48.4,-89.62,3.0
49.43,-88.15,3.0
50.18,-86.7,3.0
49.42,-90.9,3.0
48.82,-87.27,3.0
46.2,-83.0,3.0
48.47,-84.42,3.0
49.23,-84.8,3.0
48.6,-85.28,3.0
47.3,-82.1,3.0
47.83,-83.43,3.0
46.47,-80.82,3.0
47.3,-81.45,3.0
46.48,-80.98,3.0
46.38,-81.57,3.0
49.07,-81.03,3.0
47.45,-79.63,2.0
47.8,-79.83,3.0
48.75,-80.67,3.0
49.4,-82.43,3.0
47.12,-79.48,3.0
47.5,-79.67,3.0
48.35,-81.4,3.0
45.58,-78.55,3.0
46.98,-80.08,3.0
46.45,-79.87,3.0
45.5,-77.98,3.0
46.32,-79.47,3.0
45.92,-82.47,3.0
45.18,-76.23,4.0
44.6,-75.7,3.0
45.0,-75.63,3.0
44.92,-75.19,3.0
45.38,-75.72,3.0
45.83,-77.15,3.0
45.48,-76.43,3.0
45.13,-79.38,3.0
44.1,-79.78,3.0
44.88,-79.67,4.0
44.48,-80.22,1.0
44.18,-80.82,1.0
44.33,-80.55,3.0
45.32,-79.25,3.0
44.58,-80.58,4.0
44.62,-79.4,3.0
44.57,-80.92,3.0
45.33,-80.0,3.0
45.52,-79.3,3.0
43.55,-81.55,3.0
43.17,-82.03,3.0
43.72,-81.7,3.0
43.95,-81.5,3.0
42.97,-82.37,4.0
44.5,-81.37,3.0
45.25,-81.67,3.0
44.13,-81.15,3.0
42.97,-81.97,5.0
42.92,-79.7,4.0
43.2,-79.57,3.0
43.18,-79.58,3.0
42.03,-82.9,3.0
42.05,-82.63,3.0
43.13,-79.08,1.0
43.08,-79.08,3.0
41.75,-82.68,3.0
43.18,-79.27,4.0
42.78,-80.22,3.0
42.67,-81.22,4.0
42.45,-81.88,3.0
43.2,-79.25,2.0
43.18,-79.23,3.0
42.78,-81.17,3.0
42.87,-80.33,3.0
43.18,-79.4,3.0
42.58,-82.4,3.0
42.99,-79.26,3.0
42.33,-82.93,5.0
43.13,-80.27,3.0
43.33,-80.32,1.0
43.52,-80.23,3.0
43.43,-80.5,3.0
43.75,-80.97,4.0
43.18,-81.42,3.0
43.98,-80.75,2.0
43.18,-80.45,6.0
43.38,-81.0,3.0
43.14,-80.77,3.0
43.85,-80.08,2.0
44.15,-77.39,3.0
44.17,-77.35,3.0
43.98,-77.22,5.0
43.7,-79.77,4.0
43.65,-79.95,3.0
44.07,-79.43,4.0
43.97,-79.47,3.0
43.92,-80.05,4.0
43.97,-78.62,3.0
43.9,-78.87,4.0
44.02,-77.13,6.0
43.67,-79.4,3.0
43.78,-79.27,3.0
43.62,-79.4,4.0
44.5,-77.28,3.0
45.05,-77.85,3.0
45.0,-78.58,3.0
44.47,-78.23,2.0
44.35,-78.75,3.0
44.93,-78.72,4.0
44.28,-78.32,3.0
46.05,-73.18,3.0
46.67,-71.75,3.0
46.85,-72.47,6.0
46.03,-73.43,3.0
45.3,-74.05,3.0
46.8,-71.22,3.0
45.85,-73.75,3.0
46.73,-72.57,3.0
46.57,-72.75,3.0
46.2,-70.77,3.0
45.18,-72.57,3.0
45.92,-71.32,3.0
45.88,-72.48,3.0
45.48,-71.67,3.0
45.3,-72.9,3.0
45.05,-74.17,4.0
45.83,-71.08,3.0
45.37,-71.82,3.0
45.42,-73.93,3.0
45.5,-73.58,3.0
46.2,-72.62,3.0
46.07,-70.97,3.0
45.52,-73.42,3.0
45.63,-72.95,1.0
45.4,-71.9,3.0
46.03,-73.12,3.0
46.07,-71.32,3.0
46.72,-75.98,3.0
45.52,-75.78,3.0
45.97,-74.63,3.0
46.38,-75.98,3.0
46.57,-75.5,3.0
46.4,-75.08,3.0
46.12,-75.63,3.0
48.97,-68.62,3.0
50.18,-66.63,6.0
50.53,-59.5,3.0
47.67,-70.15,3.0
50.18,-61.82,3.0
47.12,-70.83,3.0
48.15,-69.7,3.0
46.75,-70.53,3.0
48.33,-67.9,3.0
48.37,-68.7,3.0
49.08,-66.75,3.0
49.23,-65.32,3.0
48.37,-67.23,3.0
48.83,-64.48,3.0
47.38,-61.87,1.0
47.35,-70.03,3.0
47.97,-66.93,3.0
48.5,-68.48,3.0
48.15,-64.98,3.0
49.82,-64.35,3.0
48.88,-72.45,3.0
48.42,-71.08,3.0
48.65,-71.2,3.0
48.58,-71.63,3.0
48.42,-71.25,3.0
48.9,-71.03,3.0
48.3,-71.22,3.0
48.53,-72.23,3.0
47.55,-74.18,3.0
48.35,-74.1,3.0
46.85,-73.65,3.0
47.4,-72.78,3.0
47.9,-73.8,3.0
47.32,-76.47,3.0
47.55,-79.24,3.0
46.71,-79.1,3.0
47.83,-77.37,3.0
47.35,-79.43,3.0
48.57,-78.13,3.0
53.83,-79.0,3.0
50.42,-73.88,3.0
58.47,-78.08,3.0
55.28,-77.75,3.0
61.08,-69.55,3.0
46.71,-67.72,3.0
47.62,-65.65,3.0
45.78,-66.15,3.0
47.05,-67.73,3.0
45.73,-67.0,3.0
45.58,-67.33,3.0
46.1,-64.79,3.0
45.2,-66.33,3.0
47.4,-65.78,3.0
46.67,-64.87,3.0
45.9,-64.38,1.0
45.08,-67.08,1.0
45.13,-66.83,3.0
45.28,-66.08,3.0
45.72,-65.53,3.0
46.17,-67.55,3.0
44.75,-65.52,3.0
46.1,-60.75,1.0
45.48,-62.02,3.0
44.62,-65.75,3.0
45.07,-64.48,3.0
44.47,-64.38,3.0
44.9,-63.83,3.0
45.77,-64.25,3.0
45.4,-64.33,3.0
43.93,-60.01,3.0
44.7,-63.9,3.0
44.67,-64.85,3.0
45.18,-62.0,3.0
45.37,-63.3,3.0
45.22,-63.0,3.0
45.22,-61.18,3.0
46.25,-63.13,3.0
46.4,-63.78,3.0
46.66,-53.08,3.0
47.57,-59.15,3.0
51.88,-55.38,3.0
56.55,-61.68,2.0
53.53,-60.15,6.0
