51.58,-119.78,6.0
51.3,-116.98,6.0
52.05,-118.59,6.0
59.57,-133.7,11.0
59.45,-136.37,7.0
60.77,-137.58,8.0
69.57,-138.91,3.0
68.95,-137.22,2.0
70.17,-124.72,2.0
61.24,-123.74,3.0
63.13,-117.24,3.0
68.32,-100.09,1.0
68.82,-93.43,1.0
63.34,-64.15,3.0
67.54,-63.79,2.0
66.65,-61.38,2.0
68.47,-66.82,2.0
68.65,-71.17,1.0
61.58,-64.65,3.0
69.08,-79.03,2.0
75.38,-105.72,1.0
53.29,-113.86,12.0
53.05,-112.82,12.0
53.55,-114.11,12.0
52.97,-111.0,10.0
52.47,-112.12,12.0
53.72,-113.18,12.0
51.77,-112.28,12.0
50.0,-113.64,7.0
49.7,-112.77,7.0
50.61,-112.98,7.0
49.79,-112.12,7.0
51.03,-115.03,7.0
50.71,-115.12,11.0
54.14,-115.79,12.0
58.62,-117.16,8.0
54.42,-117.74,11.0
54.42,-110.28,10.0
50.37,-102.57,10.0
50.55,-105.38,12.0
50.85,-104.27,10.0
51.18,-104.87,12.0
50.55,-103.65,10.0
51.26,-103.75,10.0
50.2,-102.73,10.0
50.9,-101.72,10.0
51.42,-105.25,10.0
52.33,-105.0,10.0
49.32,-102.12,12.0
50.57,-103.98,12.0
50.83,-107.31,12.0
51.13,-106.58,12.0
51.15,-107.26,12.0
50.27,-107.73,12.0
49.12,-105.52,12.0
49.1,-107.02,12.0
49.17,-105.98,12.0
53.45,-109.2,10.0
52.36,-108.83,10.0
51.48,-107.05,12.0
57.25,-105.62,8.0
51.73,-101.9,10.0
49.28,-99.29,10.0
50.66,-99.94,9.0
49.03,-97.56,10.0
50.01,-97.81,10.0
49.19,-98.9,10.0
50.12,-97.17,10.0
53.16,-99.28,9.0
49.62,-95.2,10.0
49.85,-95.53,10.0
50.71,-99.53,10.0
54.77,-101.88,9.0
51.45,-90.22,9.0
48.63,-93.97,10.0
49.65,-93.72,10.0
50.29,-88.91,9.0
49.03,-90.47,10.0
48.37,-89.12,16.0
51.27,-80.65,9.0
44.6,-75.67,14.0
46.05,-77.37,18.0
45.02,-74.75,14.0
44.43,-76.69,14.0
44.52,-76.08,14.0
45.38,-75.72,18.0
44.63,-79.54,14.0
44.4,-79.63,14.0
44.17,-81.62,14.0
42.88,-78.97,13.0
42.04,-82.67,13.0
42.51,-81.64,13.0
42.88,-79.25,13.0
43.04,-79.33,13.0
42.33,-82.93,13.0
43.73,-80.33,14.0
43.7,-80.38,14.0
43.35,-80.47,14.0
43.14,-80.77,14.0
44.15,-77.39,14.0
43.97,-78.18,14.0
43.64,-79.88,14.0
43.87,-78.83,14.0
44.12,-77.53,14.0
46.87,-72.4,19.0
45.32,-74.17,18.0
46.67,-71.92,19.0
46.67,-72.6,19.0
45.81,-73.43,18.0
45.3,-74.05,18.0
46.27,-73.02,19.0
45.5,-74.07,18.0
45.5,-74.37,18.0
46.98,-71.83,19.0
46.72,-72.08,19.0
46.53,-73.15,19.0
46.58,-72.23,19.0
46.2,-73.6,19.0
46.35,-73.35,19.0
46.82,-71.92,19.0
46.28,-73.75,19.0
45.95,-73.58,18.0
46.53,-72.43,19.0
45.67,-71.73,19.0
46.02,-71.95,18.0
46.67,-71.17,19.0
45.4,-72.27,19.0
45.48,-71.95,18.0
45.15,-71.8,18.0
45.82,-71.98,18.0
45.88,-72.48,18.0
45.3,-72.9,18.0
45.8,-73.0,18.0
46.48,-72.05,19.0
45.13,-72.23,18.0
45.38,-72.72,18.0
45.07,-73.72,18.0
45.6,-70.87,19.0
45.38,-73.43,18.0
46.33,-71.67,19.0
46.82,-71.1,19.0
45.37,-71.82,18.0
45.63,-71.37,19.0
45.27,-72.12,18.0
45.4,-73.13,18.0
46.2,-72.62,18.0
45.12,-74.05,18.0
45.63,-72.13,18.0
45.7,-73.5,18.0
45.22,-73.2,18.0
45.13,-74.35,18.0
45.08,-73.38,18.0
46.05,-70.52,19.0
46.07,-70.97,19.0
46.15,-70.7,19.0
45.57,-72.92,18.0
45.75,-70.68,19.0
45.2,-71.5,19.0
45.22,-73.85,18.0
45.73,-72.62,18.0
46.25,-71.22,19.0
46.22,-70.5,19.0
45.77,-70.95,19.0
46.33,-71.05,19.0
45.93,-70.48,19.0
45.37,-71.53,18.0
46.5,-71.08,19.0
46.03,-73.12,18.0
45.07,-72.68,18.0
46.1,-71.35,19.0
46.38,-70.93,19.0
45.28,-74.1,18.0
45.77,-73.37,18.0
45.55,-75.55,18.0
45.95,-74.62,19.0
45.52,-75.78,18.0
45.9,-75.08,19.0
45.65,-74.33,18.0
46.37,-74.77,19.0
46.3,-76.01,20.0
46.85,-75.33,19.0
45.98,-74.0,19.0
45.8,-74.05,18.0
46.07,-76.05,19.0
50.28,-64.78,16.0
50.16,-60.06,16.0
49.12,-68.38,17.0
48.85,-64.2,16.0
48.37,-67.23,17.0
48.28,-67.57,17.0
48.45,-68.52,19.0
46.48,-70.22,19.0
48.88,-67.12,17.0
46.73,-70.02,19.0
46.87,-70.88,19.0
48.33,-71.0,17.0
49.84,-71.17,17.0
48.43,-71.14,17.0
48.42,-71.75,17.0
48.77,-72.03,17.0
48.57,-71.33,17.0
47.92,-74.62,17.0
46.68,-73.92,19.0
46.71,-79.1,19.0
48.8,-78.28,17.0
48.06,-77.79,17.0
46.71,-67.72,19.0
45.95,-66.9,19.0
48.01,-64.49,16.0
46.17,-67.55,19.0
44.98,-64.92,15.0
45.07,-63.1,15.0
44.7,-63.9,15.0
43.99,-64.66,15.0
46.41,-63.35,15.0
46.42,-63.08,15.0
48.97,-56.07,16.0
47.98,-55.8,15.0
48.17,-57.33,16.0
46.66,-53.08,5.0
48.95,-57.95,15.0
50.24,-57.58,16.0
49.17,-57.43,15.0
48.35,-53.9,15.0
51.07,-56.88,16.0
53.32,-60.42,9.0
55.45,-60.22,9.0
