48.62,-123.42,5.0
48.41,-123.33,5.0
50.58,-126.93,5.0
49.38,-126.54,5.0
50.45,-122.93,6.0
49.24,-121.76,5.0
49.57,-119.65,4.0
49.1,-116.52,4.0
49.49,-115.07,5.0
51.0,-118.2,1.0
64.05,-139.43,1.0
64.91,-125.57,1.0
53.88,-111.07,3.0
53.45,-111.65,3.0
53.88,-114.12,3.0
52.47,-113.75,3.0
51.78,-114.1,4.0
49.17,-113.63,4.0
51.11,-114.02,4.0
49.13,-113.24,4.0
49.48,-111.45,4.0
49.72,-113.4,4.0
49.7,-112.77,4.0
50.02,-110.72,4.0
49.45,-112.7,4.0
49.79,-112.12,4.0
51.18,-115.57,3.0
54.62,-113.35,3.0
55.2,-119.4,3.0
58.38,-116.03,1.0
50.55,-103.65,3.0
50.43,-104.67,3.0
51.07,-104.95,3.0
49.82,-104.18,3.0
49.88,-106.55,3.0
49.9,-109.48,4.0
49.67,-109.48,4.0
52.07,-107.98,3.0
52.36,-108.83,3.0
52.17,-106.72,3.0
53.28,-104.33,3.0
49.87,-99.98,3.0
49.18,-101.27,3.0
49.03,-97.56,3.0
49.18,-98.08,3.0
49.62,-95.2,3.0
48.62,-93.42,3.0
49.23,-84.8,3.0
48.6,-85.28,1.0
49.07,-81.03,1.0
49.4,-82.43,1.0
46.32,-79.47,6.0
45.38,-75.72,6.0
44.88,-79.67,6.0
44.18,-80.82,6.0
44.13,-81.15,6.0
42.03,-82.9,6.0
41.75,-82.68,6.0
42.45,-81.88,6.0
43.52,-80.23,6.0
43.98,-80.75,6.0
43.14,-80.77,6.0
44.15,-77.39,6.0
43.67,-79.4,6.0
45.05,-77.85,6.0
45.37,-71.82,6.0
45.5,-73.58,6.0
45.63,-72.95,6.0
45.4,-71.9,6.0
50.53,-59.5,2.0
50.18,-61.82,2.0
47.38,-61.87,2.0
47.35,-70.03,6.0
48.57,-78.13,1.0
45.78,-66.15,2.0
45.9,-64.38,6.0
46.1,-60.75,6.0
45.07,-64.48,6.0
45.77,-64.25,6.0
45.4,-64.33,6.0
43.93,-60.01,5.0
45.28,-62.67,2.0
45.22,-63.0,6.0
46.25,-63.13,6.0
47.57,-59.15,2.0
51.88,-55.38,2.0
