Station Name,BURLINGTON PIERS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,ONTARIO,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.3,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.8,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,77.4,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,6151061,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71437,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WWB,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2015/2/12,2015,2,12,,-1.8,,-17.9,,-9.9,,27.9,,0,,,M,,M,,M,,,32,,43,
2015/2/13,2015,2,13,,-7.8,,-20.6,,-14.2,,32.2,,0,,,M,,M,,M,,,20,,32,
2015/2/14,2015,2,14,,-5,,-18.8,,-11.9,,29.9,,0,,,M,,M,,M,,,29,,50,
2015/2/15,2015,2,15,,-16.1,,-23.4,,-19.8,,37.8,,0,,,M,,M,,M,,,32,,41,
2015/2/16,2015,2,16,,-12.2,,-23.4,,-17.8,,35.8,,0,,,M,,M,,M,,,,,<31,
2015/2/17,2015,2,17,,-8.8,,-17.2,,-13,,31,,0,,,M,,M,,M,,,,,<31,
2015/2/18,2015,2,18,,-7.6,,-14.4,,-11,,29,,0,,,M,,M,,M,,,34,,37,
2015/2/19,2015,2,19,,-14.4,,-21.7,,-18.1,,36.1,,0,,,M,,M,,M,,,28,,44,
2015/2/20,2015,2,20,,-14.2,,-22.7,,-18.5,,36.5,,0,,,M,,M,,M,,,20,,32,
2015/2/21,2015,2,21,,-6.5,,-15.6,,-11.1,,29.1,,0,,,M,,M,,M,,,,,<31,
2015/2/22,2015,2,22,,-3.2,,-15.4,,-9.3,,27.3,,0,,,M,,M,,M,,,31,,39,
2015/2/23,2015,2,23,,-14.9,,-20.8,,-17.9,,35.9,,0,,,M,,M,,M,,,,,<31,
2015/2/24,2015,2,24,,-7.1,,-19.7,,-13.4,,31.4,,0,,,M,,M,,M,,,19,,46,
2015/2/25,2015,2,25,,-6.1,,-13.8,,-10,,28,,0,,,M,,M,,M,,,30,,44,
2015/2/26,2015,2,26,,-9.9,,-14.7,,-12.3,,30.3,,0,,,M,,M,,M,,,34,,33,
2015/2/27,2015,2,27,,-9.8,,-18.4,,-14.1,,32.1,,0,,,M,,M,,M,,,,,<31,
2015/2/28,2015,2,28,,-5.5,,-16,,-10.8,,28.8,,0,,,M,,M,,M,,,,,<31,
2015/3/1,2015,3,1,,-2.9,,-12,,-7.5,,25.5,,0,,,M,,M,,M,,,,,<31,
2015/3/2,2015,3,2,,-2.5,,-9.4,,-6,,24,,0,,,M,,M,,M,,,30,,44,
2015/3/3,2015,3,3,,2.6,,-11.8,,-4.6,,22.6,,0,,,M,,M,,M,,,25,,39,
2015/3/4,2015,3,4,,1.4,,-9.3,,-4,,22,,0,,,M,,M,,M,,,31,,52,
2015/3/5,2015,3,5,,-8.5,,-15.3,,-11.9,,29.9,,0,,,M,,M,,M,,,31,,39,
2015/3/6,2015,3,6,,-4.9,,-16.3,,-10.6,,28.6,,0,,,M,,M,,M,,,21,,37,
2015/3/7,2015,3,7,,0.5,,-5.4,,-2.5,,20.5,,0,,,M,,M,,M,,,21,,33,
2015/3/8,2015,3,8,,2.9,,-1.6,,0.7,,17.3,,0,,,M,,M,,M,,,27,,32,
2015/3/9,2015,3,9,,6.3,,-1.5,,2.4,,15.6,,0,,,M,,M,,M,,,,,<31,
2015/3/10,2015,3,10,,5.2,,-1.9,,1.7,,16.3,,0,,,M,,M,,M,,,,,<31,
2015/3/11,2015,3,11,,7.5,,1.5,,4.5,,13.5,,0,,,M,,M,,M,,,30,,44,
2015/3/12,2015,3,12,,3.6,,-1.7,,1,,17,,0,,,M,,M,,M,,,36,,33,
2015/3/13,2015,3,13,,1.1,,-1.5,,-0.2,,18.2,,0,,,M,,M,,M,,,,,<31,
2015/3/14,2015,3,14,,5.9,,0.5,,3.2,,14.8,,0,,,M,,M,,M,,,28,,44,
2015/3/15,2015,3,15,,4.7,,0.7,,2.7,,15.3,,0,,,M,,M,,M,,,31,,43,
2015/3/16,2015,3,16,,9.3,,0.6,,5,,13,,0,,,M,,M,,M,,,,,<31,
2015/3/17,2015,3,17,,6.9,,-2.7,,2.1,,15.9,,0,,,M,,M,,M,,,32,,59,
2015/3/18,2015,3,18,,2.5,,-4.2,,-0.9,,18.9,,0,,,M,,M,,M,,,29,,44,
2015/3/19,2015,3,19,,0.4,,-5.2,,-2.4,,20.4,,0,,,M,,M,,M,,,,,<31,
2015/3/20,2015,3,20,,7.1,,-0.3,,3.4,,14.6,,0,,,M,,M,,M,,,,,<31,
2015/3/21,2015,3,21,,6.3,,-4.7,,0.8,,17.2,,0,,,M,,M,,M,,,28,,54,
2015/3/22,2015,3,22,,-2.3,,-8.3,,-5.3,,23.3,,0,,,M,,M,,M,,,28,,39,
2015/3/23,2015,3,23,,-3.5,,-9.4,,-6.5,,24.5,,0,,,M,,M,,M,,,36,,35,
2015/3/24,2015,3,24,,-0.3,,-8,,-4.2,,22.2,,0,,,M,,M,,M,,,,,<31,
2015/3/25,2015,3,25,,8.2,,-2.1,,3.1,,14.9,,0,,,M,,M,,M,,,26,,35,
2015/3/26,2015,3,26,,4.8,,0.6,,2.7,,15.3,,0,,,M,,M,,M,,,,,<31,
2015/3/27,2015,3,27,,1.7,,-6.9,,-2.6,,20.6,,0,,,M,,M,,M,,,30,,37,
2015/3/28,2015,3,28,,-0.3,,-9.4,,-4.9,,22.9,,0,,,M,,M,,M,,,35,,39,
2015/3/29,2015,3,29,,5.7,,-5.7,,0,,18,,0,,,M,,M,,M,,,21,,59,
2015/3/30,2015,3,30,,6.9,,0.2,,3.6,,14.4,,0,,,M,,M,,M,,,30,,57,
2015/3/31,2015,3,31,,2.5,,-0.2,,1.2,,16.8,,0,,,M,,M,,M,,,,,<31,
2015/4/1,2015,4,1,,2.2,,-1.3,,0.5,,17.5,,0,,,M,,M,,M,,,,,<31,
2015/4/2,2015,4,2,,15.8,,0.8,,8.3,,9.7,,0,,,M,,M,,M,,,18,,50,
2015/4/3,2015,4,3,,12.7,,2.2,,7.5,,10.5,,0,,,M,,M,,M,,,30,,35,
2015/4/4,2015,4,4,,4.6,,0.4,,2.5,,15.5,,0,,,M,,M,,M,,,24,,37,
2015/4/5,2015,4,5,,1.4,,-0.6,,0.4,,17.6,,0,,,M,,M,,M,,,,,<31,
2015/4/6,2015,4,6,,3.4,,1.1,,2.3,,15.7,,0,,,M,,M,,M,,,3,,33,
2015/4/7,2015,4,7,,4,,1.7,,2.9,,15.1,,0,,,M,,M,,M,,,3,,37,
2015/4/8,2015,4,8,,2.6,,0.9,,1.8,,16.2,,0,,,M,,M,,M,,,3,,56,
2015/4/9,2015,4,9,,14.7,,1.5,,8.1,,9.9,,0,,,M,,M,,M,,,27,,37,
2015/4/10,2015,4,10,,16,,4.7,,10.4,,7.6,,0,,,M,,M,,M,,,23,,65,
2015/4/11,2015,4,11,,11,,3.9,,7.5,,10.5,,0,,,M,,M,,M,,,29,,43,
2015/4/12,2015,4,12,,17.7,,4.2,,11,,7,,0,,,M,,M,,M,,,,,<31,
2015/4/13,2015,4,13,,24.7,,2.9,,13.8,,4.2,,0,,,M,,M,,M,,,23,,57,
2015/4/14,2015,4,14,,16.5,,6.9,,11.7,,6.3,,0,,,M,,M,,M,,,31,,32,
2015/4/15,2015,4,15,,10.4,,3.3,,6.9,,11.1,,0,,,M,,M,,M,,,,,<31,
2015/4/16,2015,4,16,,13.3,,2.7,,8,,10,,0,,,M,,M,,M,,,18,,44,
2015/4/17,2015,4,17,,21.2,,9.6,,15.4,,2.6,,0,,,M,,M,,M,,,27,,32,
2015/4/18,2015,4,18,,19.6,,8.8,,14.2,,3.8,,0,,,M,,M,,M,,,31,,46,
2015/4/19,2015,4,19,,9.3,,2.9,,6.1,,11.9,,0,,,M,,M,,M,,,3,,46,
2015/4/20,2015,4,20,,18,,3.5,,10.8,,7.2,,0,,,M,,M,,M,,,20,,46,
2015/4/21,2015,4,21,,11.1,,5.8,,8.5,,9.5,,0,,,M,,M,,M,,,20,,65,
2015/4/22,2015,4,22,,7.2,,1.3,,4.3,,13.7,,0,,,M,,M,,M,,,23,,43,
2015/4/23,2015,4,23,,2.8,,-0.4,,1.2,,16.8,,0,,,M,,M,,M,,,30,,48,
2015/4/24,2015,4,24,,6.4,,0.1,,3.3,,14.7,,0,,,M,,M,,M,,,30,,41,
2015/4/25,2015,4,25,,7.4,,0.4,,3.9,,14.1,,0,,,M,,M,,M,,,,,<31,
2015/4/26,2015,4,26,,10.7,,4,,7.4,,10.6,,0,,,M,,M,,M,,,32,,35,
2015/4/27,2015,4,27,,11.7,,4.8,,8.3,,9.7,,0,,,M,,M,,M,,,35,,33,
2015/4/28,2015,4,28,,16.8,,5,,10.9,,7.1,,0,,,M,,M,,M,,,,,<31,
2015/4/29,2015,4,29,,17.4,,7.3,,12.4,,5.6,,0,,,M,,M,,M,,,10,,32,
2015/4/30,2015,4,30,,10.7,,4.9,,7.8,,10.2,,0,,,M,,M,,M,,,,,<31,
2015/5/1,2015,5,1,,18.6,,9,,13.8,,4.2,,0,,,M,,M,,M,,,,,<31,
2015/5/2,2015,5,2,,21.4,,9.7,,15.6,,2.4,,0,,,M,,M,,M,,,18,,41,
2015/5/3,2015,5,3,,25.4,,11.3,,18.4,,0,,0.4,,,M,,M,,M,,,20,,44,
2015/5/4,2015,5,4,,24.2,,14.7,,19.5,,0,,1.5,,,M,,M,,M,,,19,,46,
2015/5/5,2015,5,5,,14.8,,7.1,,11,,7,,0,,,M,,M,,M,,,,,<31,
2015/5/6,2015,5,6,,17,,5.7,,11.4,,6.6,,0,,,M,,M,,M,,,,,<31,
2015/5/7,2015,5,7,,12.8,,8.3,,10.6,,7.4,,0,,,M,,M,,M,,,,,<31,
2015/5/8,2015,5,8,,14.3,,8.6,,11.5,,6.5,,0,,,M,,M,,M,,,,,<31,
2015/5/9,2015,5,9,,21.6,,9.8,,15.7,,2.3,,0,,,M,,M,,M,,,,,<31,
2015/5/10,2015,5,10,,22.8,,10.1,,16.5,,1.5,,0,,,M,,M,,M,,,3,,32,
2015/5/11,2015,5,11,,19.4,,7.1,,13.3,,4.7,,0,,,M,,M,,M,,,22,,39,
2015/5/12,2015,5,12,,19.3,,8.4,,13.9,,4.1,,0,,,M,,M,,M,,,27,,44,
2015/5/13,2015,5,13,,12.7,,7.1,,9.9,,8.1,,0,,,M,,M,,M,,,29,,43,
2015/5/14,2015,5,14,,10.7,,6.3,,8.5,,9.5,,0,,,M,,M,,M,,,,,<31,
2015/5/15,2015,5,15,,9.8,,5.2,,7.5,,10.5,,0,,,M,,M,,M,,,,,<31,
2015/5/16,2015,5,16,,25.1,,7.5,,16.3,,1.7,,0,,,M,,M,,M,,,,,<31,
2015/5/17,2015,5,17,,13.9,,10.3,,12.1,,5.9,,0,,,M,,M,,M,,,,,<31,
2015/5/18,2015,5,18,,27.7,,7.9,,17.8,,0.2,,0,,,M,,M,,M,,,20,,33,
2015/5/19,2015,5,19,,19.7,,5.8,,12.8,,5.2,,0,,,M,,M,,M,,,29,,44,
2015/5/20,2015,5,20,,16.4,,4.8,,10.6,,7.4,,0,,,M,,M,,M,,,29,,35,
2015/5/21,2015,5,21,,19.4,,9.4,,14.4,,3.6,,0,,,M,,M,,M,,,32,,35,
2015/5/22,2015,5,22,,15.2,,7.2,,11.2,,6.8,,0,,,M,,M,,M,,,31,,48,
2015/5/23,2015,5,23,,21.2,,5.3,,13.3,,4.7,,0,,,M,,M,,M,,,20,,32,
2015/5/24,2015,5,24,,26.4,,12.8,,19.6,,0,,1.6,,,M,,M,,M,,,,,<31,
2015/5/25,2015,5,25,,27.1,,9.3,,18.2,,0,,0.2,,,M,,M,,M,,,21,,48,
2015/5/26,2015,5,26,,27.6,,19.6,,23.6,,0,,5.6,,,M,,M,,M,,,16,,39,
2015/5/27,2015,5,27,,27,,18,,22.5,,0,,4.5,,,M,,M,,M,,,19,,61,
2015/5/28,2015,5,28,,23.9,,13.4,,18.7,,0,,0.7,,,M,,M,,M,,,24,,32,
2015/5/29,2015,5,29,,16.2,,9.6,,12.9,,5.1,,0,,,M,,M,,M,,,,,<31,
2015/5/30,2015,5,30,,28.7,,11.2,,20,,0,,2,,,M,,M,,M,,,1,,48,
2015/5/31,2015,5,31,,12.5,,6.4,,9.5,,8.5,,0,,,M,,M,,M,,,3,,52,
2015/6/1,2015,6,1,,12.8,,7.7,,10.3,,7.7,,0,,,M,,M,,M,,,4,,46,
2015/6/2,2015,6,2,,13.3,,9,,11.2,,6.8,,0,,,M,,M,,M,,,,,<31,
2015/6/3,2015,6,3,,12.9,,9,,11,,7,,0,,,M,,M,,M,,,,,<31,
2015/6/4,2015,6,4,,14.2,,9.9,,12.1,,5.9,,0,,,M,,M,,M,,,,,<31,
2015/6/5,2015,6,5,,22.8,,12.1,,17.5,,0.5,,0,,,M,,M,,M,,,35,,39,
2015/6/6,2015,6,6,,17.2,,10.7,,14,,4,,0,,,M,,M,,M,,,1,,41,
2015/6/7,2015,6,7,,21.2,,9.8,,15.5,,2.5,,0,,,M,,M,,M,,,,,<31,
2015/6/8,2015,6,8,,22,,17,,19.5,,0,,1.5,,,M,,M,,M,,,18,,37,
2015/6/9,2015,6,9,,23.1,,14.9,,19,,0,,1,,,M,,M,,M,,,29,,32,
2015/6/10,2015,6,10,,27.5,,15.6,,21.6,,0,,3.6,,,M,,M,,M,,,19,,54,
2015/6/11,2015,6,11,,24.1,,13.9,,19,,0,,1,,,M,,M,,M,,,,,<31,
2015/6/12,2015,6,12,,17.1,,12.5,,14.8,,3.2,,0,,,M,,M,,M,,,3,,32,
2015/6/13,2015,6,13,,16.8,,13,,14.9,,3.1,,0,,,M,,M,,M,,,,,<31,
2015/6/14,2015,6,14,,15.8,,12.1,,14,,4,,0,,,M,,M,,M,,,,,<31,
2015/6/15,2015,6,15,,17.4,,14.5,,16,,2,,0,,,M,,M,,M,,,,,<31,
2015/6/16,2015,6,16,,26.4,,15.1,,20.8,,0,,2.8,,,M,,M,,M,,,32,,41,
2015/6/17,2015,6,17,,18.3,,13.9,,16.1,,1.9,,0,,,M,,M,,M,,,3,,33,
2015/6/18,2015,6,18,,26.6,,14.4,,20.5,,0,,2.5,,,M,,M,,M,,,26,,33,
2015/6/19,2015,6,19,,18.9,,14.9,,16.9,,1.1,,0,,,M,,M,,M,,,,,<31,
2015/6/20,2015,6,20,,16.5,,13.4,,15,,3,,0,,,M,,M,,M,,,,,<31,
2015/6/21,2015,6,21,,26.4,,16.4,,21.4,,0,,3.4,,,M,,M,,M,,,30,,33,
2015/6/22,2015,6,22,,26.5,,17.9,,22.2,,0,,4.2,,,M,,M,,M,,,20,,52,
2015/6/23,2015,6,23,,25.6,,16.6,,21.1,,0,,3.1,,,M,,M,,M,,,21,,59,
2015/6/24,2015,6,24,,26.4,,14.4,,20.4,,0,,2.4,,,M,,M,,M,,,,,<31,
2015/6/25,2015,6,25,,22,,15.7,,18.9,,0,,0.9,,,M,,M,,M,,,3,,37,
2015/6/26,2015,6,26,,19.4,,16.3,,17.9,,0.1,,0,,,M,,M,,M,,,,,<31,
2015/6/27,2015,6,27,,17.9,,13.3,,15.6,,2.4,,0,,,M,,M,,M,,,7,,70,
2015/6/28,2015,6,28,,16.2,,11.8,,14,,4,,0,,,M,,M,,M,,,7,,65,
2015/6/29,2015,6,29,,23.8,,15.2,,19.5,,0,,1.5,,,M,,M,,M,,,,,<31,
2015/6/30,2015,6,30,,17.5,,14.3,,15.9,,2.1,,0,,,M,,M,,M,,,,,<31,
2015/7/1,2015,7,1,,23,,14.9,,19,,0,,1,,,M,,M,,M,,,31,,39,
2015/7/2,2015,7,2,,19.6,,15.2,,17.4,,0.6,,0,,,M,,M,,M,,,,,<31,
2015/7/3,2015,7,3,,19.1,,13.2,,16.2,,1.8,,0,,,M,,M,,M,,,,,<31,
2015/7/4,2015,7,4,,25.9,,15.2,,20.6,,0,,2.6,,,M,,M,,M,,,,,<31,
2015/7/5,2015,7,5,,28,,17.5,,22.8,,0,,4.8,,,M,,M,,M,,,,,<31,
2015/7/6,2015,7,6,,21.1,,18.3,,19.7,,0,,1.7,,,M,,M,,M,,,,,<31,
2015/7/7,2015,7,7,,27.3,,17.6,,22.5,,0,,4.5,,,M,,M,,M,,,20,,35,
2015/7/8,2015,7,8,,18.9,,15.2,,17.1,,0.9,,0,,,M,,M,,M,,,34,,39,
2015/7/9,2015,7,9,,20,,16.2,,18.1,,0,,0.1,,,M,,M,,M,,,,,<31,
2015/7/10,2015,7,10,,26.2,,16.2,,21.2,,0,,3.2,,,M,,M,,M,,,,,<31,
2015/7/11,2015,7,11,,28.4,,18,,23.2,,0,,5.2,,,M,,M,,M,,,,,<31,
2015/7/12,2015,7,12,,27.1,,20.2,,23.7,,0,,5.7,,,M,,M,,M,,,,,<31,
2015/7/13,2015,7,13,,23.4,,19.4,,21.4,,0,,3.4,,,M,,M,,M,,,,,<31,
2015/7/14,2015,7,14,,23.4,,18.8,,21.1,,0,,3.1,,,M,,M,,M,,,35,,56,
2015/7/15,2015,7,15,,20.7,,14,,17.4,,0.6,,0,,,M,,M,,M,,,36,,52,
2015/7/16,2015,7,16,,19.7,,15.2,,17.5,,0.5,,0,,,M,,M,,M,,,,,<31,
2015/7/17,2015,7,17,,25.9,,18.3,,22.1,,0,,4.1,,,M,,M,,M,,,31,,46,
2015/7/18,2015,7,18,,30.9,,19.7,,25.3,,0,,7.3,,,M,,M,,M,,,17,,35,
2015/7/19,2015,7,19,,29.4,,22.1,,25.8,,0,,7.8,,,M,,M,,M,,,28,,44,
2015/7/20,2015,7,20,,27.9,,19.5,,23.7,,0,,5.7,,,M,,M,,M,,,,,<31,
2015/7/21,2015,7,21,,25.1,,19.4,,22.3,,0,,4.3,,,M,,M,,M,,,32,,41,
2015/7/22,2015,7,22,,24.2,,16.2,,20.2,,0,,2.2,,,M,,M,,M,,,30,,37,
2015/7/23,2015,7,23,,26.1,,17.2,,21.7,,0,,3.7,,,M,,M,,M,,,30,,33,
2015/7/24,2015,7,24,,28.5,,16,,22.3,,0,,4.3,,,M,,M,,M,,,,,<31,
2015/7/25,2015,7,25,,29.4,,21.2,,25.3,,0,,7.3,,,M,,M,,M,,,22,,41,
2015/7/26,2015,7,26,,25.6,,19.3,,22.5,,0,,4.5,,,M,,M,,M,,,,,<31,
2015/7/27,2015,7,27,,31.3,,21.2,,26.3,,0,,8.3,,,M,,M,,M,,,,,<31,
2015/7/28,2015,7,28,,30.1,,22,,26.1,,0,,8.1,,,M,,M,,M,,,,,<31,
2015/7/29,2015,7,29,,31.9,,22.6,,27.3,,0,,9.3,,,M,,M,,M,,,17,,33,
2015/7/30,2015,7,30,,28.6,,21.8,,25.2,,0,,7.2,,,M,,M,,M,,,24,,39,
2015/7/31,2015,7,31,,28.8,,18.9,,23.9,,0,,5.9,,,M,,M,,M,,,27,,43,
2015/8/1,2015,8,1,,26.5,,17.8,,22.2,,0,,4.2,,,M,,M,,M,,,26,,33,
2015/8/2,2015,8,2,,28.4,E,18.6,E,23.5,E,0,E,5.5,E,,M,,M,,M,,,34,,46,
2015/8/3,2015,8,3,,26,,18,,22,,0,,4,,,M,,M,,M,,,26,,41,
2015/8/4,2015,8,4,,24.6,,15.2,,19.9,,0,,1.9,,,M,,M,,M,,,30,,57,
2015/8/5,2015,8,5,,23,,16.2,,19.6,,0,,1.6,,,M,,M,,M,,,29,,33,
2015/8/6,2015,8,6,,21.1,,15.1,,18.1,,0,,0.1,,,M,,M,,M,,,,,<31,
2015/8/7,2015,8,7,,18.4,,15.2,,16.8,,1.2,,0,,,M,,M,,M,,,,,<31,
