Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2001/11/24,2001,11,24,,16.8,,5,,10.9,,7.1,,0,,,M,,M,,M,,,16,E,32,E
2001/11/25,2001,11,25,,17.1,,9.1,,13.1,,4.9,,0,,,M,,M,,M,,,18,E,52,E
2001/11/26,2001,11,26,,9.1,,5.7,,7.4,,10.6,,0,,,M,,M,,M,,,,,<31,
2001/11/27,2001,11,27,,7.6,,5.3,,6.5,,11.5,,0,,,M,,M,,M,,,,,<31,
2001/11/28,2001,11,28,,7.2,,2.9,,5.1,,12.9,,0,,,M,,M,,M,,,8,E,44,E
2001/11/29,2001,11,29,,,M,2.9,E,,M,,M,,M,,M,,M,,M,,,,M,,M
2001/11/30,2001,11,30,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2001/12/1,2001,12,1,,9.3,,7.3,,8.3,,9.7,,0,,,M,,M,,M,,,24,E,41,E
2001/12/2,2001,12,2,,8.8,,4.5,,6.7,,11.3,,0,,,M,,M,,M,,,,,<31,
2001/12/3,2001,12,3,,12.7,,4.9,,8.8,,9.2,,0,,,M,,M,,M,,,23,E,35,E
2001/12/4,2001,12,4,,13.4,,4.5,,9,,9,,0,,,M,,M,,M,,,,,<31,
2001/12/5,2001,12,5,,18.7,,11.3,,15,,3,,0,,,M,,M,,M,,,,,<31,
2001/12/6,2001,12,6,,19.1,,3.5,,11.3,,6.7,,0,,,M,,M,,M,,,24,E,50,E
2001/12/7,2001,12,7,,7.8,,1,,4.4,,13.6,,0,,,M,,M,,M,,,31,E,32,E
2001/12/8,2001,12,8,,3.5,,0.1,,1.8,,16.2,,0,,,M,,M,,M,,,,,<31,
2001/12/9,2001,12,9,,5.6,,1.2,,3.4,,14.6,,0,,,M,,M,,M,,,,,<31,
2001/12/10,2001,12,10,,8.2,,1.7,,5,,13,,0,,,M,,M,,M,,,,,<31,
2001/12/11,2001,12,11,,5.2,,2.2,,3.7,,14.3,,0,,,M,,M,,M,,,,,<31,
2001/12/12,2001,12,12,,5.7,,4.2,,5,,13,,0,,,M,,M,,M,,,,,<31,
2001/12/13,2001,12,13,,12.3,,5.6,,9,,9,,0,,,M,,M,,M,,,23,E,32,E
2001/12/14,2001,12,14,,,M,5.3,E,,M,,M,,M,,M,,M,,M,,,,M,,M
2001/12/15,2001,12,15,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2001/12/16,2001,12,16,,3,E,-0.5,E,1.3,E,16.7,E,0,E,,M,,M,,M,,,,M,,M
2001/12/17,2001,12,17,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2001/12/18,2001,12,18,,6.3,,4,,5.2,,12.8,,0,,,M,,M,,M,,,28,E,32,E
2001/12/19,2001,12,19,,7.4,,3,,5.2,,12.8,,0,,,M,,M,,M,,,,,<31,
2001/12/20,2001,12,20,,3.8,,1.2,,2.5,,15.5,,0,,,M,,M,,M,,,26,E,52,E
2001/12/21,2001,12,21,,1.8,,-0.7,,0.6,,17.4,,0,,,M,,M,,M,,,,,<31,
2001/12/22,2001,12,22,,3.3,,-1.1,,1.1,,16.9,,0,,,M,,M,,M,,,,,<31,
2001/12/23,2001,12,23,,8,,0.1,,4.1,,13.9,,0,,,M,,M,,M,,,23,E,41,E
2001/12/24,2001,12,24,,1,,-1.8,,-0.4,,18.4,,0,,,M,,M,,M,,,24,E,46,E
2001/12/25,2001,12,25,,-0.7,,-3.8,,-2.3,,20.3,,0,,,M,,M,,M,,,26,E,33,E
2001/12/26,2001,12,26,,-3.2,,-6.3,,-4.8,,22.8,,0,,,M,,M,,M,,,24,E,32,E
2001/12/27,2001,12,27,,-1.8,,-6.5,,-4.2,,22.2,,0,,,M,,M,,M,,,26,E,37,E
2001/12/28,2001,12,28,,,,,,,,,,,,,,,,,,,,,,,
2001/12/29,2001,12,29,,,,,,,,,,,,,,,,,,,,,,,
2001/12/30,2001,12,30,,,,,,,,,,,,,,,,,,,,,,,
2001/12/31,2001,12,31,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
