Station Name,BURLINGTON PIERS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,ONTARIO,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.3,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.8,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,77.4,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,6151061,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71437,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WWB,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2004/8/7,2004,8,7,,22.8,E,14.5,E,18.7,E,0,E,0.7,E,,M,,M,,M,,,,,<31,
2004/8/8,2004,8,8,,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
2004/8/9,2004,8,9,,,M,17.9,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2004/8/10,2004,8,10,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2004/8/11,2004,8,11,,22.3,,16,,19.2,,0,,1.2,,,M,,M,,M,,,23,E,37,E
2004/8/12,2004,8,12,,20.7,,15.4,,18.1,,0,,0.1,,,M,,M,,M,,,,,<31,
2004/8/13,2004,8,13,,18.7,,15.8,,17.3,,0.7,,0,,,M,,M,,M,,,,,<31,
2004/8/14,2004,8,14,,20.8,,15.9,,18.4,,0,,0.4,,,M,,M,,M,,,,,<31,
2004/8/15,2004,8,15,,20.6,,16,,18.3,,0,,0.3,,,M,,M,,M,,,,,<31,
2004/8/16,2004,8,16,,23.9,,16.8,,20.4,,0,,2.4,,,M,,M,,M,,,,,<31,
2004/8/17,2004,8,17,,24.8,,16.4,,20.6,,0,,2.6,,,M,,M,,M,,,18,E,37,E
2004/8/18,2004,8,18,,25.7,,19.9,,22.8,,0,,4.8,,,M,,M,,M,,,21,E,37,E
2004/8/19,2004,8,19,,23.2,,14.1,,18.7,,0,,0.7,,,M,,M,,M,,,,,<31,
2004/8/20,2004,8,20,,20.1,,13.8,,17,,1,,0,,,M,,M,,M,,,,,<31,
2004/8/21,2004,8,21,,21.2,,13.9,,17.6,,0.4,,0,,,M,,M,,M,,,,,<31,
2004/8/22,2004,8,22,,22.5,,12.6,,17.6,,0.4,,0,,,M,,M,,M,,,19,E,43,E
2004/8/23,2004,8,23,,25.3,,15.7,,20.5,,0,,2.5,,,M,,M,,M,,,,,<31,
2004/8/24,2004,8,24,,16.3,,13.2,,14.8,,3.2,,0,,,M,,M,,M,,,,,<31,
2004/8/25,2004,8,25,,28.7,,14.9,,21.8,,0,,3.8,,,M,,M,,M,,,18,E,41,E
2004/8/26,2004,8,26,,25,,22.5,,23.8,,0,,5.8,,,M,,M,,M,,,18,E,35,E
2004/8/27,2004,8,27,,27.3,,22.1,,24.7,,0,,6.7,,,M,,M,,M,,,21,E,32,E
2004/8/28,2004,8,28,,23.9,,19.1,,21.5,,0,,3.5,,,M,,M,,M,,,,,<31,
2004/8/29,2004,8,29,,21.9,,17.8,,19.9,,0,,1.9,,,M,,M,,M,,,,,<31,
2004/8/30,2004,8,30,,22.8,,17,,19.9,,0,,1.9,,,M,,M,,M,,,,,<31,
2004/8/31,2004,8,31,,24.8,,15.5,,20.2,,0,,2.2,,,M,,M,,M,,,,,<31,
2004/9/1,2004,9,1,,21.3,,16.4,,18.9,,0,,0.9,,,M,,M,,M,,,,,<31,
2004/9/2,2004,9,2,,20.2,,16.4,,18.3,,0,,0.3,,,M,,M,,M,,,,,<31,
2004/9/3,2004,9,3,,28,,17.5,,22.8,,0,,4.8,,,M,,M,,M,,,,,<31,
2004/9/4,2004,9,4,,23.2,,19.4,,21.3,,0,,3.3,,,M,,M,,M,,,,,<31,
2004/9/5,2004,9,5,,22.3,,20.2,,21.3,,0,,3.3,,,M,,M,,M,,,,,<31,
2004/9/6,2004,9,6,,27.5,,20.8,,24.2,,0,,6.2,,,M,,M,,M,,,18,E,46,E
2004/9/7,2004,9,7,,23.6,,17.8,,20.7,,0,,2.7,,,M,,M,,M,,,20,E,39,E
2004/9/8,2004,9,8,,19.8,,15.7,,17.8,,0.2,,0,,,M,,M,,M,,,5,E,63,E
2004/9/9,2004,9,9,,23.2,,14.9,,19.1,,0,,1.1,,,M,,M,,M,,,34,E,46,E
2004/9/10,2004,9,10,,23.8,,14.6,,19.2,,0,,1.2,,,M,,M,,M,,,,,<31,
2004/9/11,2004,9,11,,25.2,,14.7,,20,,0,,2,,,M,,M,,M,,,,,<31,
2004/9/12,2004,9,12,,27.2,,16.4,,21.8,,0,,3.8,,,M,,M,,M,,,,,<31,
2004/9/13,2004,9,13,,20.1,,17.6,,18.9,,0,,0.9,,,M,,M,,M,,,,,<31,
2004/9/14,2004,9,14,,25.7,,16.9,,21.3,,0,,3.3,,,M,,M,,M,,,,,<31,
2004/9/15,2004,9,15,,26.2,,20,,23.1,,0,,5.1,,,M,,M,,M,,,,,<31,
2004/9/16,2004,9,16,,25.5,,16.4,,21,,0,,3,,,M,,M,,M,,,22,E,35,E
2004/9/17,2004,9,17,,16.7,,13.1,,14.9,,3.1,,0,,,M,,M,,M,,,,,<31,
2004/9/18,2004,9,18,,,M,10.6,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2004/9/19,2004,9,19,,16.1,,10.1,,13.1,,4.9,,0,,,M,,M,,M,,,,,<31,
2004/9/20,2004,9,20,,20.2,,11.3,,15.8,,2.2,,0,,,M,,M,,M,,,,,<31,
2004/9/21,2004,9,21,,26.6,,14.8,,20.7,,0,,2.7,,,M,,M,,M,,,,,<31,
2004/9/22,2004,9,22,,28.3,,16.1,,22.2,,0,,4.2,,,M,,M,,M,,,,,<31,
2004/9/23,2004,9,23,,23.4,,17.3,,20.4,,0,,2.4,,,M,,M,,M,,,,,<31,
2004/9/24,2004,9,24,,26.9,,16.5,,21.7,,0,,3.7,,,M,,M,,M,,,,,<31,
2004/9/25,2004,9,25,,21.4,,15.2,,18.3,,0,,0.3,,,M,,M,,M,,,,,<31,
2004/9/26,2004,9,26,,22.1,,13.3,,17.7,,0.3,,0,,,M,,M,,M,,,,,<31,
2004/9/27,2004,9,27,,20.8,,14.3,,17.6,,0.4,,0,,,M,,M,,M,,,,,<31,
2004/9/28,2004,9,28,,19.7,,11.7,,15.7,,2.3,,0,,,M,,M,,M,,,,,<31,
2004/9/29,2004,9,29,,17.4,,9.6,,13.5,,4.5,,0,,,M,,M,,M,,,,,<31,
2004/9/30,2004,9,30,,21.6,,12.6,,17.1,,0.9,,0,,,M,,M,,M,,,,,<31,
2004/10/1,2004,10,1,,21.5,E,11.9,E,16.7,E,1.3,E,0,E,,M,,M,,M,,,,,<31,
2004/10/2,2004,10,2,,19.9,E,12.9,E,16.4,E,1.6,E,0,E,,M,,M,,M,,,,,<31,
2004/10/3,2004,10,3,,17.6,,7.9,,12.8,,5.2,,0,,,M,,M,,M,,,22,E,32,E
2004/10/4,2004,10,4,,16.7,,7.5,,12.1,,5.9,,0,,,M,,M,,M,,,32,E,44,E
2004/10/5,2004,10,5,,15,,6,,10.5,,7.5,,0,,,M,,M,,M,,,,,<31,
2004/10/6,2004,10,6,,20.3,,8.3,,14.3,,3.7,,0,,,M,,M,,M,,,23,E,39,E
2004/10/7,2004,10,7,,25.1,,13.3,,19.2,,0,,1.2,,,M,,M,,M,,,,,<31,
2004/10/8,2004,10,8,,23,,12.2,,17.6,,0.4,,0,,,M,,M,,M,,,,,<31,
2004/10/9,2004,10,9,,20.5,,11.4,,16,,2,,0,,,M,,M,,M,,,,,<31,
2004/10/10,2004,10,10,,14.2,,7.2,,10.7,,7.3,,0,,,M,,M,,M,,,12,E,145,E
2004/10/11,2004,10,11,,9.2,,5.6,,7.4,,10.6,,0,,,M,,M,,M,,,,,<31,
2004/10/12,2004,10,12,,14,E,5.7,E,9.9,E,8.1,E,0,E,,M,,M,,M,,,,,<31,
2004/10/13,2004,10,13,,12.7,,8.9,,10.8,,7.2,,0,,,M,,M,,M,,,,,<31,
2004/10/14,2004,10,14,,14.7,,11.5,,13.1,,4.9,,0,,,M,,M,,M,,,,,<31,
2004/10/15,2004,10,15,,15.2,,10.9,,13.1,,4.9,,0,,,M,,M,,M,,,,,<31,
2004/10/16,2004,10,16,,11.2,,6.7,,9,,9,,0,,,M,,M,,M,,,,,<31,
2004/10/17,2004,10,17,,8.9,,6.5,,7.7,,10.3,,0,,,M,,M,,M,,,26,E,48,E
2004/10/18,2004,10,18,,7.9,,5.8,,6.9,,11.1,,0,,,M,,M,,M,,,,,<31,
2004/10/19,2004,10,19,,7.4,,5.2,,6.3,,11.7,,0,,,M,,M,,M,,,,,<31,
2004/10/20,2004,10,20,,7.8,E,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2004/10/21,2004,10,21,,7.6,,6.4,,7,,11,,0,,,M,,M,,M,,,,,<31,
2004/10/22,2004,10,22,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2004/10/23,2004,10,23,,8.4,,6,,7.2,,10.8,,0,,,M,,M,,M,,,,,<31,
2004/10/24,2004,10,24,,10.4,,7.8,,9.1,,8.9,,0,,,M,,M,,M,,,,,<31,
2004/10/25,2004,10,25,,10.5,,9,,9.8,,8.2,,0,,,M,,M,,M,,,,,<31,
2004/10/26,2004,10,26,,9.5,,7.2,,8.4,,9.6,,0,,,M,,M,,M,,,,,<31,
2004/10/27,2004,10,27,,10.5,,8.8,,9.7,,8.3,,0,,,M,,M,,M,,,,,<31,
2004/10/28,2004,10,28,,10.1,,6.8,,8.5,,9.5,,0,,,M,,M,,M,,,,,<31,
2004/10/29,2004,10,29,,10.7,,8.6,,9.7,,8.3,,0,,,M,,M,,M,,,,,<31,
2004/10/30,2004,10,30,,21.2,,10.6,,15.9,,2.1,,0,,,M,,M,,M,,,25,E,48,E
2004/10/31,2004,10,31,,13.8,,8.6,,11.2,,6.8,,0,,,M,,M,,M,,,27,E,39,E
2004/11/1,2004,11,1,,9.7,,8.4,,9.1,,8.9,,0,,,M,,M,,M,,,,,<31,
2004/11/2,2004,11,2,,10.2,,6.7,,8.5,,9.5,,0,,,M,,M,,M,,,,,<31,
2004/11/3,2004,11,3,,8.8,,5.4,,7.1,,10.9,,0,,,M,,M,,M,,,31,E,32,E
2004/11/4,2004,11,4,,8.9,,5.5,,7.2,,10.8,,0,,,M,,M,,M,,,28,E,50,E
2004/11/5,2004,11,5,,9.2,,5.1,,7.2,,10.8,,0,,,M,,M,,M,,,29,E,54,E
2004/11/6,2004,11,6,,13.9,,7.7,,10.8,,7.2,,0,,,M,,M,,M,,,24,E,44,E
2004/11/7,2004,11,7,,14.6,,3.9,,9.3,,8.7,,0,,,M,,M,,M,,,32,E,48,E
2004/11/8,2004,11,8,,4.7,,-0.5,,2.1,,15.9,,0,,,M,,M,,M,,,32,E,32,E
2004/11/9,2004,11,9,,3.2,,-1.7,,0.8,,17.2,,0,,,M,,M,,M,,,,,<31,
2004/11/10,2004,11,10,,14.7,,3.2,,9,,9,,0,,,M,,M,,M,,,22,E,37,E
2004/11/11,2004,11,11,,14,,0.7,,7.4,,10.6,,0,,,M,,M,,M,,,36,E,50,E
2004/11/12,2004,11,12,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2004/11/13,2004,11,13,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2004/11/14,2004,11,14,,10.2,,0.6,,5.4,,12.6,,0,,,M,,M,,M,,,,,<31,
2004/11/15,2004,11,15,,,M,3.8,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2004/11/16,2004,11,16,,13.2,,5,,9.1,,8.9,,0,,,M,,M,,M,,,,,<31,
2004/11/17,2004,11,17,,11.9,,9.3,,10.6,,7.4,,0,,,M,,M,,M,,,,,<31,
2004/11/18,2004,11,18,,14,,9.4,,11.7,,6.3,,0,,,M,,M,,M,,,,,<31,
2004/11/19,2004,11,19,,9.4,,6.7,,8.1,,9.9,,0,,,M,,M,,M,,,,,<31,
2004/11/20,2004,11,20,,10.3,,6.5,,8.4,,9.6,,0,,,M,,M,,M,,,,,<31,
2004/11/21,2004,11,21,,11,,5.8,,8.4,,9.6,,0,,,M,,M,,M,,,,,<31,
2004/11/22,2004,11,22,,8.2,,4,,6.1,,11.9,,0,,,M,,M,,M,,,,,<31,
2004/11/23,2004,11,23,,10.7,,3.8,,7.3,,10.7,,0,,,M,,M,,M,,,19,E,35,E
2004/11/24,2004,11,24,,9.4,,0.8,,5.1,,12.9,,0,,,M,,M,,M,,,2,E,56,E
2004/11/25,2004,11,25,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2004/11/26,2004,11,26,,5.6,,0.7,,3.2,,14.8,,0,,,M,,M,,M,,,,,<31,
2004/11/27,2004,11,27,,11.8,,5.5,,8.7,,9.3,,0,,,M,,M,,M,,,18,E,43,E
2004/11/28,2004,11,28,,10.5,,3.6,,7.1,,10.9,,0,,,M,,M,,M,,,23,E,54,E
2004/11/29,2004,11,29,,5.9,,2.9,,4.4,,13.6,,0,,,M,,M,,M,,,,,<31,
2004/11/30,2004,11,30,,5.8,,2.2,,4,,14,,0,,,M,,M,,M,,,,,<31,
2004/12/1,2004,12,1,,6.3,,2.8,,4.6,,13.4,,0,,,M,,M,,M,,,28,E,48,E
2004/12/2,2004,12,2,,4.7,,2.1,,3.4,,14.6,,0,,,M,,M,,M,,,27,E,32,E
2004/12/3,2004,12,3,,3.1,,-2.1,,0.5,,17.5,,0,,,M,,M,,M,,,30,E,44,E
2004/12/4,2004,12,4,,7.4,,-2,,2.7,,15.3,,0,,,M,,M,,M,,,,,<31,
2004/12/5,2004,12,5,,6.6,,-1,,2.8,,15.2,,0,,,M,,M,,M,,,32,E,35,E
2004/12/6,2004,12,6,,2.4,,-0.3,,1.1,,16.9,,0,,,M,,M,,M,,,9,E,56,E
2004/12/7,2004,12,7,,13.1,,2.2,,7.7,,10.3,,0,,,M,,M,,M,,,22,E,65,E
2004/12/8,2004,12,8,,7.2,,4.9,,6.1,,11.9,,0,,,M,,M,,M,,,27,E,41,E
2004/12/9,2004,12,9,,5.3,,4.2,,4.8,,13.2,,0,,,M,,M,,M,,,,,<31,
2004/12/10,2004,12,10,,4.2,,2.5,,3.4,,14.6,,0,,,M,,M,,M,,,5,E,56,E
2004/12/11,2004,12,11,,2.5,,0.1,,1.3,,16.7,,0,,,M,,M,,M,,,31,E,32,E
2004/12/12,2004,12,12,,4.5,,0.8,,2.7,,15.3,,0,,,M,,M,,M,,,19,E,48,E
2004/12/13,2004,12,13,,3.6,,-5.8,,-1.1,,19.1,,0,,,M,,M,,M,,,32,E,43,E
2004/12/14,2004,12,14,,-3.2,,-7.9,,-5.6,,23.6,,0,,,M,,M,,M,,,31,E,37,E
2004/12/15,2004,12,15,,1.6,E,-6,E,-2.2,E,20.2,E,0,E,,M,,M,,M,,,,,<31,
2004/12/16,2004,12,16,,5.1,,-0.8,,2.2,,15.8,,0,,,M,,M,,M,,,23,E,44,E
2004/12/17,2004,12,17,,-0.8,,-4.7,,-2.8,,20.8,,0,,,M,,M,,M,,,31,E,33,E
2004/12/18,2004,12,18,,4.3,,-3.2,,0.6,,17.4,,0,,,M,,M,,M,,,22,E,37,E
2004/12/19,2004,12,19,,2.7,,-18.6,,-8,,26,,0,,,M,,M,,M,,,32,E,52,E
2004/12/20,2004,12,20,,-5.9,,-19,,-12.5,,30.5,,0,,,M,,M,,M,,,14,E,41,E
2004/12/21,2004,12,21,,4.6,,-5.9,,-0.7,,18.7,,0,,,M,,M,,M,,,14,E,32,E
2004/12/22,2004,12,22,,3.9,,-2.8,,0.6,,17.4,,0,,,M,,M,,M,,,,,<31,
2004/12/23,2004,12,23,,-1.1,,-8.4,,-4.8,,22.8,,0,,,M,,M,,M,,,5,E,52,E
2004/12/24,2004,12,24,,-6.5,,-12.5,,-9.5,,27.5,,0,,,M,,M,,M,,,,,<31,
2004/12/25,2004,12,25,,-5.2,,-14,,-9.6,,27.6,,0,,,M,,M,,M,,,,,<31,
2004/12/26,2004,12,26,,-4.2,,-11.9,,-8.1,,26.1,,0,,,M,,M,,M,,,,,<31,
2004/12/27,2004,12,27,,-7.1,,-13,,-10.1,,28.1,,0,,,M,,M,,M,,,,,<31,
2004/12/28,2004,12,28,,2.1,,-9.9,,-3.9,,21.9,,0,,,M,,M,,M,,,,,<31,
2004/12/29,2004,12,29,,2.8,,-0.3,,1.3,,16.7,,0,,,M,,M,,M,,,,,<31,
2004/12/30,2004,12,30,,5.5,,-0.5,,2.5,,15.5,,0,,,M,,M,,M,,,,,<31,
2004/12/31,2004,12,31,,11,E,5.5,E,8.3,E,9.7,E,0,E,,M,,M,,M,,,,M,,M
