Station Name,BURLINGTON PIERS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,ONTARIO,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.3,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.8,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,77.4,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,6151061,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71437,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WWB,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2002/1/13,2002,1,13,,2.2,,-1.5,,0.4,,17.6,,0,,,M,,M,,M,,,27,E,46,E
2002/1/14,2002,1,14,,4,,-2.3,E,0.9,E,17.1,E,0,E,,M,,M,,M,,,,M,,M
2002/1/15,2002,1,15,,4.1,,-0.3,,1.9,,16.1,,0,,,M,,M,,M,,,23,E,32,E
2002/1/16,2002,1,16,,1.6,,-1.4,,0.1,,17.9,,0,,,M,,M,,M,,,,,<31,
2002/1/17,2002,1,17,,2.4,,-2.5,,-0.1,,18.1,,0,,,M,,M,,M,,,27,E,44,E
2002/1/18,2002,1,18,,-2.6,,-7.1,,-4.9,,22.9,,0,,,M,,M,,M,,,27,E,41,E
2002/1/19,2002,1,19,,-2.3,,-8,,-5.2,,23.2,,0,,,M,,M,,M,,,,,<31,
2002/1/20,2002,1,20,,2.3,,-4.8,,-1.3,,19.3,,0,,,M,,M,,M,,,23,E,37,E
2002/1/21,2002,1,21,,2.8,,-0.6,,1.1,,16.9,,0,,,M,,M,,M,,,27,E,39,E
2002/1/22,2002,1,22,,7.1,,-1.9,,2.6,,15.4,,0,,,M,,M,,M,,,27,E,33,E
2002/1/23,2002,1,23,,7.8,,5.5,,6.7,,11.3,,0,,,M,,M,,M,,,23,E,41,E
2002/1/24,2002,1,24,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2002/1/25,2002,1,25,,6,,-0.8,,2.6,,15.4,,0,,,M,,M,,M,,,23,E,46,E
2002/1/26,2002,1,26,,7.5,,3.8,,5.7,,12.3,,0,,,M,,M,,M,,,23,E,37,E
2002/1/27,2002,1,27,,10.7,,4.2,,7.5,,10.5,,0,,,M,,M,,M,,,23,E,39,E
2002/1/28,2002,1,28,,10.9,,3.9,,7.4,,10.6,,0,,,M,,M,,M,,,,,<31,
2002/1/29,2002,1,29,,,M,3,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2002/1/30,2002,1,30,,0.1,,-2,,-1,,19,,0,,,M,,M,,M,,,,,<31,
2002/1/31,2002,1,31,,,M,-1.9,E,,M,,M,,M,,M,,M,,M,,,,M,,M
2002/2/1,2002,2,1,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2002/2/2,2002,2,2,,0.3,,-5.1,,-2.4,,20.4,,0,,,M,,M,,M,,,,,<31,
2002/2/3,2002,2,3,,2.2,,-0.6,,0.8,,17.2,,0,,,M,,M,,M,,,22,E,39,E
2002/2/4,2002,2,4,,0.8,,-11.2,,-5.2,,23.2,,0,,,M,,M,,M,,,,,<31,
2002/2/5,2002,2,5,,-1,,-11.1,,-6.1,,24.1,,0,,,M,,M,,M,,,26,E,37,E
2002/2/6,2002,2,6,,1.1,,-3.8,,-1.4,,19.4,,0,,,M,,M,,M,,,,,<31,
2002/2/7,2002,2,7,,3.2,,0.6,,1.9,,16.1,,0,,,M,,M,,M,,,27,E,33,E
2002/2/8,2002,2,8,,4.1,,-1.1,,1.5,,16.5,,0,,,M,,M,,M,,,,,<31,
2002/2/9,2002,2,9,,2.6,,-0.7,,1,,17,,0,,,M,,M,,M,,,,,<31,
2002/2/10,2002,2,10,,8.2,,-4.3,,2,,16,,0,,,M,,M,,M,,,,M,57,E
2002/2/11,2002,2,11,,-0.1,,-10.1,,-5.1,,23.1,,0,,,M,,M,,M,,,36,E,54,E
2002/2/12,2002,2,12,,3.7,,-4.1,,-0.2,,18.2,,0,,,M,,M,,M,,,22,E,54,E
2002/2/13,2002,2,13,,-2.8,,-9.8,,-6.3,,24.3,,0,,,M,,M,,M,,,31,E,43,E
2002/2/14,2002,2,14,,4.1,,-2.9,,0.6,,17.4,,0,,,M,,M,,M,,,23,E,43,E
2002/2/15,2002,2,15,,7.2,,2.9,,5.1,,12.9,,0,,,M,,M,,M,,,23,E,50,E
2002/2/16,2002,2,16,,3.6,,0.3,,2,,16,,0,,,M,,M,,M,,,20,E,37,E
2002/2/17,2002,2,17,,0.4,,-7.5,,-3.6,,21.6,,0,,,M,,M,,M,,,33,E,44,E
2002/2/18,2002,2,18,,2.4,,-8.4,,-3,,21,,0,,,M,,M,,M,,,,,<31,
2002/2/19,2002,2,19,,5.1,,-1.5,,1.8,,16.2,,0,,,M,,M,,M,,,,,<31,
2002/2/20,2002,2,20,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2002/2/21,2002,2,21,,8.3,,1.7,,5,,13,,0,,,M,,M,,M,,,,,<31,
2002/2/22,2002,2,22,,1.7,,-5.2,,-1.8,,19.8,,0,,,M,,M,,M,,,,,<31,
2002/2/23,2002,2,23,,3.2,,-6.1,,-1.5,,19.5,,0,,,M,,M,,M,,,,,<31,
2002/2/24,2002,2,24,,10.6,,0.1,,5.4,,12.6,,0,,,M,,M,,M,,,,,<31,
2002/2/25,2002,2,25,,13.2,,6,,9.6,,8.4,,0,,,M,,M,,M,,,23,E,41,E
2002/2/26,2002,2,26,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2002/2/27,2002,2,27,,-0.3,,-5.4,,-2.9,,20.9,,0,,,M,,M,,M,,,,,<31,
2002/2/28,2002,2,28,,,,,,,,,,,,,,,,,,,,,,,
2002/3/1,2002,3,1,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2002/3/2,2002,3,2,,10.1,,-0.1,,5,,13,,0,,,M,,M,,M,,,18,E,48,E
2002/3/3,2002,3,3,,7.9,,-6.4,,0.8,,17.2,,0,,,M,,M,,M,,,27,E,54,E
2002/3/4,2002,3,4,,,M,-7.5,E,,M,,M,,M,,M,,M,,M,,,,M,,M
2002/3/5,2002,3,5,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2002/3/6,2002,3,6,,1.7,,-1.6,,0.1,,17.9,,0,,,M,,M,,M,,,,,<31,
2002/3/7,2002,3,7,,1.9,,-2.7,,-0.4,,18.4,,0,,,M,,M,,M,,,,,<31,
2002/3/8,2002,3,8,,4.6,,1.9,,3.3,,14.7,,0,,,M,,M,,M,,,,,<31,
2002/3/9,2002,3,9,,18.8,,-3,,7.9,,10.1,,0,,,M,,M,,M,,,23,E,67,E
2002/3/10,2002,3,10,,-1.2,,-6,,-3.6,,21.6,,0,,,M,,M,,M,,,27,E,57,E
2002/3/11,2002,3,11,,1.8,,-5.5,,-1.9,,19.9,,0,,,M,,M,,M,,,22,E,32,E
2002/3/12,2002,3,12,,8.3,,1.7,,5,,13,,0,,,M,,M,,M,,,,,<31,
2002/3/13,2002,3,13,,12.5,,1,,6.8,,11.2,,0,,,M,,M,,M,,,,,<31,
2002/3/14,2002,3,14,,6.2,,2.2,,4.2,,13.8,,0,,,M,,M,,M,,,,,<31,
2002/3/15,2002,3,15,,12.6,,2.7,,7.7,,10.3,,0,,,M,,M,,M,,,7,E,46,E
2002/3/16,2002,3,16,,3.9,,-3.5,,0.2,,17.8,,0,,,M,,M,,M,,,36,E,33,E
2002/3/17,2002,3,17,,3,,-2.3,,0.4,,17.6,,0,,,M,,M,,M,,,8,E,54,E
2002/3/18,2002,3,18,,4.6,,1.9,,3.3,,14.7,,0,,,M,,M,,M,,,27,E,35,E
2002/3/19,2002,3,19,,2.6,,1.4,,2,,16,,0,,,M,,M,,M,,,,,<31,
2002/3/20,2002,3,20,,6.8,,2.2,,4.5,,13.5,,0,,,M,,M,,M,,,31,E,37,E
2002/3/21,2002,3,21,,4.5,,-6.9,,-1.2,,19.2,,0,,,M,,M,,M,,,32,E,61,E
2002/3/22,2002,3,22,,-3.5,,-7.3,,-5.4,,23.4,,0,,,M,,M,,M,,,27,E,44,E
2002/3/23,2002,3,23,,5,,-4.4,,0.3,,17.7,,0,,,M,,M,,M,,,,,<31,
2002/3/24,2002,3,24,,3.5,,-4.4,,-0.5,,18.5,,0,,,M,,M,,M,,,36,E,44,E
2002/3/25,2002,3,25,,-0.9,,-8.4,,-4.7,,22.7,,0,,,M,,M,,M,,,8,E,46,E
2002/3/26,2002,3,26,,1.1,,-1.6,,-0.3,,18.3,,0,,,M,,M,,M,,,8,E,50,E
2002/3/27,2002,3,27,,5.7,,-0.8,,2.5,,15.5,,0,,,M,,M,,M,,,,,<31,
2002/3/28,2002,3,28,,7.2,,-1.4,,2.9,,15.1,,0,,,M,,M,,M,,,,,<31,
2002/3/29,2002,3,29,,11.7,,3,,7.4,,10.6,,0,,,M,,M,,M,,,30,E,39,E
2002/3/30,2002,3,30,,10.9,,3.6,,7.3,,10.7,,0,,,M,,M,,M,,,23,E,44,E
2002/3/31,2002,3,31,,10.9,,2.5,,6.7,,11.3,,0,,,M,,M,,M,,,,,<31,
2002/4/1,2002,4,1,,5.9,,2.1,,4,,14,,0,,,M,,M,,M,,,29,E,46,E
2002/4/2,2002,4,2,,3.1,,0.2,,1.7,,16.3,,0,,,M,,M,,M,,,,,<31,
2002/4/3,2002,4,3,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2002/4/4,2002,4,4,,2.1,,-0.9,,0.6,,17.4,,0,,,M,,M,,M,,,31,E,32,E
2002/4/5,2002,4,5,,3.4,,-0.9,,1.3,,16.7,,0,,,M,,M,,M,,,35,E,33,E
2002/4/6,2002,4,6,,3.5,,-1.5,,1,,17,,0,,,M,,M,,M,,,,,<31,
2002/4/7,2002,4,7,,6.8,,-2.6,,2.1,,15.9,,0,,,M,,M,,M,,,20,E,33,E
2002/4/8,2002,4,8,,11.5,,3.7,,7.6,,10.4,,0,,,M,,M,,M,,,22,E,37,E
2002/4/9,2002,4,9,,15.4,,3.8,,9.6,,8.4,,0,,,M,,M,,M,,,22,E,44,E
2002/4/10,2002,4,10,,6.4,,2,,4.2,,13.8,,0,,,M,,M,,M,,,,,<31,
2002/4/11,2002,4,11,,13.6,,4.5,,9.1,,8.9,,0,,,M,,M,,M,,,,,<31,
2002/4/12,2002,4,12,,17.3,,11.7,,14.5,,3.5,,0,,,M,,M,,M,,,22,E,35,E
2002/4/13,2002,4,13,,13.3,,6.8,,10.1,,7.9,,0,,,M,,M,,M,,,,,<31,
2002/4/14,2002,4,14,,9.9,,5,,7.5,,10.5,,0,,,M,,M,,M,,,,,<31,
2002/4/15,2002,4,15,,22.2,,6,,14.1,,3.9,,0,,,M,,M,,M,,,,,<31,
2002/4/16,2002,4,16,,26.3,,5.4,,15.9,,2.1,,0,,,M,,M,,M,,,24,E,39,E
2002/4/17,2002,4,17,,25.5,,17,,21.3,,0,,3.3,,,M,,M,,M,,,23,E,32,E
2002/4/18,2002,4,18,,20.3,,9.8,,15.1,,2.9,,0,,,M,,M,,M,,,,,<31,
2002/4/19,2002,4,19,,23.3,,9.8,,16.6,,1.4,,0,,,M,,M,,M,,,30,E,50,E
2002/4/20,2002,4,20,,10.5,,4.1,,7.3,,10.7,,0,,,M,,M,,M,,,,,<31,
2002/4/21,2002,4,21,,4.7,,2.1,,3.4,,14.6,,0,,,M,,M,,M,,,6,E,50,E
2002/4/22,2002,4,22,,4.4,,0.6,,2.5,,15.5,,0,,,M,,M,,M,,,9,E,56,E
2002/4/23,2002,4,23,,11.7,,0.9,,6.3,,11.7,,0,,,M,,M,,M,,,31,E,32,E
2002/4/24,2002,4,24,,7.2,,3.1,,5.2,,12.8,,0,,,M,,M,,M,,,,,<31,
2002/4/25,2002,4,25,,10.2,,3.9,,7.1,,10.9,,0,,,M,,M,,M,,,27,E,41,E
2002/4/26,2002,4,26,,8.2,,3.4,,5.8,,12.2,,0,,,M,,M,,M,,,,,<31,
2002/4/27,2002,4,27,,6.3,,2.5,,4.4,,13.6,,0,,,M,,M,,M,,,,,<31,
2002/4/28,2002,4,28,,4.5,,2.2,,3.4,,14.6,,0,,,M,,M,,M,,,9,E,65,E
2002/4/29,2002,4,29,,8.9,,2.2,,5.6,,12.4,,0,,,M,,M,,M,,,,,<31,
2002/4/30,2002,4,30,,12.3,,5.6,,9,,9,,0,,,M,,M,,M,,,,,<31,
2002/5/1,2002,5,1,,13.5,,4.2,,8.9,,9.1,,0,,,M,,M,,M,,,,,<31,
2002/5/2,2002,5,2,,11.1,,4.8,,8,,10,,0,,,M,,M,,M,,,30,E,59,E
2002/5/3,2002,5,3,,9.9,,4.1,,7,,11,,0,,,M,,M,,M,,,31,E,46,E
2002/5/4,2002,5,4,,12.4,,3.9,,8.2,,9.8,,0,,,M,,M,,M,,,,,<31,
2002/5/5,2002,5,5,,20.3,,6.7,,13.5,,4.5,,0,,,M,,M,,M,,,18,E,41,E
2002/5/6,2002,5,6,,21.9,,14.2,,18.1,,0,,0.1,,,M,,M,,M,,,22,E,37,E
2002/5/7,2002,5,7,,19,,8.3,,13.7,,4.3,,0,,,M,,M,,M,,,32,E,37,E
2002/5/8,2002,5,8,,8.3,,5.2,,6.8,,11.2,,0,,,M,,M,,M,,,7,E,46,E
2002/5/9,2002,5,9,,22.1,,5.2,,13.7,,4.3,,0,,,M,,M,,M,,,24,E,46,E
2002/5/10,2002,5,10,,14.8,,6.5,,10.7,,7.3,,0,,,M,,M,,M,,,30,E,61,E
2002/5/11,2002,5,11,,8.5,,5.3,,6.9,,11.1,,0,,,M,,M,,M,,,,,<31,
2002/5/12,2002,5,12,,7.3,,5.4,,6.4,,11.6,,0,,,M,,M,,M,,,5,E,39,E
2002/5/13,2002,5,13,,8.7,,6.1,,7.4,,10.6,,0,,,M,,M,,M,,,,,<31,
2002/5/14,2002,5,14,,13.8,,5.7,,9.8,,8.2,,0,,,M,,M,,M,,,32,E,69,E
2002/5/15,2002,5,15,,16.9,,6.1,,11.5,,6.5,,0,,,M,,M,,M,,,23,E,32,E
2002/5/16,2002,5,16,,18.9,,6.9,,12.9,,5.1,,0,,,M,,M,,M,,,23,E,39,E
2002/5/17,2002,5,17,,10.1,,5,,7.6,,10.4,,0,,,M,,M,,M,,,36,E,33,E
2002/5/18,2002,5,18,,8.1,,4.1,,6.1,,11.9,,0,,,M,,M,,M,,,7,E,39,E
2002/5/19,2002,5,19,,8.6,,2.3,,5.5,,12.5,,0,,,M,,M,,M,,,31,E,32,E
2002/5/20,2002,5,20,,7.6,,2.6,,5.1,,12.9,,0,,,M,,M,,M,,,,,<31,
2002/5/21,2002,5,21,,12,,3.9,,8,,10,,0,,,M,,M,,M,,,,,<31,
2002/5/22,2002,5,22,,16.3,,5.9,,11.1,,6.9,,0,,,M,,M,,M,,,20,E,37,E
2002/5/23,2002,5,23,,21.5,,8.5,,15,,3,,0,,,M,,M,,M,,,23,E,43,E
2002/5/24,2002,5,24,,18.7,,7.6,,13.2,,4.8,,0,,,M,,M,,M,,,32,E,41,E
2002/5/25,2002,5,25,,8.9,,6.4,,7.7,,10.3,,0,,,M,,M,,M,,,,,<31,
2002/5/26,2002,5,26,,16.6,,7.8,,12.2,,5.8,,0,,,M,,M,,M,,,31,E,41,E
2002/5/27,2002,5,27,,12.3,,9.9,,11.1,,6.9,,0,,,M,,M,,M,,,,,<31,
2002/5/28,2002,5,28,,17.5,,10.6,,14.1,,3.9,,0,,,M,,M,,M,,,,,<31,
2002/5/29,2002,5,29,,15.7,,12.6,,14.2,,3.8,,0,,,M,,M,,M,,,,,<31,
2002/5/30,2002,5,30,,27.1,,13.7,,20.4,,0,,2.4,,,M,,M,,M,,,23,E,33,E
2002/5/31,2002,5,31,,25.9,,17,,21.5,,0,,3.5,,,M,,M,,M,,,32,E,44,E
2002/6/1,2002,6,1,,26.8,,16.3,,21.6,,0,,3.6,,,M,,M,,M,,,32,E,43,E
2002/6/2,2002,6,2,,18.3,,11.5,,14.9,,3.1,,0,,,M,,M,,M,,,31,E,35,E
2002/6/3,2002,6,3,,11.5,,9.4,,10.5,,7.5,,0,,,M,,M,,M,,,,,<31,
2002/6/4,2002,6,4,,11.1,,8.4,,9.8,,8.2,,0,,,M,,M,,M,,,,,<31,
2002/6/5,2002,6,5,,22.6,,10.7,,16.7,,1.3,,0,,,M,,M,,M,,,29,E,37,E
2002/6/6,2002,6,6,,15,,10.7,,12.9,,5.1,,0,,,M,,M,,M,,,,,<31,
2002/6/7,2002,6,7,,14.4,,11.3,,12.9,,5.1,,0,,,M,,M,,M,,,,,<31,
2002/6/8,2002,6,8,,25.5,,12.2,,18.9,,0,,0.9,,,M,,M,,M,,,23,E,32,E
2002/6/9,2002,6,9,,22.6,,17.2,,19.9,,0,,1.9,,,M,,M,,M,,,,,<31,
2002/6/10,2002,6,10,,17.2,,13.8,,15.5,,2.5,,0,,,M,,M,,M,,,,,<31,
2002/6/11,2002,6,11,,29.2,,14.5,,21.9,,0,,3.9,,,M,,M,,M,,,23,E,44,E
2002/6/12,2002,6,12,,23.3,,12.6,,18,,0,,0,,,M,,M,,M,,,,,<31,
2002/6/13,2002,6,13,,17.6,,13.5,,15.6,,2.4,,0,,,M,,M,,M,,,,,<31,
2002/6/14,2002,6,14,,15.7,,12.7,,14.2,,3.8,,0,,,M,,M,,M,,,,,<31,
2002/6/15,2002,6,15,,19.4,,13,,16.2,,1.8,,0,,,M,,M,,M,,,23,E,32,E
2002/6/16,2002,6,16,,17.4,,13.8,,15.6,,2.4,,0,,,M,,M,,M,,,23,E,32,E
2002/6/17,2002,6,17,,20.9,,14.1,,17.5,,0.5,,0,,,M,,M,,M,,,30,E,35,E
2002/6/18,2002,6,18,,18.7,,13.5,,16.1,,1.9,,0,,,M,,M,,M,,,,,<31,
2002/6/19,2002,6,19,,18.9,,14.2,,16.6,,1.4,,0,,,M,,M,,M,,,,,<31,
2002/6/20,2002,6,20,,19.3,,15.6,,17.5,,0.5,,0,,,M,,M,,M,,,,,<31,
2002/6/21,2002,6,21,,31.1,,18,,24.6,,0,,6.6,,,M,,M,,M,,,23,E,57,E
2002/6/22,2002,6,22,,23.4,,18.1,,20.8,,0,,2.8,,,M,,M,,M,,,,,<31,
2002/6/23,2002,6,23,,31.8,,17.5,,24.7,,0,,6.7,,,M,,M,,M,,,,,<31,
2002/6/24,2002,6,24,,23.5,,15.9,,19.7,,0,,1.7,,,M,,M,,M,,,,,<31,
2002/6/25,2002,6,25,,29.7,,16.9,,23.3,,0,,5.3,,,M,,M,,M,,,,,<31,
2002/6/26,2002,6,26,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2002/6/27,2002,6,27,,26.5,,19.9,,23.2,,0,,5.2,,,M,,M,,M,,,31,E,35,E
2002/6/28,2002,6,28,,27.8,,19.4,,23.6,,0,,5.6,,,M,,M,,M,,,,,<31,
2002/6/29,2002,6,29,,28.9,,19.4,,24.2,,0,,6.2,,,M,,M,,M,,,,,<31,
2002/6/30,2002,6,30,,30.8,,21.4,,26.1,,0,,8.1,,,M,,M,,M,,,,,<31,
2002/7/1,2002,7,1,,33.2,,23.1,,28.2,,0,,10.2,,,M,,M,,M,,,,,<31,
2002/7/2,2002,7,2,,33.4,,25,,29.2,,0,,11.2,,,M,,M,,M,,,,,<31,
2002/7/3,2002,7,3,,32.9,,24.9,,28.9,,0,,10.9,,,M,,M,,M,,,,,<31,
2002/7/4,2002,7,4,,30.3,,19.3,,24.8,,0,,6.8,,,M,,M,,M,,,32,E,39,E
2002/7/5,2002,7,5,,,M,16.6,E,,M,,M,,M,,M,,M,,M,,,,M,,M
2002/7/6,2002,7,6,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2002/7/7,2002,7,7,,29.4,E,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2002/7/8,2002,7,8,,,M,21.1,E,,M,,M,,M,,M,,M,,M,,,,M,,M
2002/7/9,2002,7,9,,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
2002/7/10,2002,7,10,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2002/7/11,2002,7,11,,22.4,,16.2,,19.3,,0,,1.3,,,M,,M,,M,,,,,<31,
2002/7/12,2002,7,12,,27.3,,15.5,,21.4,,0,,3.4,,,M,,M,,M,,,,,<31,
2002/7/13,2002,7,13,,26.6,,17.7,,22.2,,0,,4.2,,,M,,M,,M,,,,,<31,
2002/7/14,2002,7,14,,30.3,,18.9,,24.6,,0,,6.6,,,M,,M,,M,,,,,<31,
2002/7/15,2002,7,15,,30.2,,21.4,,25.8,,0,,7.8,,,M,,M,,M,,,30,E,39,E
2002/7/16,2002,7,16,,31.8,,19.4,,25.6,,0,,7.6,,,M,,M,,M,,,,,<31,
2002/7/17,2002,7,17,,32.4,,24.2,,28.3,,0,,10.3,,,M,,M,,M,,,,,<31,
2002/7/18,2002,7,18,,25,,21.2,,23.1,,0,,5.1,,,M,,M,,M,,,,,<31,
2002/7/19,2002,7,19,,25.1,,20,,22.6,,0,,4.6,,,M,,M,,M,,,,,<31,
2002/7/20,2002,7,20,,23.6,,19.1,,21.4,,0,,3.4,,,M,,M,,M,,,,,<31,
2002/7/21,2002,7,21,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2002/7/22,2002,7,22,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2002/7/23,2002,7,23,,23.7,,17.1,,20.4,,0,,2.4,,,M,,M,,M,,,35,E,35,E
2002/7/24,2002,7,24,,21.3,,16,,18.7,,0,,0.7,,,M,,M,,M,,,,,<31,
2002/7/25,2002,7,25,,,M,16.2,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2002/7/26,2002,7,26,,23.9,,19.6,,21.8,,0,,3.8,,,M,,M,,M,,,,,<31,
2002/7/27,2002,7,27,,27.4,,19.3,,23.4,,0,,5.4,,,M,,M,,M,,,,,<31,
2002/7/28,2002,7,28,,29.3,,21.6,,25.5,,0,,7.5,,,M,,M,,M,,,23,E,37,E
2002/7/29,2002,7,29,,31.2,,23.3,,27.3,,0,,9.3,,,M,,M,,M,,,23,E,35,E
2002/7/30,2002,7,30,,30,,22.6,,26.3,,0,,8.3,,,M,,M,,M,,,,,<31,
2002/7/31,2002,7,31,,30.8,,22,,26.4,,0,,8.4,,,M,,M,,M,,,,,<31,
2002/8/1,2002,8,1,,33.1,,24.1,,28.6,,0,,10.6,,,M,,M,,M,,,,,<31,
2002/8/2,2002,8,2,,29.1,,20.8,,25,,0,,7,,,M,,M,,M,,,35,E,32,E
2002/8/3,2002,8,3,,25,,18,,21.5,,0,,3.5,,,M,,M,,M,,,,,<31,
2002/8/4,2002,8,4,,29.6,,20,,24.8,,0,,6.8,,,M,,M,,M,,,,,<31,
2002/8/5,2002,8,5,,28,,18.3,,23.2,,0,,5.2,,,M,,M,,M,,,36,E,41,E
2002/8/6,2002,8,6,,21.7,,14.5,,18.1,,0,,0.1,,,M,,M,,M,,,2,E,37,E
2002/8/7,2002,8,7,,23,,15.8,,19.4,,0,,1.4,,,M,,M,,M,,,,,<31,
2002/8/8,2002,8,8,,22.3,,16.8,,19.6,,0,,1.6,,,M,,M,,M,,,,,<31,
