Station Name,BURLINGTON PIERS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,ONTARIO,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.3,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.8,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,77.4,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,6151061,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71437,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WWB,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2010/8/12,2010,8,12,,23.2,,21.4,,22.3,,0,,4.3,,,M,,M,,M,,,2,,37,
2010/8/13,2010,8,13,,23.9,,20.6,,22.3,,0,,4.3,,,M,,M,,M,,,,,<31,
2010/8/14,2010,8,14,,28.9,,21.1,,25,,0,,7,,,M,,M,,M,,,17,,32,
2010/8/15,2010,8,15,,30.3,,24.2,,27.3,,0,,9.3,,,M,,M,,M,,,20,,33,
2010/8/16,2010,8,16,,26.8,,20.1,,23.5,,0,,5.5,,,M,,M,,M,,,25,,35,
2010/8/17,2010,8,17,,26.6,,18,,22.3,,0,,4.3,,,M,,M,,M,,,24,,37,
2010/8/18,2010,8,18,,22.4,,18,,20.2,,0,,2.2,,,M,,M,,M,,,,,<31,
2010/8/19,2010,8,19,,28.5,,18.9,,23.7,,0,,5.7,,,M,,M,,M,,,23,,37,
2010/8/20,2010,8,20,,21.5,,16.4,,19,,0,,1,,,M,,M,,M,,,,,<31,
2010/8/21,2010,8,21,,21.9,,20.2,,21.1,,0,,3.1,,,M,,M,,M,,,,,<31,
2010/8/22,2010,8,22,,21.3,,20.1,,20.7,,0,,2.7,,,M,,M,,M,,,,,<31,
2010/8/23,2010,8,23,,20.8,,18,,19.4,,0,,1.4,,,M,,M,,M,,,6,,50,
2010/8/24,2010,8,24,,20.9,,17.5,,19.2,,0,,1.2,,,M,,M,,M,,,6,,32,
2010/8/25,2010,8,25,,25.3,,17.3,,21.3,,0,,3.3,,,M,,M,,M,,,33,,46,
2010/8/26,2010,8,26,,22.1,,15.1,,18.6,,0,,0.6,,,M,,M,,M,,,,,<31,
2010/8/27,2010,8,27,,24.5,,13.1,,18.8,,0,,0.8,,,M,,M,,M,,,,,<31,
2010/8/28,2010,8,28,,27.6,,17.1,,22.4,,0,,4.4,,,M,,M,,M,,,,,<31,
2010/8/29,2010,8,29,,30.5,,18.5,,24.5,,0,,6.5,,,M,,M,,M,,,,,<31,
2010/8/30,2010,8,30,,32.5,,21.5,,27,,0,,9,,,M,,M,,M,,,,,<31,
2010/8/31,2010,8,31,,32.1,,22.9,,27.5,,0,,9.5,,,M,,M,,M,,,,,<31,
2010/9/1,2010,9,1,,30.6,,23.4,,27,,0,,9,,,M,,M,,M,,,22,,41,
2010/9/2,2010,9,2,,29.3,,23,,26.2,,0,,8.2,,,M,,M,,M,,,21,,37,
2010/9/3,2010,9,3,,26.1,,17.4,,21.8,,0,,3.8,,,M,,M,,M,,,27,,52,
2010/9/4,2010,9,4,,17.5,,12.8,,15.2,,2.8,,0,,,M,,M,,M,,,23,,50,
2010/9/5,2010,9,5,,19.6,,11.6,,15.6,,2.4,,0,,,M,,M,,M,,,24,,37,
2010/9/6,2010,9,6,,22.8,,13.8,,18.3,,0,,0.3,,,M,,M,,M,,,20,,41,
2010/9/7,2010,9,7,,29.8,,18.5,,24.2,,0,,6.2,,,M,,M,,M,,,20,,56,
2010/9/8,2010,9,8,,20.2,,13.7,,17,,1,,0,,,M,,M,,M,,,25,,44,
2010/9/9,2010,9,9,,16.6,,13.7,,15.2,,2.8,,0,,,M,,M,,M,,,31,,35,
2010/9/10,2010,9,10,,17.3,,12.9,,15.1,,2.9,,0,,,M,,M,,M,,,34,,32,
2010/9/11,2010,9,11,,14.2,,10.4,,12.3,,5.7,,0,,,M,,M,,M,,,,,<31,
2010/9/12,2010,9,12,,21.6,,11.3,,16.5,,1.5,,0,,,M,,M,,M,,,,,<31,
2010/9/13,2010,9,13,,23,,12.1,,17.6,,0.4,,0,,,M,,M,,M,,,29,,37,
2010/9/14,2010,9,14,,19.9,,12,,16,,2,,0,,,M,,M,,M,,,26,,33,
2010/9/15,2010,9,15,,18.4,,10.4,,14.4,,3.6,,0,,,M,,M,,M,,,31,,39,
2010/9/16,2010,9,16,,15,,11.7,,13.4,,4.6,,0,,,M,,M,,M,,,35,,32,
2010/9/17,2010,9,17,,16.2,,11.1,,13.7,,4.3,,0,,,M,,M,,M,,,,,<31,
2010/9/18,2010,9,18,,22,,13.1,,17.6,,0.4,,0,,,M,,M,,M,,,20,,37,
2010/9/19,2010,9,19,,17,,12,,14.5,,3.5,,0,,,M,,M,,M,,,,,<31,
2010/9/20,2010,9,20,,17.1,,11.1,,14.1,,3.9,,0,,,M,,M,,M,,,,,<31,
2010/9/21,2010,9,21,,26.7,,12.8,,19.8,,0,,1.8,,,M,,M,,M,,,19,,39,
2010/9/22,2010,9,22,,24.1,,14.8,,19.5,,0,,1.5,,,M,,M,,M,,,30,,37,
2010/9/23,2010,9,23,,16.7,,13.1,,14.9,,3.1,,0,,,M,,M,,M,,,,,<31,
2010/9/24,2010,9,24,,30.3,,16.3,,23.3,,0,,5.3,,,M,,M,,M,,,21,,67,
2010/9/25,2010,9,25,,17.2,,10,,13.6,,4.4,,0,,,M,,M,,M,,,25,,39,
2010/9/26,2010,9,26,,14.9,,8.8,,11.9,,6.1,,0,,,M,,M,,M,,,,,<31,
2010/9/27,2010,9,27,,15.2,,11.4,,13.3,,4.7,,0,,,M,,M,,M,,,4,,43,
2010/9/28,2010,9,28,,17.6,,13.6,,15.6,,2.4,,0,,,M,,M,,M,,,32,,41,
2010/9/29,2010,9,29,,19.3,,11.9,,15.6,,2.4,,0,,,M,,M,,M,,,,,<31,
2010/9/30,2010,9,30,,17.2,,13.6,,15.4,,2.6,,0,,,M,,M,,M,,,,,<31,
2010/10/1,2010,10,1,,16.8,,10.3,,13.6,,4.4,,0,,,M,,M,,M,,,34,,41,
2010/10/2,2010,10,2,,12,,9.1,,10.6,,7.4,,0,,,M,,M,,M,,,36,,37,
2010/10/3,2010,10,3,,12.1,,6.7,,9.4,,8.6,,0,,,M,,M,,M,,,3,,54,
2010/10/4,2010,10,4,,11.8,,6.1,,9,,9,,0,,,M,,M,,M,,,5,,41,
2010/10/5,2010,10,5,,12.8,,8.7,,10.8,,7.2,,0,,,M,,M,,M,,,34,,41,
2010/10/6,2010,10,6,,14.6,,11.7,,13.2,,4.8,,0,,,M,,M,,M,,,34,,32,
2010/10/7,2010,10,7,,19.5,,11.2,,15.4,,2.6,,0,,,M,,M,,M,,,28,,46,
2010/10/8,2010,10,8,,23.7,,10.4,,17.1,,0.9,,0,,,M,,M,,M,,,24,,35,
2010/10/9,2010,10,9,,15.5,,9.3,,12.4,,5.6,,0,,,M,,M,,M,,,,,<31,
2010/10/10,2010,10,10,,23.5,,7.8,,15.7,,2.3,,0,,,M,,M,,M,,,,,<31,
2010/10/11,2010,10,11,,14.5,,10.8,,12.7,,5.3,,0,,,M,,M,,M,,,,,<31,
2010/10/12,2010,10,12,,13.3,,7,,10.2,,7.8,,0,,,M,,M,,M,,,35,,39,
2010/10/13,2010,10,13,,16,,6.4,,11.2,,6.8,,0,,,M,,M,,M,,,,,<31,
2010/10/14,2010,10,14,,13,,8.2,,10.6,,7.4,,0,,,M,,M,,M,,,32,,37,
2010/10/15,2010,10,15,,14.3,,7.9,,11.1,,6.9,,0,,,M,,M,,M,,,35,,63,
2010/10/16,2010,10,16,,16,,7.7,,11.9,,6.1,,0,,,M,,M,,M,,,,,<31,
2010/10/17,2010,10,17,,16.9,,8.7,,12.8,,5.2,,0,,,M,,M,,M,,,30,,37,
2010/10/18,2010,10,18,,12.5,,6.9,,9.7,,8.3,,0,,,M,,M,,M,,,,,<31,
2010/10/19,2010,10,19,,13.8,,7,,10.4,,7.6,,0,,,M,,M,,M,,,29,,32,
2010/10/20,2010,10,20,,16.9,,7.3,,12.1,,5.9,,0,,,M,,M,,M,,,20,,63,
2010/10/21,2010,10,21,,10,,4.2,,7.1,,10.9,,0,,,M,,M,,M,,,31,,44,
2010/10/22,2010,10,22,,11.6,E,3.2,E,7.4,E,10.6,E,0,E,,M,,M,,M,,,,,<31,
2010/10/23,2010,10,23,,12.1,E,8.1,E,10.1,E,7.9,E,0,E,,M,,M,,M,,,,,<31,
2010/10/24,2010,10,24,,12.5,,9.2,,10.9,,7.1,,0,,,M,,M,,M,,,,,<31,
2010/10/25,2010,10,25,,19.7,,10.3,,15,,3,,0,,,M,,M,,M,,,18,,41,
2010/10/26,2010,10,26,,23.3,,13.1,,18.2,,0,,0.2,,,M,,M,,M,,,20,,57,
2010/10/27,2010,10,27,,19.6,,12.5,,16.1,,1.9,,0,,,M,,M,,M,,,21,,61,
2010/10/28,2010,10,28,,16.4,,7.9,,12.2,,5.8,,0,,,M,,M,,M,,,23,,56,
2010/10/29,2010,10,29,,8.9,,5.8,,7.4,,10.6,,0,,,M,,M,,M,,,29,,46,
2010/10/30,2010,10,30,,13.2,,6.4,,9.8,,8.2,,0,,,M,,M,,M,,,19,,48,
2010/10/31,2010,10,31,,7.5,,0.9,,4.2,,13.8,,0,,,M,,M,,M,,,30,,43,
2010/11/1,2010,11,1,,5.9,,0.8,,3.4,,14.6,,0,,,M,,M,,M,,,,,<31,
2010/11/2,2010,11,2,,5.9,,1.5,,3.7,,14.3,,0,,,M,,M,,M,,,,,<31,
2010/11/3,2010,11,3,,8.5,,1.8,,5.2,,12.8,,0,,,M,,M,,M,,,,,<31,
2010/11/4,2010,11,4,,7.7,,5.7,,6.7,,11.3,,0,,,M,,M,,M,,,,,<31,
2010/11/5,2010,11,5,,6.8,,2.2,,4.5,,13.5,,0,,,M,,M,,M,,,34,,35,
2010/11/6,2010,11,6,,4.7,,1,,2.9,,15.1,,0,,,M,,M,,M,,,,,<31,
2010/11/7,2010,11,7,,10,E,2.9,E,6.5,E,11.5,E,0,E,,M,,M,,M,,,,M,,M
2010/11/8,2010,11,8,,,,,,,,,,,,,,,,,,,,,,,
2010/11/9,2010,11,9,,,,,,,,,,,,,,,,,,,,,,,
2010/11/10,2010,11,10,,,,,,,,,,,,,,,,,,,,,,,
2010/11/11,2010,11,11,,,,,,,,,,,,,,,,,,,,,,,
2010/11/12,2010,11,12,,,,,,,,,,,,,,,,,,,,,,,
2010/11/13,2010,11,13,,,,,,,,,,,,,,,,,,,,,,,
2010/11/14,2010,11,14,,,,,,,,,,,,,,,,,,,,,,,
2010/11/15,2010,11,15,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2010/11/16,2010,11,16,,8.7,,5,,6.9,,11.1,,0,,,M,,M,,M,,,5,,57,
2010/11/17,2010,11,17,,10.1,,6.2,,8.2,,9.8,,0,,,M,,M,,M,,,26,,56,
2010/11/18,2010,11,18,,7.5,,3.1,,5.3,,12.7,,0,,,M,,M,,M,,,31,,44,
2010/11/19,2010,11,19,,8.2,,1.7,,5,,13,,0,,,M,,M,,M,,,23,,44,
2010/11/20,2010,11,20,,7.7,,2.2,,5,,13,,0,,,M,,M,,M,,,30,,37,
2010/11/21,2010,11,21,,7.5,,2.2,,4.9,,13.1,,0,,,M,,M,,M,,,8,,48,
2010/11/22,2010,11,22,,17.7,,7.5,,12.6,,5.4,,0,,,M,,M,,M,,,19,,39,
2010/11/23,2010,11,23,,17.8,,2.7,,10.3,,7.7,,0,,,M,,M,,M,,,27,,59,
2010/11/24,2010,11,24,,3.7,,1.2,,2.5,,15.5,,0,,,M,,M,,M,,,7,,43,
2010/11/25,2010,11,25,,9.9,,2.8,,6.4,,11.6,,0,,,M,,M,,M,,,7,,52,
2010/11/26,2010,11,26,,11.3,,-1.1,,5.1,,12.9,,0,,,M,,M,,M,,,24,,57,
2010/11/27,2010,11,27,,3.5,,-0.2,,1.7,,16.3,,0,,,M,,M,,M,,,23,,54,
2010/11/28,2010,11,28,,3.5,,0.6,,2.1,,15.9,,0,,,M,,M,,M,,,,,<31,
2010/11/29,2010,11,29,,7.7,,0.1,,3.9,,14.1,,0,,,M,,M,,M,,,,,<31,
2010/11/30,2010,11,30,,13.7,,5.9,,9.8,,8.2,,0,,,M,,M,,M,,,18,,50,
2010/12/1,2010,12,1,,8.7,,0.1,,4.4,,13.6,,0,,,M,,M,,M,,,25,,44,
2010/12/2,2010,12,2,,1.2,,-0.6,,0.3,,17.7,,0,,,M,,M,,M,,,22,,37,
2010/12/3,2010,12,3,,2.9,,-1.1,,0.9,,17.1,,0,,,M,,M,,M,,,,,<31,
2010/12/4,2010,12,4,,0.6,,-4,,-1.7,,19.7,,0,,,M,,M,,M,,,31,,33,
2010/12/5,2010,12,5,,0.7,,-4.5,,-1.9,,19.9,,0,,,M,,M,,M,,,29,,57,
2010/12/6,2010,12,6,,-1.5,,-4.3,,-2.9,,20.9,,0,,,M,,M,,M,,,27,,50,
2010/12/7,2010,12,7,,-1.5,,-4.6,,-3.1,,21.1,,0,,,M,,M,,M,,,30,,56,
2010/12/8,2010,12,8,,-3.4,,-8.2,,-5.8,,23.8,,0,,,M,,M,,M,,,31,,41,
2010/12/9,2010,12,9,,-2.4,,-10,,-6.2,,24.2,,0,,,M,,M,,M,,,,,<31,
2010/12/10,2010,12,10,,3.9,,-3.4,,0.3,,17.7,,0,,,M,,M,,M,,,17,,41,
2010/12/11,2010,12,11,,4.2,,1.6,,2.9,,15.1,,0,,,M,,M,,M,,,7,,39,
2010/12/12,2010,12,12,,4.1,,-6.2,,-1.1,,19.1,,0,,,M,,M,,M,,,33,,44,
2010/12/13,2010,12,13,,-5.9,,-11.3,,-8.6,,26.6,,0,,,M,,M,,M,,,32,,50,
2010/12/14,2010,12,14,,-5.5,,-9.2,,-7.4,,25.4,,0,,,M,,M,,M,,,28,,54,
2010/12/15,2010,12,15,,-3.1,,-8.6,,-5.9,,23.9,,0,,,M,,M,,M,,,28,,44,
2010/12/16,2010,12,16,,-2.3,,-6.1,,-4.2,,22.2,,0,,,M,,M,,M,,,24,,39,
2010/12/17,2010,12,17,,-0.1,,-3.1,,-1.6,,19.6,,0,,,M,,M,,M,,,25,,35,
2010/12/18,2010,12,18,,-2.4,,-5,,-3.7,,21.7,,0,,,M,,M,,M,,,21,,33,
2010/12/19,2010,12,19,,-2.7,,-5.1,,-3.9,,21.9,,0,,,M,,M,,M,,,,,<31,
2010/12/20,2010,12,20,,0.4,,-4.6,,-2.1,,20.1,,0,,,M,,M,,M,,,36,,33,
2010/12/21,2010,12,21,,-2.2,,-6.3,,-4.3,,22.3,,0,,,M,,M,,M,,,,,<31,
2010/12/22,2010,12,22,,-0.9,,-5.8,,-3.4,,21.4,,0,,,M,,M,,M,,,32,,37,
2010/12/23,2010,12,23,,-0.6,,-2.5,,-1.6,,19.6,,0,,,M,,M,,M,,,31,,37,
2010/12/24,2010,12,24,,-1.4,,-5,,-3.2,,21.2,,0,,,M,,M,,M,,,,,<31,
2010/12/25,2010,12,25,,-3.9,,-6,,-5,,23,,0,,,M,,M,,M,,,36,,39,
2010/12/26,2010,12,26,,-4.7,,-8.3,,-6.5,,24.5,,0,,,M,,M,,M,,,34,,48,
2010/12/27,2010,12,27,,-0.8,,-8.4,,-4.6,,22.6,,0,,,M,,M,,M,,,31,,57,
2010/12/28,2010,12,28,,-1.5,,-4.3,,-2.9,,20.9,,0,,,M,,M,,M,,,23,,37,
2010/12/29,2010,12,29,,-0.8,,-3.3,,-2.1,,20.1,,0,,,M,,M,,M,,,,,<31,
2010/12/30,2010,12,30,,6.3,,-4.4,,1,,17,,0,,,M,,M,,M,,,,,<31,
2010/12/31,2010,12,31,,11,,5.6,,8.3,,9.7,,0,,,M,,M,,M,,,,,<31,
