Station Name,BURLINGTON PIERS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,ONTARIO,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.3,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.8,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,77.4,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,6151061,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71437,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WWB,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2006/1/1,2006,1,1,,2.9,,-3.7,,-0.4,,18.4,,0,,,M,,M,,M,,,,,<31,
2006/1/2,2006,1,2,,3.6,,1.7,,2.7,,15.3,,0,,,M,,M,,M,,,9,E,48,E
2006/1/3,2006,1,3,,3.6,,2.1,,2.9,,15.1,,0,,,M,,M,,M,,,6,E,56,E
2006/1/4,2006,1,4,,7.2,,2.7,,5,,13,,0,,,M,,M,,M,,,,,<31,
2006/1/5,2006,1,5,,5.1,,-0.8,,2.2,,15.8,,0,,,M,,M,,M,,,32,E,33,E
2006/1/6,2006,1,6,,-0.8,,-6.4,,-3.6,,21.6,,0,,,M,,M,,M,,,32,E,35,E
2006/1/7,2006,1,7,,0.8,,-4.1,,-1.7,,19.7,,0,,,M,,M,,M,,,21,E,35,E
2006/1/8,2006,1,8,,3,,-1.3,,0.9,,17.1,,0,,,M,,M,,M,,,,,<31,
2006/1/9,2006,1,9,,3.9,,2.4,,3.2,,14.8,,0,,,M,,M,,M,,,,,<31,
2006/1/10,2006,1,10,,3,,1.8,,2.4,,15.6,,0,,,M,,M,,M,,,,,<31,
2006/1/11,2006,1,11,,6.6,,1.5,,4.1,,13.9,,0,,,M,,M,,M,,,23,E,33,E
2006/1/12,2006,1,12,,8.9,,3.8,,6.4,,11.6,,0,,,M,,M,,M,,,23,E,37,E
2006/1/13,2006,1,13,,11.4,,4.6,,8,,10,,0,,,M,,M,,M,,,,,<31,
2006/1/14,2006,1,14,,8.7,,-4.9,,1.9,,16.1,,0,,,M,,M,,M,,,35,E,57,E
2006/1/15,2006,1,15,,-4.1,,-10.1,,-7.1,,25.1,,0,,,M,,M,,M,,,,,<31,
2006/1/16,2006,1,16,,-1.2,,-10.2,,-5.7,,23.7,,0,,,M,,M,,M,,,9,E,41,E
2006/1/17,2006,1,17,,6.8,,-2,,2.4,,15.6,,0,,,M,,M,,M,,,18,E,46,E
2006/1/18,2006,1,18,,6.8,,-1.9,,2.5,,15.5,,0,,,M,,M,,M,,,23,E,46,E
2006/1/19,2006,1,19,,6.2,,-1.9,,2.2,,15.8,,0,,,M,,M,,M,,,25,E,32,E
2006/1/20,2006,1,20,,10.8,,1.7,,6.3,,11.7,,0,,,M,,M,,M,,,24,E,32,E
2006/1/21,2006,1,21,,3.1,,-1,,1.1,,16.9,,0,,,M,,M,,M,,,31,E,43,E
2006/1/22,2006,1,22,,3.1,,-2.6,,0.3,,17.7,,0,,,M,,M,,M,,,,,<31,
2006/1/23,2006,1,23,,4.5,,-0.9,,1.8,,16.2,,0,,,M,,M,,M,,,,,<31,
2006/1/24,2006,1,24,,4.6,,-1,,1.8,,16.2,,0,,,M,,M,,M,,,22,E,52,E
2006/1/25,2006,1,25,,2.9,,-6.7,,-1.9,,19.9,,0,,,M,,M,,M,,,31,E,48,E
2006/1/26,2006,1,26,,-3.3,,-9.6,,-6.5,,24.5,,0,,,M,,M,,M,,,,,<31,
2006/1/27,2006,1,27,,5.3,,-6.5,,-0.6,,18.6,,0,,,M,,M,,M,,,,,<31,
2006/1/28,2006,1,28,,9,,3.5,,6.3,,11.7,,0,,,M,,M,,M,,,,,<31,
2006/1/29,2006,1,29,,9.3,,3.1,,6.2,,11.8,,0,,,M,,M,,M,,,23,E,32,E
2006/1/30,2006,1,30,,8.1,,3.3,,5.7,,12.3,,0,,,M,,M,,M,,,22,E,37,E
2006/1/31,2006,1,31,,3.3,,0.8,,2.1,,15.9,,0,,,M,,M,,M,,,,,<31,
2006/2/1,2006,2,1,,5,,-0.7,,2.2,,15.8,,0,,,M,,M,,M,,,,,<31,
2006/2/2,2006,2,2,,5,,2.4,,3.7,,14.3,,0,,,M,,M,,M,,,,,<31,
2006/2/3,2006,2,3,,5.1,,2.4,,3.8,,14.2,,0,,,M,,M,,M,,,,,<31,
2006/2/4,2006,2,4,,4.2,,1.9,,3.1,,14.9,,0,,,M,,M,,M,,,,,<31,
2006/2/5,2006,2,5,,3.7,,-2.7,,0.5,,17.5,,0,,,M,,M,,M,,,19,E,65,E
2006/2/6,2006,2,6,,-0.7,,-4.2,,-2.5,,20.5,,0,,,M,,M,,M,,,26,E,46,E
2006/2/7,2006,2,7,,-0.7,,-3.6,,-2.2,,20.2,,0,,,M,,M,,M,,,,,<31,
2006/2/8,2006,2,8,,-3.6,,-8.5,,-6.1,,24.1,,0,,,M,,M,,M,,,,,<31,
2006/2/9,2006,2,9,,-4,,-8.7,,-6.4,,24.4,,0,,,M,,M,,M,,,27,E,33,E
2006/2/10,2006,2,10,,-1.7,,-5.4,,-3.6,,21.6,,0,,,M,,M,,M,,,,,<31,
2006/2/11,2006,2,11,,-2.7,,-7.1,,-4.9,,22.9,,0,,,M,,M,,M,,,3,E,32,E
2006/2/12,2006,2,12,,-1.8,,-8.9,,-5.4,,23.4,,0,,,M,,M,,M,,,,,<31,
2006/2/13,2006,2,13,,-1.1,,-3.9,,-2.5,,20.5,,0,,,M,,M,,M,,,27,E,41,E
2006/2/14,2006,2,14,,4.7,,-1.5,,1.6,,16.4,,0,,,M,,M,,M,,,,,<31,
2006/2/15,2006,2,15,,6.5,,1.6,,4.1,,13.9,,0,,,M,,M,,M,,,,,<31,
2006/2/16,2006,2,16,,9.9,,-0.3,,4.8,,13.2,,0,,,M,,M,,M,,,,,<31,
2006/2/17,2006,2,17,,11.3,,-6,,2.7,,15.3,,0,,,M,,M,,M,,,27,E,67,E
2006/2/18,2006,2,18,,-6,,-11.7,,-8.9,,26.9,,0,,,M,,M,,M,,,28,E,59,E
2006/2/19,2006,2,19,,-6.5,,-11.9,,-9.2,,27.2,,0,,,M,,M,,M,,,26,E,35,E
2006/2/20,2006,2,20,,-2.4,,-7.8,,-5.1,,23.1,,0,,,M,,M,,M,,,26,E,39,E
2006/2/21,2006,2,21,,0.9,,-2.9,,-1,,19,,0,,,M,,M,,M,,,25,E,43,E
2006/2/22,2006,2,22,,6.8,,-2.7,,2.1,,15.9,,0,,,M,,M,,M,,,23,E,37,E
2006/2/23,2006,2,23,,5.6,,-2.8,,1.4,,16.6,,0,,,M,,M,,M,,,,,<31,
2006/2/24,2006,2,24,,-0.7,,-6.4,,-3.6,,21.6,,0,,,M,,M,,M,,,31,E,43,E
2006/2/25,2006,2,25,,3.8,,-5.7,,-1,,19,,0,,,M,,M,,M,,,32,E,61,E
2006/2/26,2006,2,26,,-5.1,,-9.9,,-7.5,,25.5,,0,,,M,,M,,M,,,30,E,37,E
2006/2/27,2006,2,27,,-2.7,,-8.6,,-5.7,,23.7,,0,,,M,,M,,M,,,,,<31,
2006/2/28,2006,2,28,,,M,-9.3,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2006/3/1,2006,3,1,,0.3,,-4.9,,-2.3,,20.3,,0,,,M,,M,,M,,,32,E,37,E
2006/3/2,2006,3,2,,-0.9,,-6.6,,-3.8,,21.8,,0,,,M,,M,,M,,,,,<31,
2006/3/3,2006,3,3,,-1.7,,-8.9,,-5.3,,23.3,,0,,,M,,M,,M,,,34,E,48,E
2006/3/4,2006,3,4,,3.2,,-5.1,,-1,,19,,0,,,M,,M,,M,,,31,E,37,E
2006/3/5,2006,3,5,,3.9,,-3.3,,0.3,,17.7,,0,,,M,,M,,M,,,,,<31,
2006/3/6,2006,3,6,,1.1,,-2.9,,-0.9,,18.9,,0,,,M,,M,,M,,,,,<31,
2006/3/7,2006,3,7,,2.7,,-2.5,,0.1,,17.9,,0,,,M,,M,,M,,,,,<31,
2006/3/8,2006,3,8,,3.3,,-2.5,,0.4,,17.6,,0,,,M,,M,,M,,,,,<31,
2006/3/9,2006,3,9,,12.4,,2.9,,7.7,,10.3,,0,,,M,,M,,M,,,,,<31,
2006/3/10,2006,3,10,,12.5,,2.1,,7.3,,10.7,,0,,,M,,M,,M,,,22,E,59,E
2006/3/11,2006,3,11,,4.3,,0.9,,2.6,,15.4,,0,,,M,,M,,M,,,,,<31,
2006/3/12,2006,3,12,,15.5,,3.5,,9.5,,8.5,,0,,,M,,M,,M,,,,,<31,
2006/3/13,2006,3,13,,15.4,,3.5,,9.5,,8.5,,0,,,M,,M,,M,,,,,<31,
2006/3/14,2006,3,14,,6.6,,-0.3,,3.2,,14.8,,0,,,M,,M,,M,,,27,E,59,E
2006/3/15,2006,3,15,,3.5,,-0.9,,1.3,,16.7,,0,,,M,,M,,M,,,30,E,56,E
2006/3/16,2006,3,16,,5,,-2.4,,1.3,,16.7,,0,,,M,,M,,M,,,,,<31,
2006/3/17,2006,3,17,,1.8,,-4.6,,-1.4,,19.4,,0,,,M,,M,,M,,,33,E,39,E
2006/3/18,2006,3,18,,-0.2,,-3.9,,-2.1,,20.1,,0,,,M,,M,,M,,,31,E,50,E
2006/3/19,2006,3,19,,0.8,,-1.8,,-0.5,,18.5,,0,,,M,,M,,M,,,31,E,44,E
2006/3/20,2006,3,20,,0.2,,-5.2,,-2.5,,20.5,,0,,,M,,M,,M,,,36,E,50,E
2006/3/21,2006,3,21,,2.3,,-5.3,,-1.5,,19.5,,0,,,M,,M,,M,,,,,<31,
2006/3/22,2006,3,22,,1.8,,-0.8,,0.5,,17.5,,0,,,M,,M,,M,,,32,E,35,E
2006/3/23,2006,3,23,,3.2,,0.3,,1.8,,16.2,,0,,,M,,M,,M,,,,,<31,
2006/3/24,2006,3,24,,4.4,,1.2,,2.8,,15.2,,0,,,M,,M,,M,,,,,<31,
2006/3/25,2006,3,25,,4.4,,1.2,,2.8,,15.2,,0,,,M,,M,,M,,,,,<31,
2006/3/26,2006,3,26,,8.8,,2.5,,5.7,,12.3,,0,,,M,,M,,M,,,36,E,39,E
2006/3/27,2006,3,27,,11.6,,1.2,,6.4,,11.6,,0,,,M,,M,,M,,,,,<31,
2006/3/28,2006,3,28,,6.3,,1.5,,3.9,,14.1,,0,,,M,,M,,M,,,,,<31,
2006/3/29,2006,3,29,,10.1,,1.8,,6,,12,,0,,,M,,M,,M,,,,,<31,
2006/3/30,2006,3,30,,8.3,,4.3,,6.3,,11.7,,0,,,M,,M,,M,,,,,<31,
2006/3/31,2006,3,31,,19.4,,4.6,,12,,6,,0,,,M,,M,,M,,,22,E,41,E
2006/4/1,2006,4,1,,14.1,,4.5,,9.3,,8.7,,0,,,M,,M,,M,,,27,E,41,E
2006/4/2,2006,4,2,,5.5,,2.9,,4.2,,13.8,,0,,,M,,M,,M,,,,,<31,
2006/4/3,2006,4,3,,11.2,,3.4,,7.3,,10.7,,0,,,M,,M,,M,,,28,E,50,E
2006/4/4,2006,4,4,,6,,-1.3,,2.4,,15.6,,0,,,M,,M,,M,,,30,E,52,E
2006/4/5,2006,4,5,,5.3,,-0.9,,2.2,,15.8,,0,,,M,,M,,M,,,30,E,37,E
2006/4/6,2006,4,6,,13.6,,3.4,,8.5,,9.5,,0,,,M,,M,,M,,,,,<31,
2006/4/7,2006,4,7,,7.1,,1.5,,4.3,,13.7,,0,,,M,,M,,M,,,36,E,43,E
2006/4/8,2006,4,8,,4.1,,-1.9,,1.1,,16.9,,0,,,M,,M,,M,,,,,<31,
2006/4/9,2006,4,9,,10.1,,-0.2,,5,,13,,0,,,M,,M,,M,,,,,<31,
2006/4/10,2006,4,10,,14.5,,2.8,,8.7,,9.3,,0,,,M,,M,,M,,,,,<31,
2006/4/11,2006,4,11,,8.8,,4.9,,6.9,,11.1,,0,,,M,,M,,M,,,,,<31,
2006/4/12,2006,4,12,,17,,5.3,,11.2,,6.8,,0,,,M,,M,,M,,,27,E,44,E
2006/4/13,2006,4,13,,20.9,,7.2,,14.1,,3.9,,0,,,M,,M,,M,,,30,E,41,E
2006/4/14,2006,4,14,,10.6,,4.8,,7.7,,10.3,,0,,,M,,M,,M,,,,,<31,
2006/4/15,2006,4,15,,15.6,,7,,11.3,,6.7,,0,,,M,,M,,M,,,31,E,39,E
2006/4/16,2006,4,16,,9.5,,5.6,,7.6,,10.4,,0,,,M,,M,,M,,,,,<31,
2006/4/17,2006,4,17,,10.3,,5.9,,8.1,,9.9,,0,,,M,,M,,M,,,,,<31,
2006/4/18,2006,4,18,,12.2,,7,,9.6,,8.4,,0,,,M,,M,,M,,,,,<31,
2006/4/19,2006,4,19,,14.6,,9.2,,11.9,,6.1,,0,,,M,,M,,M,,,,,<31,
2006/4/20,2006,4,20,,14.9,,9.7,,12.3,,5.7,,0,,,M,,M,,M,,,,,<31,
2006/4/21,2006,4,21,,11.6,,7.2,,9.4,,8.6,,0,,,M,,M,,M,,,,,<31,
2006/4/22,2006,4,22,,8.3,,5.7,,7,,11,,0,,,M,,M,,M,,,,,<31,
2006/4/23,2006,4,23,,6.5,,5.1,,5.8,,12.2,,0,,,M,,M,,M,,,,,<31,
2006/4/24,2006,4,24,,12.5,,5.1,,8.8,,9.2,,0,,,M,,M,,M,,,,,<31,
2006/4/25,2006,4,25,,10.7,,2.5,,6.6,,11.4,,0,,,M,,M,,M,,,35,E,43,E
2006/4/26,2006,4,26,,13.9,,2,,8,,10,,0,,,M,,M,,M,,,23,E,43,E
2006/4/27,2006,4,27,,8.9,,5,,7,,11,,0,,,M,,M,,M,,,,,<31,
2006/4/28,2006,4,28,,7.6,,3.9,,5.8,,12.2,,0,,,M,,M,,M,,,,,<31,
2006/4/29,2006,4,29,,9.5,,4.7,,7.1,,10.9,,0,,,M,,M,,M,,,,,<31,
2006/4/30,2006,4,30,,11.3,,6.8,,9.1,,8.9,,0,,,M,,M,,M,,,,,<31,
2006/5/1,2006,5,1,,12.9,,7.2,,10.1,,7.9,,0,,,M,,M,,M,,,,,<31,
2006/5/2,2006,5,2,,11.9,,8.3,,10.1,,7.9,,0,,,M,,M,,M,,,,,<31,
2006/5/3,2006,5,3,,22.7,,8.5,,15.6,,2.4,,0,,,M,,M,,M,,,,,<31,
2006/5/4,2006,5,4,,22.7,,11.8,,17.3,,0.7,,0,,,M,,M,,M,,,31,E,35,E
2006/5/5,2006,5,5,,17.6,,8.9,,13.3,,4.7,,0,,,M,,M,,M,,,,,<31,
2006/5/6,2006,5,6,,12.5,,5.4,,9,,9,,0,,,M,,M,,M,,,32,E,32,E
2006/5/7,2006,5,7,,8.9,,4.4,,6.7,,11.3,,0,,,M,,M,,M,,,,,<31,
2006/5/8,2006,5,8,,14.3,,7.1,,10.7,,7.3,,0,,,M,,M,,M,,,,,<31,
2006/5/9,2006,5,9,,14.6,,9.9,,12.3,,5.7,,0,,,M,,M,,M,,,,,<31,
2006/5/10,2006,5,10,,13.7,,10.3,,12,,6,,0,,,M,,M,,M,,,,,<31,
2006/5/11,2006,5,11,,15.1,,10.2,,12.7,,5.3,,0,,,M,,M,,M,,,,,<31,
2006/5/12,2006,5,12,,16.2,E,10.2,E,13.2,E,4.8,E,0,E,,M,,M,,M,,,,,<31,
2006/5/13,2006,5,13,,12,,9.5,,10.8,,7.2,,0,,,M,,M,,M,,,,,<31,
2006/5/14,2006,5,14,,10.8,,8.5,,9.7,,8.3,,0,,,M,,M,,M,,,5,E,44,E
2006/5/15,2006,5,15,,11.6,,8.9,,10.3,,7.7,,0,,,M,,M,,M,,,,,<31,
2006/5/16,2006,5,16,,14.9,,9.7,,12.3,,5.7,,0,,,M,,M,,M,,,,,<31,
2006/5/17,2006,5,17,,18.6,,11.2,,14.9,,3.1,,0,,,M,,M,,M,,,,,<31,
2006/5/18,2006,5,18,,13.3,,9.5,,11.4,,6.6,,0,,,M,,M,,M,,,,,<31,
2006/5/19,2006,5,19,,14.9,,8.1,,11.5,,6.5,,0,,,M,,M,,M,,,,,<31,
2006/5/20,2006,5,20,,16.7,,8.8,,12.8,,5.2,,0,,,M,,M,,M,,,31,E,43,E
2006/5/21,2006,5,21,,13.5,,6.5,,10,,8,,0,,,M,,M,,M,,,31,E,56,E
2006/5/22,2006,5,22,,10.3,,5.9,,8.1,,9.9,,0,,,M,,M,,M,,,32,E,37,E
2006/5/23,2006,5,23,,17.7,,5.5,,11.6,,6.4,,0,,,M,,M,,M,,,30,E,32,E
2006/5/24,2006,5,24,,22.6,,9.5,,16.1,,1.9,,0,,,M,,M,,M,,,,,<31,
2006/5/25,2006,5,25,,20.7,,10.7,,15.7,,2.3,,0,,,M,,M,,M,,,,,<31,
2006/5/26,2006,5,26,,16.5,,10.2,,13.4,,4.6,,0,,,M,,M,,M,,,,,<31,
2006/5/27,2006,5,27,,18.9,,14,,16.5,,1.5,,0,,,M,,M,,M,,,,,<31,
2006/5/28,2006,5,28,,19.4,,12.4,,15.9,,2.1,,0,,,M,,M,,M,,,,,<31,
2006/5/29,2006,5,29,,33.2,,19.4,,26.3,,0,,8.3,,,M,,M,,M,,,,,<31,
2006/5/30,2006,5,30,,32.3,,17.5,,24.9,,0,,6.9,,,M,,M,,M,,,,,<31,
2006/5/31,2006,5,31,,,M,18.8,,,M,,M,,M,,M,,M,,M,,,,,<31,
2006/6/1,2006,6,1,,21,,16.4,,18.7,,0,,0.7,,,M,,M,,M,,,,,<31,
2006/6/2,2006,6,2,,19.9,,16.8,,18.4,,0,,0.4,,,M,,M,,M,,,,,<31,
2006/6/3,2006,6,3,,16.8,,14.7,,15.8,,2.2,,0,,,M,,M,,M,,,,,<31,
2006/6/4,2006,6,4,,18.8,,14.7,,16.8,,1.2,,0,,,M,,M,,M,,,,,<31,
2006/6/5,2006,6,5,,26.5,,16,,21.3,,0,,3.3,,,M,,M,,M,,,,,<31,
2006/6/6,2006,6,6,,20.2,,16.4,,18.3,,0,,0.3,,,M,,M,,M,,,,,<31,
2006/6/7,2006,6,7,,20.6,,16,,18.3,,0,,0.3,,,M,,M,,M,,,,,<31,
2006/6/8,2006,6,8,,21.3,,16.8,,19.1,,0,,1.1,,,M,,M,,M,,,19,E,33,E
2006/6/9,2006,6,9,,19.3,,10.9,,15.1,,2.9,,0,,,M,,M,,M,,,34,E,50,E
2006/6/10,2006,6,10,,16.4,,10.1,,13.3,,4.7,,0,,,M,,M,,M,,,35,E,41,E
2006/6/11,2006,6,11,,18.6,,9.8,,14.2,,3.8,,0,,,M,,M,,M,,,,,<31,
2006/6/12,2006,6,12,,16.8,,13.1,,15,,3,,0,,,M,,M,,M,,,,,<31,
2006/6/13,2006,6,13,,,M,13,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2006/6/14,2006,6,14,,20.5,,15.8,,18.2,,0,,0.2,,,M,,M,,M,,,,,<31,
2006/6/15,2006,6,15,,25.9,,17.4,,21.7,,0,,3.7,,,M,,M,,M,,,,,<31,
2006/6/16,2006,6,16,,27.5,,16.6,,22.1,,0,,4.1,,,M,,M,,M,,,20,E,35,E
2006/6/17,2006,6,17,,30.6,,21.1,,25.9,,0,,7.9,,,M,,M,,M,,,23,E,33,E
2006/6/18,2006,6,18,,30.8,,23.3,,27.1,,0,,9.1,,,M,,M,,M,,,22,E,54,E
2006/6/19,2006,6,19,,26.6,,19.8,,23.2,,0,,5.2,,,M,,M,,M,,,23,E,33,E
2006/6/20,2006,6,20,,23.7,,15.9,,19.8,,0,,1.8,,,M,,M,,M,,,,,<31,
2006/6/21,2006,6,21,,22.6,,13.6,,18.1,,0,,0.1,,,M,,M,,M,,,20,E,37,E
2006/6/22,2006,6,22,,28.4,,20.9,,24.7,,0,,6.7,,,M,,M,,M,,,30,E,39,E
2006/6/23,2006,6,23,,22,,17.1,,19.6,,0,,1.6,,,M,,M,,M,,,,,<31,
2006/6/24,2006,6,24,,20.5,,15.9,,18.2,,0,,0.2,,,M,,M,,M,,,,,<31,
2006/6/25,2006,6,25,,20.4,,17.2,,18.8,,0,,0.8,,,M,,M,,M,,,,,<31,
2006/6/26,2006,6,26,,20.1,,18.4,,19.3,,0,,1.3,,,M,,M,,M,,,,,<31,
2006/6/27,2006,6,27,,25.8,,18.8,,22.3,,0,,4.3,,,M,,M,,M,,,,,<31,
2006/6/28,2006,6,28,,26.9,,19.4,,23.2,,0,,5.2,,,M,,M,,M,,,,,<31,
2006/6/29,2006,6,29,,22.7,,17.7,,20.2,,0,,2.2,,,M,,M,,M,,,28,E,32,E
2006/6/30,2006,6,30,,26.1,,16.2,,21.2,,0,,3.2,,,M,,M,,M,,,,,<31,
2006/7/1,2006,7,1,,28.1,,18.6,,23.4,,0,,5.4,,,M,,M,,M,,,23,E,46,E
2006/7/2,2006,7,2,,30,,21.6,,25.8,,0,,7.8,,,M,,M,,M,,,23,E,37,E
2006/7/3,2006,7,3,,29.3,,21.6,,25.5,,0,,7.5,,,M,,M,,M,,,23,E,35,E
2006/7/4,2006,7,4,,28.1,,16.8,,22.5,,0,,4.5,,,M,,M,,M,,,30,E,35,E
2006/7/5,2006,7,5,,22.1,,15,,18.6,,0,,0.6,,,M,,M,,M,,,,,<31,
2006/7/6,2006,7,6,,21.6,,15.1,,18.4,,0,,0.4,,,M,,M,,M,,,,,<31,
2006/7/7,2006,7,7,,27.5,,16.2,,21.9,,0,,3.9,,,M,,M,,M,,,,,<31,
2006/7/8,2006,7,8,,27.3,,18.6,,23,,0,,5,,,M,,M,,M,,,,,<31,
2006/7/9,2006,7,9,,26.8,,19.1,,23,,0,,5,,,M,,M,,M,,,20,E,33,E
2006/7/10,2006,7,10,,23.2,,15.3,,19.3,,0,,1.3,,,M,,M,,M,,,23,E,32,E
2006/7/11,2006,7,11,,21.6,,17.3,,19.5,,0,,1.5,,,M,,M,,M,,,,,<31,
2006/7/12,2006,7,12,,19.8,E,15.7,E,17.8,E,0.2,E,0,E,,M,,M,,M,,,,,<31,
2006/7/13,2006,7,13,,26.8,,19.2,,23,,0,,5,,,M,,M,,M,,,,,<31,
2006/7/14,2006,7,14,,24,,21.4,,22.7,,0,,4.7,,,M,,M,,M,,,,,<31,
2006/7/15,2006,7,15,,,,,,,,,,,,,,,,,,,,,,,
2006/7/16,2006,7,16,,,,,,,,,,,,,,,,,,,,,,,
2006/7/17,2006,7,17,,,,,,,,,,,,,,,,,,,,,,,
2006/7/18,2006,7,18,,,,,,,,,,,,,,,,,,,,,,,
2006/7/19,2006,7,19,,,,,,,,,,,,,,,,,,,,,,,
2006/7/20,2006,7,20,,,,,,,,,,,,,,,,,,,,,,,
2006/7/21,2006,7,21,,,,,,,,,,,,,,,,,,,,,,,
2006/7/22,2006,7,22,,,,,,,,,,,,,,,,,,,,,,,
2006/7/23,2006,7,23,,,,,,,,,,,,,,,,,,,,,,,
2006/7/24,2006,7,24,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2006/7/25,2006,7,25,,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
2006/7/26,2006,7,26,,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
2006/7/27,2006,7,27,,,,,,,,,,,,,,,,,,,,,,,
2006/7/28,2006,7,28,,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
2006/7/29,2006,7,29,,,,,,,,,,,,,,,,,,,,,,,
2006/7/30,2006,7,30,,,,,,,,,,,,,,,,,,,,,,,
2006/7/31,2006,7,31,,,,,,,,,,,,,,,,,,,,,,,
2006/8/1,2006,8,1,,,,,,,,,,,,,,,,,,,,,,,
2006/8/2,2006,8,2,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2006/8/3,2006,8,3,,24.7,,17.9,,21.3,,0,,3.3,,,M,,M,,M,,,,,<31,
2006/8/4,2006,8,4,,28.8,,19.8,,24.3,,0,,6.3,,,M,,M,,M,,,31,E,41,E
2006/8/5,2006,8,5,,25.6,,18.7,,22.2,,0,,4.2,,,M,,M,,M,,,,,<31,
2006/8/6,2006,8,6,,25,,19.1,,22.1,,0,,4.1,,,M,,M,,M,,,,,<31,
2006/8/7,2006,8,7,,28.5,,19.6,,24.1,,0,,6.1,,,M,,M,,M,,,32,E,41,E
2006/8/8,2006,8,8,,22.4,,17.6,,20,,0,,2,,,M,,M,,M,,,,,<31,
2006/8/9,2006,8,9,,26.3,,16.8,,21.6,,0,,3.6,,,M,,M,,M,,,,,<31,
2006/8/10,2006,8,10,,23.9,,18.8,,21.4,,0,,3.4,,,M,,M,,M,,,,,<31,
2006/8/11,2006,8,11,,19.4,,14.1,,16.8,,1.2,,0,,,M,,M,,M,,,,,<31,
