Station Name,BURLINGTON PIERS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,ONTARIO,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.3,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.8,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,77.4,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,6151061,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71437,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WWB,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
Y,Temperature missing but known to be < 0,,,,,,,0.648387097,-5.053333333,-2.456666667,15.6,-13.1,613.7,0,,,,,,,,,,,,
[empty],No data available,,,,,,,,,,,,,,,,,,,,,,,,,
^,The value displayed is based on incomplete data,,,,,,,,,,,,,,,,,,,,,,,,,
†,Data that is not subject to review by the National Climate Archives,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2013/1/1,2013,1,1,,-0.2,,-6.3,,-3.3,,21.3,,0,,,M,,M,,M,,,29,,37,
2013/1/2,2013,1,2,,-2.5,,-6.6,,-4.6,,22.6,,0,,,M,,M,,M,,,24,,32,
2013/1/3,2013,1,3,,-0.3,,-6.2,,-3.3,,21.3,,0,,,M,,M,,M,,,21,,37,
2013/1/4,2013,1,4,,0.9,,-2.1,,-0.6,,18.6,,0,,,M,,M,,M,,,20,,57,
2013/1/5,2013,1,5,,2.2,,-2.9,,-0.4,,18.4,,0,,,M,,M,,M,,,20,,35,
2013/1/6,2013,1,6,,3,,-1.5,,0.8,,17.2,,0,,,M,,M,,M,,,29,,32,
2013/1/7,2013,1,7,,2.3,,-5.4,,-1.6,,19.6,,0,,,M,,M,,M,,,18,,41,
2013/1/8,2013,1,8,,4.2,,0.1,,2.2,,15.8,,0,,,M,,M,,M,,,,,<31,
2013/1/9,2013,1,9,,7.5,,0.9,,4.2,,13.8,,0,,,M,,M,,M,,,29,,50,
2013/1/10,2013,1,10,,5.5,,1.1,,3.3,,14.7,,0,,,M,,M,,M,,,,,<31,
2013/1/11,2013,1,11,,9.5,,3.3,,6.4,,11.6,,0,,,M,,M,,M,,,,,<31,
2013/1/12,2013,1,12,,14.4,,7.7,,11.1,,6.9,,0,,,M,,M,,M,,,18,,35,
2013/1/13,2013,1,13,,14,,6,,10,,8,,0,,,M,,M,,M,,,25,,33,
2013/1/14,2013,1,14,,7.2,,-0.4,,3.4,,14.6,,0,,,M,,M,,M,,,26,,48,
2013/1/15,2013,1,15,,2.2,,-3.8,,-0.8,,18.8,,0,,,M,,M,,M,,,,,<31,
2013/1/16,2013,1,16,,4.3,,-2,,1.2,,16.8,,0,,,M,,M,,M,,,20,,35,
2013/1/17,2013,1,17,,2.4,,-9.3,,-3.5,,21.5,,0,,,M,,M,,M,,,31,,39,
2013/1/18,2013,1,18,,2.1,,-8.9,,-3.4,,21.4,,0,,,M,,M,,M,,,20,,46,
2013/1/19,2013,1,19,,9.5,,2.1,,5.8,,12.2,,0,,,M,,M,,M,,,21,,57,
2013/1/20,2013,1,20,,8.2,,-7.6,,0.3,,17.7,,0,,,M,,M,,M,,,22,,63,
2013/1/21,2013,1,21,,-5.3,,-11.6,,-8.5,,26.5,,0,,,M,,M,,M,,,25,,43,
2013/1/22,2013,1,22,,-10.1,,-13.5,,-11.8,,29.8,,0,,,M,,M,,M,,,24,,54,
2013/1/23,2013,1,23,,-8.7,,-17.8,,-13.3,,31.3,,0,,,M,,M,,M,,,24,,32,
2013/1/24,2013,1,24,,-9.1,,-13.5,,-11.3,,29.3,,0,,,M,,M,,M,,,34,,48,
2013/1/25,2013,1,25,,-7.6,,-12.2,,-9.9,,27.9,,0,,,M,,M,,M,,,,,<31,
2013/1/26,2013,1,26,,-2.4,,-8.5,,-5.5,,23.5,,0,,,M,,M,,M,,,,,<31,
2013/1/27,2013,1,27,,-1.1,,-9.1,,-5.1,,23.1,,0,,,M,,M,,M,,,,,<31,
2013/1/28,2013,1,28,,4.6,,-3.1,,0.8,,17.2,,0,,,M,,M,,M,,,,,<31,
2013/1/29,2013,1,29,,7.8,,1.5,,4.7,,13.3,,0,,,M,,M,,M,,,,,<31,
2013/1/30,2013,1,30,,15.5,,3,,9.3,,8.7,,0,,,M,,M,,M,,,19,,57,
2013/1/31,2013,1,31,,,M,-4.4,E,,M,,M,,M,,M,,M,,M,,,21,E,57,E
2013/2/1,2013,2,1,,-5.2,,,M,,M,,M,,M,,M,,M,,M,,,29,E,35,E
2013/2/2,2013,2,2,,-5.3,E,-9.3,E,-7.3,E,25.3,E,0,E,,M,,M,,M,,,21,E,33,E
2013/2/3,2013,2,3,,-4.6,E,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2013/2/4,2013,2,4,,-5.6,,-9.7,,-7.7,,25.7,,0,,,M,,M,,M,,,,,<31,
2013/2/5,2013,2,5,,-2.5,,-10.2,,-6.4,,24.4,,0,,,M,,M,,M,,,,,<31,
2013/2/6,2013,2,6,,-2,,-6.3,,-4.2,,22.2,,0,,,M,,M,,M,,,31,,32,
2013/2/7,2013,2,7,,0.1,,-5.4,,-2.7,,20.7,,0,,,M,,M,,M,,,5,,54,
2013/2/8,2013,2,8,,0.9,,-8.3,,-3.7,,21.7,,0,,,M,,M,,M,,,5,,57,
2013/2/9,2013,2,9,,-1.7,,-10.6,,-6.2,,24.2,,0,,,M,,M,,M,,,,,<31,
2013/2/10,2013,2,10,,2.3,,-10.2,,-4,,22,,0,,,M,,M,,M,,,4,,32,
2013/2/11,2013,2,11,,7.7,,1.5,,4.6,,13.4,,0,,,M,,M,,M,,,20,,63,
2013/2/12,2013,2,12,,2.1,,-0.2,,1,,17,,0,,,M,,M,,M,,,,,<31,
2013/2/13,2013,2,13,,1.8,,-3,,-0.6,,18.6,,0,,,M,,M,,M,,,,,<31,
2013/2/14,2013,2,14,,3.6,,-4.2,,-0.3,,18.3,,0,,,M,,M,,M,,,21,,39,
2013/2/15,2013,2,15,,3.4,,-5.4,,-1,,19,,0,,,M,,M,,M,,,24,,50,
2013/2/16,2013,2,16,,-2.5,,-8.2,,-5.4,,23.4,,0,,,M,,M,,M,,,34,,35,
2013/2/17,2013,2,17,,-7.7,,-12.8,,-10.3,,28.3,,0,,,M,,M,,M,,,33,,48,
2013/2/18,2013,2,18,,0.8,,-10.9,,-5.1,,23.1,,0,,,M,,M,,M,,,14,,32,
2013/2/19,2013,2,19,,5.2,,-4.6,,0.3,,17.7,,0,,,M,,M,,M,,,20,,54,
2013/2/20,2013,2,20,,-4.4,,-7.2,,-5.8,,23.8,,0,,,M,,M,,M,,,24,,44,
2013/2/21,2013,2,21,,-3,,-10.7,,-6.9,,24.9,,0,,,M,,M,,M,,,31,,39,
2013/2/22,2013,2,22,,2.4,,-6.8,,-2.2,,20.2,,0,,,M,,M,,M,,,6,,43,
2013/2/23,2013,2,23,,3.2,,-1.3,,1,,17,,0,,,M,,M,,M,,,19,,33,
2013/2/24,2013,2,24,,1.4,,-2,,-0.3,,18.3,,0,,,M,,M,,M,,,24,,32,
2013/2/25,2013,2,25,,3.6,,-0.3,,1.7,,16.3,,0,,,M,,M,,M,,,,,<31,
2013/2/26,2013,2,26,,3.4,,0.6,,2,,16,,0,,,M,,M,,M,,,5,,59,
2013/2/27,2013,2,27,,2,,0,,1,,17,,0,,,M,,M,,M,,,6,,61,
2013/2/28,2013,2,28,,3.3,,-0.3,,1.5,,16.5,,0,,,M,,M,,M,,,33,,35,
2013/3/1,2013,3,1,,-0.2,,-5.1,,-2.7,,20.7,,0,,,M,,M,,M,,,33,,39,
2013/3/2,2013,3,2,,-1.1,,-6.7,,-3.9,,21.9,,0,,,M,,M,,M,,,32,,35,
2013/3/3,2013,3,3,,-2.2,,-6.2,,-4.2,,22.2,,0,,,M,,M,,M,,,29,,32,
2013/3/4,2013,3,4,,-0.4,,-6.5,,-3.5,,21.5,,0,,,M,,M,,M,,,29,,39,
2013/3/5,2013,3,5,,1.3,,-5.7,,-2.2,,20.2,,0,,,M,,M,,M,,,7,,56,
2013/3/6,2013,3,6,,3.5,,0.1,,1.8,,16.2,,0,,,M,,M,,M,,,4,,48,
2013/3/7,2013,3,7,,2.6,,0.4,,1.5,,16.5,,0,,,M,,M,,M,,,,,<31,
2013/3/8,2013,3,8,,6.1,,0.6,,3.4,,14.6,,0,,,M,,M,,M,,,,,<31,
2013/3/9,2013,3,9,,3,,-1.1,,1,,17,,0,,,M,,M,,M,,,,,<31,
2013/3/10,2013,3,10,,15.2,,2.5,,8.9,,9.1,,0,,,M,,M,,M,,,18,,33,
2013/3/11,2013,3,11,,11.1,,3.6,,7.4,,10.6,,0,,,M,,M,,M,,,21,,39,
2013/3/12,2013,3,12,,5.6,,1.5,,3.6,,14.4,,0,,,M,,M,,M,,,21,,35,
2013/3/13,2013,3,13,,1.7,,-5.1,,-1.7,,19.7,,0,,,M,,M,,M,,,26,,46,
2013/3/14,2013,3,14,,0.6,,-5.8,,-2.6,,20.6,,0,,,M,,M,,M,,,29,,50,
2013/3/15,2013,3,15,,4.2,,-1.4,,1.4,,16.6,,0,,,M,,M,,M,,,30,,50,
2013/3/16,2013,3,16,,-0.9,,-4,,-2.5,,20.5,,0,,,M,,M,,M,,,3,,44,
2013/3/17,2013,3,17,,-1.7,,-5.4,,-3.6,,21.6,,0,,,M,,M,,M,,,31,,37,
2013/3/18,2013,3,18,,3.4,,-4.6,,-0.6,,18.6,,0,,,M,,M,,M,,,6,,54,
2013/3/19,2013,3,19,,3.4,,-3.4,,0,,18,,0,,,M,,M,,M,,,21,,44,
2013/3/20,2013,3,20,,-0.3,,-5,,-2.7,,20.7,,0,,,M,,M,,M,,,28,,39,
2013/3/21,2013,3,21,,0.9,,-6.4,,-2.8,,20.8,,0,,,M,,M,,M,,,28,,39,
2013/3/22,2013,3,22,,1.3,,-2.5,,-0.6,,18.6,,0,,,M,,M,,M,,,29,,41,
2013/3/23,2013,3,23,,4.5,,-1.7,,1.4,,16.6,,0,,,M,,M,,M,,,28,,35,
2013/3/24,2013,3,24,,2.4,,-2,,0.2,,17.8,,0,,,M,,M,,M,,,5,,54,
2013/3/25,2013,3,25,,4.6,,1.9,,3.3,,14.7,,0,,,M,,M,,M,,,6,,50,
2013/3/26,2013,3,26,,9,,1.4,,5.2,,12.8,,0,,,M,,M,,M,,,29,,33,
2013/3/27,2013,3,27,,5.9,,1.5,,3.7,,14.3,,0,,,M,,M,,M,,,29,,35,
2013/3/28,2013,3,28,,6.9,,2.1,,4.5,,13.5,,0,,,M,,M,,M,,,,,<31,
2013/3/29,2013,3,29,,10.2,,2.8,,6.5,,11.5,,0,,,M,,M,,M,,,29,,32,
2013/3/30,2013,3,30,,10.7,,1.2,,6,,12,,0,,,M,,M,,M,,,18,,32,
2013/3/31,2013,3,31,,12.8,,4.1,,8.5,,9.5,,0,,,M,,M,,M,,,18,,35,
2013/4/1,2013,4,1,,6,,-2.8,,1.6,,16.4,,0,,,M,,M,,M,,,29,,57,
2013/4/2,2013,4,2,,1.9,,-3.5,,-0.8,,18.8,,0,,,M,,M,,M,,,29,,50,
2013/4/3,2013,4,3,,1.9,,-2.7,,-0.4,,18.4,,0,,,M,,M,,M,,,27,,39,
2013/4/4,2013,4,4,,9.6,,-1.6,,4,,14,,0,,,M,,M,,M,,,18,,43,
2013/4/5,2013,4,5,,5.4,,-0.9,,2.3,,15.7,,0,,,M,,M,,M,,,31,,41,
2013/4/6,2013,4,6,,3.6,,-2.2,,0.7,,17.3,,0,,,M,,M,,M,,,4,,33,
2013/4/7,2013,4,7,,16.4,,3.1,,9.8,,8.2,,0,,,M,,M,,M,,,18,,57,
2013/4/8,2013,4,8,,9,,3.4,,6.2,,11.8,,0,,,M,,M,,M,,,31,,35,
2013/4/9,2013,4,9,,9.8,,4.5,,7.2,,10.8,,0,,,M,,M,,M,,,26,,33,
2013/4/10,2013,4,10,,6.5,,4,,5.3,,12.7,,0,,,M,,M,,M,,,32,,50,
2013/4/11,2013,4,11,,5.4,,0.4,,2.9,,15.1,,0,,,M,,M,,M,,,6,,72,
2013/4/12,2013,4,12,,6.8,,1.3,,4.1,,13.9,,0,,,M,,M,,M,,,6,,76,
2013/4/13,2013,4,13,,6,,2.5,,4.3,,13.7,,0,,,M,,M,,M,,,20,,43,
2013/4/14,2013,4,14,,8.8,,2.2,,5.5,,12.5,,0,,,M,,M,,M,,,,,<31,
2013/4/15,2013,4,15,,15.8,,3.9,,9.9,,8.1,,0,,,M,,M,,M,,,17,,43,
2013/4/16,2013,4,16,,16.1,,6.8,,11.5,,6.5,,0,,,M,,M,,M,,,16,,48,
2013/4/17,2013,4,17,,7.7,,3.8,,5.8,,12.2,,0,,,M,,M,,M,,,3,,39,
2013/4/18,2013,4,18,,26.5,,4.6,,15.6,,2.4,,0,,,M,,M,,M,,,17,,50,
2013/4/19,2013,4,19,,20.5,,5,,12.8,,5.2,,0,,,M,,M,,M,,,18,,67,
2013/4/20,2013,4,20,,5.3,,0.4,,2.9,,15.1,,0,,,M,,M,,M,,,29,,54,
2013/4/21,2013,4,21,,3.9,,-0.8,,1.6,,16.4,,0,,,M,,M,,M,,,,,<31,
2013/4/22,2013,4,22,,6.3,,3.2,,4.8,,13.2,,0,,,M,,M,,M,,,,,<31,
2013/4/23,2013,4,23,,7.8,,4.6,,6.2,,11.8,,0,,,M,,M,,M,,,,,<31,
2013/4/24,2013,4,24,,14.6,,3.6,,9.1,,8.9,,0,,,M,,M,,M,,,17,,44,
2013/4/25,2013,4,25,,10.4,,2.5,,6.5,,11.5,,0,,,M,,M,,M,,,20,,48,
2013/4/26,2013,4,26,,11.8,,2.8,,7.3,,10.7,,0,,,M,,M,,M,,,15,,35,
2013/4/27,2013,4,27,,8,,5.5,,6.8,,11.2,,0,,,M,,M,,M,,,,,<31,
2013/4/28,2013,4,28,,15.3,,5.9,,10.6,,7.4,,0,,,M,,M,,M,,,13,,48,
2013/4/29,2013,4,29,,7.9,,6.1,,7,,11,,0,,,M,,M,,M,,,,,<31,
2013/4/30,2013,4,30,,14.2,,6.3,,10.3,,7.7,,0,,,M,,M,,M,,,9,,35,
2013/5/1,2013,5,1,,15,,7.7,,11.4,,6.6,,0,,,M,,M,,M,,,,,<31,
2013/5/2,2013,5,2,,14.1,,7.9,,11,,7,,0,,,M,,M,,M,,,,,<31,
2013/5/3,2013,5,3,,14,,8,,11,,7,,0,,,M,,M,,M,,,3,,37,
2013/5/4,2013,5,4,,14.3,,8.1,,11.2,,6.8,,0,,,M,,M,,M,,,,,<31,
2013/5/5,2013,5,5,,16.4,,8.6,,12.5,,5.5,,0,,,M,,M,,M,,,,,<31,
2013/5/6,2013,5,6,,15.3,,9.7,,12.5,,5.5,,0,,,M,,M,,M,,,,,<31,
2013/5/7,2013,5,7,,15.9,,10.8,,13.4,,4.6,,0,,,M,,M,,M,,,,,<31,
2013/5/8,2013,5,8,,14.9,,10.8,,12.9,,5.1,,0,,,M,,M,,M,,,,,<31,
2013/5/9,2013,5,9,,22.9,,14.1,,18.5,,0,,0.5,,,M,,M,,M,,,,,<31,
2013/5/10,2013,5,10,,15.6,,9.9,,12.8,,5.2,,0,,,M,,M,,M,,,28,,33,
2013/5/11,2013,5,11,,14.5,,5.7,,10.1,,7.9,,0,,,M,,M,,M,,,27,,46,
2013/5/12,2013,5,12,,8.1,,3.4,,5.8,,12.2,,0,,,M,,M,,M,,,29,,61,
2013/5/13,2013,5,13,,10.2,,3.2,,6.7,,11.3,,0,,,M,,M,,M,,,28,,41,
2013/5/14,2013,5,14,,12.2,,5.1,,8.7,,9.3,,0,,,M,,M,,M,,,16,,33,
2013/5/15,2013,5,15,,24.7,,6.6,,15.7,,2.3,,0,,,M,,M,,M,,,,,<31,
2013/5/16,2013,5,16,,22.2,,10.5,,16.4,,1.6,,0,,,M,,M,,M,,,28,,52,
2013/5/17,2013,5,17,,13.2,,8.1,,10.7,,7.3,,0,,,M,,M,,M,,,,,<31,
2013/5/18,2013,5,18,,13.5,,8.7,,11.1,,6.9,,0,,,M,,M,,M,,,3,,37,
2013/5/19,2013,5,19,,16,,8.1,,12.1,,5.9,,0,,,M,,M,,M,,,,,<31,
2013/5/20,2013,5,20,,18.7,,10.4,,14.6,,3.4,,0,,,M,,M,,M,,,30,,35,
2013/5/21,2013,5,21,,20.5,,11.3,,15.9,,2.1,,0,,,M,,M,,M,,,3,,39,
2013/5/22,2013,5,22,,28.6,,10.1,,19.4,,0,,1.4,,,M,,M,,M,,,,,<31,
2013/5/23,2013,5,23,,21.6,,4.5,,13.1,,4.9,,0,,,M,,M,,M,,,33,,48,
2013/5/24,2013,5,24,,11.4,,4.8,,8.1,,9.9,,0,,,M,,M,,M,,,33,,50,
2013/5/25,2013,5,25,,15.1,,6.2,,10.7,,7.3,,0,,,M,,M,,M,,,34,,39,
2013/5/26,2013,5,26,,16.3,,8.2,,12.3,,5.7,,0,,,M,,M,,M,,,31,,32,
2013/5/27,2013,5,27,,19.8,,9.2,,14.5,,3.5,,0,,,M,,M,,M,,,,,<31,
2013/5/28,2013,5,28,,13.6,,9,,11.3,,6.7,,0,,,M,,M,,M,,,29,,39,
2013/5/29,2013,5,29,,,M,10,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2013/5/30,2013,5,30,,29.7,,19,,24.4,,0,,6.4,,,M,,M,,M,,,18,,35,
2013/5/31,2013,5,31,,29.4,,19.1,,24.3,,0,,6.3,,,M,,M,,M,,,22,,67,
2013/6/1,2013,6,1,,26.5,,19.2,,22.9,,0,,4.9,,,M,,M,,M,,,21,,44,
2013/6/2,2013,6,2,,22.6,,9.7,,16.2,,1.8,,0,,,M,,M,,M,,,30,,44,
2013/6/3,2013,6,3,,17,,8.7,,12.9,,5.1,,0,,,M,,M,,M,,,30,,32,
2013/6/4,2013,6,4,,20.3,,9.8,,15.1,,2.9,,0,,,M,,M,,M,,,16,,41,
2013/6/5,2013,6,5,,13.3,,11.4,,12.4,,5.6,,0,,,M,,M,,M,,,,,<31,
2013/6/6,2013,6,6,,12.8,,11,,11.9,,6.1,,0,,,M,,M,,M,,,2,,48,
2013/6/7,2013,6,7,,15.5,,11,,13.3,,4.7,,0,,,M,,M,,M,,,2,,35,
2013/6/8,2013,6,8,,20.5,,14.6,,17.6,,0.4,,0,,,M,,M,,M,,,,,<31,
2013/6/9,2013,6,9,,18.3,,13.8,,16.1,,1.9,,0,,,M,,M,,M,,,,,<31,
2013/6/10,2013,6,10,,15.7,,12.1,,13.9,,4.1,,0,,,M,,M,,M,,,2,,33,
2013/6/11,2013,6,11,,24.1,,13.3,,18.7,,0,,0.7,,,M,,M,,M,,,31,,32,
2013/6/12,2013,6,12,,18.4,,14.2,,16.3,,1.7,,0,,,M,,M,,M,,,,,<31,
2013/6/13,2013,6,13,,18.4,,14,,16.2,,1.8,,0,,,M,,M,,M,,,2,,41,
2013/6/14,2013,6,14,,21.1,,14.9,,18,,0,,0,,,M,,M,,M,,,34,,37,
2013/6/15,2013,6,15,,23.7,,13.1,,18.4,,0,,0.4,,,M,,M,,M,,,,,<31,
2013/6/16,2013,6,16,,24.8,,17.6,,21.2,,0,,3.2,,,M,,M,,M,,,26,,35,
2013/6/17,2013,6,17,,25.6,,15.5,,20.6,,0,,2.6,,,M,,M,,M,,,,,<31,
2013/6/18,2013,6,18,,18.5,,13.7,,16.1,,1.9,,0,,,M,,M,,M,,,35,,39,
2013/6/19,2013,6,19,,16.2,,13.1,,14.7,,3.3,,0,,,M,,M,,M,,,34,,32,
2013/6/20,2013,6,20,,19.5,,12.9,,16.2,,1.8,,0,,,M,,M,,M,,,,,<31,
2013/6/21,2013,6,21,,19.7,,15.2,,17.5,,0.5,,0,,,M,,M,,M,,,,,<31,
2013/6/22,2013,6,22,,29.7,,17.4,,23.6,,0,,5.6,,,M,,M,,M,,,3,,33,
2013/6/23,2013,6,23,,31,,18.1,,24.6,,0,,6.6,,,M,,M,,M,,,22,,35,
2013/6/24,2013,6,24,,30.6,,23,,26.8,,0,,8.8,,,M,,M,,M,,,19,,32,
2013/6/25,2013,6,25,,27.8,,22,,24.9,,0,,6.9,,,M,,M,,M,,,23,,32,
2013/6/26,2013,6,26,,28.2,,21.3,,24.8,,0,,6.8,,,M,,M,,M,,,16,,32,
2013/6/27,2013,6,27,,23.1,,17.8,,20.5,,0,,2.5,,,M,,M,,M,,,,,<31,
2013/6/28,2013,6,28,,21.2,,17.7,,19.5,,0,,1.5,,,M,,M,,M,,,,,<31,
2013/6/29,2013,6,29,,25.2,,17.7,,21.5,,0,,3.5,,,M,,M,,M,,,35,,35,
2013/6/30,2013,6,30,,21.5,,17.6,,19.6,,0,,1.6,,,M,,M,,M,,,,,<31,
2013/7/1,2013,7,1,,20.6,,17,,18.8,,0,,0.8,,,M,,M,,M,,,4,,46,
2013/7/2,2013,7,2,,19,,17.1,,18.1,,0,,0.1,,,M,,M,,M,,,6,,41,
2013/7/3,2013,7,3,,,M,18.1,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2013/7/4,2013,7,4,,27.4,,20.2,,23.8,,0,,5.8,,,M,,M,,M,,,,,<31,
2013/7/5,2013,7,5,,26.7,,20.6,,23.7,,0,,5.7,,,M,,M,,M,,,,,<31,
2013/7/6,2013,7,6,,28.8,,20.6,,24.7,,0,,6.7,,,M,,M,,M,,,,,<31,
2013/7/7,2013,7,7,,26.4,,21.5,,24,,0,,6,,,M,,M,,M,,,22,,35,
2013/7/8,2013,7,8,,29.2,,20.9,,25.1,,0,,7.1,,,M,,M,,M,,,4,,39,
2013/7/9,2013,7,9,,24.6,,20.9,,22.8,,0,,4.8,,,M,,M,,M,,,,,<31,
2013/7/10,2013,7,10,,30.6,,19.1,,24.9,,0,,6.9,,,M,,M,,M,,,31,,37,
2013/7/11,2013,7,11,,23.1,,17.6,,20.4,,0,,2.4,,,M,,M,,M,,,32,,37,
2013/7/12,2013,7,12,,21.4,,17.9,,19.7,,0,,1.7,,,M,,M,,M,,,2,,32,
2013/7/13,2013,7,13,,22.8,,18.6,,20.7,,0,,2.7,,,M,,M,,M,,,,,<31,
2013/7/14,2013,7,14,,25.7,,20.9,,23.3,,0,,5.3,,,M,,M,,M,,,,,<31,
2013/7/15,2013,7,15,,29.9,,23.6,,26.8,,0,,8.8,,,M,,M,,M,,,,,<31,
2013/7/16,2013,7,16,,30,,25,,27.5,,0,,9.5,,,M,,M,,M,,,,,<31,
2013/7/17,2013,7,17,,34,,25.9,,30,,0,,12,,,M,,M,,M,,,29,,35,
2013/7/18,2013,7,18,,33.7,,25.9,,29.8,,0,,11.8,,,M,,M,,M,,,26,,32,
2013/7/19,2013,7,19,,32.7,,19.2,,26,,0,,8,,,M,,M,,M,,,24,,83,
2013/7/20,2013,7,20,,28.3,,21.2,,24.8,,0,,6.8,,,M,,M,,M,,,20,,37,
2013/7/21,2013,7,21,,22.1,,15,,18.6,,0,,0.6,,,M,,M,,M,,,1,,33,
2013/7/22,2013,7,22,,21.7,,17.2,,19.5,,0,,1.5,,,M,,M,,M,,,,,<31,
2013/7/23,2013,7,23,,27.3,,16.7,,22,,0,,4,,,M,,M,,M,,,31,,46,
2013/7/24,2013,7,24,,20.1,,14.5,,17.3,,0.7,,0,,,M,,M,,M,,,33,,44,
2013/7/25,2013,7,25,,21.2,,15.5,,18.4,,0,,0.4,,,M,,M,,M,,,,,<31,
2013/7/26,2013,7,26,,21.5,,16.4,,19,,0,,1,,,M,,M,,M,,,,,<31,
2013/7/27,2013,7,27,,23.7,,19.1,,21.4,,0,,3.4,,,M,,M,,M,,,17,,35,
2013/7/28,2013,7,28,,21.2,,15.6,,18.4,,0,,0.4,,,M,,M,,M,,,21,,41,
2013/7/29,2013,7,29,,21.9,,15.1,,18.5,,0,,0.5,,,M,,M,,M,,,,,<31,
2013/7/30,2013,7,30,,25.1,,15.9,,20.5,,0,,2.5,,,M,,M,,M,,,,,<31,
2013/7/31,2013,7,31,,21.1,,17.3,,19.2,,0,,1.2,,,M,,M,,M,,,,,<31,
2013/8/1,2013,8,1,,25.4,,17,,21.2,,0,,3.2,,,M,,M,,M,,,29,,32,
2013/8/2,2013,8,2,,25.1,,16.9,,21,,0,,3,,,M,,M,,M,,,22,,43,
2013/8/3,2013,8,3,,24.4,,16.2,,20.3,,0,,2.3,,,M,,M,,M,,,28,,37,
2013/8/4,2013,8,4,,22.7,,15.3,,19,,0,,1,,,M,,M,,M,,,33,,39,
2013/8/5,2013,8,5,,22.1,,14.5,,18.3,,0,,0.3,,,M,,M,,M,,,14,,32,
2013/8/6,2013,8,6,,25.4,,16,,20.7,,0,,2.7,,,M,,M,,M,,,,,<31,
2013/8/7,2013,8,7,,26.9,,18.3,,22.6,,0,,4.6,,,M,,M,,M,,,19,,41,
2013/8/8,2013,8,8,,23.4,,19.7,,21.6,,0,,3.6,,,M,,M,,M,,,35,,33,
2013/8/9,2013,8,9,,26.6,,18.9,,22.8,,0,,4.8,,,M,,M,,M,,,,,<31,
