Station Name,BURLINGTON PIERS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,ONTARIO,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.3,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.8,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,77.4,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,6151061,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71437,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WWB,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2017/1/1,2017,1,1,,3.4,,-0.3,,1.6,,16.4,,0,,,M,,M,,M,,,,,<31,
2017/1/2,2017,1,2,,4.4,,-0.1,,2.2,,15.8,,0,,,M,,M,,M,,,5,,32,
2017/1/3,2017,1,3,,4.5,,3.2,,3.9,,14.1,,0,,,M,,M,,M,,,,,<31,
2017/1/4,2017,1,4,,4.3,,-7.4,,-1.6,,19.6,,0,,,M,,M,,M,,,25,,59,
2017/1/5,2017,1,5,,-5.8,,-9.9,,-7.9,,25.9,,0,,,M,,M,,M,,,21,,41,
2017/1/6,2017,1,6,,-7.2,,-11.7,,-9.5,,27.5,,0,,,M,,M,,M,,,27,,37,
2017/1/7,2017,1,7,,-6.9,,-11.8,,-9.4,,27.4,,0,,,M,,M,,M,,,22,,33,
2017/1/8,2017,1,8,,-7.4,,-10.1,,-8.8,,26.8,,0,,,M,,M,,M,,,31,,50,
2017/1/9,2017,1,9,,-1.6,,-8,,-4.8,,22.8,,0,,,M,,M,,M,,,18,,46,
2017/1/10,2017,1,10,,9.1,,-2.2,,3.5,,14.5,,0,,,M,,M,,M,,,18,,76,
2017/1/11,2017,1,11,,10.5,,2,,6.3,,11.7,,0,,,M,,M,,M,,,24,,63,
2017/1/12,2017,1,12,,12.6,,-0.5,,6.1,,11.9,,0,,,M,,M,,M,,,19,,54,
2017/1/13,2017,1,13,,-0.3,,-6,,-3.2,,21.2,,0,,,M,,M,,M,,,30,,48,
2017/1/14,2017,1,14,,-2.3,,-6.5,,-4.4,,22.4,,0,,,M,,M,,M,,,,,<31,
2017/1/15,2017,1,15,,0.9,,-4.3,,-1.7,,19.7,,0,,,M,,M,,M,,,,,<31,
2017/1/16,2017,1,16,,3.3,,-3.5,,-0.1,,18.1,,0,,,M,,M,,M,,,,,<31,
2017/1/17,2017,1,17,,3.6,,0.9,,2.3,,15.7,,0,,,M,,M,,M,,,5,,48,
2017/1/18,2017,1,18,,3.7,,1.9,,2.8,,15.2,,0,,,M,,M,,M,,,,,<31,
2017/1/19,2017,1,19,,3.8,,0.8,,2.3,,15.7,,0,,,M,,M,,M,,,,,<31,
2017/1/20,2017,1,20,,3.8,,1.2,,2.5,,15.5,,0,,,M,,M,,M,,,,,<31,
2017/1/21,2017,1,21,,4.5,,3.4,,4,,14,,0,,,M,,M,,M,,,,,<31,
2017/1/22,2017,1,22,,4.6,,2.7,,3.7,,14.3,,0,,,M,,M,,M,,,5,,46,
2017/1/23,2017,1,23,,3.6,,1.9,,2.8,,15.2,,0,,,M,,M,,M,,,3,,50,
2017/1/24,2017,1,24,,3,,0.8,,1.9,,16.1,,0,,,M,,M,,M,,,4,,43,
2017/1/25,2017,1,25,,5.6,,1.7,,3.7,,14.3,,0,,,M,,M,,M,,,,,<31,
2017/1/26,2017,1,26,,6,,0.8,,3.4,,14.6,,0,,,M,,M,,M,,,27,,44,
2017/1/27,2017,1,27,,2,,-0.7,,0.7,,17.3,,0,,,M,,M,,M,,,28,,46,
2017/1/28,2017,1,28,,-0.1,,-1.5,,-0.8,,18.8,,0,,,M,,M,,M,,,21,,35,
2017/1/29,2017,1,29,,-0.8,,-5.9,,-3.4,,21.4,,0,,,M,,M,,M,,,25,,32,
2017/1/30,2017,1,30,,-3.4,,-8.8,,-6.1,,24.1,,0,,,M,,M,,M,,,,,<31,
2017/1/31,2017,1,31,,-0.8,,-4.3,,-2.6,,20.6,,0,,,M,,M,,M,,,11,,39,
2017/2/1,2017,2,1,,2.5,,-1.5,,0.5,,17.5,,0,,,M,,M,,M,,,24,,39,
2017/2/2,2017,2,2,,-1.4,,-7.4,,-4.4,,22.4,,0,,,M,,M,,M,,,26,,44,
2017/2/3,2017,2,3,,-5.1,,-8.6,,-6.9,,24.9,,0,,,M,,M,,M,,,20,,39,
2017/2/4,2017,2,4,,-0.4,,-8.5,,-4.5,,22.5,,0,,,M,,M,,M,,,24,,43,
2017/2/5,2017,2,5,,1.7,,-1.9,,-0.1,,18.1,,0,,,M,,M,,M,,,29,,39,
2017/2/6,2017,2,6,,2.5,,-3.5,,-0.5,,18.5,,0,,,M,,M,,M,,,,,<31,
2017/2/7,2017,2,7,,10.2,,1.3,,5.8,,12.2,,0,,,M,,M,,M,,,6,,52,
2017/2/8,2017,2,8,,5.7,,-6.1,,-0.2,,18.2,,0,,,M,,M,,M,,,24,,54,
2017/2/9,2017,2,9,,-3.8,,-10,,-6.9,,24.9,,0,,,M,,M,,M,,,27,,41,
2017/2/10,2017,2,10,,-0.2,,-6.6,,-3.4,,21.4,,0,,,M,,M,,M,,,24,,37,
2017/2/11,2017,2,11,,5,,-0.9,,2.1,,15.9,,0,,,M,,M,,M,,,,,<31,
2017/2/12,2017,2,12,,2.9,,-2.3,,0.3,,17.7,,0,,,M,,M,,M,,,29,,72,
2017/2/13,2017,2,13,,0.7,,-2.5,,-0.9,,18.9,,0,,,M,,M,,M,,,26,,44,
2017/2/14,2017,2,14,,5.1,,-2.5,,1.3,,16.7,,0,,,M,,M,,M,,,,,<31,
2017/2/15,2017,2,15,,3.2,,-4,,-0.4,,18.4,,0,,,M,,M,,M,,,28,,46,
2017/2/16,2017,2,16,,-2.7,,-7,,-4.9,,22.9,,0,,,M,,M,,M,,,29,,33,
2017/2/17,2017,2,17,,1.9,,-5.8,,-2,,20,,0,,,M,,M,,M,,,,,<31,
2017/2/18,2017,2,18,,14.6,,-0.7,,7,,11,,0,,,M,,M,,M,,,26,,33,
2017/2/19,2017,2,19,,13,,3.2,,8.1,,9.9,,0,,,M,,M,,M,,,28,,43,
2017/2/20,2017,2,20,,,M,1.7,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2017/2/21,2017,2,21,,6.4,,1.7,,4.1,,13.9,,0,,,M,,M,,M,,,5,,32,
2017/2/22,2017,2,22,,12.3,,3.3,,7.8,,10.2,,0,,,M,,M,,M,,,,,<31,
2017/2/23,2017,2,23,,,M,3.5,E,,M,,M,,M,,M,,M,,M,,,29,,35,
2017/2/24,2017,2,24,,5.1,,3.1,,4.1,,13.9,,0,,,M,,M,,M,,,1,,35,
2017/2/25,2017,2,25,,8.9,,-2.3,,3.3,,14.7,,0,,,M,,M,,M,,,24,,46,
2017/2/26,2017,2,26,,4.9,,-3.6,,0.7,,17.3,,0,,,M,,M,,M,,,21,,41,
2017/2/27,2017,2,27,,9.5,,2.5,,6,,12,,0,,,M,,M,,M,,,22,,37,
2017/2/28,2017,2,28,,8.6,,2,,5.3,,12.7,,0,,,M,,M,,M,,,,,<31,
2017/3/1,2017,3,1,,12.7,,-2.1,,5.3,,12.7,,0,,,M,,M,,M,,,24,,61,
2017/3/2,2017,3,2,,-1,,-5.5,,-3.3,,21.3,,0,,,M,,M,,M,,,29,,57,
2017/3/3,2017,3,3,,-3.3,,-7.2,,-5.3,,23.3,,0,,,M,,M,,M,,,30,,57,
2017/3/4,2017,3,4,,-5.7,,-9.9,,-7.8,,25.8,,0,,,M,,M,,M,,,34,,39,
2017/3/5,2017,3,5,,0.2,,-9.8,,-4.8,,22.8,,0,,,M,,M,,M,,,9,,39,
2017/3/6,2017,3,6,,8.3,,0.1,,4.2,,13.8,,0,,,M,,M,,M,,,,,<31,
2017/3/7,2017,3,7,,13.7,,6.7,,10.2,,7.8,,0,,,M,,M,,M,,,23,,50,
2017/3/8,2017,3,8,,10.1,,3.7,,6.9,,11.1,,0,,,M,,M,,M,,,20,,78,
2017/3/9,2017,3,9,,3.7,,0.1,,1.9,,16.1,,0,,,M,,M,,M,,,26,,48,
2017/3/10,2017,3,10,,0.6,,-9,,-4.2,,22.2,,0,,,M,,M,,M,,,31,,63,
2017/3/11,2017,3,11,,-5.1,,-9.9,,-7.5,,25.5,,0,,,M,,M,,M,,,28,,52,
2017/3/12,2017,3,12,,-3.9,,-11.1,,-7.5,,25.5,,0,,,M,,M,,M,,,29,,39,
2017/3/13,2017,3,13,,-4.9,,-8.9,,-6.9,,24.9,,0,,,M,,M,,M,,,1,,50,
2017/3/14,2017,3,14,,-7.2,,-10.4,,-8.8,,26.8,,0,,,M,,M,,M,,,33,,52,
2017/3/15,2017,3,15,,-2.3,,-8.2,,-5.3,,23.3,,0,,,M,,M,,M,,,29,,59,
2017/3/16,2017,3,16,,2.2,,-5,,-1.4,,19.4,,0,,,M,,M,,M,,,29,,43,
2017/3/17,2017,3,17,,5.1,,-3.4,,0.9,,17.1,,0,,,M,,M,,M,,,17,,33,
2017/3/18,2017,3,18,,2.5,,0.1,,1.3,,16.7,,0,,,M,,M,,M,,,1,,44,
2017/3/19,2017,3,19,,6.4,,0.8,,3.6,,14.4,,0,,,M,,M,,M,,,3,,43,
2017/3/20,2017,3,20,,5.6,,0.4,,3,,15,,0,,,M,,M,,M,,,,,<31,
2017/3/21,2017,3,21,,11.5,,-1.4,,5.1,,12.9,,0,,,M,,M,,M,,,31,,57,
2017/3/22,2017,3,22,,-0.6,,-7,,-3.8,,21.8,,0,,,M,,M,,M,,,32,,57,
2017/3/23,2017,3,23,,2,,-5.6,,-1.8,,19.8,,0,,,M,,M,,M,,,,,<31,
2017/3/24,2017,3,24,,15.1,,1.2,,8.2,,9.8,,0,,,M,,M,,M,,,,,<31,
2017/3/25,2017,3,25,,3.9,,2.2,,3.1,,14.9,,0,,,M,,M,,M,,,6,,52,
2017/3/26,2017,3,26,,4.6,,2.2,,3.4,,14.6,,0,,,M,,M,,M,,,4,,50,
2017/3/27,2017,3,27,,14.6,,3.5,,9.1,,8.9,,0,,,M,,M,,M,,,,,<31,
2017/3/28,2017,3,28,,11,,4.7,,7.9,,10.1,,0,,,M,,M,,M,,,35,,33,
2017/3/29,2017,3,29,,6.4,,3.4,,4.9,,13.1,,0,,,M,,M,,M,,,34,,33,
2017/3/30,2017,3,30,,4.4,,1.3,,2.9,,15.1,,0,,,M,,M,,M,,,4,,67,
2017/3/31,2017,3,31,,3.8,,2.7,,3.3,,14.7,,0,,,M,,M,,M,,,1,,56,
2017/4/1,2017,4,1,,10.4,,2.3,,6.4,,11.6,,0,,,M,,M,,M,,,34,,33,
2017/4/2,2017,4,2,,16.3,,3.8,,10.1,,7.9,,0,,,M,,M,,M,,,29,,33,
2017/4/3,2017,4,3,,8.8,,4,,6.4,,11.6,,0,,,M,,M,,M,,,5,,33,
2017/4/4,2017,4,4,,12.9,,3.1,,8,,10,,0,,,M,,M,,M,,,23,,52,
2017/4/5,2017,4,5,,6.1,,4,,5.1,,12.9,,0,,,M,,M,,M,,,3,,52,
2017/4/6,2017,4,6,,7.1,,1.5,,4.3,,13.7,,0,,,M,,M,,M,,,5,,67,
2017/4/7,2017,4,7,,6.2,,0.8,,3.5,,14.5,,0,,,M,,M,,M,,,32,,63,
2017/4/8,2017,4,8,,14,,1.5,,7.8,,10.2,,0,,,M,,M,,M,,,,,<31,
2017/4/9,2017,4,9,,20.5,,5,,12.8,,5.2,,0,,,M,,M,,M,,,18,,37,
2017/4/10,2017,4,10,,21.8,,7.9,,14.9,,3.1,,0,,,M,,M,,M,,,20,,59,
2017/4/11,2017,4,11,,20.2,,9,,14.6,,3.4,,0,,,M,,M,,M,,,31,,43,
2017/4/12,2017,4,12,,9,,4.3,,6.7,,11.3,,0,,,M,,M,,M,,,24,,32,
2017/4/13,2017,4,13,,10.7,,3.1,,6.9,,11.1,,0,,,M,,M,,M,,,,,<31,
2017/4/14,2017,4,14,,8.3,,5.3,,6.8,,11.2,,0,,,M,,M,,M,,,,,<31,
2017/4/15,2017,4,15,,20.8,,4.8,,12.8,,5.2,,0,,,M,,M,,M,,,,,<31,
2017/4/16,2017,4,16,,22,,11.8,,16.9,,1.1,,0,,,M,,M,,M,,,32,,52,
2017/4/17,2017,4,17,,14.8,,2.9,,8.9,,9.1,,0,,,M,,M,,M,,,28,,44,
2017/4/18,2017,4,18,,5.2,,2,,3.6,,14.4,,0,,,M,,M,,M,,,,,<31,
2017/4/19,2017,4,19,,19.5,,4.8,,12.2,,5.8,,0,,,M,,M,,M,,,20,,35,
2017/4/20,2017,4,20,,9.9,,2.7,,6.3,,11.7,,0,,,M,,M,,M,,,6,,52,
2017/4/21,2017,4,21,,10.8,,4.6,,7.7,,10.3,,0,,,M,,M,,M,,,25,,35,
2017/4/22,2017,4,22,,11.3,,5,,8.2,,9.8,,0,,,M,,M,,M,,,35,,32,
2017/4/23,2017,4,23,,19.4,,5,,12.2,,5.8,,0,,,M,,M,,M,,,17,,32,
2017/4/24,2017,4,24,,9.3,,4.3,,6.8,,11.2,,0,,,M,,M,,M,,,3,,43,
2017/4/25,2017,4,25,,8,,4.8,,6.4,,11.6,,0,,,M,,M,,M,,,1,,35,
2017/4/26,2017,4,26,,11.2,,6,,8.6,,9.4,,0,,,M,,M,,M,,,,,<31,
2017/4/27,2017,4,27,,18,,6.6,,12.3,,5.7,,0,,,M,,M,,M,,,,,<31,
2017/4/28,2017,4,28,,18.1,,10.5,,14.3,,3.7,,0,,,M,,M,,M,,,21,,37,
2017/4/29,2017,4,29,,14.2,,7,,10.6,,7.4,,0,,,M,,M,,M,,,34,,33,
2017/4/30,2017,4,30,,7.5,,4,,5.8,,12.2,,0,,,M,,M,,M,,,4,,57,
2017/5/1,2017,5,1,,15.2,,4.6,,9.9,,8.1,,0,,,M,,M,,M,,,3,,37,
2017/5/2,2017,5,2,,11.7,,6.8,,9.3,,8.7,,0,,,M,,M,,M,,,21,,50,
2017/5/3,2017,5,3,,14.3,,5.5,,9.9,,8.1,,0,,,M,,M,,M,,,28,,43,
2017/5/4,2017,5,4,,8.6,,5.3,,7,,11,,0,,,M,,M,,M,,,3,,48,
2017/5/5,2017,5,5,,9.5,,5.6,,7.6,,10.4,,0,,,M,,M,,M,,,34,,56,
2017/5/6,2017,5,6,,7.8,,5.8,,6.8,,11.2,,0,,,M,,M,,M,,,33,,50,
2017/5/7,2017,5,7,,10.4,,5.1,,7.8,,10.2,,0,,,M,,M,,M,,,31,,48,
2017/5/8,2017,5,8,,10.9,,3.7,,7.3,,10.7,,0,,,M,,M,,M,,,26,,43,
2017/5/9,2017,5,9,,8,,3.8,,5.9,,12.1,,0,,,M,,M,,M,,,,,<31,
2017/5/10,2017,5,10,,8.2,,5.3,,6.8,,11.2,,0,,,M,,M,,M,,,2,,32,
2017/5/11,2017,5,11,,9.9,,6.2,,8.1,,9.9,,0,,,M,,M,,M,,,3,,46,
2017/5/12,2017,5,12,,10.8,,7.3,,9.1,,8.9,,0,,,M,,M,,M,,,,,<31,
2017/5/13,2017,5,13,,12.6,,8,,10.3,,7.7,,0,,,M,,M,,M,,,,,<31,
2017/5/14,2017,5,14,,16.8,,8.9,,12.9,,5.1,,0,,,M,,M,,M,,,31,,56,
2017/5/15,2017,5,15,,17,,7.7,,12.4,,5.6,,0,,,M,,M,,M,,,33,,33,
2017/5/16,2017,5,16,,13.1,,8.7,,10.9,,7.1,,0,,,M,,M,,M,,,,,<31,
2017/5/17,2017,5,17,,29,,8.9,,19,,0,,1,,,M,,M,,M,,,20,,54,
2017/5/18,2017,5,18,,29,,18.8,,23.9,,0,,5.9,,,M,,M,,M,,,19,,69,
2017/5/19,2017,5,19,,18.8,,8.6,,13.7,,4.3,,0,,,M,,M,,M,,,28,,33,
2017/5/20,2017,5,20,,12.1,,7.2,,9.7,,8.3,,0,,,M,,M,,M,,,3,,43,
2017/5/21,2017,5,21,,10.1,,8.1,,9.1,,8.9,,0,,,M,,M,,M,,,2,,33,
2017/5/22,2017,5,22,,17.1,,8.6,,12.9,,5.1,,0,,,M,,M,,M,,,22,,39,
2017/5/23,2017,5,23,,22.4,,10.8,,16.6,,1.4,,0,,,M,,M,,M,,,,,<31,
2017/5/24,2017,5,24,,13.9,,9.7,,11.8,,6.2,,0,,,M,,M,,M,,,,,<31,
2017/5/25,2017,5,25,,12.7,,8.8,,10.8,,7.2,,0,,,M,,M,,M,,,4,,44,
2017/5/26,2017,5,26,,18.2,,10.9,,14.6,,3.4,,0,,,M,,M,,M,,,,,<31,
2017/5/27,2017,5,27,,16.1,,11.5,,13.8,,4.2,,0,,,M,,M,,M,,,,,<31,
2017/5/28,2017,5,28,,17.2,,10,,13.6,,4.4,,0,,,M,,M,,M,,,9,,37,
2017/5/29,2017,5,29,,25.1,,12.7,,18.9,,0,,0.9,,,M,,M,,M,,,16,,37,
2017/5/30,2017,5,30,,23.5,,12.3,,17.9,,0.1,,0,,,M,,M,,M,,,19,,48,
2017/5/31,2017,5,31,,22.4,,11.6,,17,,1,,0,,,M,,M,,M,,,23,,41,
2017/6/1,2017,6,1,,18.5,,10.8,,14.7,,3.3,,0,,,M,,M,,M,,,29,,44,
2017/6/2,2017,6,2,,21.1,,11.2,,16.2,,1.8,,0,,,M,,M,,M,,,30,,39,
2017/6/3,2017,6,3,,22.1,,12.3,,17.2,,0.8,,0,,,M,,M,,M,,,17,,35,
2017/6/4,2017,6,4,,17.7,,10.4,,14.1,,3.9,,0,,,M,,M,,M,,,,,<31,
2017/6/5,2017,6,5,,17,,11.1,,14.1,,3.9,,0,,,M,,M,,M,,,33,,37,
2017/6/6,2017,6,6,,17.3,,11.9,,14.6,,3.4,,0,,,M,,M,,M,,,5,,37,
2017/6/7,2017,6,7,,18.2,,10.4,,14.3,,3.7,,0,,,M,,M,,M,,,5,,32,
2017/6/8,2017,6,8,,18.9,,12.2,,15.6,,2.4,,0,,,M,,M,,M,,,,,<31,
2017/6/9,2017,6,9,,25.7,,15.7,,20.7,,0,,2.7,,,M,,M,,M,,,23,,43,
2017/6/10,2017,6,10,,28.7,,15.9,,22.3,,0,,4.3,,,M,,M,,M,,,21,,41,
2017/6/11,2017,6,11,,29.8,,22.4,,26.1,,0,,8.1,,,M,,M,,M,,,21,,43,
2017/6/12,2017,6,12,,30.8,,21.8,,26.3,,0,,8.3,,,M,,M,,M,,,18,,39,
2017/6/13,2017,6,13,,24.9,,16.7,,20.8,,0,,2.8,,,M,,M,,M,,,36,,39,
2017/6/14,2017,6,14,,18.1,,14.1,,16.1,,1.9,,0,,,M,,M,,M,,,1,,33,
2017/6/15,2017,6,15,,16.9,,14.4,,15.7,,2.3,,0,,,M,,M,,M,,,1,,32,
2017/6/16,2017,6,16,,30.8,,15.5,,23.2,,0,,5.2,,,M,,M,,M,,,17,,32,
2017/6/17,2017,6,17,,29.3,,18.4,,23.9,,0,,5.9,,,M,,M,,M,,,4,,41,
2017/6/18,2017,6,18,,29.1,,18.8,,24,,0,,6,,,M,,M,,M,,,17,,52,
2017/6/19,2017,6,19,,26,,18,,22,,0,,4,,,M,,M,,M,,,23,,41,
2017/6/20,2017,6,20,,23.3,,15.2,,19.3,,0,,1.3,,,M,,M,,M,,,28,,44,
2017/6/21,2017,6,21,,23.8,,14.2,,19,,0,,1,,,M,,M,,M,,,,,<31,
2017/6/22,2017,6,22,,26.9,,15.7,,21.3,,0,,3.3,,,M,,M,,M,,,17,,37,
2017/6/23,2017,6,23,,25.2,,17.6,,21.4,,0,,3.4,,,M,,M,,M,,,21,,32,
2017/6/24,2017,6,24,,23.9,,17.5,,20.7,,0,,2.7,,,M,,M,,M,,,28,,37,
2017/6/25,2017,6,25,,21.1,,13.9,,17.5,,0.5,,0,,,M,,M,,M,,,30,,63,
2017/6/26,2017,6,26,,21.6,,14.1,,17.9,,0.1,,0,,,M,,M,,M,,,19,,48,
2017/6/27,2017,6,27,,20.7,,12.6,,16.7,,1.3,,0,,,M,,M,,M,,,31,,44,
2017/6/28,2017,6,28,,24.1,,15,,19.6,,0,,1.6,,,M,,M,,M,,,17,,39,
2017/6/29,2017,6,29,,27.9,,12.1,,20,,0,,2,,,M,,M,,M,,,18,,44,
2017/6/30,2017,6,30,,27.3,,20.3,,23.8,,0,,5.8,,,M,,M,,M,,,,,<31,
2017/7/1,2017,7,1,,26,,16.4,,21.2,,0,,3.2,,,M,,M,,M,,,30,,43,
2017/7/2,2017,7,2,,27.2,,15.4,,21.3,,0,,3.3,,,M,,M,,M,,,22,,39,
2017/7/3,2017,7,3,,25.5,,14.6,,20.1,,0,,2.1,,,M,,M,,M,,,,,<31,
2017/7/4,2017,7,4,,21.4,,15.2,,18.3,,0,,0.3,,,M,,M,,M,,,,,<31,
2017/7/5,2017,7,5,,20.6,,17.1,,18.9,,0,,0.9,,,M,,M,,M,,,,,<31,
2017/7/6,2017,7,6,,29.1,,17.5,,23.3,,0,,5.3,,,M,,M,,M,,,16,,33,
2017/7/7,2017,7,7,,27.8,,19.1,,23.5,,0,,5.5,,,M,,M,,M,,,,,<31,
2017/7/8,2017,7,8,,24.1,,17.8,,21,,0,,3,,,M,,M,,M,,,30,,35,
2017/7/9,2017,7,9,,26.6,,16.7,,21.7,,0,,3.7,,,M,,M,,M,,,22,,37,
2017/7/10,2017,7,10,,25,,18.1,,21.6,,0,,3.6,,,M,,M,,M,,,,,<31,
2017/7/11,2017,7,11,,25.8,,19,,22.4,,0,,4.4,,,M,,M,,M,,,,,<31,
2017/7/12,2017,7,12,,26.4,,18.2,,22.3,,0,,4.3,,,M,,M,,M,,,,,<31,
2017/7/13,2017,7,13,,23.2,,15.7,,19.5,,0,,1.5,,,M,,M,,M,,,1,,37,
2017/7/14,2017,7,14,,26.6,,17.1,,21.9,,0,,3.9,,,M,,M,,M,,,28,,44,
2017/7/15,2017,7,15,,26.5,,18.5,,22.5,,0,,4.5,,,M,,M,,M,,,,,<31,
2017/7/16,2017,7,16,,25.6,,18.8,,22.2,,0,,4.2,,,M,,M,,M,,,,,<31,
2017/7/17,2017,7,17,,22,,18.6,,20.3,,0,,2.3,,,M,,M,,M,,,,,<31,
2017/7/18,2017,7,18,,28,,18.8,,23.4,,0,,5.4,,,M,,M,,M,,,,,<31,
2017/7/19,2017,7,19,,30.1,,20.6,,25.4,,0,,7.4,,,M,,M,,M,,,,,<31,
2017/7/20,2017,7,20,,25.7,,16.5,,21.1,,0,,3.1,,,M,,M,,M,,,26,,57,
2017/7/21,2017,7,21,,29.7,,21,,25.4,,0,,7.4,,,M,,M,,M,,,32,,33,
2017/7/22,2017,7,22,,22.9,,20.2,,21.6,,0,,3.6,,,M,,M,,M,,,,,<31,
2017/7/23,2017,7,23,,21.7,,20.4,,21.1,,0,,3.1,,,M,,M,,M,,,4,,32,
2017/7/24,2017,7,24,,22.1,,17.6,,19.9,,0,,1.9,,,M,,M,,M,,,33,,32,
2017/7/25,2017,7,25,,20.8,,17.4,,19.1,,0,,1.1,,,M,,M,,M,,,,,<31,
2017/7/26,2017,7,26,,21.6,,16.9,,19.3,,0,,1.3,,,M,,M,,M,,,,,<31,
2017/7/27,2017,7,27,,23.7,,19.6,,21.7,,0,,3.7,,,M,,M,,M,,,34,,35,
2017/7/28,2017,7,28,,21.3,,17.8,,19.6,,0,,1.6,,,M,,M,,M,,,3,,43,
2017/7/29,2017,7,29,,27,,17.5,,22.3,,0,,4.3,,,M,,M,,M,,,33,,37,
2017/7/30,2017,7,30,,29.5,,20.5,,25,,0,,7,,,M,,M,,M,,,33,,37,
2017/7/31,2017,7,31,,29.9,,19.3,,24.6,,0,,6.6,,,M,,M,,M,,,5,,41,
2017/8/1,2017,8,1,,26.2,,20.3,,23.3,,0,,5.3,,,M,,M,,M,,,35,,52,
2017/8/2,2017,8,2,,28.9,,20.4,,24.7,,0,,6.7,,,M,,M,,M,,,24,,46,
2017/8/3,2017,8,3,,24.6,,20.3,,22.5,,0,,4.5,,,M,,M,,M,,,,,<31,
2017/8/4,2017,8,4,,25.6,,17.9,,21.8,,0,,3.8,,,M,,M,,M,,,16,,44,
2017/8/5,2017,8,5,,21.6,,16.4,,19,,0,,1,,,M,,M,,M,,,28,,43,
2017/8/6,2017,8,6,,25.8,,15.9,,20.9,,0,,2.9,,,M,,M,,M,,,25,,33,
2017/8/7,2017,8,7,,19.9,,15.3,,17.6,,0.4,,0,,,M,,M,,M,,,,,<31,
2017/8/8,2017,8,8,,25.9,,15.9,,20.9,,0,,2.9,,,M,,M,,M,,,,,<31,
2017/8/9,2017,8,9,,28.3,,19.1,,23.7,,0,,5.7,,,M,,M,,M,,,,,<31,
