Station Name,BURLINGTON PIERS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,ONTARIO,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.3,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.8,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,77.4,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,6151061,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71437,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WWB,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2005/1/9,2005,1,9,,2.2,,-1.4,,0.4,,17.6,,0,,,M,,M,,M,,,,,<31,
2005/1/10,2005,1,10,,4.1,,-0.4,,1.9,,16.1,,0,,,M,,M,,M,,,27,E,39,E
2005/1/11,2005,1,11,,1.3,,-0.8,,0.3,,17.7,,0,,,M,,M,,M,,,8,E,52,E
2005/1/12,2005,1,12,,3.4,,0.4,,1.9,,16.1,,0,,,M,,M,,M,,,5,E,44,E
2005/1/13,2005,1,13,,18.4,,0.9,,9.7,,8.3,,0,,,M,,M,,M,,,19,E,63,E
2005/1/14,2005,1,14,,1.9,,-8.7,,-3.4,,21.4,,0,,,M,,M,,M,,,30,E,37,E
2005/1/15,2005,1,15,,-5.9,,-9.9,,-7.9,,25.9,,0,,,M,,M,,M,,,,,<31,
2005/1/16,2005,1,16,,-6.8,,-9.2,,-8,,26,,0,,,M,,M,,M,,,,,<31,
2005/1/17,2005,1,17,,-7.8,,-15.5,,-11.7,,29.7,,0,,,M,,M,,M,,,34,E,44,E
2005/1/18,2005,1,18,,-6.2,,-20.3,,-13.3,,31.3,,0,,,M,,M,,M,,,18,E,41,E
2005/1/19,2005,1,19,,-1.4,,-6.2,,-3.8,,21.8,,0,,,M,,M,,M,,,21,E,43,E
2005/1/20,2005,1,20,,-5.4,,-17.3,,-11.4,,29.4,,0,,,M,,M,,M,,,32,E,35,E
2005/1/21,2005,1,21,,-15,,-21.2,,-18.1,,36.1,,0,,,M,,M,,M,,,36,E,35,E
2005/1/22,2005,1,22,,-8.3,,-16.1,,-12.2,,30.2,,0,,,M,,M,,M,,,4,E,82,E
2005/1/23,2005,1,23,,-9.4,,-17.2,,-13.3,,31.3,,0,,,M,,M,,M,,,36,E,54,E
2005/1/24,2005,1,24,,-3.2,,-15,,-9.1,,27.1,,0,,,M,,M,,M,,,21,E,32,E
2005/1/25,2005,1,25,,-2.1,,-7.2,,-4.7,,22.7,,0,,,M,,M,,M,,,,,<31,
2005/1/26,2005,1,26,,-2.1,,-16,,-9.1,,27.1,,0,,,M,,M,,M,,,36,E,44,E
2005/1/27,2005,1,27,,-11.3,,-19.6,,-15.5,,33.5,,0,,,M,,M,,M,,,36,E,35,E
2005/1/28,2005,1,28,,-7.1,,-17.3,,-12.2,,30.2,,0,,,M,,M,,M,,,,,<31,
2005/1/29,2005,1,29,,-3.1,,-12.9,,-8,,26,,0,,,M,,M,,M,,,,,<31,
2005/1/30,2005,1,30,,-1.4,,-6.9,,-4.2,,22.2,,0,,,M,,M,,M,,,,,<31,
2005/1/31,2005,1,31,,-2.2,,-9.1,,-5.7,,23.7,,0,,,M,,M,,M,,,,,<31,
2005/2/1,2005,2,1,,-1,,-7.5,,-4.3,,22.3,,0,,,M,,M,,M,,,,,<31,
2005/2/2,2005,2,2,,-0.9,,-9.6,,-5.3,,23.3,,0,,,M,,M,,M,,,,,<31,
2005/2/3,2005,2,3,,1.3,,-3.2,,-1,,19,,0,,,M,,M,,M,,,,,<31,
2005/2/4,2005,2,4,,4.1,,-4.9,,-0.4,,18.4,,0,,,M,,M,,M,,,,,<31,
2005/2/5,2005,2,5,,4,,-4.8,,-0.4,,18.4,,0,,,M,,M,,M,,,,,<31,
2005/2/6,2005,2,6,,-0.2,,-3.3,,-1.8,,19.8,,0,,,M,,M,,M,,,,,<31,
2005/2/7,2005,2,7,,4,,-0.6,,1.7,,16.3,,0,,,M,,M,,M,,,,,<31,
2005/2/8,2005,2,8,,4.9,,-0.7,,2.1,,15.9,,0,,,M,,M,,M,,,,,<31,
2005/2/9,2005,2,9,,-0.4,,-4.1,,-2.3,,20.3,,0,,,M,,M,,M,,,,,<31,
2005/2/10,2005,2,10,,0.1,,-5.7,,-2.8,,20.8,,0,,,M,,M,,M,,,32,E,37,E
2005/2/11,2005,2,11,,-0.5,,-7.2,,-3.9,,21.9,,0,,,M,,M,,M,,,,,<31,
2005/2/12,2005,2,12,,4,,-2.7,,0.7,,17.3,,0,,,M,,M,,M,,,31,E,39,E
2005/2/13,2005,2,13,,-2,,-7.8,,-4.9,,22.9,,0,,,M,,M,,M,,,9,E,39,E
2005/2/14,2005,2,14,,6.3,,-2,,2.2,,15.8,,0,,,M,,M,,M,,,18,E,48,E
2005/2/15,2005,2,15,,5.5,,1.9,,3.7,,14.3,,0,,,M,,M,,M,,,,,<31,
2005/2/16,2005,2,16,,1.9,,-4,,-1.1,,19.1,,0,,,M,,M,,M,,,30,E,37,E
2005/2/17,2005,2,17,,-1.3,,-7.2,,-4.3,,22.3,,0,,,M,,M,,M,,,27,E,37,E
2005/2/18,2005,2,18,,-7.2,,-10.8,,-9,,27,,0,,,M,,M,,M,,,32,E,46,E
2005/2/19,2005,2,19,,-1.6,,-9.1,,-5.4,,23.4,,0,,,M,,M,,M,,,23,E,35,E
2005/2/20,2005,2,20,,-2.1,,-8,,-5.1,,23.1,,0,,,M,,M,,M,,,9,E,48,E
2005/2/21,2005,2,21,,1.9,,-2.9,,-0.5,,18.5,,0,,,M,,M,,M,,,,,<31,
2005/2/22,2005,2,22,,1.2,,-4.8,,-1.8,,19.8,,0,,,M,,M,,M,,,,,<31,
2005/2/23,2005,2,23,,-1.1,,-8.6,,-4.9,,22.9,,0,,,M,,M,,M,,,,,<31,
2005/2/24,2005,2,24,,-4.6,,-10.2,,-7.4,,25.4,,0,,,M,,M,,M,,,9,E,39,E
2005/2/25,2005,2,25,,-2.2,,-11.4,,-6.8,,24.8,,0,,,M,,M,,M,,,,,<31,
2005/2/26,2005,2,26,,-2.1,,-10.7,,-6.4,,24.4,,0,,,M,,M,,M,,,31,E,41,E
2005/2/27,2005,2,27,,-2.2,,-12.9,,-7.6,,25.6,,0,,,M,,M,,M,,,8,E,32,E
2005/2/28,2005,2,28,,0.6,,-2.5,,-1,,19,,0,,,M,,M,,M,,,,,<31,
2005/3/1,2005,3,1,,-0.5,,-3.9,,-2.2,,20.2,,0,,,M,,M,,M,,,,,<31,
2005/3/2,2005,3,2,,-3.9,,-8.3,,-6.1,,24.1,,0,,,M,,M,,M,,,,,<31,
2005/3/3,2005,3,3,,-2.9,,-9.7,,-6.3,,24.3,,0,,,M,,M,,M,,,30,E,35,E
2005/3/4,2005,3,4,,0.1,,-9.3,,-4.6,,22.6,,0,,,M,,M,,M,,,,,<31,
2005/3/5,2005,3,5,,2.7,,-7.5,,-2.4,,20.4,,0,,,M,,M,,M,,,,,<31,
2005/3/6,2005,3,6,,5.1,,-2,,1.6,,16.4,,0,,,M,,M,,M,,,27,E,39,E
2005/3/7,2005,3,7,,7.6,,-8.5,,-0.5,,18.5,,0,,,M,,M,,M,,,29,E,48,E
2005/3/8,2005,3,8,,-8,,-11.2,,-9.6,,27.6,,0,,,M,,M,,M,,,35,E,43,E
2005/3/9,2005,3,9,,-5.8,,-11.6,,-8.7,,26.7,,0,,,M,,M,,M,,,28,E,32,E
2005/3/10,2005,3,10,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2005/3/11,2005,3,11,,-0.1,,-4.3,,-2.2,,20.2,,0,,,M,,M,,M,,,,,<31,
2005/3/12,2005,3,12,,-0.8,,-4.2,,-2.5,,20.5,,0,,,M,,M,,M,,,,,<31,
2005/3/13,2005,3,13,,-2.2,,-7.5,,-4.9,,22.9,,0,,,M,,M,,M,,,,,<31,
2005/3/14,2005,3,14,,-0.2,,-8.4,,-4.3,,22.3,,0,,,M,,M,,M,,,,,<31,
2005/3/15,2005,3,15,,2.1,,-7.3,,-2.6,,20.6,,0,,,M,,M,,M,,,,,<31,
2005/3/16,2005,3,16,,2.3,,-4.7,,-1.2,,19.2,,0,,,M,,M,,M,,,,,<31,
2005/3/17,2005,3,17,,3.3,,-2.3,,0.5,,17.5,,0,,,M,,M,,M,,,,,<31,
2005/3/18,2005,3,18,,1.7,,-2.9,,-0.6,,18.6,,0,,,M,,M,,M,,,,,<31,
2005/3/19,2005,3,19,,2.2,,-0.8,,0.7,,17.3,,0,,,M,,M,,M,,,6,E,44,E
2005/3/20,2005,3,20,,2.1,,0.2,,1.2,,16.8,,0,,,M,,M,,M,,,,,<31,
2005/3/21,2005,3,21,,6,,0,,3,,15,,0,,,M,,M,,M,,,,,<31,
2005/3/22,2005,3,22,,6.3,,-2.2,,2.1,,15.9,,0,,,M,,M,,M,,,,,<31,
2005/3/23,2005,3,23,,1.6,,-1.4,,0.1,,17.9,,0,,,M,,M,,M,,,7,E,56,E
2005/3/24,2005,3,24,,3.9,,-0.9,,1.5,,16.5,,0,,,M,,M,,M,,,,,<31,
2005/3/25,2005,3,25,,2.7,,-2.3,,0.2,,17.8,,0,,,M,,M,,M,,,,,<31,
2005/3/26,2005,3,26,,1.8,,-3.7,,-1,,19,,0,,,M,,M,,M,,,,,<31,
2005/3/27,2005,3,27,,3.2,,-1.8,,0.7,,17.3,,0,,,M,,M,,M,,,,,<31,
2005/3/28,2005,3,28,,7,,2.3,,4.7,,13.3,,0,,,M,,M,,M,,,,,<31,
2005/3/29,2005,3,29,,8.8,,3.4,,6.1,,11.9,,0,,,M,,M,,M,,,,,<31,
2005/3/30,2005,3,30,,5,,1.8,,3.4,,14.6,,0,,,M,,M,,M,,,,,<31,
2005/3/31,2005,3,31,,15.4,,3.7,,9.6,,8.4,,0,,,M,,M,,M,,,,,<31,
2005/4/1,2005,4,1,,12.2,,4,,8.1,,9.9,,0,,,M,,M,,M,,,26,E,32,E
2005/4/2,2005,4,2,,4.7,,0.9,,2.8,,15.2,,0,,,M,,M,,M,,,5,E,63,E
2005/4/3,2005,4,3,,4.6,,0.9,,2.8,,15.2,,0,,,M,,M,,M,,,34,E,63,E
2005/4/4,2005,4,4,,11.5,,3,,7.3,,10.7,,0,,,M,,M,,M,,,31,E,39,E
2005/4/5,2005,4,5,,6,,3.8,,4.9,,13.1,,0,,,M,,M,,M,,,,,<31,
2005/4/6,2005,4,6,,6.9,,4.8,,5.9,,12.1,,0,,,M,,M,,M,,,,,<31,
2005/4/7,2005,4,7,,12,,4.1,,8.1,,9.9,,0,,,M,,M,,M,,,,,<31,
2005/4/8,2005,4,8,,9.5,,2.7,,6.1,,11.9,,0,,,M,,M,,M,,,,,<31,
2005/4/9,2005,4,9,,8.3,,3.7,,6,,12,,0,,,M,,M,,M,,,,,<31,
2005/4/10,2005,4,10,,13.9,,3.8,,8.9,,9.1,,0,,,M,,M,,M,,,,,<31,
2005/4/11,2005,4,11,,6.3,,2.8,,4.6,,13.4,,0,,,M,,M,,M,,,5,E,41,E
2005/4/12,2005,4,12,,4.6,,2.4,,3.5,,14.5,,0,,,M,,M,,M,,,,,<31,
2005/4/13,2005,4,13,,10.9,,3.9,,7.4,,10.6,,0,,,M,,M,,M,,,,,<31,
2005/4/14,2005,4,14,,9.3,,5.3,,7.3,,10.7,,0,,,M,,M,,M,,,,,<31,
2005/4/15,2005,4,15,,6.8,,4.2,,5.5,,12.5,,0,,,M,,M,,M,,,,,<31,
2005/4/16,2005,4,16,,19.4,,4.8,,12.1,,5.9,,0,,,M,,M,,M,,,,,<31,
2005/4/17,2005,4,17,,18.1,,6.8,,12.5,,5.5,,0,,,M,,M,,M,,,,,<31,
2005/4/18,2005,4,18,,11.3,,6.2,,8.8,,9.2,,0,,,M,,M,,M,,,,,<31,
2005/4/19,2005,4,19,,23.9,,6.9,,15.4,,2.6,,0,,,M,,M,,M,,,24,E,35,E
2005/4/20,2005,4,20,,18.3,,5.7,,12,,6,,0,,,M,,M,,M,,,,,<31,
2005/4/21,2005,4,21,,7.9,,3.4,,5.7,,12.3,,0,,,M,,M,,M,,,,,<31,
2005/4/22,2005,4,22,,6.7,,3.4,,5.1,,12.9,,0,,,M,,M,,M,,,,,<31,
2005/4/23,2005,4,23,,5.9,,3.7,,4.8,,13.2,,0,,,M,,M,,M,,,5,E,48,E
2005/4/24,2005,4,24,,6,,1.6,,3.8,,14.2,,0,,,M,,M,,M,,,,,<31,
2005/4/25,2005,4,25,,7.9,,2.9,,5.4,,12.6,,0,,,M,,M,,M,,,27,E,37,E
2005/4/26,2005,4,26,,15.5,E,5.4,E,10.5,E,7.5,E,0,E,,M,,M,,M,,,,M,,M
2005/4/27,2005,4,27,,11.7,,7.7,,9.7,,8.3,,0,,,M,,M,,M,,,20,E,37,E
2005/4/28,2005,4,28,,9.5,,4.9,,7.2,,10.8,,0,,,M,,M,,M,,,30,E,35,E
2005/4/29,2005,4,29,,8.3,,3.6,,6,,12,,0,,,M,,M,,M,,,,,<31,
2005/4/30,2005,4,30,,7.3,,5.7,,6.5,,11.5,,0,,,M,,M,,M,,,,,<31,
2005/5/1,2005,5,1,,10.8,,5,,7.9,,10.1,,0,,,M,,M,,M,,,27,E,33,E
2005/5/2,2005,5,2,,8.8,,4.5,,6.7,,11.3,,0,,,M,,M,,M,,,31,E,35,E
2005/5/3,2005,5,3,,7.6,,2.7,,5.2,,12.8,,0,,,M,,M,,M,,,,,<31,
2005/5/4,2005,5,4,,9.8,,5,,7.4,,10.6,,0,,,M,,M,,M,,,,,<31,
2005/5/5,2005,5,5,,7.7,,4.7,,6.2,,11.8,,0,,,M,,M,,M,,,,,<31,
2005/5/6,2005,5,6,,9.2,,5,,7.1,,10.9,,0,,,M,,M,,M,,,,,<31,
2005/5/7,2005,5,7,,14.1,,6.1,,10.1,,7.9,,0,,,M,,M,,M,,,,,<31,
2005/5/8,2005,5,8,,17.9,,8,,13,,5,,0,,,M,,M,,M,,,,,<31,
2005/5/9,2005,5,9,,16.2,,7.4,,11.8,,6.2,,0,,,M,,M,,M,,,,,<31,
2005/5/10,2005,5,10,,18.2,,7.2,,12.7,,5.3,,0,,,M,,M,,M,,,,,<31,
2005/5/11,2005,5,11,,21.4,,8,,14.7,,3.3,,0,,,M,,M,,M,,,,,<31,
2005/5/12,2005,5,12,,8,,2.8,,5.4,,12.6,,0,,,M,,M,,M,,,,,<31,
2005/5/13,2005,5,13,,7.9,,5.1,,6.5,,11.5,,0,,,M,,M,,M,,,,,<31,
2005/5/14,2005,5,14,,14.4,,6.4,,10.4,,7.6,,0,,,M,,M,,M,,,,,<31,
2005/5/15,2005,5,15,,12.8,,9.6,,11.2,,6.8,,0,,,M,,M,,M,,,,,<31,
2005/5/16,2005,5,16,,11.2,,7,,9.1,,8.9,,0,,,M,,M,,M,,,30,E,35,E
2005/5/17,2005,5,17,,14.2,,6.7,,10.5,,7.5,,0,,,M,,M,,M,,,,,<31,
2005/5/18,2005,5,18,,15.4,,7.2,,11.3,,6.7,,0,,,M,,M,,M,,,,,<31,
2005/5/19,2005,5,19,,10.8,,8.2,,9.5,,8.5,,0,,,M,,M,,M,,,,,<31,
2005/5/20,2005,5,20,,16.8,,9.3,,13.1,,4.9,,0,,,M,,M,,M,,,,,<31,
2005/5/21,2005,5,21,,20.5,,9.3,,14.9,,3.1,,0,,,M,,M,,M,,,,,<31,
2005/5/22,2005,5,22,,11.1,,8.8,,10,,8,,0,,,M,,M,,M,,,,,<31,
2005/5/23,2005,5,23,,11.1,,7.9,,9.5,,8.5,,0,,,M,,M,,M,,,,,<31,
2005/5/24,2005,5,24,,12.1,,9.4,,10.8,,7.2,,0,,,M,,M,,M,,,,,<31,
2005/5/25,2005,5,25,,20.3,,11.3,,15.8,,2.2,,0,,,M,,M,,M,,,,,<31,
2005/5/26,2005,5,26,,23.2,,12.7,,18,,0,,0,,,M,,M,,M,,,,,<31,
2005/5/27,2005,5,27,,22.6,,11.9,,17.3,,0.7,,0,,,M,,M,,M,,,,,<31,
2005/5/28,2005,5,28,,17.9,,12.8,,15.4,,2.6,,0,,,M,,M,,M,,,25,E,46,E
2005/5/29,2005,5,29,,18.3,,10.9,,14.6,,3.4,,0,,,M,,M,,M,,,,,<31,
2005/5/30,2005,5,30,,20.8,,12.3,,16.6,,1.4,,0,,,M,,M,,M,,,,,<31,
2005/5/31,2005,5,31,,20.1,,11.7,,15.9,,2.1,,0,,,M,,M,,M,,,,,<31,
2005/6/1,2005,6,1,,19.4,,13.8,,16.6,,1.4,,0,,,M,,M,,M,,,,,<31,
2005/6/2,2005,6,2,,19.6,,14.3,,17,,1,,0,,,M,,M,,M,,,,,<31,
2005/6/3,2005,6,3,,19.2,,15.6,,17.4,,0.6,,0,,,M,,M,,M,,,,,<31,
2005/6/4,2005,6,4,,18.2,,15.7,,17,,1,,0,,,M,,M,,M,,,,,<31,
2005/6/5,2005,6,5,,29.9,,16.2,,23.1,,0,,5.1,,,M,,M,,M,,,,,<31,
2005/6/6,2005,6,6,,28.3,,21.1,,24.7,,0,,6.7,,,M,,M,,M,,,26,E,39,E
2005/6/7,2005,6,7,,30.3,,18.8,,24.6,,0,,6.6,,,M,,M,,M,,,,,<31,
2005/6/8,2005,6,8,,20.7,,16.1,,18.4,,0,,0.4,,,M,,M,,M,,,,,<31,
2005/6/9,2005,6,9,,22.3,,17.1,,19.7,,0,,1.7,,,M,,M,,M,,,,,<31,
2005/6/10,2005,6,10,,27.1,,20.1,,23.6,,0,,5.6,,,M,,M,,M,,,14,E,32,E
2005/6/11,2005,6,11,,31.5,,22.2,,26.9,,0,,8.9,,,M,,M,,M,,,,,<31,
2005/6/12,2005,6,12,,26.6,,21.8,,24.2,,0,,6.2,,,M,,M,,M,,,,,<31,
2005/6/13,2005,6,13,,,M,21,E,,M,,M,,M,,M,,M,,M,,,,M,,M
2005/6/14,2005,6,14,,,,,,,,,,,,,,,,,,,,,,,
2005/6/15,2005,6,15,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2005/6/16,2005,6,16,,18.4,,14.4,,16.4,,1.6,,0,,,M,,M,,M,,,,,<31,
2005/6/17,2005,6,17,,20,,14.6,,17.3,,0.7,,0,,,M,,M,,M,,,31,E,35,E
2005/6/18,2005,6,18,,16.3,,13.4,,14.9,,3.1,,0,,,M,,M,,M,,,,,<31,
2005/6/19,2005,6,19,,17.4,,13.4,,15.4,,2.6,,0,,,M,,M,,M,,,,,<31,
2005/6/20,2005,6,20,,20,E,12.8,E,16.4,E,1.6,E,0,E,,M,,M,,M,,,,,<31,
2005/6/21,2005,6,21,,26.6,,16.7,,21.7,,0,,3.7,,,M,,M,,M,,,,,<31,
2005/6/22,2005,6,22,,23.2,,17.1,,20.2,,0,,2.2,,,M,,M,,M,,,,,<31,
2005/6/23,2005,6,23,,26.2,,14.5,,20.4,,0,,2.4,,,M,,M,,M,,,,,<31,
2005/6/24,2005,6,24,,30.9,,17.9,,24.4,,0,,6.4,,,M,,M,,M,,,22,E,35,E
2005/6/25,2005,6,25,,32.9,,19.3,,26.1,,0,,8.1,,,M,,M,,M,,,,,<31,
2005/6/26,2005,6,26,,23.7,,19.7,,21.7,,0,,3.7,,,M,,M,,M,,,,,<31,
2005/6/27,2005,6,27,,24.2,,21.2,,22.7,,0,,4.7,,,M,,M,,M,,,,,<31,
2005/6/28,2005,6,28,,32.5,,22.2,,27.4,,0,,9.4,,,M,,M,,M,,,,,<31,
2005/6/29,2005,6,29,,26.9,,23.2,,25.1,,0,,7.1,,,M,,M,,M,,,,,<31,
2005/6/30,2005,6,30,,30.2,,21.3,,25.8,,0,,7.8,,,M,,M,,M,,,,,<31,
2005/7/1,2005,7,1,,27.7,,14.5,,21.1,,0,,3.1,,,M,,M,,M,,,30,E,44,E
2005/7/2,2005,7,2,,20.8,,13.8,,17.3,,0.7,,0,,,M,,M,,M,,,,,<31,
2005/7/3,2005,7,3,,20.5,,13.9,,17.2,,0.8,,0,,,M,,M,,M,,,,,<31,
2005/7/4,2005,7,4,,31.2,,18.4,,24.8,,0,,6.8,,,M,,M,,M,,,20,E,33,E
2005/7/5,2005,7,5,,26.5,,19.8,,23.2,,0,,5.2,,,M,,M,,M,,,1,E,39,E
2005/7/6,2005,7,6,,21.6,,19.4,,20.5,,0,,2.5,,,M,,M,,M,,,,,<31,
2005/7/7,2005,7,7,,22.2,,19.4,,20.8,,0,,2.8,,,M,,M,,M,,,,,<31,
2005/7/8,2005,7,8,,21.4,,19.3,,20.4,,0,,2.4,,,M,,M,,M,,,,,<31,
2005/7/9,2005,7,9,,29,,18,,23.5,,0,,5.5,,,M,,M,,M,,,31,E,37,E
2005/7/10,2005,7,10,,31.4,,20,,25.7,,0,,7.7,,,M,,M,,M,,,,,<31,
2005/7/11,2005,7,11,,32.3,,21.9,,27.1,,0,,9.1,,,M,,M,,M,,,,,<31,
2005/7/12,2005,7,12,,29.1,,23.7,,26.4,,0,,8.4,,,M,,M,,M,,,,,<31,
2005/7/13,2005,7,13,,28.1,,25,,26.6,,0,,8.6,,,M,,M,,M,,,,,<31,
2005/7/14,2005,7,14,,27,,24.2,,25.6,,0,,7.6,,,M,,M,,M,,,36,E,50,E
2005/7/15,2005,7,15,,25.3,,23.3,,24.3,,0,,6.3,,,M,,M,,M,,,,,<31,
2005/7/16,2005,7,16,,24.8,,23.4,,24.1,,0,,6.1,,,M,,M,,M,,,,,<31,
2005/7/17,2005,7,17,,28.1,,23.1,,25.6,,0,,7.6,,,M,,M,,M,,,,,<31,
2005/7/18,2005,7,18,,30.5,,24.1,,27.3,,0,,9.3,,,M,,M,,M,,,23,E,37,E
2005/7/19,2005,7,19,,29.2,,20.9,,25.1,,0,,7.1,,,M,,M,,M,,,31,E,32,E
2005/7/20,2005,7,20,,28.1,,19.5,,23.8,,0,,5.8,,,M,,M,,M,,,,,<31,
2005/7/21,2005,7,21,,31.5,,22.8,,27.2,,0,,9.2,,,M,,M,,M,,,,,<31,
2005/7/22,2005,7,22,,29.8,,20.6,,25.2,,0,,7.2,,,M,,M,,M,,,,,<31,
2005/7/23,2005,7,23,,28.6,,19.9,,24.3,,0,,6.3,,,M,,M,,M,,,,,<31,
2005/7/24,2005,7,24,,25.9,,19.8,,22.9,,0,,4.9,,,M,,M,,M,,,18,E,35,E
2005/7/25,2005,7,25,,31.7,,23.5,,27.6,,0,,9.6,,,M,,M,,M,,,31,E,32,E
2005/7/26,2005,7,26,,28.6,,19.3,,24,,0,,6,,,M,,M,,M,,,,,<31,
2005/7/27,2005,7,27,,24.2,,16.3,,20.3,,0,,2.3,,,M,,M,,M,,,,,<31,
2005/7/28,2005,7,28,,23.6,,16,,19.8,,0,,1.8,,,M,,M,,M,,,,,<31,
2005/7/29,2005,7,29,,25.8,,17.5,,21.7,,0,,3.7,,,M,,M,,M,,,,,<31,
2005/7/30,2005,7,30,,23.6,,18.8,,21.2,,0,,3.2,,,M,,M,,M,,,,,<31,
2005/7/31,2005,7,31,,26.2,,19.1,,22.7,,0,,4.7,,,M,,M,,M,,,,,<31,
2005/8/1,2005,8,1,,30.3,,21.5,,25.9,,0,,7.9,,,M,,M,,M,,,,,<31,
2005/8/2,2005,8,2,,31.1,,22.6,,26.9,,0,,8.9,,,M,,M,,M,,,4,E,35,E
2005/8/3,2005,8,3,,32.2,,23.9,,28.1,,0,,10.1,,,M,,M,,M,,,,,<31,
2005/8/4,2005,8,4,,31.4,,23.2,,27.3,,0,,9.3,,,M,,M,,M,,,23,E,33,E
2005/8/5,2005,8,5,,26.6,,18.9,,22.8,,0,,4.8,,,M,,M,,M,,,,,<31,
2005/8/6,2005,8,6,,27.5,,17.2,,22.4,,0,,4.4,,,M,,M,,M,,,,,<31,
