"Station Name","AMQUI"
"Province","QUEBEC"
"Latitude","48.47"
"Longitude","-67.43"
"Elevation","166.00"
"Climate Identifier","7050145"
"WMO Identifier","71386"
"TC Identifier","WZS"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2006-09-15","2006","09","15","","24.1","","6.8","","15.5","","2.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"2006-09-16","2006","09","16","","20.0","","8.6","","14.3","","3.7","","0.0","","","M","","M","0.0","","","","32","","32",""
"2006-09-17","2006","09","17","","18.8","","8.3","","13.6","","4.4","","0.0","","","M","","M","4.0","","","","","","<31",""
"2006-09-18","2006","09","18","","10.5","","9.0","","9.8","","8.2","","0.0","","","M","","M","41.0","","","","","","<31",""
"2006-09-19","2006","09","19","","17.9","","10.0","","14.0","","4.0","","0.0","","","M","","M","9.0","","","","","","<31",""
"2006-09-20","2006","09","20","","16.7","","6.2","","11.5","","6.5","","0.0","","","M","","M","16.0","","","","","","<31",""
"2006-09-21","2006","09","21","","11.6","","4.4","","8.0","","10.0","","0.0","","","M","","M","2.0","","","","29","","41",""
"2006-09-22","2006","09","22","","11.9","","1.6","","6.8","","11.2","","0.0","","","M","","M","0.0","","","","32","","41",""
"2006-09-23","2006","09","23","","12.5","","1.3","","6.9","","11.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"2006-09-24","2006","09","24","","13.9","","6.8","","10.4","","7.6","","0.0","","","M","","M","33.0","","","","33","","52",""
"2006-09-25","2006","09","25","","12.2","","2.3","","7.3","","10.7","","0.0","","","M","","M","0.0","","","","30","","41",""
"2006-09-26","2006","09","26","","9.7","","1.7","","5.7","","12.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"2006-09-27","2006","09","27","","17.2","","3.4","","10.3","","7.7","","0.0","","","M","","M","2.0","","","","15","","35",""
"2006-09-28","2006","09","28","","19.8","","4.9","","12.4","","5.6","","0.0","","","M","","M","0.0","","","","18","","33",""
"2006-09-29","2006","09","29","","16.4","","5.1","","10.8","","7.2","","0.0","","","M","","M","10.0","","","","12","","44",""
"2006-09-30","2006","09","30","","11.0","","2.4","","6.7","","11.3","","0.0","","","M","","M","0.0","","","","28","","44",""
"2006-10-01","2006","10","01","","15.8","","0.0","","7.9","","10.1","","0.0","","","M","","M","0.0","","","","12","","32",""
"2006-10-02","2006","10","02","","9.9","","5.6","","7.8","","10.2","","0.0","","","M","","M","0.0","","","","34","","33",""
"2006-10-03","2006","10","03","","16.5","","7.0","","11.8","","6.2","","0.0","","","M","","M","0.0","","","","29","","35",""
"2006-10-04","2006","10","04","","12.3","","4.4","","8.4","","9.6","","0.0","","","M","","M","25.0","","","","","","<31",""
"2006-10-05","2006","10","05","","9.3","","-1.5","","3.9","","14.1","","0.0","","","M","","M","0.0","","","","34","","35",""
"2006-10-06","2006","10","06","","11.4","","-2.3","","4.6","","13.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"2006-10-07","2006","10","07","","14.9","","-0.9","","7.0","","11.0","","0.0","","","M","","M","0.0","","","","26","","33",""
"2006-10-08","2006","10","08","","18.5","","5.6","","12.1","","5.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"2006-10-09","2006","10","09","","20.1","","6.3","","13.2","","4.8","","0.0","","","M","","M","1.0","","","","29","","52",""
"2006-10-10","2006","10","10","","7.5","","-4.0","","1.8","","16.2","","0.0","","","M","","M","0.0","","","","33","","39",""
"2006-10-11","2006","10","11","","8.8","","-5.8","","1.5","","16.5","","0.0","","","M","","M","0.0","","","","15","","43",""
"2006-10-12","2006","10","12","","11.5","","7.1","","9.3","","8.7","","0.0","","","M","","M","4.0","","","","15","","56",""
"2006-10-13","2006","10","13","","11.8","","-0.9","","5.5","","12.5","","0.0","","","M","","M","1.7","","","","29","","32",""
"2006-10-14","2006","10","14","","11.4","","-3.1","","4.2","","13.8","","0.0","","","M","","M","1.3","","","","17","","32",""
"2006-10-15","2006","10","15","","9.3","","-0.4","","4.5","","13.5","","0.0","","","M","","M","0.0","","","","27","","41",""
"2006-10-16","2006","10","16","","10.5","","-1.8","","4.4","","13.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"2006-10-17","2006","10","17","","12.7","","-1.9","","5.4","","12.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"2006-10-18","2006","10","18","","6.6","","4.9","","5.8","","12.2","","0.0","","","M","","M","8.0","","","","15","","32",""
"2006-10-19","2006","10","19","","9.3","","6.1","","7.7","","10.3","","0.0","","","M","","M","6.0","","","","","","<31",""
"2006-10-20","2006","10","20","","11.4","","8.6","","10.0","","8.0","","0.0","","","M","","M","8.0","","","","","","<31",""
"2006-10-21","2006","10","21","","11.2","","3.7","","7.5","","10.5","","0.0","","","M","","M","21.0","","","","30","","37",""
"2006-10-22","2006","10","22","","5.5","","3.4","","4.5","","13.5","","0.0","","","M","","M","1.0","","","","34","","33",""
"2006-10-23","2006","10","23","","7.2","","3.4","","5.3","","12.7","","0.0","","","M","","M","2.0","","","","","","<31",""
"2006-10-24","2006","10","24","","7.3","","3.8","","5.6","","12.4","","0.0","","","M","","M","1.0","","","","34","","32",""
"2006-10-25","2006","10","25","","4.7","","2.2","","3.5","","14.5","","0.0","","","M","","M","1.0","","","","35","","41",""
"2006-10-26","2006","10","26","","4.0","","1.3","","2.7","","15.3","","0.0","","","M","","M","0.0","","","","34","","43",""
"2006-10-27","2006","10","27","","3.0","","-5.4","","-1.2","","19.2","","0.0","","","M","","M","0.0","","","","33","","32",""
"2006-10-28","2006","10","28","","5.5","","-6.4","","-0.5","","18.5","","0.0","","","M","","M","14.0","","","","12","","72",""
"2006-10-29","2006","10","29","","9.5","","0.8","","5.2","","12.8","","0.0","","","M","","M","5.0","","","","13","","76",""
"2006-10-30","2006","10","30","","5.1","","1.2","","3.2","","14.8","","0.0","","","M","","M","4.0","","","","27","","61",""
"2006-10-31","2006","10","31","","6.1","","1.0","","3.6","","14.4","","0.0","","","M","","M","0.0","","","","29","","44",""
"2006-11-01","2006","11","01","","7.5","","-2.6","","2.5","","15.5","","0.0","","","M","","M","0.0","","","","29","","37",""
"2006-11-02","2006","11","02","","6.1","","-3.3","","1.4","","16.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"2006-11-03","2006","11","03","","1.5","","-5.3","","-1.9","","19.9","","0.0","","","M","","M","0.0","","","","29","","41",""
"2006-11-04","2006","11","04","","2.4","","-0.5","","1.0","","17.0","","0.0","","","M","","M","0.0","","","","33","","35",""
"2006-11-05","2006","11","05","","0.9","","-6.2","","-2.7","","20.7","","0.0","","","M","","M","0.0","","","","32","","35",""
"2006-11-06","2006","11","06","","2.5","","-7.5","","-2.5","","20.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"2006-11-07","2006","11","07","","7.2","","-5.0","","1.1","","16.9","","0.0","","","M","","M","0.0","","","","15","","33",""
"2006-11-08","2006","11","08","","8.3","","3.0","","5.7","","12.3","","0.0","","","M","","M","1.0","","","","","","<31",""
"2006-11-09","2006","11","09","","8.6","","3.6","","6.1","","11.9","","0.0","","","M","","M","7.0","","","","","","<31",""
"2006-11-10","2006","11","10","","9.2","","2.9","","6.1","","11.9","","0.0","","","M","","M","2.0","","","","28","","48",""
"2006-11-11","2006","11","11","","3.8","","0.4","","2.1","","15.9","","0.0","","","M","","M","0.0","","","","28","","37",""
"2006-11-12","2006","11","12","","3.8","","0.4","","2.1","","15.9","","0.0","","","M","","M","1.0","","","","","","<31",""
"2006-11-13","2006","11","13","","6.1","","1.3","","3.7","","14.3","","0.0","","","M","","M","7.0","","","","","","<31",""
"2006-11-14","2006","11","14","","9.9","","5.9","","7.9","","10.1","","0.0","","","M","","M","30.0","","","","","","<31",""
"2006-11-15","2006","11","15","","13.1","","4.8","","9.0","","9.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"2006-11-16","2006","11","16","","12.5","","4.1","","8.3","","9.7","","0.0","","","M","","M","4.0","","","","","","<31",""
"2006-11-17","2006","11","17","","18.5","","7.0","","12.8","","5.2","","0.0","","","M","","M","3.0","","","","16","","48",""
"2006-11-18","2006","11","18","","7.0","","1.6","","4.3","","13.7","","0.0","","","M","","M","0.0","","","","29","","37",""
"2006-11-19","2006","11","19","","3.6","","0.8","","2.2","","15.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"2006-11-20","2006","11","20","","1.7","","-1.5","","0.1","","17.9","","0.0","","","M","","M","1.0","","","","31","","44",""
"2006-11-21","2006","11","21","","0.3","","-3.2","","-1.5","","19.5","","0.0","","","M","","M","0.0","","","","30","","44",""
"2006-11-22","2006","11","22","","3.2","","-5.7","","-1.3","","19.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"2006-11-23","2006","11","23","","4.0","","-6.9","","-1.5","","19.5","","0.0","","","M","","M","0.0","","","","13","","37",""
"2006-11-24","2006","11","24","","3.1","","-5.6","","-1.3","","19.3","","0.0","","","M","","M","0.0","","","","35","","46",""
"2006-11-25","2006","11","25","","3.7","","-7.6","","-2.0","","20.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"2006-11-26","2006","11","26","","3.1","","-2.5","","0.3","","17.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"2006-11-27","2006","11","27","","1.7","","-6.2","","-2.3","","20.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"2006-11-28","2006","11","28","","-1.2","","-11.0","","-6.1","","24.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"2006-11-29","2006","11","29","","2.6","","-11.3","","-4.4","","22.4","","0.0","","","M","","M","8.9","","","","","","<31",""
"2006-11-30","2006","11","30","","10.6","","1.0","","5.8","","12.2","","0.0","","","M","","M","6.1","","","","35","","41",""
"2006-12-01","2006","12","01","","1.0","","-5.1","","-2.1","","20.1","","0.0","","","M","","M","11.0","","","","33","","41",""
"2006-12-02","2006","12","02","","-2.0","","-5.9","","-4.0","","22.0","","0.0","","","M","","M","8.0","","","","34","","37",""
"2006-12-03","2006","12","03","","-5.8","","-10.1","","-8.0","","26.0","","0.0","","","M","","M","0.0","","","","30","","35",""
"2006-12-04","2006","12","04","","-4.7","","-8.1","","-6.4","","24.4","","0.0","","","M","","M","3.0","","","","32","","41",""
"2006-12-05","2006","12","05","","-8.0","","-16.0","","-12.0","","30.0","","0.0","","","M","","M","0.0","","","","32","","44",""
"2006-12-06","2006","12","06","","-1.9","","-18.3","","-10.1","","28.1","","0.0","","","M","","M","3.0","","","","18","","37",""
"2006-12-07","2006","12","07","","1.7","","-2.2","","-0.3","","18.3","","0.0","","","M","","M","4.0","","","","33","","39",""
"2006-12-08","2006","12","08","","-2.2","","-11.9","","-7.1","","25.1","","0.0","","","M","","M","2.0","","","","33","","50",""
"2006-12-09","2006","12","09","","-5.0","","-15.0","","-10.0","","28.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"2006-12-10","2006","12","10","","2.9","","-5.0","","-1.1","","19.1","","0.0","","","M","","M","10.0","","","","26","","41",""
"2006-12-11","2006","12","11","","-0.8","","-5.9","","-3.4","","21.4","","0.0","","","M","","M","2.0","","","","30","","56",""
"2006-12-12","2006","12","12","","-5.5","","-18.0","","-11.8","","29.8","","0.0","","","M","","M","0.0","","","","33","","39",""
"2006-12-13","2006","12","13","","1.4","","-18.0","","-8.3","","26.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"2006-12-14","2006","12","14","","4.5","E","-3.2","E","0.7","E","17.3","E","0.0","E","","M","","M","","M","","","","","<31",""
"2006-12-15","2006","12","15","","3.2","","0.1","","1.7","","16.3","","0.0","","","M","","M","2.0","","","","","","<31",""
"2006-12-16","2006","12","16","","3.9","","-3.9","","0.0","","18.0","","0.0","","","M","","M","2.0","","","","29","","56",""
"2006-12-17","2006","12","17","","3.8","","-7.3","","-1.8","","19.8","","0.0","","","M","","M","2.0","","","","26","","46",""
"2006-12-18","2006","12","18","","2.7","","-9.6","","-3.5","","21.5","","0.0","","","M","","M","0.0","","","","33","","43",""
"2006-12-19","2006","12","19","","-8.0","","-10.9","","-9.5","","27.5","","0.0","","","M","","M","0.0","","","","32","","33",""
"2006-12-20","2006","12","20","","-3.3","","-12.7","","-8.0","","26.0","","0.0","","","M","","M","0.0","","","","14","","32",""
"2006-12-21","2006","12","21","","1.8","","-6.1","","-2.2","","20.2","","0.0","","","M","","M","2.0","","","","32","","63",""
"2006-12-22","2006","12","22","","-3.1","","-11.6","","-7.4","","25.4","","0.0","","","M","","M","0.0","","","","30","","48",""
"2006-12-23","2006","12","23","","0.2","","-11.6","","-5.7","","23.7","","0.0","","","M","","M","11.0","","","","","","<31",""
"2006-12-24","2006","12","24","","3.1","","-1.4","","0.9","","17.1","","0.0","","","M","","M","7.0","","","","29","","57",""
"2006-12-25","2006","12","25","","-0.2","","-4.4","","-2.3","","20.3","","0.0","","","M","","M","0.0","","","","32","","43",""
"2006-12-26","2006","12","26","","-4.2","","-7.0","","-5.6","","23.6","","0.0","","","M","","M","3.0","","","","","","<31",""
"2006-12-27","2006","12","27","","-6.5","","-11.5","","-9.0","","27.0","","0.0","","","M","","M","3.0","","","","32","","39",""
"2006-12-28","2006","12","28","","-11.4","","-14.5","","-13.0","","31.0","","0.0","","","M","","M","0.0","","","","31","","43",""
"2006-12-29","2006","12","29","","-10.1","","-14.8","","-12.5","","30.5","","0.0","","","M","","M","0.0","","","","34","","50",""
"2006-12-30","2006","12","30","","-5.3","","-10.1","","-7.7","","25.7","","0.0","","","M","","M","0.0","","","","30","","32",""
"2006-12-31","2006","12","31","","-5.6","","-17.6","","-11.6","","29.6","","0.0","","","M","","M","0.0","","","","33","","56",""
