Station Name,AMQUI,,,,,,,,,,,,,,,,,,,,,,,,,
Province,QUEBEC,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,48.47,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-67.43,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,166,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,7050145,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71386,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WZS,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2010/1/1,2010,1,1,,-5.5,,-12.3,,-8.9,,26.9,,0,,,M,,M,0,,,,,,<31,
2010/1/2,2010,1,2,,0.8,,-10.2,,-4.7,,22.7,,0,,,M,,M,0,,,,36,,46,
2010/1/3,2010,1,3,,2.3,,0.6,,1.5,,16.5,,0,,,M,,M,4,,,,1,,48,
2010/1/4,2010,1,4,,2.5,,-0.7,,0.9,,17.1,,0,,,M,,M,0,,,,36,,44,
2010/1/5,2010,1,5,,0.5,,-1,,-0.3,,18.3,,0,,,M,,M,0,,,,33,,44,
2010/1/6,2010,1,6,,1.2,,-0.4,,0.4,,17.6,,0,,,M,,M,0,,,,30,,37,
2010/1/7,2010,1,7,,-0.4,,-3.1,,-1.8,,19.8,,0,,,M,,M,0,,,,32,,44,
2010/1/8,2010,1,8,,-2.2,,-7.5,,-4.9,,22.9,,0,,,M,,M,0,,,,29,,39,
2010/1/9,2010,1,9,,-7.5,,-12.8,,-10.2,,28.2,,0,,,M,,M,0,,,,33,,35,
2010/1/10,2010,1,10,,-12.8,,-18.7,,-15.8,,33.8,,0,,,M,,M,0,,,,30,,32,
2010/1/11,2010,1,11,,-10.2,,-18.3,,-14.3,,32.3,,0,,,M,,M,0,,,,31,,44,
2010/1/12,2010,1,12,,-11.1,,-14.6,,-12.9,,30.9,,0,,,M,,M,2,,,,29,,48,
2010/1/13,2010,1,13,,-12.8,,-19.8,,-16.3,,34.3,,0,,,M,,M,0,,,,33,,33,
2010/1/14,2010,1,14,,-6.2,,-23,,-14.6,,32.6,,0,,,M,,M,2,,,,,,<31,
2010/1/15,2010,1,15,,0.5,,-7.4,,-3.5,,21.5,,0,,,M,,M,0,,,,32,,39,
2010/1/16,2010,1,16,,-2.7,,-15.5,,-9.1,,27.1,,0,,,M,,M,2,,,,30,,48,
2010/1/17,2010,1,17,,-11.5,,-22,,-16.8,,34.8,,0,,,M,,M,2,,,,35,,32,
2010/1/18,2010,1,18,,-5.6,,-15.9,,-10.8,,28.8,,0,,,M,,M,0,,,,,,<31,
2010/1/19,2010,1,19,,-4.6,,-7.8,,-6.2,,24.2,,0,,,M,,M,0,,,,,,<31,
2010/1/20,2010,1,20,,-4.3,,-6.3,,-5.3,,23.3,,0,,,M,,M,0,,,,,,<31,
2010/1/21,2010,1,21,,-4.7,,-7.1,,-5.9,,23.9,,0,,,M,,M,2,,,,29,,44,
2010/1/22,2010,1,22,,-6.1,,-15,,-10.6,,28.6,,0,,,M,,M,0,,,,32,,41,
2010/1/23,2010,1,23,,-9.7,,-16.7,,-13.2,,31.2,,0,,,M,,M,1,,,,33,,46,
2010/1/24,2010,1,24,,-4.1,,-22.8,,-13.5,,31.5,,0,,,M,,M,3,,,,,,<31,
2010/1/25,2010,1,25,,3.6,,-18.2,,-7.3,,25.3,,0,,,M,,M,7,,,,15,,61,
2010/1/26,2010,1,26,,4.3,,0.3,,2.3,,15.7,,0,,,M,,M,1,,,,,,<31,
2010/1/27,2010,1,27,,1.2,,-8.1,,-3.5,,21.5,,0,,,M,,M,4,,,,,,<31,
2010/1/28,2010,1,28,,-2.6,,-14.2,,-8.4,,26.4,,0,,,M,,M,3,,,,,,<31,
2010/1/29,2010,1,29,,-1.6,,-10,,-5.8,,23.8,,0,,,M,,M,5,,,,33,,59,
2010/1/30,2010,1,30,,-10,,-16.8,,-13.4,,31.4,,0,,,M,,M,1,,,,32,,61,
2010/1/31,2010,1,31,,-15.3,,-18.7,,-17,,35,,0,,,M,,M,0,,,,32,,41,
2010/2/1,2010,2,1,,-15.7,,-21.3,,-18.5,,36.5,,0,,,M,,M,1,,,,30,,54,
2010/2/2,2010,2,2,,-20.4,,-28.9,,-24.7,,42.7,,0,,,M,,M,0,,,,32,,50,
2010/2/3,2010,2,3,,-10.2,,-29.5,,-19.9,,37.9,,0,,,M,,M,0,,,,,,<31,
2010/2/4,2010,2,4,,-14.4,,-20.4,,-17.4,,35.4,,0,,,M,,M,1,,,,33,,50,
2010/2/5,2010,2,5,,-13.5,,-16.8,,-15.2,,33.2,,0,,,M,,M,0,,,,33,,43,
2010/2/6,2010,2,6,,-7.3,,-13.9,,-10.6,,28.6,,0,,,M,,M,0,,,,32,,37,
2010/2/7,2010,2,7,,-1.5,,-7.4,,-4.5,,22.5,,0,,,M,,M,4,,,,32,,37,
2010/2/8,2010,2,8,,-0.7,,-2.1,,-1.4,,19.4,,0,,,M,,M,1,,,,34,,39,
2010/2/9,2010,2,9,,-1.1,,-10.6,,-5.9,,23.9,,0,,,M,,M,0,,,,32,,41,
2010/2/10,2010,2,10,,-2.8,,-12.7,,-7.8,,25.8,,0,,,M,,M,0,,,,,,<31,
2010/2/11,2010,2,11,,-1.5,,-5.7,,-3.6,,21.6,,0,,,M,,M,0,,,,35,,35,
2010/2/12,2010,2,12,,0.1,,-4,,-2,,20,,0,,,M,,M,0,,,,33,,37,
2010/2/13,2010,2,13,,-0.4,,-5.4,,-2.9,,20.9,,0,,,M,,M,0,,,,33,,35,
2010/2/14,2010,2,14,,0.5,,-3.3,,-1.4,,19.4,,0,,,M,,M,2,,,,,,<31,
2010/2/15,2010,2,15,,-1.3,,-4.2,,-2.8,,20.8,,0,,,M,,M,0,,,,,,<31,
2010/2/16,2010,2,16,,0.7,,-5.4,,-2.4,,20.4,,0,,,M,,M,3,,,,,,<31,
2010/2/17,2010,2,17,,1.5,,-2.3,,-0.4,,18.4,,0,,,M,,M,5,,,,34,,32,
2010/2/18,2010,2,18,,1.8,,0.9,,1.4,,16.6,,0,,,M,,M,2,,,,,,<31,
2010/2/19,2010,2,19,,1.9,,-1.7,,0.1,,17.9,,0,,,M,,M,0,,,,,,<31,
2010/2/20,2010,2,20,,1.3,,-1.2,,0.1,,17.9,,0,,,M,,M,1,,,,32,,35,
2010/2/21,2010,2,21,,2.1,,-0.1,,1,,17,,0,,,M,,M,0,,,,33,,35,
2010/2/22,2010,2,22,,3.8,,-0.6,,1.6,,16.4,,0,,,M,,M,0,,,,,,<31,
2010/2/23,2010,2,23,,2.4,,-1.3,,0.6,,17.4,,0,,,M,,M,2,,,,14,,44,
2010/2/24,2010,2,24,,2.1,,-1.6,,0.3,,17.7,,0,,,M,,M,0,,,,14,,44,
2010/2/25,2010,2,25,,3.4,,-5.1,,-0.9,,18.9,,0,,,M,,M,0,,,,13,,37,
2010/2/26,2010,2,26,,4.6,,-7.6,,-1.5,,19.5,,0,,,M,,M,0,,,,15,,33,
2010/2/27,2010,2,27,,5.1,,-1.8,,1.7,,16.3,,0,,,M,,M,0,,,,11,,39,
2010/2/28,2010,2,28,,4.1,,-0.6,,1.8,,16.2,,0,,,M,,M,0,,,,,,<31,
2010/3/1,2010,3,1,,2.2,,-1.8,,0.2,,17.8,,0,,,M,,M,0,,,,36,,46,
2010/3/2,2010,3,2,,0.8,,-8.7,,-4,,22,,0,,,M,,M,0,,,,34,,33,
2010/3/3,2010,3,3,,0.5,,-11.4,,-5.5,,23.5,,0,,,M,,M,0,,,,34,,32,
2010/3/4,2010,3,4,,-0.6,,-8.7,,-4.7,,22.7,,0,,,M,,M,0,,,,33,,41,
2010/3/5,2010,3,5,,-1.1,,-10.1,,-5.6,,23.6,,0,,,M,,M,0,,,,34,,33,
2010/3/6,2010,3,6,,3.6,,-7.6,,-2,,20,,0,,,M,,M,0,,,,31,,33,
2010/3/7,2010,3,7,,7,,-9.6,,-1.3,,19.3,,0,,,M,,M,0,,,,29,,37,
2010/3/8,2010,3,8,,2.5,,-5.8,,-1.7,,19.7,,0,,,M,,M,0,,,,34,,44,
2010/3/9,2010,3,9,,-0.9,,-7.7,,-4.3,,22.3,,0,,,M,,M,0,,,,32,,43,
2010/3/10,2010,3,10,,-2.8,,-13.2,,-8,,26,,0,,,M,,M,0,,,,32,,32,
2010/3/11,2010,3,11,,-0.7,,-15.4,,-8.1,,26.1,,0,,,M,,M,0,,,,,,<31,
2010/3/12,2010,3,12,,4.1,,-14.7,,-5.3,,23.3,,0,,,M,,M,0,,,,,,<31,
2010/3/13,2010,3,13,,8.8,,-13.4,,-2.3,,20.3,,0,,,M,,M,0,,,,,,<31,
2010/3/14,2010,3,14,,9.9,,-10.8,,-0.5,,18.5,,0,,,M,,M,0,,,,,,<31,
2010/3/15,2010,3,15,,10.5,,-7.8,,1.4,,16.6,,0,,,M,,M,0,,,,,,<31,
2010/3/16,2010,3,16,,8.6,,-7.9,,0.4,,17.6,,0,,,M,,M,0,,,,31,,33,
2010/3/17,2010,3,17,,8.1,,-7.4,,0.4,,17.6,,0,,,M,,M,0,,,,30,,50,
2010/3/18,2010,3,18,,5.6,,-1,,2.3,,15.7,,0,,,M,,M,0,,,,30,,52,
2010/3/19,2010,3,19,,6.2,,-6,,0.1,,17.9,,0,,,M,,M,0,,,,,,<31,
2010/3/20,2010,3,20,,3.6,,-6,,-1.2,,19.2,,0,,,M,,M,3,,,,29,,41,
2010/3/21,2010,3,21,,0.6,,-9.7,,-4.6,,22.6,,0,,,M,,M,0,,,,31,,33,
2010/3/22,2010,3,22,,7.2,,-9.7,,-1.3,,19.3,,0,,,M,,M,0,,,,28,,35,
2010/3/23,2010,3,23,,3.9,,-4.2,,-0.2,,18.2,,0,,,M,,M,8,,,,16,,32,
2010/3/24,2010,3,24,,1,,-2.7,,-0.9,,18.9,,0,,,M,,M,12,,,,32,,48,
2010/3/25,2010,3,25,,7.4,,-8.5,,-0.6,,18.6,,0,,,M,,M,0,,,,29,,52,
2010/3/26,2010,3,26,,-8.5,,-15.9,,-12.2,,30.2,,0,,,M,,M,0,,,,33,,48,
2010/3/27,2010,3,27,,-9.9,,-19.1,,-14.5,,32.5,,0,,,M,,M,0,,,,32,,32,
2010/3/28,2010,3,28,,0.1,,-19.5,,-9.7,,27.7,,0,,,M,,M,0,,,,14,,46,
2010/3/29,2010,3,29,,1.2,,-1.1,,0.1,,17.9,,0,,,M,,M,38,,,,,,<31,
2010/3/30,2010,3,30,,5,,-1,,2,,16,,0,,,M,,M,4,,,,,,<31,
2010/3/31,2010,3,31,,5,,0.5,,2.8,,15.2,,0,,,M,,M,1,,,,,,<31,
2010/4/1,2010,4,1,,9.4,,-0.1,,4.7,,13.3,,0,,,M,,M,2,,,,,,<31,
2010/4/2,2010,4,2,,17.8,,-0.4,,8.7,,9.3,,0,,,M,,M,0,,,,,,<31,
2010/4/3,2010,4,3,,23.1,,1.8,,12.5,,5.5,,0,,,M,,M,0,,,,,,<31,
2010/4/4,2010,4,4,,19.1,,1.5,,10.3,,7.7,,0,,,M,,M,0,,,,27,,35,
2010/4/5,2010,4,5,,15.8,,-1.6,,7.1,,10.9,,0,,,M,,M,0,,,,20,,46,
2010/4/6,2010,4,6,,12.1,,0.7,,6.4,,11.6,,0,,,M,,M,0,,,,29,,33,
2010/4/7,2010,4,7,,7.7,,0.8,,4.3,,13.7,,0,,,M,,M,2,,,,32,,46,
2010/4/8,2010,4,8,,7.1,,-0.5,,3.3,,14.7,,0,,,M,,M,,M,,,,,<31,
2010/4/9,2010,4,9,,4,,1.3,,2.7,,15.3,,0,,,M,,M,25,,,,15,,48,
2010/4/10,2010,4,10,,5.4,,0.4,,2.9,,15.1,,0,,,M,,M,21,,,,29,,54,
2010/4/11,2010,4,11,,4.8,,0.6,,2.7,,15.3,,0,,,M,,M,0,,,,29,,54,
2010/4/12,2010,4,12,,6,,-3.7,,1.2,,16.8,,0,,,M,,M,0,,,,35,,41,
2010/4/13,2010,4,13,,6,,-5.5,,0.3,,17.7,,0,,,M,,M,0,,,,,,<31,
2010/4/14,2010,4,14,,6.7,,-2.6,,2.1,,15.9,,0,,,M,,M,0,,,,31,,35,
2010/4/15,2010,4,15,,8.1,,-2.9,,2.6,,15.4,,0,,,M,,M,0,,,,,,<31,
2010/4/16,2010,4,16,,10.2,,-3.1,,3.6,,14.4,,0,,,M,,M,1.1,,,,,,<31,
2010/4/17,2010,4,17,,9.9,,-4.9,,2.5,,15.5,,0,,,M,,M,0,,,,33,,35,
2010/4/18,2010,4,18,,8.1,,1.3,,4.7,,13.3,,0,,,M,,M,0,,,,,,<31,
2010/4/19,2010,4,19,,8.3,,2.4,,5.4,,12.6,,0,,,M,,M,1,,,,2,,44,
2010/4/20,2010,4,20,,14.6,,2.6,,8.6,,9.4,,0,,,M,,M,0,,,,32,,33,
2010/4/21,2010,4,21,,12.3,,-0.8,,5.8,,12.2,,0,,,M,,M,0,,,,,,<31,
2010/4/22,2010,4,22,,13.9,,-1.5,,6.2,,11.8,,0,,,M,,M,0,,,,,,<31,
2010/4/23,2010,4,23,,10.7,,3.7,,7.2,,10.8,,0,,,M,,M,0,,,,,,<31,
2010/4/24,2010,4,24,,13.6,,-0.2,,6.7,,11.3,,0,,,M,,M,0,,,,32,,33,
2010/4/25,2010,4,25,,13.2,,-1.5,,5.9,,12.1,,0,,,M,,M,0,,,,3,,33,
2010/4/26,2010,4,26,,7.5,,-1.1,,3.2,,14.8,,0,,,M,,M,0,,,,33,,33,
2010/4/27,2010,4,27,,9.1,,-1.9,,3.6,,14.4,,0,,,M,,M,0,,,,33,,37,
2010/4/28,2010,4,28,,11.4,,0.8,,6.1,,11.9,,0,,,M,,M,0,,,,34,,32,
2010/4/29,2010,4,29,,7,,-0.5,,3.3,,14.7,,0,,,M,,M,3,,,,32,,59,
2010/4/30,2010,4,30,,9.7,,2.4,,6.1,,11.9,,0,,,M,,M,3,,,,33,,54,
2010/5/1,2010,5,1,,14.9,,4.2,,9.6,,8.4,,0,,,M,,M,0,,,,33,,41,
2010/5/2,2010,5,2,,23,,8.1,,15.6,,2.4,,0,,,M,,M,6,,,,,,<31,
2010/5/3,2010,5,3,,13.9,,5.5,,9.7,,8.3,,0,,,M,,M,50,,,,31,,65,
2010/5/4,2010,5,4,,15.1,,7.7,,11.4,,6.6,,0,,,M,,M,0,,,,32,,50,
2010/5/5,2010,5,5,,14.5,,7,,10.8,,7.2,,0,,,M,,M,0,,,,,,<31,
2010/5/6,2010,5,6,,9.2,,4,,6.6,,11.4,,0,,,M,,M,16,,,,31,,41,
2010/5/7,2010,5,7,,9.9,,2.8,,6.4,,11.6,,0,,,M,,M,2,,,,31,,59,
2010/5/8,2010,5,8,,12,,1.9,,7,,11,,0,,,M,,M,3,,,,32,,41,
2010/5/9,2010,5,9,,7.7,,2.1,,4.9,,13.1,,0,,,M,,M,17,,,,27,,52,
2010/5/10,2010,5,10,,5.9,,1.4,,3.7,,14.3,,0,,,M,,M,0,,,,32,,46,
2010/5/11,2010,5,11,,8.5,,0.5,,4.5,,13.5,,0,,,M,,M,0,,,,29,,37,
2010/5/12,2010,5,12,,8.2,,0.5,,4.4,,13.6,,0,,,M,,M,0,,,,33,,41,
2010/5/13,2010,5,13,,12.8,,1.9,,7.4,,10.6,,0,,,M,,M,0,,,,33,,52,
2010/5/14,2010,5,14,,12,,-0.2,,5.9,,12.1,,0,,,M,,M,0,,,,,,<31,
2010/5/15,2010,5,15,,9.8,,2.6,,6.2,,11.8,,0,,,M,,M,0,,,,33,,32,
2010/5/16,2010,5,16,,11.8,,4.6,,8.2,,9.8,,0,,,M,,M,0,,,,32,,52,
2010/5/17,2010,5,17,,17.6,,3.9,,10.8,,7.2,,0,,,M,,M,0,,,,31,,35,
2010/5/18,2010,5,18,,23.4,,2.4,,12.9,,5.1,,0,,,M,,M,0,,,,34,,33,
2010/5/19,2010,5,19,,26.4,,6,,16.2,,1.8,,0,,,M,,M,0,,,,19,,32,
2010/5/20,2010,5,20,,18.9,,6.1,,12.5,,5.5,,0,,,M,,M,0,,,,33,,43,
2010/5/21,2010,5,21,,14.2,,1.9,,8.1,,9.9,,0,,,M,,M,0,,,,31,,33,
2010/5/22,2010,5,22,,27.7,,7,,17.4,,0.6,,0,,,M,,M,0,,,,28,,32,
2010/5/23,2010,5,23,,30.1,,12.8,,21.5,,0,,3.5,,,M,,M,0,,,,27,,44,
2010/5/24,2010,5,24,,28.9,,11.1,,20,,0,,2,,,M,,M,0,,,,30,,46,
2010/5/25,2010,5,25,,15.4,,9.2,,12.3,,5.7,,0,,,M,,M,11,,,,,,<31,
2010/5/26,2010,5,26,,17.1,,7.8,,12.5,,5.5,,0,,,M,,M,1,,,,3,,37,
2010/5/27,2010,5,27,,17.1,,6.4,,11.8,,6.2,,0,,,M,,M,0,,,,1,,44,
2010/5/28,2010,5,28,,18.1,,6.5,,12.3,,5.7,,0,,,M,,M,0,,,,1,,35,
2010/5/29,2010,5,29,,23,,4.7,,13.9,,4.1,,0,,,M,,M,0,,,,33,,35,
2010/5/30,2010,5,30,,13,,7.2,,10.1,,7.9,,0,,,M,,M,0,,,,33,,48,
2010/5/31,2010,5,31,,17.2,,7.6,,12.4,,5.6,,0,,,M,,M,0,,,,32,,32,
2010/6/1,2010,6,1,,14.3,,9.6,,12,,6,,0,,,M,,M,0,,,,,,<31,
2010/6/2,2010,6,2,,20.3,,9.3,,14.8,,3.2,,0,,,M,,M,13,,,,15,,35,
2010/6/3,2010,6,3,,18.9,,9,,14,,4,,0,,,M,,M,0,,,,,,<31,
2010/6/4,2010,6,4,,23,,11.6,,17.3,,0.7,,0,,,M,,M,0,,,,,,<31,
2010/6/5,2010,6,5,,15.4,,9.5,,12.5,,5.5,,0,,,M,,M,10,,,,,,<31,
2010/6/6,2010,6,6,,13.3,,8.3,,10.8,,7.2,,0,,,M,,M,15,,,,33,,33,
2010/6/7,2010,6,7,,12.3,,7,,9.7,,8.3,,0,,,M,,M,4,,,,35,,37,
2010/6/8,2010,6,8,,12.7,,5.7,,9.2,,8.8,,0,,,M,,M,1,,,,34,,37,
2010/6/9,2010,6,9,,17.7,,4.3,,11,,7,,0,,,M,,M,0,,,,34,,33,
2010/6/10,2010,6,10,,22.4,E,3.3,E,12.9,E,5.1,E,0,E,,M,,M,0,E,,,,M,,M
2010/6/11,2010,6,11,,25.5,,5.4,,15.5,,2.5,,0,,,M,,M,0,,,,30,,41,
2010/6/12,2010,6,12,,20.4,,7,,13.7,,4.3,,0,,,M,,M,0,,,,,,<31,
2010/6/13,2010,6,13,,22,,5.2,,13.6,,4.4,,0,,,M,,M,0,,,,30,,37,
2010/6/14,2010,6,14,,21.3,,7.1,,14.2,,3.8,,0,,,M,,M,0,,,,31,,41,
2010/6/15,2010,6,15,,18.5,,7.7,,13.1,,4.9,,0,,,M,,M,0,,,,33,,61,
2010/6/16,2010,6,16,,24.3,,4.9,,14.6,,3.4,,0,,,M,,M,0,,,,,,<31,
2010/6/17,2010,6,17,,26.1,,13.1,,19.6,,0,,1.6,,,M,,M,0,,,,34,,32,
2010/6/18,2010,6,18,,24,,13.3,,18.7,,0,,0.7,,,M,,M,0,,,,29,,39,
2010/6/19,2010,6,19,,30.4,,15.6,,23,,0,,5,,,M,,M,0,,,,29,,54,
2010/6/20,2010,6,20,,19.6,,14.7,,17.2,,0.8,,0,,,M,,M,0,,,,,,<31,
2010/6/21,2010,6,21,,23.3,,10.4,,16.9,,1.1,,0,,,M,,M,0,,,,32,,32,
2010/6/22,2010,6,22,,25.9,,7.8,,16.9,,1.1,,0,,,M,,M,0,,,,,,<31,
2010/6/23,2010,6,23,,25.9,,13.1,,19.5,,0,,1.5,,,M,,M,0,,,,14,,32,
2010/6/24,2010,6,24,,17.6,,13.4,,15.5,,2.5,,0,,,M,,M,24,,,,30,,32,
2010/6/25,2010,6,25,,19,,7.1,,13.1,,4.9,,0,,,M,,M,0,,,,27,,39,
2010/6/26,2010,6,26,,18.1,,3.8,,11,,7,,0,,,M,,M,0,,,,31,,46,
2010/6/27,2010,6,27,,19.9,,2.6,,11.3,,6.7,,0,,,M,,M,0,,,,30,,50,
2010/6/28,2010,6,28,,14.1,,7.4,,10.8,,7.2,,0,,,M,,M,4.6,,,,,,<31,
2010/6/29,2010,6,29,,12.8,,10.2,,11.5,,6.5,,0,,,M,,M,10.4,,,,,,<31,
2010/6/30,2010,6,30,,17.8,,8.5,,13.2,,4.8,,0,,,M,,M,6,,,,33,,33,
2010/7/1,2010,7,1,,17.6,,6,,11.8,,6.2,,0,,,M,,M,1,,,,30,,37,
2010/7/2,2010,7,2,,20.3,,4.7,,12.5,,5.5,,0,,,M,,M,0,,,,,,<31,
2010/7/3,2010,7,3,,20.9,,13.2,,17.1,,0.9,,0,,,M,,M,3,,,,,,<31,
2010/7/4,2010,7,4,,24.4,,17.1,,20.8,,0,,2.8,,,M,,M,4,,,,,,<31,
2010/7/5,2010,7,5,,19.2,,15.5,,17.4,,0.6,,0,,,M,,M,13,,,,,,<31,
2010/7/6,2010,7,6,,27.4,,12.9,,20.2,,0,,2.2,,,M,,M,1,,,,,,<31,
2010/7/7,2010,7,7,,29.2,,17.3,,23.3,,0,,5.3,,,M,,M,0,,,,,,<31,
2010/7/8,2010,7,8,,29.8,,17.8,,23.8,,0,,5.8,,,M,,M,9,,,,,,<31,
2010/7/9,2010,7,9,,28.1,,19.7,,23.9,,0,,5.9,,,M,,M,39,,,,,,<31,
2010/7/10,2010,7,10,,26,,16.7,,21.4,,0,,3.4,,,M,,M,7,,,,,,<31,
2010/7/11,2010,7,11,,28.5,,15.1,,21.8,,0,,3.8,,,M,,M,0,,,,,,<31,
2010/7/12,2010,7,12,,28.6,,18.1,,23.4,,0,,5.4,,,M,,M,0,,,,,,<31,
2010/7/13,2010,7,13,,25.9,,18.8,,22.4,,0,,4.4,,,M,,M,51.9,,,,17,,35,
2010/7/14,2010,7,14,,26.9,,14.4,,20.7,,0,,2.7,,,M,,M,1,,,,,,<31,
2010/7/15,2010,7,15,,27.9,,12.6,,20.3,,0,,2.3,,,M,,M,0,,,,,,<31,
2010/7/16,2010,7,16,,25.6,,18.9,,22.3,,0,,4.3,,,M,,M,4,,,,34,,35,
2010/7/17,2010,7,17,,28.8,,18,,23.4,,0,,5.4,,,M,,M,1,,,,29,,33,
2010/7/18,2010,7,18,,24.8,,17.9,,21.4,,0,,3.4,,,M,,M,0,,,,29,,33,
2010/7/19,2010,7,19,,25.2,,14.3,,19.8,,0,,1.8,,,M,,M,0,,,,,,<31,
2010/7/20,2010,7,20,,24.4,,12.6,,18.5,,0,,0.5,,,M,,M,0,,,,,,<31,
2010/7/21,2010,7,21,,26.7,,11.2,,19,,0,,1,,,M,,M,0,,,,,,<31,
2010/7/22,2010,7,22,,22.9,,14.2,,18.6,,0,,0.6,,,M,,M,0,,,,32,,33,
2010/7/23,2010,7,23,,23.4,,10.8,,17.1,,0.9,,0,,,M,,M,0,,,,,,<31,
2010/7/24,2010,7,24,,25.8,,11.9,,18.9,,0,,0.9,,,M,,M,0,,,,,,<31,
2010/7/25,2010,7,25,,22,,14.1,,18.1,,0,,0.1,,,M,,M,18,,,,29,,39,
2010/7/26,2010,7,26,,18.9,,13.6,,16.3,,1.7,,0,,,M,,M,3,,,,30,,41,
2010/7/27,2010,7,27,,23.2,,14.2,,18.7,,0,,0.7,,,M,,M,0,,,,29,,37,
2010/7/28,2010,7,28,,29.1,,14.9,,22,,0,,4,,,M,,M,0,,,,24,,46,
2010/7/29,2010,7,29,,20.2,,13.8,,17,,1,,0,,,M,,M,0,,,,30,,43,
2010/7/30,2010,7,30,,17.2,,10.8,,14,,4,,0,,,M,,M,0,,,,,,<31,
2010/7/31,2010,7,31,,21.2,,7.4,,14.3,,3.7,,0,,,M,,M,0,,,,,,<31,
2010/8/1,2010,8,1,,25.3,,7.8,,16.6,,1.4,,0,,,M,,M,0,,,,,,<31,
2010/8/2,2010,8,2,,27.4,,9.2,,18.3,,0,,0.3,,,M,,M,0,,,,,,<31,
2010/8/3,2010,8,3,,24.2,,15.4,,19.8,,0,,1.8,,,M,,M,0,,,,,,<31,
2010/8/4,2010,8,4,,25.7,,18.5,,22.1,,0,,4.1,,,M,,M,11,,,,,,<31,
2010/8/5,2010,8,5,,28.9,,18.1,,23.5,,0,,5.5,,,M,,M,1,,,,,,<31,
2010/8/6,2010,8,6,,21.2,,10.7,,16,,2,,0,,,M,,M,0,,,,27,,50,
2010/8/7,2010,8,7,,16.7,,7.7,,12.2,,5.8,,0,,,M,,M,0,,,,25,,46,
