Station Name,AMQUI,,,,,,,,,,,,,,,,,,,,,,,,,
Province,QUEBEC,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,48.47,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-67.43,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,166,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,7050145,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71386,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WZS,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
1999/1/31,1999,1,31,,-3.9,,-26.5,,-15.2,,33.2,,0,,,M,,M,0,,,,,,<31,
1999/2/1,1999,2,1,,-2.6,,-15.6,,-9.1,,27.1,,0,,,M,,M,3,,,,32,E,56,E
1999/2/2,1999,2,2,,-1.3,,-21.6,,-11.5,,29.5,,0,,,M,,M,0,,,,16,E,41,E
1999/2/3,1999,2,3,,-0.7,,-6.1,,-3.4,,21.4,,0,,,M,,M,13,,,,15,E,41,E
1999/2/4,1999,2,4,,1.2,,-2.6,,-0.7,,18.7,,0,,,M,,M,0,,,,,,<31,
1999/2/5,1999,2,5,,1.1,,-10.3,,-4.6,,22.6,,0,,,M,,M,2,,,,32,E,46,E
1999/2/6,1999,2,6,,-7.4,,-12.5,,-10,,28,,0,,,M,,M,0,,,,,,<31,
1999/2/7,1999,2,7,,-5.7,,-10,,-7.9,,25.9,,0,,,M,,M,2,,,,31,E,48,E
1999/2/8,1999,2,8,,-9.3,,-17.1,,-13.2,,31.2,,0,,,M,,M,0,,,,31,E,41,E
1999/2/9,1999,2,9,,-6.7,,-22.7,,-14.7,,32.7,,0,,,M,,M,5,,,,,,<31,
1999/2/10,1999,2,10,,-3.3,,-11.5,,-7.4,,25.4,,0,,,M,,M,5,,,,32,E,61,E
1999/2/11,1999,2,11,,-9.4,,-13.3,,-11.4,,29.4,,0,,,M,,M,0,,,,31,E,41,E
1999/2/12,1999,2,12,,0.3,,-9.9,,-4.8,,22.8,,0,,,M,,M,5,,,,16,E,37,E
1999/2/13,1999,2,13,,2.2,,-7.4,,-2.6,,20.6,,0,,,M,,M,8,,,,31,E,39,E
1999/2/14,1999,2,14,,-7.4,,-21.3,,-14.4,,32.4,,0,,,M,,M,0,,,,,,<31,
1999/2/15,1999,2,15,,-5,,-25.1,,-15.1,,33.1,,0,,,M,,M,0,,,,,,<31,
1999/2/16,1999,2,16,,-5.6,,-20.3,,-13,,31,,0,,,M,,M,0,,,,,,<31,
1999/2/17,1999,2,17,,-3.1,,-16.3,,-9.7,,27.7,,0,,,M,,M,0,,,,,,<31,
1999/2/18,1999,2,18,,-5.5,,-9.4,,-7.5,,25.5,,0,,,M,,M,8,,,,,,<31,
1999/2/19,1999,2,19,,-2.9,,-16.5,,-9.7,,27.7,,0,,,M,,M,0,,,,,,<31,
1999/2/20,1999,2,20,,-4,,-15.9,,-10,,28,,0,,,M,,M,0,,,,34,E,32,E
1999/2/21,1999,2,21,,-10.1,,-21.8,,-16,,34,,0,,,M,,M,,M,,,35,E,32,E
1999/2/22,1999,2,22,,-15.6,,-23.3,,-19.5,,37.5,,0,,,M,,M,0,,,,32,E,43,E
1999/2/23,1999,2,23,,-12.1,,-19.9,,-16,,34,,0,,,M,,M,2,,,,32,E,43,E
1999/2/24,1999,2,24,,-1.9,,-21.9,,-11.9,,29.9,,0,,,M,,M,0,,,,32,E,33,E
1999/2/25,1999,2,25,,2.2,,-22.2,,-10,,28,,0,,,M,,M,0,,,,,,<31,
1999/2/26,1999,2,26,,-2,,-5.5,,-3.8,,21.8,,0,,,M,,M,2,,,,34,E,39,E
1999/2/27,1999,2,27,,1.3,,-14.9,,-6.8,,24.8,,0,,,M,,M,1,,,,35,E,39,E
1999/2/28,1999,2,28,,4.8,,-18.7,,-7,,25,,0,,,M,,M,0,,,,16,E,32,E
1999/3/1,1999,3,1,,5.6,,-2,,1.8,,16.2,,0,,,M,,M,10,,,,15,E,44,E
1999/3/2,1999,3,2,,5.5,,-1.4,,2.1,,15.9,,0,,,M,,M,0,,,,16,E,33,E
1999/3/3,1999,3,3,,3.2,,-4.8,,-0.8,,18.8,,0,,,M,,M,3,,,,28,E,35,E
1999/3/4,1999,3,4,,5.7,,0,,2.9,,15.1,,0,,,M,,M,10,,,,14,E,57,E
1999/3/5,1999,3,5,,3.6,,-13.8,,-5.1,,23.1,,0,,,M,,M,0,,,,28,E,50,E
1999/3/6,1999,3,6,,-11.5,,-16.4,,-14,,32,,0,,,M,,M,0,,,,29,E,39,E
1999/3/7,1999,3,7,,-11.6,,-16.5,,-14.1,,32.1,,0,,,M,,M,1,,,,34,E,50,E
1999/3/8,1999,3,8,,-8.8,,-13.9,,-11.4,,29.4,,0,,,M,,M,0,,,,35,E,54,E
1999/3/9,1999,3,9,,-7.7,,-11.8,,-9.8,,27.8,,0,,,M,,M,1,,,,33,E,43,E
1999/3/10,1999,3,10,,-3.8,,-8,,-5.9,,23.9,,0,,,M,,M,8,,,,34,E,32,E
1999/3/11,1999,3,11,,7,,-3.9,,1.6,,16.4,,0,,,M,,M,1,,,,,,<31,
1999/3/12,1999,3,12,,5.8,,0,,2.9,,15.1,,0,,,M,,M,1,,,,,,<31,
1999/3/13,1999,3,13,,2.6,,-7.3,,-2.4,,20.4,,0,,,M,,M,2,,,,34,E,35,E
1999/3/14,1999,3,14,,4.4,,-8.8,,-2.2,,20.2,,0,,,M,,M,0,,,,,,<31,
1999/3/15,1999,3,15,,-0.3,,-3.3,,-1.8,,19.8,,0,,,M,,M,1,,,,,,<31,
1999/3/16,1999,3,16,,-2.3,,-4.5,,-3.4,,21.4,,0,,,M,,M,9,,,,35,E,57,E
1999/3/17,1999,3,17,,1.7,,-4.7,,-1.5,,19.5,,0,,,M,,M,1,,,,29,E,46,E
1999/3/18,1999,3,18,,2,,-9,,-3.5,,21.5,,0,,,M,,M,0,,,,,,<31,
1999/3/19,1999,3,19,,0.3,,-2.6,,-1.2,,19.2,,0,,,M,,M,0,,,,35,E,32,E
1999/3/20,1999,3,20,,1.7,,-5.5,,-1.9,,19.9,,0,,,M,,M,0,,,,,,<31,
1999/3/21,1999,3,21,,7.1,,-10.6,,-1.8,,19.8,,0,,,M,,M,0,,,,,,<31,
1999/3/22,1999,3,22,,5.1,,-1.3,,1.9,,16.1,,0,,,M,,M,3,,,,13,E,72,E
1999/3/23,1999,3,23,,4.9,,-2.3,,1.3,,16.7,,0,,,M,,M,0,,,,19,E,48,E
1999/3/24,1999,3,24,,7.6,,-4.6,,1.5,,16.5,,0,,,M,,M,0,,,,,,<31,
1999/3/25,1999,3,25,,3.3,,-1.7,,0.8,,17.2,,0,,,M,,M,0,,,,31,E,50,E
1999/3/26,1999,3,26,,3.1,,-4.1,,-0.5,,18.5,,0,,,M,,M,0,,,,32,E,54,E
1999/3/27,1999,3,27,,13.9,,-6.4,,3.8,,14.2,,0,,,M,,M,0,,,,,,<31,
1999/3/28,1999,3,28,,13.6,,-3.9,,4.9,,13.1,,0,,,M,,M,0,,,,,,<31,
1999/3/29,1999,3,29,,9.9,,-3.1,,3.4,,14.6,,0,,,M,,M,16,,,,,,<31,
1999/3/30,1999,3,30,,4.9,,0.6,,2.8,,15.2,,0,,,M,,M,3,,,,30,E,52,E
1999/3/31,1999,3,31,,1.2,,-4.3,,-1.6,,19.6,,0,,,M,,M,1,,,,32,E,61,E
1999/4/1,1999,4,1,,0.7,,-6.7,,-3,,21,,0,,,M,,M,0,,,,33,,39,
1999/4/2,1999,4,2,,-0.3,,-8.2,,-4.3,,22.3,,0,,,M,,M,0,,,,33,,44,
1999/4/3,1999,4,3,,1.5,,-6.9,,-2.7,,20.7,,0,,,M,,M,0,,,,,,<31,
1999/4/4,1999,4,4,,0.4,,-4.3,,-2,,20,,0,,,M,,M,5,,,,36,,46,
1999/4/5,1999,4,5,,5.2,,-3.2,,1,,17,,0,,,M,,M,0,,,,31,,39,
1999/4/6,1999,4,6,,11.4,,-5.1,,3.2,,14.8,,0,,,M,,M,0,,,,,,<31,
1999/4/7,1999,4,7,,3.6,,0.5,,2.1,,15.9,,0,,,M,,M,9,,,,29,,43,
1999/4/8,1999,4,8,,8.2,,2.1,,5.2,,12.8,,0,,,M,,M,0,,,,29,,44,
1999/4/9,1999,4,9,,6.3,,0.4,,3.4,,14.6,,0,,,M,,M,0,,,,32,,35,
1999/4/10,1999,4,10,,5.1,,0.1,,2.6,,15.4,,0,,,M,,M,0,,,,32,,37,
1999/4/11,1999,4,11,,5.1,,-2.3,,1.4,,16.6,,0,,,M,,M,0,,,,35,,39,
1999/4/12,1999,4,12,,2.7,,-2.4,,0.2,,17.8,,0,,,M,,M,0,,,,31,,39,
1999/4/13,1999,4,13,,1.5,,-0.1,,0.7,,17.3,,0,,,M,,M,6,,,,34,,52,
1999/4/14,1999,4,14,,3.7,,0.5,,2.1,,15.9,,0,,,M,,M,3,,,,33,,37,
1999/4/15,1999,4,15,,6.2,,0.6,,3.4,,14.6,,0,,,M,,M,1,,,,32,,32,
1999/4/16,1999,4,16,,11.4,,-0.5,,5.5,,12.5,,0,,,M,,M,3,,,,34,,32,
1999/4/17,1999,4,17,,9.8,,-0.9,,4.5,,13.5,,0,,,M,,M,1,,,,34,,32,
1999/4/18,1999,4,18,,8.6,,2,,5.3,,12.7,,0,,,M,,M,0,,,,32,,37,
1999/4/19,1999,4,19,,8.8,,0.2,,4.5,,13.5,,0,,,M,,M,0,,,,,,<31,
1999/4/20,1999,4,20,,11.1,,-1.1,,5,,13,,0,,,M,,M,0,,,,,,<31,
1999/4/21,1999,4,21,,11.5,,-0.8,,5.4,,12.6,,0,,,M,,M,0,,,,,,<31,
1999/4/22,1999,4,22,,12.7,,-0.1,,6.3,,11.7,,0,,,M,,M,1,,,,29,,33,
1999/4/23,1999,4,23,,2.7,,-0.9,,0.9,,17.1,,0,,,M,,M,0,,,,33,,52,
1999/4/24,1999,4,24,,4.6,,0.5,,2.6,,15.4,,0,,,M,,M,4,,,,36,,52,
1999/4/25,1999,4,25,,7.8,,-0.1,,3.9,,14.1,,0,,,M,,M,0,,,,30,,39,
1999/4/26,1999,4,26,,6.4,,1.3,,3.9,,14.1,,0,,,M,,M,0,,,,,,<31,
1999/4/27,1999,4,27,,12.3,,0.6,,6.5,,11.5,,0,,,M,,M,1,,,,35,,39,
1999/4/28,1999,4,28,,11.6,,0.8,,6.2,,11.8,,0,,,M,,M,0,,,,34,,48,
1999/4/29,1999,4,29,,12.3,,0.5,,6.4,,11.6,,0,,,M,,M,0,,,,1,,48,
1999/4/30,1999,4,30,,15,,0.1,,7.6,,10.4,,0,,,M,,M,0,,,,32,,32,
1999/5/1,1999,5,1,,16.9,,0.1,,8.5,,9.5,,0,,,M,,M,0,,,,32,,32,
1999/5/2,1999,5,2,,21.7,,-0.1,,10.8,,7.2,,0,,,M,,M,0,,,,14,,32,
1999/5/3,1999,5,3,,26.3,,2.1,,14.2,,3.8,,0,,,M,,M,0,,,,,,<31,
1999/5/4,1999,5,4,,28.5,,3.3,,15.9,,2.1,,0,,,M,,M,0,,,,,,<31,
1999/5/5,1999,5,5,,28.3,,4.6,,16.5,,1.5,,0,,,M,,M,0,,,,,,<31,
1999/5/6,1999,5,6,,29.2,,4.7,,17,,1,,0,,,M,,M,0,,,,,,<31,
1999/5/7,1999,5,7,,28.1,,7.3,,17.7,,0.3,,0,,,M,,M,0,,,,,,<31,
1999/5/8,1999,5,8,,27.3,,11.2,,19.3,,0,,1.3,,,M,,M,0,,,,,,<31,
1999/5/9,1999,5,9,,20.7,,13.4,,17.1,,0.9,,0,,,M,,M,4,,,,18,,33,
1999/5/10,1999,5,10,,13.6,,2.5,,8.1,,9.9,,0,,,M,,M,20,,,,32,,50,
1999/5/11,1999,5,11,,8,,1.1,,4.6,,13.4,,0,,,M,,M,1,,,,30,,57,
1999/5/12,1999,5,12,,1.1,,-0.6,,0.3,,17.7,,0,,,M,,M,0,,,,31,,57,
1999/5/13,1999,5,13,,8.3,,0.7,,4.5,,13.5,,0,,,M,,M,3,,,,36,,41,
1999/5/14,1999,5,14,,13.7,,0.5,,7.1,,10.9,,0,,,M,,M,0,,,,33,,43,
1999/5/15,1999,5,15,,18.3,,-1,,8.7,,9.3,,0,,,M,,M,0,,,,,,<31,
1999/5/16,1999,5,16,,28.1,,3.4,,15.8,,2.2,,0,,,M,,M,0,,,,25,,43,
1999/5/17,1999,5,17,,27.7,,9.7,,18.7,,0,,0.7,,,M,,M,0,,,,29,,32,
1999/5/18,1999,5,18,,28.1,,11.5,,19.8,,0,,1.8,,,M,,M,0,,,,19,,35,
1999/5/19,1999,5,19,,26.5,,13.6,,20.1,,0,,2.1,,,M,,M,1,,,,16,,44,
1999/5/20,1999,5,20,,18,,8.3,,13.2,,4.8,,0,,,M,,M,0,,,,31,,35,
1999/5/21,1999,5,21,,14.7,,5.5,,10.1,,7.9,,0,,,M,,M,0,,,,31,,37,
1999/5/22,1999,5,22,,21.2,,6.3,,13.8,,4.2,,0,,,M,,M,0,,,,15,,35,
1999/5/23,1999,5,23,,15,,6,,10.5,,7.5,,0,,,M,,M,0,,,,,,<31,
1999/5/24,1999,5,24,,14.8,,8.6,,11.7,,6.3,,0,,,M,,M,1,,,,14,,43,
1999/5/25,1999,5,25,,16.7,,9,,12.9,,5.1,,0,,,M,,M,8,,,,12,,57,
1999/5/26,1999,5,26,,15.5,,6,,10.8,,7.2,,0,,,M,,M,9,,,,33,,41,
1999/5/27,1999,5,27,,18.3,,4.8,,11.6,,6.4,,0,,,M,,M,2,,,,36,,35,
1999/5/28,1999,5,28,,18.2,,6,,12.1,,5.9,,0,,,M,,M,0,,,,32,,32,
1999/5/29,1999,5,29,,24.3,,7.3,,15.8,,2.2,,0,,,M,,M,0,,,,,,<31,
1999/5/30,1999,5,30,,27.8,,10.8,,19.3,,0,,1.3,,,M,,M,2,,,,30,,46,
1999/5/31,1999,5,31,,30.5,,7.7,,19.1,,0,,1.1,,,M,,M,,M,,,26,,35,
1999/6/1,1999,6,1,,28.3,,10.4,,19.4,,0,,1.4,,,M,,M,8,,,,33,,35,
1999/6/2,1999,6,2,,12,,7,,9.5,,8.5,,0,,,M,,M,1,,,,,,<31,
1999/6/3,1999,6,3,,12.9,,6.7,,9.8,,8.2,,0,,,M,,M,19,,,,32,,39,
1999/6/4,1999,6,4,,18.7,,5.3,,12,,6,,0,,,M,,M,1,,,,34,,39,
1999/6/5,1999,6,5,,24.4,,3.7,,14.1,,3.9,,0,,,M,,M,0,,,,,,<31,
1999/6/6,1999,6,6,,19,,12.6,,15.8,,2.2,,0,,,M,,M,5,,,,24,,35,
1999/6/7,1999,6,7,,22,,11.4,,16.7,,1.3,,0,,,M,,M,11,,,,33,,52,
1999/6/8,1999,6,8,,19.4,,7.1,,13.3,,4.7,,0,,,M,,M,0,,,,,,<31,
1999/6/9,1999,6,9,,21.1,,4.7,,12.9,,5.1,,0,,,M,,M,0,,,,,,<31,
1999/6/10,1999,6,10,,26.9,,7.2,,17.1,,0.9,,0,,,M,,M,0,,,,,,<31,
1999/6/11,1999,6,11,,30.2,,13.2,,21.7,,0,,3.7,,,M,,M,0,,,,28,,32,
1999/6/12,1999,6,12,,32.3,,18.3,,25.3,,0,,7.3,,,M,,M,0,,,,,,<31,
1999/6/13,1999,6,13,,33.2,,17.2,,25.2,,0,,7.2,,,M,,M,0,,,,,,<31,
1999/6/14,1999,6,14,,29.3,,16.1,,22.7,,0,,4.7,,,M,,M,,M,,,,,<31,
1999/6/15,1999,6,15,,21.7,,8.3,,15,,3,,0,,,M,,M,,M,,,,,<31,
1999/6/16,1999,6,16,,16.5,,6.6,,11.6,,6.4,,0,,,M,,M,0,,,,31,,37,
1999/6/17,1999,6,17,,18.7,,6.3,,12.5,,5.5,,0,,,M,,M,0,,,,,,<31,
1999/6/18,1999,6,18,,19.2,,8.8,,14,,4,,0,,,M,,M,1,,,,,,<31,
1999/6/19,1999,6,19,,21.5,,6.6,,14.1,,3.9,,0,,,M,,M,,M,,,30,,32,
1999/6/20,1999,6,20,,26.5,,7.7,,17.1,,0.9,,0,,,M,,M,0,,,,23,,35,
1999/6/21,1999,6,21,,26.1,,11.5,,18.8,,0,,0.8,,,M,,M,0,,,,,,<31,
1999/6/22,1999,6,22,,26.8,,11.7,,19.3,,0,,1.3,,,M,,M,0,,,,,,<31,
1999/6/23,1999,6,23,,28.7,,10.3,,19.5,,0,,1.5,,,M,,M,9,,,,23,,37,
1999/6/24,1999,6,24,,29.5,,16.3,,22.9,,0,,4.9,,,M,,M,1,,,,,,<31,
1999/6/25,1999,6,25,,29.9,,15.2,,22.6,,0,,4.6,,,M,,M,8,,,,23,,48,
1999/6/26,1999,6,26,,24.1,,16.2,,20.2,,0,,2.2,,,M,,M,3,,,,33,,41,
1999/6/27,1999,6,27,,25.6,,15.8,,20.7,,0,,2.7,,,M,,M,0,,,,,,<31,
1999/6/28,1999,6,28,,22.2,,14.7,,18.5,,0,,0.5,,,M,,M,0,,,,,,<31,
1999/6/29,1999,6,29,,23.8,,16.3,,20.1,,0,,2.1,,,M,,M,1,,,,15,,39,
1999/6/30,1999,6,30,,21.8,,11.7,,16.8,,1.2,,0,,,M,,M,7,,,,32,,46,
1999/7/1,1999,7,1,,27.2,,9.8,,18.5,,0,,0.5,,,M,,M,0,,,,,,<31,
1999/7/2,1999,7,2,,25.6,,15.5,,20.6,,0,,2.6,,,M,,M,13,,,,32,,46,
1999/7/3,1999,7,3,,25.3,,13.4,,19.4,,0,,1.4,,,M,,M,0,,,,30,,32,
1999/7/4,1999,7,4,,22.4,,13.4,,17.9,,0.1,,0,,,M,,M,2,,,,,,<31,
1999/7/5,1999,7,5,,20.5,,9.6,,15.1,,2.9,,0,,,M,,M,4,,,,33,,32,
1999/7/6,1999,7,6,,24.3,,8.6,,16.5,,1.5,,0,,,M,,M,,M,,,15,,39,
1999/7/7,1999,7,7,,20,,12.1,,16.1,,1.9,,0,,,M,,M,2,,,,28,,50,
1999/7/8,1999,7,8,,17.4,,10.6,,14,,4,,0,,,M,,M,0,,,,30,,43,
1999/7/9,1999,7,9,,19.9,,10.5,,15.2,,2.8,,0,,,M,,M,0,,,,26,,39,
1999/7/10,1999,7,10,,15.6,,9.1,,12.4,,5.6,,0,,,M,,M,5,,,,,,<31,
1999/7/11,1999,7,11,,18.5,,9.6,,14.1,,3.9,,0,,,M,,M,3,,,,,,<31,
1999/7/12,1999,7,12,,26.8,,8.6,,17.7,,0.3,,0,,,M,,M,0,,,,,,<31,
1999/7/13,1999,7,13,,27.4,,13.7,,20.6,,0,,2.6,,,M,,M,2,,,,24,,33,
1999/7/14,1999,7,14,,29,,14.5,,21.8,,0,,3.8,,,M,,M,0,,,,,,<31,
1999/7/15,1999,7,15,,28.5,,15.1,,21.8,,0,,3.8,,,M,,M,0,,,,26,,41,
1999/7/16,1999,7,16,,27.9,,13.5,,20.7,,0,,2.7,,,M,,M,2,,,,32,,33,
1999/7/17,1999,7,17,,29.2,,17.1,,23.2,,0,,5.2,,,M,,M,1,,,,31,,43,
1999/7/18,1999,7,18,,24.7,,15.4,,20.1,,0,,2.1,,,M,,M,0,,,,,,<31,
1999/7/19,1999,7,19,,24.3,,11.1,,17.7,,0.3,,0,,,M,,M,5,,,,32,,76,
1999/7/20,1999,7,20,,19.3,,8.8,,14.1,,3.9,,0,,,M,,M,0,,,,30,,44,
1999/7/21,1999,7,21,,25.9,,7.8,,16.9,,1.1,,0,,,M,,M,5,,,,30,,32,
1999/7/22,1999,7,22,,27.4,,16.1,,21.8,,0,,3.8,,,M,,M,4,,,,,,<31,
1999/7/23,1999,7,23,,24.4,,12.4,,18.4,,0,,0.4,,,M,,M,0,,,,32,,33,
1999/7/24,1999,7,24,,28.3,,10.4,,19.4,,0,,1.4,,,M,,M,0,,,,,,<31,
1999/7/25,1999,7,25,,22.1,,14.5,,18.3,,0,,0.3,,,M,,M,2,,,,,,<31,
1999/7/26,1999,7,26,,23.8,,15,,19.4,,0,,1.4,,,M,,M,6,,,,,,<31,
1999/7/27,1999,7,27,,23.3,,14,,18.7,,0,,0.7,,,M,,M,0,,,,,,<31,
1999/7/28,1999,7,28,,24.7,,13,,18.9,,0,,0.9,,,M,,M,0,,,,,,<31,
1999/7/29,1999,7,29,,27.1,,12.5,,19.8,,0,,1.8,,,M,,M,0,,,,,,<31,
1999/7/30,1999,7,30,,29,,14.2,,21.6,,0,,3.6,,,M,,M,2,,,,,,<31,
1999/7/31,1999,7,31,,31.1,,15.9,,23.5,,0,,5.5,,,M,,M,1,,,,,,<31,
1999/8/1,1999,8,1,,24.2,,15.8,,20,,0,,2,,,M,,M,5,,,,30,,41,
1999/8/2,1999,8,2,,19.4,,10.3,,14.9,,3.1,,0,,,M,,M,0,,,,29,,32,
1999/8/3,1999,8,3,,20.6,,8.6,,14.6,,3.4,,0,,,M,,M,0,,,,30,,32,
1999/8/4,1999,8,4,,23.8,,8.8,,16.3,,1.7,,0,,,M,,M,0,,,,,,<31,
1999/8/5,1999,8,5,,21.8,,12.5,,17.2,,0.8,,0,,,M,,M,65,,,,16,,32,
