Station Name,AMQUI,,,,,,,,,,,,,,,,,,,,,,,,,
Province,QUEBEC,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,48.47,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-67.43,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,166,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,7050145,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71386,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WZS,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2015/8/7,2015,8,7,,22.2,,12.8,,17.5,,0.5,,0,,,M,,M,0,,,,,,<31,
2015/8/8,2015,8,8,,18.5,,12.8,,15.7,,2.3,,0,,,M,,M,0,,,,,,<31,
2015/8/9,2015,8,9,,23.1,,9.6,,16.4,,1.6,,0,,,M,,M,0,,,,,,<31,
2015/8/10,2015,8,10,,22.8,,9.2,,16,,2,,0,,,M,,M,0,,,,,,<31,
2015/8/11,2015,8,11,,22.8,,10.5,,16.7,,1.3,,0,,,M,,M,1,,,,,,<31,
2015/8/12,2015,8,12,,19.6,,13.5,,16.6,,1.4,,0,,,M,,M,1,,,,,,<31,
2015/8/13,2015,8,13,,23.5,,14.7,,19.1,,0,,1.1,,,M,,M,2,,,,,,<31,
2015/8/14,2015,8,14,,26.5,,15.2,,20.9,,0,,2.9,,,M,,M,0,,,,,,<31,
2015/8/15,2015,8,15,,26,,13.7,,19.9,,0,,1.9,,,M,,M,0,,,,,,<31,
2015/8/16,2015,8,16,,27.8,,13.6,,20.7,,0,,2.7,,,M,,M,1,,,,28,,33,
2015/8/17,2015,8,17,,30.8,,18.5,,24.7,,0,,6.7,,,M,,M,0,,,,21,,32,
2015/8/18,2015,8,18,,24.1,,14,,19.1,,0,,1.1,,,M,,M,0,,,,,,<31,
2015/8/19,2015,8,19,,28.4,,13.2,,20.8,,0,,2.8,,,M,,M,0,,,,,,<31,
2015/8/20,2015,8,20,,29.7,,17.9,,23.8,,0,,5.8,,,M,,M,0,,,,17,,35,
2015/8/21,2015,8,21,,27.3,,18.2,,22.8,,0,,4.8,,,M,,M,30,,,,19,,37,
2015/8/22,2015,8,22,,24,,12.3,,18.2,,0,,0.2,,,M,,M,1,,,,,,<31,
2015/8/23,2015,8,23,,,M,10.7,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2015/8/24,2015,8,24,,27.4,,13.4,,20.4,,0,,2.4,,,M,,M,0,,,,,,<31,
2015/8/25,2015,8,25,,26.2,,17.3,,21.8,,0,,3.8,,,M,,M,6,,,,,,<31,
2015/8/26,2015,8,26,,24.3,,17.9,,21.1,,0,,3.1,,,M,,M,28,,,,20,,33,
2015/8/27,2015,8,27,,21.8,,15.4,,18.6,,0,,0.6,,,M,,M,0,,,,,,<31,
2015/8/28,2015,8,28,,22.9,,14.1,,18.5,,0,,0.5,,,M,,M,0,,,,,,<31,
2015/8/29,2015,8,29,,21.6,,12.3,,17,,1,,0,,,M,,M,0,,,,,,<31,
2015/8/30,2015,8,30,,23.2,,15.3,,19.3,,0,,1.3,,,M,,M,0,,,,25,,33,
2015/8/31,2015,8,31,,23.8,,12.2,,18,,0,,0,,,M,,M,1,,,,30,,52,
2015/9/1,2015,9,1,,19.2,,9.9,,14.6,,3.4,,0,,,M,,M,0,,,,,,<31,
2015/9/2,2015,9,2,,26,,13.5,,19.8,,0,,1.8,,,M,,M,0,,,,,,<31,
2015/9/3,2015,9,3,,19.7,,6.6,,13.2,,4.8,,0,,,M,,M,0,,,,34,,39,
2015/9/4,2015,9,4,,17.7,,4.8,,11.3,,6.7,,0,,,M,,M,0,,,,,,<31,
2015/9/5,2015,9,5,,27.7,,7.2,,17.5,,0.5,,0,,,M,,M,0,,,,,,<31,
2015/9/6,2015,9,6,,26.1,,11.2,,18.7,,0,,0.7,,,M,,M,0,,,,,,<31,
2015/9/7,2015,9,7,,28.7,,16.7,,22.7,,0,,4.7,,,M,,M,1.6,,,,34,,48,
2015/9/8,2015,9,8,,20.5,,13.9,,17.2,,0.8,,0,,,M,,M,0,,,,,,<31,
2015/9/9,2015,9,9,,22.1,,13.3,,17.7,,0.3,,0,,,M,,M,1.4,,,,,,<31,
2015/9/10,2015,9,10,,20.7,,11.2,,16,,2,,0,,,M,,M,1,,,,31,,37,
2015/9/11,2015,9,11,,17.3,,10.5,,13.9,,4.1,,0,,,M,,M,0,,,,,,<31,
2015/9/12,2015,9,12,,17.2,,8.6,,12.9,,5.1,,0,,,M,,M,0,,,,,,<31,
2015/9/13,2015,9,13,,20.8,,8.5,,14.7,,3.3,,0,,,M,,M,0,,,,,,<31,
2015/9/14,2015,9,14,,14.5,,11.8,,13.2,,4.8,,0,,,M,,M,18,,,,,,<31,
2015/9/15,2015,9,15,,21.7,,11.8,,16.8,,1.2,,0,,,M,,M,0,,,,,,<31,
2015/9/16,2015,9,16,,22.1,,13,,17.6,,0.4,,0,,,M,,M,0,,,,,,<31,
2015/9/17,2015,9,17,,26.3,,13.2,,19.8,,0,,1.8,,,M,,M,0,,,,30,,37,
2015/9/18,2015,9,18,,29.2,,14.1,,21.7,,0,,3.7,,,M,,M,0,,,,,,<31,
2015/9/19,2015,9,19,,28.1,,14.3,,21.2,,0,,3.2,,,M,,M,0,,,,17,,41,
2015/9/20,2015,9,20,,20.3,,4.3,,12.3,,5.7,,0,,,M,,M,1,,,,31,,48,
2015/9/21,2015,9,21,,18.7,,3,,10.9,,7.1,,0,,,M,,M,0,,,,,,<31,
2015/9/22,2015,9,22,,22.3,,4.1,,13.2,,4.8,,0,,,M,,M,0,,,,,,<31,
2015/9/23,2015,9,23,,20.4,,6.7,,13.6,,4.4,,0,,,M,,M,0,,,,30,,33,
2015/9/24,2015,9,24,,13,,3.9,,8.5,,9.5,,0,,,M,,M,0,,,,29,,37,
2015/9/25,2015,9,25,,10.8,,0.8,,5.8,,12.2,,0,,,M,,M,0,,,,,,<31,
2015/9/26,2015,9,26,,13.3,,-1.6,,5.9,,12.1,,0,,,M,,M,0,,,,,,<31,
2015/9/27,2015,9,27,,22.4,,0.6,,11.5,,6.5,,0,,,M,,M,0,,,,28,,37,
2015/9/28,2015,9,28,,25,,10.9,,18,,0,,0,,,M,,M,0,,,,21,,33,
2015/9/29,2015,9,29,,24,,12.6,,18.3,,0,,0.3,,,M,,M,27,,,,28,,39,
2015/9/30,2015,9,30,,12.9,,6.6,,9.8,,8.2,,0,,,M,,M,5,,,,33,,33,
2015/10/1,2015,10,1,,11.4,,1.6,,6.5,,11.5,,0,,,M,,M,0,,,,33,,41,
2015/10/2,2015,10,2,,8.9,,4.4,,6.7,,11.3,,0,,,M,,M,0,,,,35,,33,
2015/10/3,2015,10,3,,10.5,,-1,,4.8,,13.2,,0,,,M,,M,0,,,,35,,32,
2015/10/4,2015,10,4,,14.8,,-1.9,,6.5,,11.5,,0,,,M,,M,0,,,,,,<31,
2015/10/5,2015,10,5,,15.3,,3.4,,9.4,,8.6,,0,,,M,,M,0,,,,,,<31,
2015/10/6,2015,10,6,,16.1,,2.1,,9.1,,8.9,,0,,,M,,M,0,,,,,,<31,
2015/10/7,2015,10,7,,15.4,,2,,8.7,,9.3,,0,,,M,,M,0,,,,29,,39,
2015/10/8,2015,10,8,,8,,-1.9,,3.1,,14.9,,0,,,M,,M,0,,,,34,,44,
2015/10/9,2015,10,9,,6.8,,-3.3,,1.8,,16.2,,0,,,M,,M,5,,,,,,<31,
2015/10/10,2015,10,10,,5.2,,-0.1,,2.6,,15.4,,0,,,M,,M,2.1,,,,31,,65,
2015/10/11,2015,10,11,,8.3,,0.3,,4.3,,13.7,,0,,,M,,M,0,,,,,,<31,
2015/10/12,2015,10,12,,17.8,,7.8,,12.8,,5.2,,0,,,M,,M,0,,,,,,<31,
2015/10/13,2015,10,13,,16.7,,7.7,,12.2,,5.8,,0,,,M,,M,1.1,,,,17,,35,
2015/10/14,2015,10,14,,14.4,,2.9,,8.7,,9.3,,0,,,M,,M,3,,,,24,,44,
2015/10/15,2015,10,15,,8,,-0.5,,3.8,,14.2,,0,,,M,,M,0,,,,30,,32,
2015/10/16,2015,10,16,,5.7,,-3.1,,1.3,,16.7,,0,,,M,,M,9,,,,33,,37,
2015/10/17,2015,10,17,,4.1,,-3.4,,0.4,,17.6,,0,,,M,,M,0,,,,,,<31,
2015/10/18,2015,10,18,,0.9,,-3.4,,-1.3,,19.3,,0,,,M,,M,7,,,,33,,37,
2015/10/19,2015,10,19,,2.3,,-2.6,,-0.2,,18.2,,0,,,M,,M,0,,,,18,,46,
2015/10/20,2015,10,20,,8.2,,1,,4.6,,13.4,,0,,,M,,M,0,,,,31,,41,
2015/10/21,2015,10,21,,5.3,,-3.1,,1.1,,16.9,,0,,,M,,M,0,,,,30,,37,
2015/10/22,2015,10,22,,5.9,,-2,,2,,16,,0,,,M,,M,7,,,,14,,33,
2015/10/23,2015,10,23,,3.6,,-2.9,,0.4,,17.6,,0,,,M,,M,1,,,,30,,48,
2015/10/24,2015,10,24,,8.3,,-5,,1.7,,16.3,,0,,,M,,M,0,,,,15,,32,
2015/10/25,2015,10,25,,9,,1.8,,5.4,,12.6,,0,,,M,,M,14,,,,30,,46,
2015/10/26,2015,10,26,,1.8,,-1.7,,0.1,,17.9,,0,,,M,,M,0,,,,31,,44,
2015/10/27,2015,10,27,,6.2,,-3.1,,1.6,,16.4,,0,,,M,,M,0,,,,33,,48,
2015/10/28,2015,10,28,,7.8,,-5.2,,1.3,,16.7,,0,,,M,,M,9,,,,14,,35,
2015/10/29,2015,10,29,,11.4,,2.6,,7,,11,,0,,,M,,M,28,,,,27,,44,
2015/10/30,2015,10,30,,4.9,,1.3,,3.1,,14.9,,0,,,M,,M,1,,,,27,,72,
2015/10/31,2015,10,31,,3.9,,-0.9,,1.5,,16.5,,0,,,M,,M,0,,,,32,,43,
2015/11/1,2015,11,1,,4.5,,0.4,,2.5,,15.5,,0,,,M,,M,4,,,,14,,32,
2015/11/2,2015,11,2,,3.7,,1.3,,2.5,,15.5,,0,,,M,,M,0,,,,,,<31,
2015/11/3,2015,11,3,,5.2,,1,,3.1,,14.9,,0,,,M,,M,0,,,,,,<31,
2015/11/4,2015,11,4,,5.7,,-2.1,,1.8,,16.2,,0,,,M,,M,0,,,,30,,35,
2015/11/5,2015,11,5,,4.1,,-0.6,,1.8,,16.2,,0,,,M,,M,0,,,,,,<31,
2015/11/6,2015,11,6,,14.6,,4.1,,9.4,,8.6,,0,,,M,,M,8,,,,28,,61,
2015/11/7,2015,11,7,,9,,0.2,,4.6,,13.4,,0,,,M,,M,0,,,,31,,48,
2015/11/8,2015,11,8,,1.1,,-3.2,,-1.1,,19.1,,0,,,M,,M,0,,,,30,,61,
2015/11/9,2015,11,9,,7.6,,-1.9,,2.9,,15.1,,0,,,M,,M,0,,,,,,<31,
2015/11/10,2015,11,10,,8.9,,-3.2,,2.9,,15.1,,0,,,M,,M,0,,,,35,,35,
2015/11/11,2015,11,11,,4.1,,-1.5,,1.3,,16.7,,0,,,M,,M,0,,,,,,<31,
2015/11/12,2015,11,12,,4.2,,0.5,,2.4,,15.6,,0,,,M,,M,1,,,,,,<31,
2015/11/13,2015,11,13,,6.4,,2.5,,4.5,,13.5,,0,,,M,,M,6,,,,,,<31,
2015/11/14,2015,11,14,,2.5,,0.9,,1.7,,16.3,,0,,,M,,M,5,,,,33,,44,
2015/11/15,2015,11,15,,2.3,,-0.2,,1.1,,16.9,,0,,,M,,M,0,,,,28,,44,
2015/11/16,2015,11,16,,2.1,,-0.2,,1,,17,,0,,,M,,M,0,,,,30,,37,
2015/11/17,2015,11,17,,0,,-2.5,,-1.3,,19.3,,0,,,M,,M,0,,,,,,<31,
2015/11/18,2015,11,18,,-0.1,,-3.4,,-1.8,,19.8,,0,,,M,,M,0,,,,,,<31,
2015/11/19,2015,11,19,,3.7,,-0.5,,1.6,,16.4,,0,,,M,,M,2,,,,13,,33,
2015/11/20,2015,11,20,,5.4,,1.9,,3.7,,14.3,,0,,,M,,M,21,,,,15,,41,
2015/11/21,2015,11,21,,4,,-1.6,,1.2,,16.8,,0,,,M,,M,1,,,,,,<31,
2015/11/22,2015,11,22,,6.2,,-0.9,,2.7,,15.3,,0,,,M,,M,0,,,,,,<31,
2015/11/23,2015,11,23,,2.3,,-3.9,,-0.8,,18.8,,0,,,M,,M,1,,,,32,,44,
2015/11/24,2015,11,24,,-3.5,,-6.4,,-5,,23,,0,,,M,,M,0,,,,31,,48,
2015/11/25,2015,11,25,,-0.5,,-7,,-3.8,,21.8,,0,,,M,,M,0,,,,,,<31,
2015/11/26,2015,11,26,,5.8,,-5.1,,0.4,,17.6,,0,,,M,,M,0,,,,13,,37,
2015/11/27,2015,11,27,,8.5,,-3.2,,2.7,,15.3,,0,,,M,,M,15,,,,34,,41,
2015/11/28,2015,11,28,,-3.1,,-7.7,,-5.4,,23.4,,0,,,M,,M,2,,,,32,,35,
2015/11/29,2015,11,29,,-4.8,,-12.2,,-8.5,,26.5,,0,,,M,,M,1,,,,31,,43,
2015/11/30,2015,11,30,,-4.9,,-12,,-8.5,,26.5,,0,,,M,,M,0,,,,,,<31,
2015/12/1,2015,12,1,,-1.2,,-5.5,,-3.4,,21.4,,0,,,M,,M,0,,,,,,<31,
2015/12/2,2015,12,2,,1.6,,-3,,-0.7,,18.7,,0,,,M,,M,7,,,,,,<31,
2015/12/3,2015,12,3,,1.1,,-6.7,,-2.8,,20.8,,0,,,M,,M,0,,,,33,,33,
2015/12/4,2015,12,4,,-0.2,,-10.3,,-5.3,,23.3,,0,,,M,,M,4,,,,31,,41,
2015/12/5,2015,12,5,,1.9,,-1.4,,0.3,,17.7,,0,,,M,,M,0,,,,29,,35,
2015/12/6,2015,12,6,,7.1,,-3,,2.1,,15.9,,0,,,M,,M,0,,,,,,<31,
2015/12/7,2015,12,7,,4.1,,-2.8,,0.7,,17.3,,0,,,M,,M,0,,,,29,,41,
2015/12/8,2015,12,8,,-0.8,,-4.8,,-2.8,,20.8,,0,,,M,,M,0,,,,,,<31,
2015/12/9,2015,12,9,,-0.6,,-1.9,,-1.3,,19.3,,0,,,M,,M,0,,,,,,<31,
2015/12/10,2015,12,10,,2.9,,-0.8,,1.1,,16.9,,0,,,M,,M,1,,,,,,<31,
2015/12/11,2015,12,11,,4.6,,2.5,,3.6,,14.4,,0,,,M,,M,0,,,,,,<31,
2015/12/12,2015,12,12,,6.8,,1.8,,4.3,,13.7,,0,,,M,,M,2,,,,29,,39,
2015/12/13,2015,12,13,,1.8,,-3.2,,-0.7,,18.7,,0,,,M,,M,1,,,,35,,61,
2015/12/14,2015,12,14,,-2.4,,-3.7,,-3.1,,21.1,,0,,,M,,M,4,,,,,,<31,
2015/12/15,2015,12,15,,-2,,-4.3,,-3.2,,21.2,,0,,,M,,M,12,,,,15,,32,
2015/12/16,2015,12,16,,-2.1,,-5.4,,-3.8,,21.8,,0,,,M,,M,0,,,,,,<31,
2015/12/17,2015,12,17,,-1.5,,-6.1,,-3.8,,21.8,,0,,,M,,M,16,,,,,,<31,
2015/12/18,2015,12,18,,1.6,,-1.6,,0,,18,,0,,,M,,M,4,,,,,,<31,
2015/12/19,2015,12,19,,0.6,,-9.1,,-4.3,,22.3,,0,,,M,,M,1,,,,29,,48,
2015/12/20,2015,12,20,,-5.5,,-9.5,,-7.5,,25.5,,0,,,M,,M,0,,,,28,,54,
2015/12/21,2015,12,21,,-5.6,,-9.3,,-7.5,,25.5,,0,,,M,,M,7,,,,,,<31,
2015/12/22,2015,12,22,,-3.7,,-8.5,,-6.1,,24.1,,0,,,M,,M,8,,,,15,,32,
2015/12/23,2015,12,23,,0.1,,-4.5,,-2.2,,20.2,,0,,,M,,M,2,,,,,,<31,
2015/12/24,2015,12,24,,6.4,,-0.4,,3,,15,,0,,,M,,M,8,,,,14,,39,
2015/12/25,2015,12,25,,6.1,,-0.3,,2.9,,15.1,,0,,,M,,M,0,,,,27,,39,
2015/12/26,2015,12,26,,0.3,,-6.6,,-3.2,,21.2,,0,,,M,,M,2,,,,30,,50,
2015/12/27,2015,12,27,,-6.6,,-11.4,,-9,,27,,0,,,M,,M,4,,,,30,,32,
2015/12/28,2015,12,28,,-11.3,,-15,,-13.2,,31.2,,0,,,M,,M,3,,,,33,,50,
2015/12/29,2015,12,29,,-13.3,,-18.8,,-16.1,,34.1,,0,,,M,,M,0,,,,,,<31,
2015/12/30,2015,12,30,,-8.1,,-20.7,,-14.4,,32.4,,0,,,M,,M,2,,,,,,<31,
2015/12/31,2015,12,31,,-4.3,,-8.2,,-6.3,,24.3,,0,,,M,,M,4,,,,,,<31,
