Station Name,EASTEND CYPRESS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,SASKATCHEWAN,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,49.44,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-108.99,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,1079.6,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,4032322,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71131,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WEH,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2012/2/12,2012,2,12,,-2,,-15,,-8.5,,26.5,,0,,,M,,M,0,,,,,,<31,
2012/2/13,2012,2,13,,3.3,,-4,,-0.4,,18.4,,0,,,M,,M,0,,,,32,,43,
2012/2/14,2012,2,14,,-0.9,,-12.9,,-6.9,,24.9,,0,,,M,,M,2.2,,,,31,,39,
2012/2/15,2012,2,15,,-0.9,,-16,,-8.5,,26.5,,0,,,M,,M,0,,,,29,,33,
2012/2/16,2012,2,16,,-0.5,,-12.3,,-6.4,,24.4,,0,,,M,,M,0,,,,,,<31,
2012/2/17,2012,2,17,,-0.7,,-12,,-6.4,,24.4,,0,,,M,,M,0,,,,,,<31,
2012/2/18,2012,2,18,,-0.9,,-8.6,,-4.8,,22.8,,0,,,M,,M,0,,,,,,<31,
2012/2/19,2012,2,19,,1.9,,-10.7,,-4.4,,22.4,,0,,,M,,M,0,,,,24,,33,
2012/2/20,2012,2,20,,-0.9,,-13.5,,-7.2,,25.2,,0,,,M,,M,0,,,,30,,33,
2012/2/21,2012,2,21,,2.2,,-13,,-5.4,,23.4,,0,,,M,,M,0,,,,,,<31,
2012/2/22,2012,2,22,,1.6,,-7.4,,-2.9,,20.9,,0,,,M,,M,0,,,,1,,57,
2012/2/23,2012,2,23,,-1.6,,-9.1,,-5.4,,23.4,,0,,,M,,M,0,,,,31,,52,
2012/2/24,2012,2,24,,-1.4,,-8.6,,-5,,23,,0,,,M,,M,0,,,,14,,35,
2012/2/25,2012,2,25,,-4.3,,-10.8,,-7.6,,25.6,,0,,,M,,M,5.9,,,,11,,46,
2012/2/26,2012,2,26,,-7.3,,-18.8,,-13.1,,31.1,,0,,,M,,M,0.5,,,,5,,39,
2012/2/27,2012,2,27,,-12.1,,-21.7,,-16.9,,34.9,,0,,,M,,M,0,,,,,,<31,
2012/2/28,2012,2,28,,-6.6,,-18.7,,-12.7,,30.7,,0,,,M,,M,0,,,,,,<31,
2012/2/29,2012,2,29,,-3.2,,-13.4,,-8.3,,26.3,,0,,,M,,M,0,,,,,,<31,
2012/3/1,2012,3,1,,-6,,-13.3,,-9.7,,27.7,,0,,,M,,M,0.2,,,,,,<31,
2012/3/2,2012,3,2,,-5.7,,-15.9,,-10.8,,28.8,,0,,,M,,M,0,,,,30,,48,
2012/3/3,2012,3,3,,3.9,,-14.3,,-5.2,,23.2,,0,,,M,,M,0,,,,31,,48,
2012/3/4,2012,3,4,,0.6,,-3.8,,-1.6,,19.6,,0,,,M,,M,0,,,,32,,46,
2012/3/5,2012,3,5,,5.9,,-1.9,,2,,16,,0,,,M,,M,0,,,,27,,56,
2012/3/6,2012,3,6,,1.6,,-12.1,,-5.3,,23.3,,0,,,M,,M,0.2,,,,28,,57,
2012/3/7,2012,3,7,,-1.3,,-13.5,,-7.4,,25.4,,0,,,M,,M,0,,,,30,,52,
2012/3/8,2012,3,8,,5.1,,-8.5,,-1.7,,19.7,,0,,,M,,M,0,,,,,,<31,
2012/3/9,2012,3,9,,9.5,,-2.9,,3.3,,14.7,,0,,,M,,M,0,,,,24,,67,
2012/3/10,2012,3,10,,13.1,,-0.5,,6.3,,11.7,,0,,,M,,M,0,,,,25,,56,
2012/3/11,2012,3,11,,13.4,,-0.8,,6.3,,11.7,,0,,,M,,M,0,,,,25,,72,
2012/3/12,2012,3,12,,6.5,,-3,,1.8,,16.2,,0,,,M,,M,0,,,,24,,57,
2012/3/13,2012,3,13,,16,,-2,,7,,11,,0,,,M,,M,0.2,,,,24,,87,
2012/3/14,2012,3,14,,5.3,,-5.8,,-0.3,,18.3,,0,,,M,,M,0,,,,24,,46,
2012/3/15,2012,3,15,,16.2,,-2.3,,7,,11,,0,,,M,,M,0,,,,23,,54,
2012/3/16,2012,3,16,,13.2,,1.1,,7.2,,10.8,,0,,,M,,M,0,,,,25,,52,
2012/3/17,2012,3,17,,10.3,,-4.7,,2.8,,15.2,,0,,,M,,M,0.3,,,,10,,56,
2012/3/18,2012,3,18,,9.9,,-0.1,,4.9,,13.1,,0,,,M,,M,0,,,,33,,59,
2012/3/19,2012,3,19,,0.5,,-6.4,,-3,,21,,0,,,M,,M,4.4,,,,35,,83,
2012/3/20,2012,3,20,,2,,-12.3,,-5.2,,23.2,,0,,,M,,M,0,,,,23,,61,
2012/3/21,2012,3,21,,1.7,,-7,,-2.7,,20.7,,0,,,M,,M,0,,,,24,,32,
2012/3/22,2012,3,22,,11.1,,-2.6,,4.3,,13.7,,0,,,M,,M,0,,,,11,,43,
2012/3/23,2012,3,23,,2.5,,-4.7,,-1.1,,19.1,,0,,,M,,M,5.3,,,,2,,48,
2012/3/24,2012,3,24,,-0.4,,-5.5,,-3,,21,,0,,,M,,M,0,,,,,,<31,
2012/3/25,2012,3,25,,8.2,,-5.3,,1.5,,16.5,,0,,,M,,M,0,,,,12,,52,
2012/3/26,2012,3,26,,10.2,,-1.4,,4.4,,13.6,,0,,,M,,M,0.8,,,,12,,33,
2012/3/27,2012,3,27,,9.1,,-0.7,,4.2,,13.8,,0,,,M,,M,0.2,,,,28,,41,
2012/3/28,2012,3,28,,14.4,,-2.2,,6.1,,11.9,,0,,,M,,M,0,,,,24,,57,
2012/3/29,2012,3,29,,12.8,,-3.3,,4.8,,13.2,,0,,,M,,M,0,,,,24,,56,
2012/3/30,2012,3,30,,17.6,,1.9,,9.8,,8.2,,0,,,M,,M,0.3,,,,22,,70,
2012/3/31,2012,3,31,,18.1,,-0.7,,8.7,,9.3,,0,,,M,,M,0,,,,25,,37,
2012/4/1,2012,4,1,,12.3,,-1.4,,5.5,,12.5,,0,,,M,,M,5,,,,27,,61,
2012/4/2,2012,4,2,,12,,-4.2,,3.9,,14.1,,0,,,M,,M,0,,,,27,,48,
2012/4/3,2012,4,3,,15.2,,-1.8,,6.7,,11.3,,0,,,M,,M,0,,,,18,,56,
2012/4/4,2012,4,4,,18.4,,0.8,,9.6,,8.4,,0,,,M,,M,0,,,,29,,52,
2012/4/5,2012,4,5,,6.1,,-4.1,,1,,17,,0,,,M,,M,0.5,,,,29,,43,
2012/4/6,2012,4,6,,1.8,,-2,,-0.1,,18.1,,0,,,M,,M,0.2,,,,1,,59,
2012/4/7,2012,4,7,,7.1,,-5.2,,1,,17,,0,,,M,,M,0.2,,,,28,,56,
2012/4/8,2012,4,8,,8.3,,-5.4,,1.5,,16.5,,0,,,M,,M,0,,,,30,,59,
2012/4/9,2012,4,9,,8.2,,-10.6,,-1.2,,19.2,,0,,,M,,M,0,,,,,,<31,
2012/4/10,2012,4,10,,9.6,,-4.8,,2.4,,15.6,,0,,,M,,M,0,,,,11,,43,
2012/4/11,2012,4,11,,15.6,,-2.1,,6.8,,11.2,,0,,,M,,M,0,,,,12,,63,
2012/4/12,2012,4,12,,9.1,,1.8,,5.5,,12.5,,0,,,M,,M,1.3,,,,26,,39,
2012/4/13,2012,4,13,,15.1,,0.1,,7.6,,10.4,,0,,,M,,M,0,,,,27,,59,
2012/4/14,2012,4,14,,10.9,,-3,,4,,14,,0,,,M,,M,0,,,,32,,41,
2012/4/15,2012,4,15,,0.9,,-4.9,,-2,,20,,0,,,M,,M,0.2,,,,30,,46,
2012/4/16,2012,4,16,,8.9,,-6.4,,1.3,,16.7,,0,,,M,,M,0,,,,,,<31,
2012/4/17,2012,4,17,,8.4,,-0.2,,4.1,,13.9,,0,,,M,,M,1.8,,,,33,,41,
2012/4/18,2012,4,18,,4.4,,-3.7,,0.4,,17.6,,0,,,M,,M,1.5,,,,8,,37,
2012/4/19,2012,4,19,,,M,0.9,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2012/4/20,2012,4,20,,17.2,,-2.5,,7.4,,10.6,,0,,,M,,M,1.1,,,,29,,74,
2012/4/21,2012,4,21,,14.8,,-0.2,,7.3,,10.7,,0,,,M,,M,0,,,,31,,43,
2012/4/22,2012,4,22,,22.6,,2.2,,12.4,,5.6,,0,,,M,,M,0,,,,25,,44,
2012/4/23,2012,4,23,,28.1,,6.6,,17.4,,0.6,,0,,,M,,M,0,,,,26,,48,
2012/4/24,2012,4,24,,23.4,,9.4,,16.4,,1.6,,0,,,M,,M,0,,,,29,,46,
2012/4/25,2012,4,25,,23,,4.9,,14,,4,,0,,,M,,M,0,,,,29,,44,
2012/4/26,2012,4,26,,15.2,,3.7,,9.5,,8.5,,0,,,M,,M,1.1,,,,12,,70,
2012/4/27,2012,4,27,,5.5,,-0.3,,2.6,,15.4,,0,,,M,,M,23.8,,,,31,,43,
2012/4/28,2012,4,28,,2.2,,-1,,0.6,,17.4,,0,,,M,,M,3.3,,,,34,,52,
2012/4/29,2012,4,29,,9.6,,0.9,,5.3,,12.7,,0,,,M,,M,1.4,,,,31,,32,
2012/4/30,2012,4,30,,14.1,,0.8,,7.5,,10.5,,0,,,M,,M,1.6,,,,23,,43,
2012/5/1,2012,5,1,,14,,1.6,,7.8,,10.2,,0,,,M,,M,0.8,,,,26,,70,
2012/5/2,2012,5,2,,7.9,,0.3,,4.1,,13.9,,0,,,M,,M,1.3,,,,26,,43,
2012/5/3,2012,5,3,,14.3,,-2,,6.2,,11.8,,0,,,M,,M,0,,,,17,,48,
2012/5/4,2012,5,4,,17.7,,2.8,,10.3,,7.7,,0,,,M,,M,0,,,,27,,39,
2012/5/5,2012,5,5,,10.1,,1.4,,5.8,,12.2,,0,,,M,,M,2.8,,,,19,,48,
2012/5/6,2012,5,6,,11,,-0.1,,5.5,,12.5,,0,,,M,,M,3.2,,,,31,,96,
2012/5/7,2012,5,7,,15.2,,-1.2,,7,,11,,0,,,M,,M,0,,,,36,,48,
2012/5/8,2012,5,8,,20.4,,3.5,,12,,6,,0,,,M,,M,0,,,,19,,43,
2012/5/9,2012,5,9,,23.7,,5.5,,14.6,,3.4,,0,,,M,,M,0,,,,27,,57,
2012/5/10,2012,5,10,,9,,-2.9,,3.1,,14.9,,0,,,M,,M,0,,,,30,,61,
2012/5/11,2012,5,11,,13.3,,-4.8,,4.3,,13.7,,0,,,M,,M,0,,,,25,,54,
2012/5/12,2012,5,12,,19.1,,-0.8,,9.2,,8.8,,0,,,M,,M,0,,,,26,,43,
2012/5/13,2012,5,13,,23.8,,5.6,,14.7,,3.3,,0,,,M,,M,0,,,,28,,35,
2012/5/14,2012,5,14,,21.3,,7.7,,14.5,,3.5,,0,,,M,,M,0,,,,1,,59,
2012/5/15,2012,5,15,,25.7,,5.8,,15.8,,2.2,,0,,,M,,M,0,,,,16,,52,
2012/5/16,2012,5,16,,28.3,,7.6,,18,,0,,0,,,M,,M,0,,,,29,,39,
2012/5/17,2012,5,17,,16.8,,6.9,,11.9,,6.1,,0,,,M,,M,9.4,,,,34,,59,
2012/5/18,2012,5,18,,12.5,,1.8,,7.2,,10.8,,0,,,M,,M,16,,,,31,,52,
2012/5/19,2012,5,19,,13.7,,-0.2,,6.8,,11.2,,0,,,M,,M,0,,,,31,,44,
2012/5/20,2012,5,20,,18.4,,2.8,,10.6,,7.4,,0,,,M,,M,0,,,,17,,44,
2012/5/21,2012,5,21,,22,,8.5,,15.3,,2.7,,0,,,M,,M,0,,,,26,,43,
2012/5/22,2012,5,22,,19.1,,7.6,,13.4,,4.6,,0,,,M,,M,5.6,,,,25,,65,
2012/5/23,2012,5,23,,14.1,,4.7,,9.4,,8.6,,0,,,M,,M,0.6,,,,29,,83,
2012/5/24,2012,5,24,,8.2,,0.5,,4.4,,13.6,,0,,,M,,M,2.7,,,,34,,44,
2012/5/25,2012,5,25,,13.3,,0.4,,6.9,,11.1,,0,,,M,,M,0,,,,7,,43,
2012/5/26,2012,5,26,,8.7,,0.9,,4.8,,13.2,,0,,,M,,M,7.6,,,,9,,48,
2012/5/27,2012,5,27,,2.7,,-0.6,,1.1,,16.9,,0,,,M,,M,24.8,,,,5,,57,
2012/5/28,2012,5,28,,7.3,,-0.5,,3.4,,14.6,,0,,,M,,M,0.9,,,,,,<31,
2012/5/29,2012,5,29,,13.9,,0.3,,7.1,,10.9,,0,,,M,,M,2.9,,,,16,,43,
2012/5/30,2012,5,30,,15.4,,4.3,,9.9,,8.1,,0,,,M,,M,3.5,,,,29,,39,
2012/5/31,2012,5,31,,18.4,,4.8,,11.6,,6.4,,0,,,M,,M,0,,,,27,,48,
2012/6/1,2012,6,1,,21.1,,6.1,,13.6,,4.4,,0,,,M,,M,0,,,,24,,39,
2012/6/2,2012,6,2,,22,,8.6,,15.3,,2.7,,0,,,M,,M,0,,,,24,,43,
2012/6/3,2012,6,3,,20.9,,6.8,,13.9,,4.1,,0,,,M,,M,0,,,,25,,52,
2012/6/4,2012,6,4,,25,,8.4,,16.7,,1.3,,0,,,M,,M,1.6,,,,10,,44,
2012/6/5,2012,6,5,,27.1,,12.6,,19.9,,0,,1.9,,,M,,M,12.1,,,,10,,63,
2012/6/6,2012,6,6,,20.1,,6.9,,13.5,,4.5,,0,,,M,,M,0.3,,,,11,,59,
2012/6/7,2012,6,7,,20.2,,3.3,,11.8,,6.2,,0,,,M,,M,0,,,,17,,43,
2012/6/8,2012,6,8,,21.9,,8.2,,15.1,,2.9,,0,,,M,,M,1.5,,,,13,,50,
2012/6/9,2012,6,9,,17.5,,7.6,,12.6,,5.4,,0,,,M,,M,0.2,,,,25,,44,
2012/6/10,2012,6,10,,12.1,,2.1,,7.1,,10.9,,0,,,M,,M,9.7,,,,32,,69,
2012/6/11,2012,6,11,,18.3,,5.9,,12.1,,5.9,,0,,,M,,M,0,,,,34,,43,
2012/6/12,2012,6,12,,22.9,,7.8,,15.4,,2.6,,0,,,M,,M,0,,,,25,,44,
2012/6/13,2012,6,13,,15.1,,8.7,,11.9,,6.1,,0,,,M,,M,2.4,,,,27,,65,
2012/6/14,2012,6,14,,18.6,,9.3,,14,,4,,0,,,M,,M,0,,,,30,,52,
2012/6/15,2012,6,15,,16.6,,7,,11.8,,6.2,,0,,,M,,M,0.4,,,,28,,65,
2012/6/16,2012,6,16,,22.3,,3.1,,12.7,,5.3,,0,,,M,,M,0,,,,24,,46,
2012/6/17,2012,6,17,,22,,8.6,,15.3,,2.7,,0,,,M,,M,2,,,,33,,67,
2012/6/18,2012,6,18,,18.5,,6.1,,12.3,,5.7,,0,,,M,,M,4.7,,,,24,,46,
2012/6/19,2012,6,19,,14.8,,5.2,,10,,8,,0,,,M,,M,8.9,,,,34,,43,
2012/6/20,2012,6,20,,16.7,,7.7,,12.2,,5.8,,0,,,M,,M,1.6,,,,34,,52,
2012/6/21,2012,6,21,,20.5,,5.6,,13.1,,4.9,,0,,,M,,M,0,,,,,,<31,
2012/6/22,2012,6,22,,20.7,,10.4,,15.6,,2.4,,0,,,M,,M,0,,,,10,,43,
2012/6/23,2012,6,23,,22.2,,11.2,,16.7,,1.3,,0,,,M,,M,0,,,,11,,50,
2012/6/24,2012,6,24,,21.6,,12.4,,17,,1,,0,,,M,,M,0,,,,10,,46,
2012/6/25,2012,6,25,,26,,13,,19.5,,0,,1.5,,,M,,M,10.6,,,,21,,56,
2012/6/26,2012,6,26,,27.5,,9.4,,18.5,,0,,0.5,,,M,,M,8.9,,,,26,,109,
2012/6/27,2012,6,27,,18,,7.4,,12.7,,5.3,,0,,,M,,M,0.4,,,,26,,80,
2012/6/28,2012,6,28,,22.3,,5.9,,14.1,,3.9,,0,,,M,,M,0,,,,28,,33,
2012/6/29,2012,6,29,,26.1,,11.8,,19,,0,,1,,,M,,M,0,,,,34,,35,
2012/6/30,2012,6,30,,24.7,,9.4,,17.1,,0.9,,0,,,M,,M,0.2,,,,,,<31,
2012/7/1,2012,7,1,,25.4,,13.9,,19.7,,0,,1.7,,,M,,M,0.5,,,,31,,37,
2012/7/2,2012,7,2,,23.3,,10.8,,17.1,,0.9,,0,,,M,,M,0,,,,25,,32,
2012/7/3,2012,7,3,,26,,11.3,,18.7,,0,,0.7,,,M,,M,0.3,,,,27,,72,
2012/7/4,2012,7,4,,20.7,,8.3,,14.5,,3.5,,0,,,M,,M,1,,,,28,,63,
2012/7/5,2012,7,5,,22.1,,6.2,,14.2,,3.8,,0,,,M,,M,0,,,,12,,35,
2012/7/6,2012,7,6,,26.3,,10.7,,18.5,,0,,0.5,,,M,,M,0,,,,,,<31,
2012/7/7,2012,7,7,,26.6,,14.3,,20.5,,0,,2.5,,,M,,M,0,,,,9,,33,
2012/7/8,2012,7,8,,30.7,,15,,22.9,,0,,4.9,,,M,,M,0,,,,4,,32,
2012/7/9,2012,7,9,,32.1,,14.9,,23.5,,0,,5.5,,,M,,M,0,,,,,,<31,
2012/7/10,2012,7,10,,31.7,,14.6,,23.2,,0,,5.2,,,M,,M,0,,,,25,,80,
2012/7/11,2012,7,11,,28.5,,14.7,,21.6,,0,,3.6,,,M,,M,0,,,,21,,32,
2012/7/12,2012,7,12,,31,,15,,23,,0,,5,,,M,,M,0,,,,,,<31,
2012/7/13,2012,7,13,,29.2,,16.2,,22.7,,0,,4.7,,,M,,M,0,,,,8,,59,
2012/7/14,2012,7,14,,23.3,,16.6,,20,,0,,2,,,M,,M,2.7,,,,10,,48,
2012/7/15,2012,7,15,,24.6,,14.1,,19.4,,0,,1.4,,,M,,M,6.4,,,,31,,50,
2012/7/16,2012,7,16,,20.6,,12.4,,16.5,,1.5,,0,,,M,,M,0.6,,,,31,,41,
2012/7/17,2012,7,17,,25.7,,13.7,,19.7,,0,,1.7,,,M,,M,0,,,,,,<31,
2012/7/18,2012,7,18,,30.1,,11.5,,20.8,,0,,2.8,,,M,,M,0,,,,26,,57,
2012/7/19,2012,7,19,,30,,14.9,,22.5,,0,,4.5,,,M,,M,0,,,,30,,44,
2012/7/20,2012,7,20,,20.2,,14.4,,17.3,,0.7,,0,,,M,,M,0,,,,8,,43,
2012/7/21,2012,7,21,,27.3,,12.6,,20,,0,,2,,,M,,M,2.6,,,,23,,56,
2012/7/22,2012,7,22,,27.8,,9.6,,18.7,,0,,0.7,,,M,,M,0,,,,,,<31,
2012/7/23,2012,7,23,,,M,14.5,E,,M,,M,,M,,M,,M,4.2,,,,15,E,48,E
2012/7/24,2012,7,24,,,M,8.7,E,,M,,M,,M,,M,,M,,M,,,28,E,44,E
2012/7/25,2012,7,25,,22.5,,7.3,,14.9,,3.1,,0,,,M,,M,0,,,,32,,46,
2012/7/26,2012,7,26,,23,,9.8,,16.4,,1.6,,0,,,M,,M,0,,,,,,<31,
2012/7/27,2012,7,27,,29.4,,11.3,,20.4,,0,,2.4,,,M,,M,0,,,,17,,35,
2012/7/28,2012,7,28,,31,,13.5,,22.3,,0,,4.3,,,M,,M,0,,,,29,,43,
2012/7/29,2012,7,29,,27.5,,13.5,,20.5,,0,,2.5,,,M,,M,0,,,,34,,32,
2012/7/30,2012,7,30,,32,E,13.1,E,22.6,E,0,E,4.6,E,,M,,M,0.2,,,,16,E,33,E
2012/7/31,2012,7,31,,27.7,E,14.3,E,21,E,0,E,3,E,,M,,M,,M,,,,,<31,
2012/8/1,2012,8,1,,25.1,E,13.4,E,19.3,E,0,E,1.3,E,,M,,M,,M,,,,,<31,
2012/8/2,2012,8,2,,26.6,,10.2,,18.4,,0,,0.4,,,M,,M,0,,,,31,,50,
2012/8/3,2012,8,3,,17.8,,9.4,,13.6,,4.4,,0,,,M,,M,3,,,,31,,59,
2012/8/4,2012,8,4,,24.6,,8.3,,16.5,,1.5,,0,,,M,,M,0,,,,,,<31,
