Station Name,EASTEND CYPRESS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,SASKATCHEWAN,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,49.44,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-108.99,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,1079.6,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,4032322,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71131,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WEH,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
Y,Temperature missing but known to be < 0,,,,,,,-3.133333333,-11.18709677,-7.196666667,7.8,-23.7,755.9,0,,,,,,,,,,,,
[empty],No data available,,,,,,,,,,,,,,,,,,,,,,,,,
^,The value displayed is based on incomplete data,,,,,,,,,,,,,,,,,,,,,,,,,
†,Data that is not subject to review by the National Climate Archives,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2015/1/1,2015,1,1,,-0.7,,-8.9,,-4.8,,22.8,,0,,,M,,M,0,,13,,32,,39,
2015/1/2,2015,1,2,,-2.4,,-19.6,,-11,,29,,0,,,M,,M,0.8,,13,,1,,72,
2015/1/3,2015,1,3,,-18.8,,-24.4,,-21.6,,39.6,,0,,,M,,M,0.9,,14,,34,,52,
2015/1/4,2015,1,4,,-24,,-30.8,,-27.4,,45.4,,0,,,M,,M,0.3,,15,,32,,44,
2015/1/5,2015,1,5,,-16.5,,-24.3,,-20.4,,38.4,,0,,,M,,M,2.1,,17,,32,,50,
2015/1/6,2015,1,6,,-16,,-26,,-21,,39,,0,,,M,,M,1.1,,18,,31,,33,
2015/1/7,2015,1,7,,-3.3,,-26.4,,-14.9,,32.9,,0,,,M,,M,0.2,,24,,32,,63,
2015/1/8,2015,1,8,,-5.9,,-24.3,,-15.1,,33.1,,0,,,M,,M,0.2,,42,,32,,83,
2015/1/9,2015,1,9,,-14.8,,-26.8,,-20.8,,38.8,,0,,,M,,M,0.2,,37,,30,,39,
2015/1/10,2015,1,10,,-7,,-16.6,,-11.8,,29.8,,0,,,M,,M,0,,37,,1,,48,
2015/1/11,2015,1,11,,-11.3,,-21.1,,-16.2,,34.2,,0,,,M,,M,0,,36,,,,<31,
2015/1/12,2015,1,12,,-11.1,,-19.6,,-15.4,,33.4,,0,,,M,,M,0,,35,,,,<31,
2015/1/13,2015,1,13,,-6.1,,-19,,-12.6,,30.6,,0,,,M,,M,,M,35,,31,,33,
2015/1/14,2015,1,14,,1.9,,-11.9,,-5,,23,,0,,,M,,M,0,,35,,,,<31,
2015/1/15,2015,1,15,,0.2,,-8.5,,-4.2,,22.2,,0,,,M,,M,0,,35,,26,,43,
2015/1/16,2015,1,16,,2.4,,-7.5,,-2.6,,20.6,,0,,,M,,M,0,,35,,30,,65,
2015/1/17,2015,1,17,,-0.8,,-7,,-3.9,,21.9,,0,,,M,,M,0,,35,,29,,43,
2015/1/18,2015,1,18,,3,,-8,,-2.5,,20.5,,0,,,M,,M,0,,34,,26,,52,
2015/1/19,2015,1,19,,2.8,,-8.8,,-3,,21,,0,,,M,,M,0,,34,,28,,52,
2015/1/20,2015,1,20,,-1.9,,-9.8,,-5.9,,23.9,,0,,,M,,M,0,,34,,32,,63,
2015/1/21,2015,1,21,,-3.8,,-13.9,,-8.9,,26.9,,0,,,M,,M,0,,34,,22,,33,
2015/1/22,2015,1,22,,4.2,,-8.2,,-2,,20,,0,,,M,,M,0,,34,,25,,33,
2015/1/23,2015,1,23,,1.7,,-8.5,,-3.4,,21.4,,0,,,M,,M,0,,34,,25,,41,
2015/1/24,2015,1,24,,4.7,,-2.7,,1,,17,,0,,,M,,M,2.6,,34,,31,,70,
2015/1/25,2015,1,25,,4.5,,-4.4,,0.1,,17.9,,0,,,M,,M,0,,32,,,,<31,
2015/1/26,2015,1,26,,8.1,,-0.5,,3.8,,14.2,,0,,,M,,M,0,,32,,,,<31,
2015/1/27,2015,1,27,,6.6,,1.6,,4.1,,13.9,,0,,,M,,M,0,,31,,25,,32,
2015/1/28,2015,1,28,,3.7,,-5.6,,-1,,19,,0,,,M,,M,0,,30,,33,,56,
2015/1/29,2015,1,29,,2.7,,-7.3,,-2.3,,20.3,,0,,,M,,M,0,,29,,,,<31,
2015/1/30,2015,1,30,,4.8,,-5.7,,-0.5,,18.5,,0,,,M,,M,0,,29,,8,,37,
2015/1/31,2015,1,31,,-3.1,,-22.3,,-12.7,,30.7,,0,,,M,,M,1.8,,29,,7,,48,
2015/2/1,2015,2,1,,-13.5,,-23.7,,-18.6,,36.6,,0,,,M,,M,0.2,,31,,,,<31,
2015/2/2,2015,2,2,,-10.3,,-17.8,,-14.1,,32.1,,0,,,M,,M,0,,32,,2,,41,
2015/2/3,2015,2,3,,-12.6,,-26.6,,-19.6,,37.6,,0,,,M,,M,2.4,,32,,32,,41,
2015/2/4,2015,2,4,,-11.8,,-28.4,,-20.1,,38.1,,0,,,M,,M,0,,33,,,,<31,
2015/2/5,2015,2,5,,-3.3,,-13.1,,-8.2,,26.2,,0,,,M,,M,0,,33,,11,,33,
2015/2/6,2015,2,6,,6.2,,-6.1,,0.1,,17.9,,0,,,M,,M,0,,34,,25,,33,
2015/2/7,2015,2,7,,6.5,,-0.9,,2.8,,15.2,,0,,,M,,M,0,,34,,23,,48,
2015/2/8,2015,2,8,,5,,-5.6,,-0.3,,18.3,,0,,,M,,M,0,,31,,28,,41,
2015/2/9,2015,2,9,,-0.9,,-7,,-4,,22,,0,,,M,,M,1.2,,30,,,,<31,
2015/2/10,2015,2,10,,-3,,-14,,-8.5,,26.5,,0,,,M,,M,0.5,,31,,33,,44,
2015/2/11,2015,2,11,,-10.7,,-12.9,,-11.8,,29.8,,0,,,M,,M,0,,31,,15,,32,
2015/2/12,2015,2,12,,5.9,,-10.8,,-2.5,,20.5,,0,,,M,,M,1.5,,31,,,,<31,
2015/2/13,2015,2,13,,8.9,,-3.3,,2.8,,15.2,,0,,,M,,M,0,,31,,7,,39,
2015/2/14,2015,2,14,,-2.2,,-6.8,,-4.5,,22.5,,0,,,M,,M,0,,30,,32,,63,
2015/2/15,2015,2,15,,2.3,,-3.6,,-0.7,,18.7,,0,,,M,,M,0,,30,,33,,52,
2015/2/16,2015,2,16,,-1.9,,-15.9,,-8.9,,26.9,,0,,,M,,M,2.3,,30,,33,,48,
2015/2/17,2015,2,17,,-10.9,,-17.7,,-14.3,,32.3,,0,,,M,,M,0.2,,30,,31,,32,
2015/2/18,2015,2,18,,-3.1,,-11.5,,-7.3,,25.3,,0,,,M,,M,0,,30,,,,<31,
2015/2/19,2015,2,19,,4.3,,-7.7,,-1.7,,19.7,,0,,,M,,M,0,,30,,33,,43,
2015/2/20,2015,2,20,,0.7,,-11.5,,-5.4,,23.4,,0,,,M,,M,0.3,,30,,34,,63,
2015/2/21,2015,2,21,,-11.4,,-22,,-16.7,,34.7,,0,,,M,,M,0.4,,30,,34,,48,
2015/2/22,2015,2,22,,-8.2,,-24.6,,-16.4,,34.4,,0,,,M,,M,0,,30,,,,<31,
2015/2/23,2015,2,23,,3.1,,-14,,-5.5,,23.5,,0,,,M,,M,0,,31,,32,,56,
2015/2/24,2015,2,24,,4.8,,-3.3,,0.8,,17.2,,0,,,M,,M,0.3,,30,,33,,57,
2015/2/25,2015,2,25,,-2.8,,-20.6,,-11.7,,29.7,,0,,,M,,M,0.9,,29,,34,,56,
2015/2/26,2015,2,26,,-11.7,,-22.5,,-17.1,,35.1,,0,,,M,,M,0,,29,,16,,33,
2015/2/27,2015,2,27,,-8.6,,-20.1,,-14.4,,32.4,,0,,,M,,M,0,,29,,33,,33,
2015/2/28,2015,2,28,,-7.7,,-17.8,,-12.8,,30.8,,0,,,M,,M,0,,29,,30,,37,
2015/3/1,2015,3,1,,-3,,-17.4,,-10.2,,28.2,,0,,,M,,M,0.2,,30,,31,,35,
2015/3/2,2015,3,2,,-4.5,,-16,,-10.3,,28.3,,0,,,M,,M,0,,30,,35,,72,
2015/3/3,2015,3,3,,-13.1,,-20.7,,-16.9,,34.9,,0,,,M,,M,0.2,,29,,30,,57,
2015/3/4,2015,3,4,,-6.4,,-24.6,,-15.5,,33.5,,0,,,M,,M,0.2,,29,,32,,44,
2015/3/5,2015,3,5,,5.5,,-13,,-3.8,,21.8,,0,,,M,,M,0,,29,,28,,32,
2015/3/6,2015,3,6,,6.3,,-4.2,,1.1,,16.9,,0,,,M,,M,0.2,,28,,32,,52,
2015/3/7,2015,3,7,,5.9,,-4,,1,,17,,0,,,M,,M,0,,27,,,,<31,
2015/3/8,2015,3,8,,7.9,,-3.8,,2.1,,15.9,,0,,,M,,M,0,,27,,,,<31,
2015/3/9,2015,3,9,,11.7,,-2.3,,4.7,,13.3,,0,,,M,,M,0,,26,,25,,43,
2015/3/10,2015,3,10,,11.2,,-1.9,,4.7,,13.3,,0,,,M,,M,0,,22,,17,,35,
2015/3/11,2015,3,11,,12.8,,1.2,,7,,11,,0,,,M,,M,0,,20,,,,<31,
2015/3/12,2015,3,12,,15.1,,0.6,,7.9,,10.1,,0,,,M,,M,0,,18,,27,,52,
2015/3/13,2015,3,13,,14.6,,-1,,6.8,,11.2,,0,,,M,,M,0,,10,,23,,32,
2015/3/14,2015,3,14,,18.4,,2,,10.2,,7.8,,0,,,M,,M,0,,2,,27,,54,
2015/3/15,2015,3,15,,10.3,,-0.4,,5,,13,,0,,,M,,M,2,,0,T,25,,54,
2015/3/16,2015,3,16,,1.2,,-5,,-1.9,,19.9,,0,,,M,,M,2,,2,,5,,57,
2015/3/17,2015,3,17,,2.9,,-6.3,,-1.7,,19.7,,0,,,M,,M,0,,0,T,13,,46,
2015/3/18,2015,3,18,,1.8,,-2,,-0.1,,18.1,,0,,,M,,M,7.5,,5,,12,,33,
2015/3/19,2015,3,19,,9.8,,-6.6,,1.6,,16.4,,0,,,M,,M,0,,4,,31,,39,
2015/3/20,2015,3,20,,8.2,,-1,,3.6,,14.4,,0,,,M,,M,0,,0,T,9,,37,
2015/3/21,2015,3,21,,9.2,,-1.4,,3.9,,14.1,,0,,,M,,M,0,,0,T,8,,37,
2015/3/22,2015,3,22,,6.9,,-6,,0.5,,17.5,,0,,,M,,M,0,,0,T,28,,44,
2015/3/23,2015,3,23,,8.6,,-7.8,,0.4,,17.6,,0,,,M,,M,0.2,,0,T,12,,44,
2015/3/24,2015,3,24,,0.9,,-4.3,,-1.7,,19.7,,0,,,M,,M,0.3,,0,T,31,,50,
2015/3/25,2015,3,25,,8.8,,-4,,2.4,,15.6,,0,,,M,,M,0,,0,T,25,,46,
2015/3/26,2015,3,26,,12.7,,-2.7,,5,,13,,0,,,M,,M,0,,0,T,,,<31,
2015/3/27,2015,3,27,,19.7,,3.9,,11.8,,6.2,,0,,,M,,M,0,,,,26,,41,
2015/3/28,2015,3,28,,10.3,,1.6,,6,,12,,0,,,M,,M,9.7,,,,32,,74,
2015/3/29,2015,3,29,,14.1,,-1.4,,6.4,,11.6,,0,,,M,,M,0.7,,0,T,25,,57,
2015/3/30,2015,3,30,,16.7,,2.5,,9.6,,8.4,,0,,,M,,M,0,,0,T,23,,48,
2015/3/31,2015,3,31,,21,,0.3,,10.7,,7.3,,0,,,M,,M,0,,,,24,,69,
2015/4/1,2015,4,1,,9.1,,-2.2,,3.5,,14.5,,0,,,M,,M,0.7,,,,27,,70,
2015/4/2,2015,4,2,,3.7,,-6.1,,-1.2,,19.2,,0,,,M,,M,0.8,,1,,31,,69,
2015/4/3,2015,4,3,,7.2,,-5.5,,0.9,,17.1,,0,,,M,,M,0,,,,26,,43,
2015/4/4,2015,4,4,,9.3,,-4.8,,2.3,,15.7,,0,,,M,,M,1,,0,T,7,,48,
2015/4/5,2015,4,5,,-0.9,,-7.4,,-4.2,,22.2,,0,,,M,,M,3.6,,8,,7,,46,
2015/4/6,2015,4,6,,-1.9,,-8.5,,-5.2,,23.2,,0,,,M,,M,2,,2,,10,,46,
2015/4/7,2015,4,7,,4.1,,-3.9,,0.1,,17.9,,0,,,M,,M,0.2,,4,,,,<31,
2015/4/8,2015,4,8,,9.7,,-2.6,,3.6,,14.4,,0,,,M,,M,0,,0,T,,,<31,
2015/4/9,2015,4,9,,13.9,,-1.7,,6.1,,11.9,,0,,,M,,M,0,,0,T,31,,33,
2015/4/10,2015,4,10,,16.8,,-1.4,,7.7,,10.3,,0,,,M,,M,0,,,,20,,50,
2015/4/11,2015,4,11,,15.8,,1.6,,8.7,,9.3,,0,,,M,,M,0.2,,,,24,,83,
2015/4/12,2015,4,12,,9.1,,-2.5,,3.3,,14.7,,0,,,M,,M,0,,,,30,,74,
2015/4/13,2015,4,13,,13.2,,-6.3,,3.5,,14.5,,0,,,M,,M,0,,,,22,,41,
2015/4/14,2015,4,14,,21,,2.2,,11.6,,6.4,,0,,,M,,M,0,,,,33,,61,
2015/4/15,2015,4,15,,11.7,,-5.2,,3.3,,14.7,,0,,,M,,M,0.2,,,,33,,85,
2015/4/16,2015,4,16,,16.9,,-4.4,,6.3,,11.7,,0,,,M,,M,0,,,,25,,46,
2015/4/17,2015,4,17,,19.3,,2.1,,10.7,,7.3,,0,,,M,,M,0.6,,,,4,,52,
2015/4/18,2015,4,18,,11.2,,-0.5,,5.4,,12.6,,0,,,M,,M,0,,,,32,,76,
2015/4/19,2015,4,19,,9.6,,-4.3,,2.7,,15.3,,0,,,M,,M,0.2,,,,35,,41,
2015/4/20,2015,4,20,,16,,-4.6,,5.7,,12.3,,0,,,M,,M,0,,,,29,,44,
2015/4/21,2015,4,21,,14.9,,-1.8,,6.6,,11.4,,0,,,M,,M,0,,,,11,,35,
2015/4/22,2015,4,22,,17.3,,0,,8.7,,9.3,,0,,,M,,M,0.7,,,,15,,63,
2015/4/23,2015,4,23,,15.3,,0.6,,8,,10,,0,,,M,,M,2.7,,,,16,,56,
2015/4/24,2015,4,24,,15.1,,2.9,,9,,9,,0,,,M,,M,0,,,,28,,43,
2015/4/25,2015,4,25,,10.8,,-0.5,,5.2,,12.8,,0,,,M,,M,0.5,,,,32,,48,
2015/4/26,2015,4,26,,5.3,,-1.9,,1.7,,16.3,,0,,,M,,M,0,,,,31,,37,
2015/4/27,2015,4,27,,16.2,,-5,,5.6,,12.4,,0,,,M,,M,0,,,,21,,37,
2015/4/28,2015,4,28,,21.9,,0.7,,11.3,,6.7,,0,,,M,,M,0,,,,21,,37,
2015/4/29,2015,4,29,,24.3,,4.6,,14.5,,3.5,,0,,,M,,M,0.5,,,,32,,43,
2015/4/30,2015,4,30,,17.7,,1.2,,9.5,,8.5,,0,,,M,,M,0,,,,25,,70,
2015/5/1,2015,5,1,,21.3,,1.3,,11.3,,6.7,,0,,,M,,M,0.7,,,,25,,67,
2015/5/2,2015,5,2,,13,,1.9,,7.5,,10.5,,0,,,M,,M,0,,,,33,,52,
2015/5/3,2015,5,3,,13.1,,-3.1,,5,,13,,0,,,M,,M,0.2,,,,,,<31,
2015/5/4,2015,5,4,,21.7,,0.8,,11.3,,6.7,,0,,,M,,M,0,,,,15,,48,
2015/5/5,2015,5,5,,23.2,,4.5,,13.9,,4.1,,0,,,M,,M,5.2,,,,15,,52,
2015/5/6,2015,5,6,,11.7,,0,,5.9,,12.1,,0,,,M,,M,6.8,,,,29,,61,
2015/5/7,2015,5,7,,7.7,,-2,,2.9,,15.1,,0,,,M,,M,0.2,,,,34,,41,
2015/5/8,2015,5,8,,9,,-2.7,,3.2,,14.8,,0,,,M,,M,0,,,,,,<31,
2015/5/9,2015,5,9,,13.7,,-2.1,,5.8,,12.2,,0,,,M,,M,0,,,,,,<31,
2015/5/10,2015,5,10,,15.7,,-0.6,,7.6,,10.4,,0,,,M,,M,0,,,,31,,43,
2015/5/11,2015,5,11,,11.7,,-0.6,,5.6,,12.4,,0,,,M,,M,0,,,,3,,39,
2015/5/12,2015,5,12,,12.8,,1.7,,7.3,,10.7,,0,,,M,,M,0.5,,,,5,,41,
2015/5/13,2015,5,13,,10.6,,-0.5,,5.1,,12.9,,0,,,M,,M,0,,,,8,,41,
2015/5/14,2015,5,14,,13.2,,2.3,,7.8,,10.2,,0,,,M,,M,0,,,,8,,37,
2015/5/15,2015,5,15,,17.8,,2.3,,10.1,,7.9,,0,,,M,,M,0,,,,11,,52,
2015/5/16,2015,5,16,,14.2,,5.8,,10,,8,,0,,,M,,M,3.1,,,,7,,50,
2015/5/17,2015,5,17,,7.3,,-1.7,,2.8,,15.2,,0,,,M,,M,1.5,,,,2,,52,
2015/5/18,2015,5,18,,11.9,,-3.3,,4.3,,13.7,,0,,,M,,M,0.2,,,,12,,37,
2015/5/19,2015,5,19,,15.3,,-0.6,,7.4,,10.6,,0,,,M,,M,0,,,,10,,39,
2015/5/20,2015,5,20,,17.7,,3,,10.4,,7.6,,0,,,M,,M,0,,,,13,,56,
2015/5/21,2015,5,21,,19.4,,2.9,,11.2,,6.8,,0,,,M,,M,0.8,,,,15,,54,
2015/5/22,2015,5,22,,21.7,,5.1,,13.4,,4.6,,0,,,M,,M,0.2,,,,14,,48,
2015/5/23,2015,5,23,,21.2,,9.3,,15.3,,2.7,,0,,,M,,M,0.3,,,,11,,54,
2015/5/24,2015,5,24,,22.9,,6.4,,14.7,,3.3,,0,,,M,,M,0.2,,,,10,,35,
2015/5/25,2015,5,25,,24,,9.4,,16.7,,1.3,,0,,,M,,M,0,,,,11,,39,
2015/5/26,2015,5,26,,24,,9.4,,16.7,,1.3,,0,,,M,,M,0,,,,5,,48,
2015/5/27,2015,5,27,,20.6,,11.3,,16,,2,,0,,,M,,M,2,,,,1,,43,
2015/5/28,2015,5,28,,17.8,,1.7,,9.8,,8.2,,0,,,M,,M,0,,,,2,,54,
2015/5/29,2015,5,29,,16.3,,-0.2,,8.1,,9.9,,0,,,M,,M,0.2,,,,13,,33,
2015/5/30,2015,5,30,,17.9,,4.2,,11.1,,6.9,,0,,,M,,M,4.6,,,,15,,57,
2015/5/31,2015,5,31,,24.7,,6.3,,15.5,,2.5,,0,,,M,,M,0,,,,20,,50,
2015/6/1,2015,6,1,,23.6,,10.4,,17,,1,,0,,,M,,M,0,,,,5,,44,
2015/6/2,2015,6,2,,14.1,,9.2,,11.7,,6.3,,0,,,M,,M,1.4,,,,6,,43,
2015/6/3,2015,6,3,,,M,6.9,E,,M,,M,,M,,M,,M,,M,,,8,,33,
2015/6/4,2015,6,4,,12.9,,8.6,,10.8,,7.2,,0,,,M,,M,20.2,,,,10,,35,
2015/6/5,2015,6,5,,22.8,,9.2,,16,,2,,0,,,M,,M,2.4,,,,30,,41,
2015/6/6,2015,6,6,,23.7,,10.8,,17.3,,0.7,,0,,,M,,M,0.2,,,,33,,41,
2015/6/7,2015,6,7,,25.8,,11.1,,18.5,,0,,0.5,,,M,,M,0,,,,,,<31,
2015/6/8,2015,6,8,,31.9,,15,,23.5,,0,,5.5,,,M,,M,0,,,,2,,65,
2015/6/9,2015,6,9,,23.9,,11.4,,17.7,,0.3,,0,,,M,,M,0,,,,4,,83,
2015/6/10,2015,6,10,,19.6,,10.1,,14.9,,3.1,,0,,,M,,M,2,,,,2,,46,
2015/6/11,2015,6,11,,27.8,,8.2,,18,,0,,0,,,M,,M,0,,,,19,,46,
2015/6/12,2015,6,12,,24.3,,8.5,,16.4,,1.6,,0,,,M,,M,0.2,,,,31,,78,
2015/6/13,2015,6,13,,19.4,,6.2,,12.8,,5.2,,0,,,M,,M,0,,,,30,,56,
2015/6/14,2015,6,14,,16.2,,4.7,,10.5,,7.5,,0,,,M,,M,0,,,,30,,54,
2015/6/15,2015,6,15,,16.5,,4.3,,10.4,,7.6,,0,,,M,,M,0,,,,,,<31,
2015/6/16,2015,6,16,,22,,6.8,,14.4,,3.6,,0,,,M,,M,0,,,,16,,33,
2015/6/17,2015,6,17,,20.9,,8.9,,14.9,,3.1,,0,,,M,,M,0,,,,3,,48,
2015/6/18,2015,6,18,,18.2,,5.1,,11.7,,6.3,,0,,,M,,M,9.7,,,,1,,65,
2015/6/19,2015,6,19,,22,,9.7,,15.9,,2.1,,0,,,M,,M,10.2,,,,30,,57,
2015/6/20,2015,6,20,,21.2,,9,,15.1,,2.9,,0,,,M,,M,0.2,,,,34,,39,
2015/6/21,2015,6,21,,19.1,,8.8,,14,,4,,0,,,M,,M,0,,,,34,,41,
2015/6/22,2015,6,22,,22.9,,5.7,,14.3,,3.7,,0,,,M,,M,0,,,,21,,32,
2015/6/23,2015,6,23,,24.5,,9.8,,17.2,,0.8,,0,,,M,,M,0.2,,,,27,,59,
2015/6/24,2015,6,24,,23.5,,9.8,,16.7,,1.3,,0,,,M,,M,0,,,,,,<31,
2015/6/25,2015,6,25,,26.3,,12.5,,19.4,,0,,1.4,,,M,,M,0,,,,,,<31,
2015/6/26,2015,6,26,,30.3,,12.7,,21.5,,0,,3.5,,,M,,M,0,,,,27,,44,
2015/6/27,2015,6,27,,29.6,,13.8,,21.7,,0,,3.7,,,M,,M,0,,,,11,,33,
2015/6/28,2015,6,28,,32.4,,15.2,,23.8,,0,,5.8,,,M,,M,0,,,,30,,33,
2015/6/29,2015,6,29,,29.2,,16,,22.6,,0,,4.6,,,M,,M,0.2,,,,9,,46,
2015/6/30,2015,6,30,,25.4,,13.3,,19.4,,0,,1.4,,,M,,M,0.2,,,,30,,50,
2015/7/1,2015,7,1,,23.9,,11.5,,17.7,,0.3,,0,,,M,,M,1.7,,,,25,,43,
2015/7/2,2015,7,2,,24.8,,11.4,,18.1,,0,,0.1,,,M,,M,0,,,,32,,33,
2015/7/3,2015,7,3,,31,,13.8,,22.4,,0,,4.4,,,M,,M,0,,,,19,,37,
2015/7/4,2015,7,4,,24.6,,12.4,,18.5,,0,,0.5,,,M,,M,9.7,,,,4,,61,
2015/7/5,2015,7,5,,15.3,,10.1,,12.7,,5.3,,0,,,M,,M,11,,,,3,,41,
2015/7/6,2015,7,6,,20.1,,7.9,,14,,4,,0,,,M,,M,0,,,,,,<31,
2015/7/7,2015,7,7,,21.2,,8.4,,14.8,,3.2,,0,,,M,,M,0,,,,33,,35,
2015/7/8,2015,7,8,,24.8,,8.2,,16.5,,1.5,,0,,,M,,M,0,,,,26,,32,
2015/7/9,2015,7,9,,29.5,,11.4,,20.5,,0,,2.5,,,M,,M,0,,,,,,<31,
2015/7/10,2015,7,10,,30.7,,15,,22.9,,0,,4.9,,,M,,M,0,,,,13,,33,
2015/7/11,2015,7,11,,26.6,,13.1,,19.9,,0,,1.9,,,M,,M,0,,,,26,,39,
2015/7/12,2015,7,12,,26.1,,15,,20.6,,0,,2.6,,,M,,M,0,,,,28,,54,
2015/7/13,2015,7,13,,24.2,,12.5,,18.4,,0,,0.4,,,M,,M,2.7,,,,33,,56,
2015/7/14,2015,7,14,,25.6,,13.5,,19.6,,0,,1.6,,,M,,M,0,,,,25,,32,
2015/7/15,2015,7,15,,26,,10.5,,18.3,,0,,0.3,,,M,,M,0,,,,23,,37,
2015/7/16,2015,7,16,,22.4,,6.4,,14.4,,3.6,,0,,,M,,M,0.4,,,,30,,56,
2015/7/17,2015,7,17,,16.1,,3.5,,9.8,,8.2,,0,,,M,,M,2.6,,,,26,,63,
2015/7/18,2015,7,18,,22.1,,10.2,,16.2,,1.8,,0,,,M,,M,3.6,,,,30,,48,
2015/7/19,2015,7,19,,23.5,,9.6,,16.6,,1.4,,0,,,M,,M,0,,,,34,,57,
2015/7/20,2015,7,20,,25.8,,9.4,,17.6,,0.4,,0,,,M,,M,2.6,,,,27,,61,
2015/7/21,2015,7,21,,29.5,,12.8,,21.2,,0,,3.2,,,M,,M,0.9,,,,,,<31,
2015/7/22,2015,7,22,,26.5,,12.5,,19.5,,0,,1.5,,,M,,M,0,,,,28,,50,
2015/7/23,2015,7,23,,24.3,,12.8,,18.6,,0,,0.6,,,M,,M,0,,,,12,,39,
2015/7/24,2015,7,24,,26.7,,10,,18.4,,0,,0.4,,,M,,M,0,,,,22,,39,
2015/7/25,2015,7,25,,27.6,,10.3,,19,,0,,1,,,M,,M,0,,,,27,,50,
2015/7/26,2015,7,26,,25.3,,10.9,,18.1,,0,,0.1,,,M,,M,0.4,,,,12,,41,
2015/7/27,2015,7,27,,16.4,,10.1,,13.3,,4.7,,0,,,M,,M,38,,,,32,,52,
2015/7/28,2015,7,28,,19.1,,9.2,,14.2,,3.8,,0,,,M,,M,10.6,,,,30,,69,
2015/7/29,2015,7,29,,23.9,,7.2,,15.6,,2.4,,0,,,M,,M,0,,,,24,,39,
2015/7/30,2015,7,30,,25,,8.4,,16.7,,1.3,,0,,,M,,M,0.2,,,,29,,33,
2015/7/31,2015,7,31,,28.9,,12.8,,20.9,,0,,2.9,,,M,,M,0,,,,,,<31,
2015/8/1,2015,8,1,,28.3,,12.9,,20.6,,0,,2.6,,,M,,M,0,,,,30,,41,
2015/8/2,2015,8,2,,24.2,,10.9,,17.6,,0.4,,0,,,M,,M,0,,,,,,<31,
