Station Name,EASTEND CYPRESS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,SASKATCHEWAN,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,49.44,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-108.99,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,1079.6,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,4032322,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71131,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WEH,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2011/1/15,2011,1,15,,-19.1,,-23.2,,-21.2,,39.2,,0,,0,,,M,1.3,,67,,,,<31,
2011/1/16,2011,1,16,,-6.3,,-22.4,,-14.4,,32.4,,0,,,M,,M,1.8,,68,,33,,57,
2011/1/17,2011,1,17,,-18.1,,-20.9,,-19.5,,37.5,,0,,,M,,M,0.2,,66,,34,,54,
2011/1/18,2011,1,18,,-12.9,,-19,,-16,,34,,0,,0,,,M,6.3,,75,,29,,41,
2011/1/19,2011,1,19,,-8.5,,-22.3,,-15.4,,33.4,,0,,,M,,M,0,,73,,33,,56,
2011/1/20,2011,1,20,,-1.9,,-19.6,,-10.8,,28.8,,0,,0,,,M,0.5,,67,,30,,54,
2011/1/21,2011,1,21,,-1,,-8.5,,-4.8,,22.8,,0,,0,,,M,6.4,,69,,29,,50,
2011/1/22,2011,1,22,,-3.6,,-11.5,,-7.6,,25.6,,0,,0,,,M,5.6,,81,,34,,33,
2011/1/23,2011,1,23,,0.5,,-9,,-4.3,,22.3,,0,,,M,,M,0,,78,,31,,72,
2011/1/24,2011,1,24,,-0.1,,-11.1,,-5.6,,23.6,,0,,,M,,M,0,,83,,31,,50,
2011/1/25,2011,1,25,,-0.1,,-8.2,,-4.2,,22.2,,0,,,M,,M,0,,83,,28,,32,
2011/1/26,2011,1,26,,4,,-7.5,,-1.8,,19.8,,0,,,M,,M,0,,82,,30,,48,
2011/1/27,2011,1,27,,4,,-3.3,,0.4,,17.6,,0,,,M,,M,0,,81,,26,,56,
2011/1/28,2011,1,28,,3.5,,-7.2,,-1.9,,19.9,,0,,,M,,M,1.4,,81,,34,,67,
2011/1/29,2011,1,29,,-7.2,,-21.4,,-14.3,,32.3,,0,,0,,,M,3.3,,82,,7,,37,
2011/1/30,2011,1,30,,-21.4,,-28.5,,-25,,43,,0,,0,,,M,3.3,,88,,35,,33,
2011/1/31,2011,1,31,,-22.5,,-35.1,,-28.8,,46.8,,0,,,M,,M,0.2,,89,,34,,33,
2011/2/1,2011,2,1,,-25.1,,-35.6,,-30.4,,48.4,,0,,,M,,M,0,,88,,,,<31,
2011/2/2,2011,2,2,,1.9,,-25.9,,-12,,30,,0,,,M,,M,0.2,,88,,31,,70,
2011/2/3,2011,2,3,,1,,-9.2,,-4.1,,22.1,,0,,,M,,M,0.2,,79,,30,,54,
2011/2/4,2011,2,4,,4.7,,-5.5,,-0.4,,18.4,,0,,,M,,M,0,,79,,29,,48,
2011/2/5,2011,2,5,,1.8,,-5.1,,-1.7,,19.7,,0,,,M,,M,0,,79,,31,,63,
2011/2/6,2011,2,6,,-4.9,,-21.1,,-13,,31,,0,,,M,,M,0,,95,,34,,57,
2011/2/7,2011,2,7,,-17.9,,-28.8,,-23.4,,41.4,,0,,,M,,M,0,,94,,6,,35,
2011/2/8,2011,2,8,,-16.8,,-30.1,,-23.5,,41.5,,0,,,M,,M,0.2,,94,,34,,35,
2011/2/9,2011,2,9,,-9.6,,-26.3,,-18,,36,,0,,,M,,M,0,,93,,29,,52,
2011/2/10,2011,2,10,,-0.8,,-10.1,,-5.5,,23.5,,0,,,M,,M,0.4,,93,,30,,57,
2011/2/11,2011,2,11,,0.8,,-3.7,,-1.5,,19.5,,0,,,M,,M,0,,93,,31,,48,
2011/2/12,2011,2,12,,4.8,,-4.3,,0.3,,17.7,,0,,,M,,M,0,,93,,25,,67,
2011/2/13,2011,2,13,,3.2,,-7.7,,-2.3,,20.3,,0,,,M,,M,0.3,,92,,28,,109,
2011/2/14,2011,2,14,,0.5,,-9.5,,-4.5,,22.5,,0,,,M,,M,0,,91,,,,<31,
2011/2/15,2011,2,15,,2.8,,-5,,-1.1,,19.1,,0,,,M,,M,0,,91,,25,,50,
2011/2/16,2011,2,16,,0.2,,-14.1,,-7,,25,,0,,,M,,M,0,,90,,34,,56,
2011/2/17,2011,2,17,,-13.7,,-24.3,,-19,,37,,0,,,M,,M,0.4,,90,,32,,72,
2011/2/18,2011,2,18,,-19.5,,-27.7,,-23.6,,41.6,,0,,,M,,M,0.9,,90,,,,<31,
2011/2/19,2011,2,19,,-20.5,,-29.3,,-24.9,,42.9,,0,,,M,,M,0,,90,,,,<31,
2011/2/20,2011,2,20,,-19.7,,-26.8,,-23.3,,41.3,,0,,,M,,M,0,,90,,,,<31,
2011/2/21,2011,2,21,,-14.9,,-20.4,,-17.7,,35.7,,0,,,M,,M,0,,89,,,,<31,
2011/2/22,2011,2,22,,-8.3,,-18,,-13.2,,31.2,,0,,,M,,M,0,,89,,34,,54,
2011/2/23,2011,2,23,,-15.2,,-24.5,,-19.9,,37.9,,0,,,M,,M,0.2,,89,,35,,43,
2011/2/24,2011,2,24,,-23.1,,-28.4,,-25.8,,43.8,,0,,,M,,M,0.4,,89,,35,,32,
2011/2/25,2011,2,25,,-25.8,,-35.4,,-30.6,,48.6,,0,,,M,,M,0.2,,89,,,,<31,
2011/2/26,2011,2,26,,-8.7,,-32.3,,-20.5,,38.5,,0,,,M,,M,0.4,,89,,28,,41,
2011/2/27,2011,2,27,,-10,,-16.6,,-13.3,,31.3,,0,,,M,,M,0.4,,96,,35,,35,
2011/2/28,2011,2,28,,-7.3,,-24.7,,-16,,34,,0,,,M,,M,0,,96,,34,,54,
2011/3/1,2011,3,1,,-23.7,,-27.9,,-25.8,,43.8,,0,,,M,,M,0.2,,111,,33,,43,
2011/3/2,2011,3,2,,-20,,-24,,-22,,40,,0,,,M,,M,0,,110,,12,,41,
2011/3/3,2011,3,3,,-13.1,,-22,,-17.6,,35.6,,0,,,M,,M,0,,108,,31,,54,
2011/3/4,2011,3,4,,-15.3,,-22.9,,-19.1,,37.1,,0,,,M,,M,0.2,,107,,,,<31,
2011/3/5,2011,3,5,,-14.5,,-23.1,,-18.8,,36.8,,0,,,M,,M,1.1,,107,,33,,33,
2011/3/6,2011,3,6,,-16.3,,-24.6,,-20.5,,38.5,,0,,,M,,M,0.2,,106,,1,,37,
2011/3/7,2011,3,7,,-15.8,,-24.5,,-20.2,,38.2,,0,,,M,,M,0,,106,,,,<31,
2011/3/8,2011,3,8,,-14,,-25.3,,-19.7,,37.7,,0,,,M,,M,0.2,,106,,,,<31,
2011/3/9,2011,3,9,,-2.9,,-17.1,,-10,,28,,0,,,M,,M,0,,106,,,,<31,
2011/3/10,2011,3,10,,3,,-7.8,,-2.4,,20.4,,0,,,M,,M,0,,105,,27,,43,
2011/3/11,2011,3,11,,1.3,,-16.4,,-7.6,,25.6,,0,,,M,,M,0,,104,,32,,82,
2011/3/12,2011,3,12,,-8.6,,-16.5,,-12.6,,30.6,,0,,,M,,M,0,,104,,,,<31,
2011/3/13,2011,3,13,,-1.6,,-13.2,,-7.4,,25.4,,0,,,M,,M,0,,104,,,,<31,
2011/3/14,2011,3,14,,2,,-5.1,,-1.6,,19.6,,0,,,M,,M,0,,104,,24,,63,
2011/3/15,2011,3,15,,1.8,,-7.8,,-3,,21,,0,,,M,,M,0,,103,,27,,33,
2011/3/16,2011,3,16,,1.9,,-3.5,,-0.8,,18.8,,0,,,M,,M,0,,102,,30,,56,
2011/3/17,2011,3,17,,-1,,-7,,-4,,22,,0,,,M,,M,0.2,,101,,32,,48,
2011/3/18,2011,3,18,,1.8,,-11,,-4.6,,22.6,,0,,,M,,M,0,,101,,,,<31,
2011/3/19,2011,3,19,,1,,-7.1,,-3.1,,21.1,,0,,,M,,M,0,,100,,6,,46,
2011/3/20,2011,3,20,,-1.3,,-3.5,,-2.4,,20.4,,0,,,M,,M,2.2,,100,,7,,32,
2011/3/21,2011,3,21,,-1,,-4.5,,-2.8,,20.8,,0,,,M,,M,0.6,,99,,9,,61,
2011/3/22,2011,3,22,,-2.6,,-5.2,,-3.9,,21.9,,0,,,M,,M,5.6,,99,,10,,52,
2011/3/23,2011,3,23,,-5.1,,-8.3,,-6.7,,24.7,,0,,0,,,M,6.7,,102,,,,<31,
2011/3/24,2011,3,24,,-5.9,,-11.2,,-8.6,,26.6,,0,,,M,,M,0.4,,100,,9,,44,
2011/3/25,2011,3,25,,-7.6,,-11.3,,-9.5,,27.5,,0,,,M,,M,0.2,,99,,,,<31,
2011/3/26,2011,3,26,,-5.5,,-9.4,,-7.5,,25.5,,0,,,M,,M,0.4,,100,,12,,46,
2011/3/27,2011,3,27,,-5.2,,-6.7,,-6,,24,,0,,,M,,M,0.4,,99,,11,,44,
2011/3/28,2011,3,28,,-4.8,,-6.5,,-5.7,,23.7,,0,,,M,,M,0.4,,99,,13,,37,
2011/3/29,2011,3,29,,-0.4,,-5.9,,-3.2,,21.2,,0,,,M,,M,0.2,,99,,,,<31,
2011/3/30,2011,3,30,,0.8,,-8.1,,-3.7,,21.7,,0,,,M,,M,0,,98,,32,,37,
2011/3/31,2011,3,31,,1.1,,-4.4,,-1.7,,19.7,,0,,,M,,M,0,,98,,35,,37,
2011/4/1,2011,4,1,,2.3,,-5.8,,-1.8,,19.8,,0,,,M,,M,0,,96,,32,,35,
2011/4/2,2011,4,2,,-0.6,,-2.8,,-1.7,,19.7,,0,,,M,,M,8.5,,95,,2,,57,
2011/4/3,2011,4,3,,-1.4,,-11.9,,-6.7,,24.7,,0,,,M,,M,1.5,,94,,2,,56,
2011/4/4,2011,4,4,,0.7,,-11.6,,-5.5,,23.5,,0,,,M,,M,0,,93,,28,,43,
2011/4/5,2011,4,5,,2.7,,-6.2,,-1.8,,19.8,,0,,,M,,M,1.3,,94,,27,,43,
2011/4/6,2011,4,6,,2.6,,-7.1,,-2.3,,20.3,,0,,,M,,M,0,,91,,26,,39,
2011/4/7,2011,4,7,,1.6,,-6.5,,-2.5,,20.5,,0,,,M,,M,0,,90,,1,,39,
2011/4/8,2011,4,8,,0.4,,-6.8,,-3.2,,21.2,,0,,,M,,M,0,,89,,2,,41,
2011/4/9,2011,4,9,,2.4,,-7.7,,-2.7,,20.7,,0,,,M,,M,0,,,,,,<31,
2011/4/10,2011,4,10,,4.9,,-5.5,,-0.3,,18.3,,0,,,M,,M,0,,84,,,,<31,
2011/4/11,2011,4,11,,5.7,,-2.8,,1.5,,16.5,,0,,,M,,M,0.6,,81,,24,,48,
2011/4/12,2011,4,12,,4.4,,-4.7,,-0.2,,18.2,,0,,,M,,M,0,,76,,27,,50,
2011/4/13,2011,4,13,,,M,-6.4,E,,M,,M,,M,,M,,M,,M,73,,,,<31,
2011/4/14,2011,4,14,,0.8,,-2.8,,-1,,19,,0,,,M,,M,1.3,,,,14,,57,
2011/4/15,2011,4,15,,2.3,,-8.6,,-3.2,,21.2,,0,,,M,,M,0.2,,,,31,,33,
2011/4/16,2011,4,16,,0,,-5.4,,-2.7,,20.7,,0,,,M,,M,1.1,,,,6,,33,
2011/4/17,2011,4,17,,-1.8,,-7.5,,-4.7,,22.7,,0,,,M,,M,3.4,,,,,,<31,
2011/4/18,2011,4,18,,-1.8,,-7.4,,-4.6,,22.6,,0,,,M,,M,0.4,,,,,,<31,
2011/4/19,2011,4,19,,-0.5,,-10.7,,-5.6,,23.6,,0,,,M,,M,0,,,,,,<31,
2011/4/20,2011,4,20,,3.8,,-11.9,,-4.1,,22.1,,0,,,M,,M,0,,,,,,<31,
2011/4/21,2011,4,21,,5.7,,-6,,-0.2,,18.2,,0,,,M,,M,0,,,,,,<31,
2011/4/22,2011,4,22,,7.6,,-2.5,,2.6,,15.4,,0,,,M,,M,0,,,,4,,33,
2011/4/23,2011,4,23,,7.6,,-4.8,,1.4,,16.6,,0,,,M,,M,0,,,,,,<31,
2011/4/24,2011,4,24,,12,,-3.1,,4.5,,13.5,,0,,,M,,M,0,,,,,,<31,
2011/4/25,2011,4,25,,11.9,,-2.7,,4.6,,13.4,,0,,,M,,M,0,,,,,,<31,
2011/4/26,2011,4,26,,12.6,,2.2,,7.4,,10.6,,0,,,M,,M,0,,,,,,<31,
2011/4/27,2011,4,27,,10.4,,0.2,,5.3,,12.7,,0,,,M,,M,0.2,,,,28,,35,
2011/4/28,2011,4,28,,9.6,,-2.2,,3.7,,14.3,,0,,,M,,M,0.5,,,,26,,56,
2011/4/29,2011,4,29,,7.2,,-1.3,,3,,15,,0,,,M,,M,1.1,,,,3,,52,
2011/4/30,2011,4,30,,9.7,,-3,,3.4,,14.6,,0,,,M,,M,0,,,,35,,43,
2011/5/1,2011,5,1,,9.7,,-0.4,,4.7,,13.3,,0,,,M,,M,0.3,,,,36,,41,
2011/5/2,2011,5,2,,14.5,,-1,,6.8,,11.2,,0,,,M,,M,0,,,,23,,33,
2011/5/3,2011,5,3,,7.5,,1,,4.3,,13.7,,0,,,M,,M,4.8,,,,24,,48,
2011/5/4,2011,5,4,,,M,2.4,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2011/5/5,2011,5,5,,15.5,,0.2,,7.9,,10.1,,0,,,M,,M,0.6,,,,22,,43,
2011/5/6,2011,5,6,,14.3,,2.5,,8.4,,9.6,,0,,,M,,M,2.1,,,,31,,44,
2011/5/7,2011,5,7,,12.1,,1.5,,6.8,,11.2,,0,,,M,,M,0.3,,,,,,<31,
2011/5/8,2011,5,8,,14.4,,4.6,,9.5,,8.5,,0,,,M,,M,1.7,,,,6,,46,
2011/5/9,2011,5,9,,11.1,,3.4,,7.3,,10.7,,0,,,M,,M,0.9,,,,5,,50,
2011/5/10,2011,5,10,,13.5,,2,,7.8,,10.2,,0,,,M,,M,0,,,,2,,48,
2011/5/11,2011,5,11,,16.1,,-0.3,,7.9,,10.1,,0,,,M,,M,0,,,,12,,33,
2011/5/12,2011,5,12,,16.9,,4.4,,10.7,,7.3,,0,,,M,,M,0,,,,14,,50,
2011/5/13,2011,5,13,,13.7,,2.7,,8.2,,9.8,,0,,,M,,M,0,,,,10,,46,
2011/5/14,2011,5,14,,15,,0.4,,7.7,,10.3,,0,,,M,,M,0,,,,12,,52,
2011/5/15,2011,5,15,,15.7,,2.2,,9,,9,,0,,,M,,M,0.2,,,,15,,89,
2011/5/16,2011,5,16,,15.9,,5.3,,10.6,,7.4,,0,,,M,,M,0.2,,,,13,,67,
2011/5/17,2011,5,17,,15.3,,4.2,,9.8,,8.2,,0,,,M,,M,,M,,,,,<31,
2011/5/18,2011,5,18,,11.6,,4.7,,8.2,,9.8,,0,,,M,,M,10,,,,12,,52,
2011/5/19,2011,5,19,,15.7,,6.6,,11.2,,6.8,,0,,,M,,M,0.3,,,,13,,43,
2011/5/20,2011,5,20,,17,,9.4,,13.2,,4.8,,0,,,M,,M,5.4,,,,4,,56,
2011/5/21,2011,5,21,,15.6,,9.5,,12.6,,5.4,,0,,,M,,M,7.1,,,,1,,41,
2011/5/22,2011,5,22,,19.8,,10.7,,15.3,,2.7,,0,,,M,,M,8.1,,,,1,,37,
2011/5/23,2011,5,23,,16.1,,9.6,,12.9,,5.1,,0,,,M,,M,4.3,,,,6,,37,
2011/5/24,2011,5,24,,10.9,,6.5,,8.7,,9.3,,0,,,M,,M,5.7,,,,8,,37,
2011/5/25,2011,5,25,,14.2,,6.1,,10.2,,7.8,,0,,,M,,M,0.2,,,,12,,35,
2011/5/26,2011,5,26,,11.7,,2.7,,7.2,,10.8,,0,,,M,,M,7.2,,,,13,,57,
2011/5/27,2011,5,27,,10.1,,0.5,,5.3,,12.7,,0,,,M,,M,1.9,,,,33,,43,
2011/5/28,2011,5,28,,15.4,,4.7,,10.1,,7.9,,0,,,M,,M,3.2,,,,2,,56,
2011/5/29,2011,5,29,,12.1,,2.9,,7.5,,10.5,,0,,,M,,M,0,,,,7,,37,
2011/5/30,2011,5,30,,6.8,,3.5,,5.2,,12.8,,0,,,M,,M,13.8,,,,7,,43,
2011/5/31,2011,5,31,,14.8,,3.1,,9,,9,,0,,,M,,M,0.9,,,,33,,35,
2011/6/1,2011,6,1,,17.5,,5.9,,11.7,,6.3,,0,,,M,,M,0,,,,12,,57,
2011/6/2,2011,6,2,,17,,7.1,,12.1,,5.9,,0,,,M,,M,4,,,,23,,52,
2011/6/3,2011,6,3,,14.1,,6.2,,10.2,,7.8,,0,,,M,,M,7.2,,,,24,,65,
2011/6/4,2011,6,4,,17.9,,4.9,,11.4,,6.6,,0,,,M,,M,0,,,,20,,33,
2011/6/5,2011,6,5,,23.2,,8.5,,15.9,,2.1,,0,,,M,,M,0,,,,28,,46,
2011/6/6,2011,6,6,,16.6,,10.2,,13.4,,4.6,,0,,,M,,M,0.8,,,,8,,39,
2011/6/7,2011,6,7,,12.2,,4.4,,8.3,,9.7,,0,,,M,,M,9.6,,,,6,,50,
2011/6/8,2011,6,8,,15.7,,3.5,,9.6,,8.4,,0,,,M,,M,0,,,,14,,35,
2011/6/9,2011,6,9,,13.8,,6.2,,10,,8,,0,,,M,,M,0,,,,12,,37,
2011/6/10,2011,6,10,,15.5,,3.6,,9.6,,8.4,,0,,,M,,M,0,,,,15,,41,
2011/6/11,2011,6,11,,20.3,E,6.4,E,13.4,E,4.6,E,0,E,,M,,M,1.2,,,,,,<31,
2011/6/12,2011,6,12,,18.2,,7.7,,13,,5,,0,,,M,,M,2.3,,,,24,,35,
2011/6/13,2011,6,13,,21.7,,7.3,,14.5,,3.5,,0,,,M,,M,0,,,,22,,35,
2011/6/14,2011,6,14,,18.7,,8.1,,13.4,,4.6,,0,,,M,,M,1.1,,,,30,,54,
2011/6/15,2011,6,15,,17.7,,6.3,,12,,6,,0,,,M,,M,4.4,,,,24,,56,
2011/6/16,2011,6,16,,17.1,,4.8,,11,,7,,0,,,M,,M,0,,,,20,,41,
2011/6/17,2011,6,17,,12.9,,5,,9,,9,,0,,,M,,M,1.5,,,,29,,44,
2011/6/18,2011,6,18,,17.2,,8.3,,12.8,,5.2,,0,,,M,,M,0.5,,,,24,,63,
2011/6/19,2011,6,19,,17.2,,9,,13.1,,4.9,,0,,,M,,M,3,,,,26,,39,
2011/6/20,2011,6,20,,18.8,,7.2,,13,,5,,0,,,M,,M,2.3,,,,29,,33,
2011/6/21,2011,6,21,,22.2,,9.3,,15.8,,2.2,,0,,,M,,M,0.2,,,,,,<31,
2011/6/22,2011,6,22,,,M,11,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2011/6/23,2011,6,23,,25.8,,12.7,,19.3,,0,,1.3,,,M,,M,6.3,,,,32,,59,
2011/6/24,2011,6,24,,20,,8.6,,14.3,,3.7,,0,,,M,,M,0.2,,,,25,,39,
2011/6/25,2011,6,25,,18.6,,6.6,,12.6,,5.4,,0,,,M,,M,0,,,,21,,50,
2011/6/26,2011,6,26,,17.5,,5.1,,11.3,,6.7,,0,,,M,,M,2,,,,30,,52,
2011/6/27,2011,6,27,,21.4,,6.2,,13.8,,4.2,,0,,,M,,M,0,,,,18,,37,
2011/6/28,2011,6,28,,28.2,,10.1,,19.2,,0,,1.2,,,M,,M,4.5,,,,25,,93,
2011/6/29,2011,6,29,,28.7,,13.2,,21,,0,,3,,,M,,M,0.4,,,,21,,72,
2011/6/30,2011,6,30,,22.2,,11.4,,16.8,,1.2,,0,,,M,,M,0.2,,,,25,,54,
2011/7/1,2011,7,1,,20.5,,6.4,,13.5,,4.5,,0,,,M,,M,0,,,,27,,56,
2011/7/2,2011,7,2,,24.8,,8.9,,16.9,,1.1,,0,,,M,,M,0,,,,22,,33,
2011/7/3,2011,7,3,,30.8,,14.6,,22.7,,0,,4.7,,,M,,M,0,,,,31,,46,
2011/7/4,2011,7,4,,25.5,,11.2,,18.4,,0,,0.4,,,M,,M,0,,,,33,,32,
2011/7/5,2011,7,5,,28.9,,12.8,,20.9,,0,,2.9,,,M,,M,0,,,,27,,35,
2011/7/6,2011,7,6,,27.3,,12.8,,20.1,,0,,2.1,,,M,,M,0,,,,,,<31,
2011/7/7,2011,7,7,,28.8,,14.3,,21.6,,0,,3.6,,,M,,M,0.4,,,,18,,61,
2011/7/8,2011,7,8,,26,,12.5,,19.3,,0,,1.3,,,M,,M,1.2,,,,28,,63,
2011/7/9,2011,7,9,,22.6,,5.8,,14.2,,3.8,,0,,,M,,M,0,,,,27,,69,
2011/7/10,2011,7,10,,22.7,,7.9,,15.3,,2.7,,0,,,M,,M,0,,,,28,,46,
2011/7/11,2011,7,11,,21.3,,9.7,,15.5,,2.5,,0,,,M,,M,0,,,,11,,37,
2011/7/12,2011,7,12,,26.5,,11.3,,18.9,,0,,0.9,,,M,,M,0,,,,19,,65,
2011/7/13,2011,7,13,,27,,14.7,,20.9,,0,,2.9,,,M,,M,15.9,,,,27,,65,
2011/7/14,2011,7,14,,23.4,,13.2,,18.3,,0,,0.3,,,M,,M,2.9,,,,36,,41,
2011/7/15,2011,7,15,,24.3,,12.1,,18.2,,0,,0.2,,,M,,M,0.2,,,,24,,52,
2011/7/16,2011,7,16,,26.7,,8.7,,17.7,,0.3,,0,,,M,,M,0,,,,21,,70,
2011/7/17,2011,7,17,,27.7,,14.1,,20.9,,0,,2.9,,,M,,M,1.9,,,,22,,63,
2011/7/18,2011,7,18,,32.8,,18.4,,25.6,,0,,7.6,,,M,,M,0,,,,13,,41,
2011/7/19,2011,7,19,,30.4,,14.8,,22.6,,0,,4.6,,,M,,M,5.6,,,,24,,96,
2011/7/20,2011,7,20,,20.5,,10.2,,15.4,,2.6,,0,,,M,,M,1.6,,,,29,,59,
2011/7/21,2011,7,21,,22.9,,7.3,,15.1,,2.9,,0,,,M,,M,0,,,,24,,35,
2011/7/22,2011,7,22,,17.4,,9,,13.2,,4.8,,0,,,M,,M,6.2,,,,29,,54,
2011/7/23,2011,7,23,,20.3,,7.2,,13.8,,4.2,,0,,,M,,M,0,,,,26,,44,
2011/7/24,2011,7,24,,24.5,,8.7,,16.6,,1.4,,0,,,M,,M,0,,,,28,,37,
2011/7/25,2011,7,25,,28.8,,12.8,,20.8,,0,,2.8,,,M,,M,0,,,,34,,50,
2011/7/26,2011,7,26,,23,,11.4,,17.2,,0.8,,0,,,M,,M,0.3,,,,21,,63,
2011/7/27,2011,7,27,,21,,8.5,,14.8,,3.2,,0,,,M,,M,4.2,,,,31,,59,
2011/7/28,2011,7,28,,21.9,,10.8,,16.4,,1.6,,0,,,M,,M,0,,,,,,<31,
2011/7/29,2011,7,29,,27.2,,11,,19.1,,0,,1.1,,,M,,M,0,,,,32,,50,
2011/7/30,2011,7,30,,25.9,,9,,17.5,,0.5,,0,,,M,,M,0,,,,4,,37,
2011/7/31,2011,7,31,,32,,14.4,,23.2,,0,,5.2,,,M,,M,0,,,,25,,37,
