Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1999/11/12,1999,11,12,,19.3,,3.7,,11.5,,6.5,,0,,0,,0,,0,,0,,,,,
1999/11/13,1999,11,13,,5.6,,0.3,,3,,15,,0,,0,,0,,0,,0,,,,,
1999/11/14,1999,11,14,,18.4,,-0.4,,9,,9,,0,,0,,0,,0,,0,,,,,
1999/11/15,1999,11,15,,17.8,,1.6,,9.7,,8.3,,0,,0,,0,,0,,0,,,,,
1999/11/16,1999,11,16,,14,,0,,7,,11,,0,,0,,0,,0,,0,,,,,
1999/11/17,1999,11,17,,1.9,,-4.2,,-1.2,,19.2,,0,,0,,0,,0,,0,,,,,
1999/11/18,1999,11,18,,-0.8,,-5.7,,-3.3,,21.3,,0,,0,,0.4,,0.4,,0,,,,,
1999/11/19,1999,11,19,,3.7,,-5.6,,-1,,19,,0,,0,,0,,0,,0,,,,,
1999/11/20,1999,11,20,,9.6,,-1,,4.3,,13.7,,0,,0,,0.4,,0.4,,0,,,,,
1999/11/21,1999,11,21,,2.4,,-5.1,,-1.4,,19.4,,0,,0,,0,,0,,0,,,,,
1999/11/22,1999,11,22,,3.4,,-7.5,,-2.1,,20.1,,0,,0,,0,,0,,0,,,,,
1999/11/23,1999,11,23,,3,,-11.3,,-4.2,,22.2,,0,,0,,0,,0,,0,,,,,
1999/11/24,1999,11,24,,2.7,,-8,,-2.7,,20.7,,0,,0,,0,,0,,0,,,,,
1999/11/25,1999,11,25,,2,,-3.8,,-0.9,,18.9,,0,,0,,0,,0,,0,,,,,
1999/11/26,1999,11,26,,-1.3,,-4.9,,-3.1,,21.1,,0,,0,,1,,1,,0,,,,,
1999/11/27,1999,11,27,,-3.7,,-12.1,,-7.9,,25.9,,0,,0,,0.2,,0.2,,0,,,,,
1999/11/28,1999,11,28,,-4,,-13.9,,-9,,27,,0,,0,,0,,0,,0,,,,,
1999/11/29,1999,11,29,,-0.8,,-9.2,,-5,,23,,0,,0,,0,,0,,0,,,,,
1999/11/30,1999,11,30,,7.2,,-1.1,,3.1,,14.9,,0,,0,,0,,0,,0,,,,,
1999/12/1,1999,12,1,,5.2,,-4.8,,0.2,,17.8,,0,,0,,0,,0,,,,,,,
1999/12/2,1999,12,2,,3.1,,-7.4,,-2.2,,20.2,,0,,0,,0,,0,,,,,,,
1999/12/3,1999,12,3,,1.5,,-8.6,,-3.6,,21.6,,0,,0,,0,,0,,,,,,,
1999/12/4,1999,12,4,,0.5,,-9.8,,-4.7,,22.7,,0,,0,,0,,0,,,,,,,
1999/12/5,1999,12,5,,3.8,,-5.4,,-0.8,,18.8,,0,,0,,0,,0,,,,,,,
1999/12/6,1999,12,6,,4.4,,-9,,-2.3,,20.3,,0,,0,,0,,0,,,,,,,
1999/12/7,1999,12,7,,-0.2,,-11.9,,-6.1,,24.1,,0,,0,,0,,0,,,,,,,
1999/12/8,1999,12,8,,-4.3,,-12.3,,-8.3,,26.3,,0,,0,,0.2,,0.2,,,,,,,
1999/12/9,1999,12,9,,-0.3,,-11.2,,-5.8,,23.8,,0,,0,,0,,0,,,,,,,
1999/12/10,1999,12,10,,1.4,,-9.9,,-4.3,,22.3,,0,,0,,0,,0,,,,,,,
1999/12/11,1999,12,11,,1.7,,-10.6,,-4.5,,22.5,,0,,0,,0,,0,,,,,,,
1999/12/12,1999,12,12,,2.5,,-9.4,,-3.5,,21.5,,0,,0,,0,,0,,,,,,,
1999/12/13,1999,12,13,,0.8,,-11.6,,-5.4,,23.4,,0,,0,,0,,0,,,,,,,
1999/12/14,1999,12,14,,-3.5,,-12.9,,-8.2,,26.2,,0,,0,,0.6,,0.6,,,,,,,
1999/12/15,1999,12,15,,-6.1,,-15.2,,-10.7,,28.7,,0,,0,,0.6,,0.6,,,,,,,
1999/12/16,1999,12,16,,6.1,,-6.8,,-0.4,,18.4,,0,,0,,0,,0,,,,,,,
1999/12/17,1999,12,17,,1.4,,-6.3,,-2.5,,20.5,,0,,0,,0.8,,0.8,,,,,,,
1999/12/18,1999,12,18,,1.3,,-10.7,,-4.7,,22.7,,0,,0,,0,,0,,,,,,,
1999/12/19,1999,12,19,,-10.7,,-18.4,,-14.6,,32.6,,0,,0,,0,,0,,,,,,,
1999/12/20,1999,12,20,,-0.9,,-16.7,,-8.8,,26.8,,0,,0,,1,,1,,,,,,,
1999/12/21,1999,12,21,,1.2,,-10.9,,-4.9,,22.9,,0,,0,,0.6,,0.6,,,,,,,
1999/12/22,1999,12,22,,2.3,,-3.1,,-0.4,,18.4,,0,,0,,0,,0,,,,,,,
1999/12/23,1999,12,23,,7.6,,-5.8,,0.9,,17.1,,0,,0,,0,,0,,,,,,,
1999/12/24,1999,12,24,,2.9,,-1.7,,0.6,,17.4,,0,,0,,0,,0,,,,,,,
1999/12/25,1999,12,25,,6.6,,-5.1,,0.8,,17.2,,0,,0,,0,,0,,,,,,,
1999/12/26,1999,12,26,,7.1,,-5.3,,0.9,,17.1,,0,,0,,0,,0,,,,,,,
1999/12/27,1999,12,27,,10.4,,-3.3,,3.6,,14.4,,0,,0,,0,,0,,,,,,,
1999/12/28,1999,12,28,,6.6,,-2.5,,2.1,,15.9,,0,,0,,0,,0,,,,,,,
1999/12/29,1999,12,29,,6.2,,-3.4,,1.4,,16.6,,0,,0,,0,,0,,,,,,,
1999/12/30,1999,12,30,,1.3,,-6.1,,-2.4,,20.4,,0,,0,,0,,0,,,,,,,
1999/12/31,1999,12,31,,-3.5,,-7,,-5.3,,23.3,,0,,0,,0.6,,0.6,,,,,,,
