Station Name,EASTEND CYPRESS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,SASKATCHEWAN,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,49.44,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-108.99,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,1079.6,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,4032322,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71131,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WEH,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2017/8/2,2017,8,2,,19.9,,10.9,,15.4,,2.6,,0,,,M,,M,14.9,,,,1,,37,
2017/8/3,2017,8,3,,23.5,,9.8,,16.7,,1.3,,0,,,M,,M,0,,,,15,,37,
2017/8/4,2017,8,4,,24.3,,9.5,,16.9,,1.1,,0,,,M,,M,0,,,,16,,46,
2017/8/5,2017,8,5,,18.9,,8.9,,13.9,,4.1,,0,,,M,,M,0,,,,5,,32,
2017/8/6,2017,8,6,,23.3,,9.6,,16.5,,1.5,,0,,,M,,M,0,,,,20,,32,
2017/8/7,2017,8,7,,26.3,,10.1,,18.2,,0,,0.2,,,M,,M,0,,,,17,,35,
2017/8/8,2017,8,8,,20.9,,11.3,,16.1,,1.9,,0,,,M,,M,0,,,,31,,44,
2017/8/9,2017,8,9,,22.7,,7.1,,14.9,,3.1,,0,,,M,,M,0,,,,,,<31,
2017/8/10,2017,8,10,,25.9,,8.5,,17.2,,0.8,,0,,,M,,M,0,,,,,,<31,
2017/8/11,2017,8,11,,23.6,,9.9,,16.8,,1.2,,0,,,M,,M,0,,,,6,,35,
2017/8/12,2017,8,12,,25.1,,9.5,,17.3,,0.7,,0,,,M,,M,0,,,,13,,33,
2017/8/13,2017,8,13,,25.9,,9.5,,17.7,,0.3,,0,,,M,,M,0.2,,,,15,,48,
2017/8/14,2017,8,14,,21.6,,11.8,,16.7,,1.3,,0,,,M,,M,2.2,,,,33,,43,
2017/8/15,2017,8,15,,22.4,,7.1,,14.8,,3.2,,0,,,M,,M,0,,,,28,,35,
2017/8/16,2017,8,16,,27.3,,10.3,,18.8,,0,,0.8,,,M,,M,0,,,,28,,41,
2017/8/17,2017,8,17,,25.8,,11.6,,18.7,,0,,0.7,,,M,,M,0,,,,3,,54,
2017/8/18,2017,8,18,,30.2,,9.3,,19.8,,0,,1.8,,,M,,M,0,,,,24,,46,
2017/8/19,2017,8,19,,19.7,,5.6,,12.7,,5.3,,0,,,M,,M,0,,,,32,,72,
2017/8/20,2017,8,20,,23.6,,5.7,,14.7,,3.3,,0,,,M,,M,0,,,,25,,48,
2017/8/21,2017,8,21,,21.9,,9.7,,15.8,,2.2,,0,,,M,,M,0,,,,35,,32,
2017/8/22,2017,8,22,,27.9,,9.5,,18.7,,0,,0.7,,,M,,M,0,,,,26,,32,
2017/8/23,2017,8,23,,32.3,,12.7,,22.5,,0,,4.5,,,M,,M,0,,,,14,,37,
2017/8/24,2017,8,24,,27.7,,12.8,,20.3,,0,,2.3,,,M,,M,0,,,,28,,41,
2017/8/25,2017,8,25,,,M,10.2,E,,M,,M,,M,,M,,M,,M,,,35,,44,
2017/8/26,2017,8,26,,27.6,,11,,19.3,,0,,1.3,,,M,,M,0,,,,33,,48,
2017/8/27,2017,8,27,,30.1,,11.5,,20.8,,0,,2.8,,,M,,M,0,,,,,,<31,
2017/8/28,2017,8,28,,32.5,,12.8,,22.7,,0,,4.7,,,M,,M,0,,,,31,,37,
2017/8/29,2017,8,29,,29.6,,15.1,,22.4,,0,,4.4,,,M,,M,0,,,,12,,43,
2017/8/30,2017,8,30,,32.6,,13.5,,23.1,,0,,5.1,,,M,,M,0,,,,15,,43,
2017/8/31,2017,8,31,,31.1,,16.9,,24,,0,,6,,,M,,M,0,,,,26,,52,
2017/9/1,2017,9,1,,25.2,,10,,17.6,,0.4,,0,,,M,,M,0,,,,1,,54,
2017/9/2,2017,9,2,,31.3,,10,,20.7,,0,,2.7,,,M,,M,0,,,,25,,46,
2017/9/3,2017,9,3,,23.9,,11.1,,17.5,,0.5,,0,,,M,,M,0.3,,,,2,,54,
2017/9/4,2017,9,4,,18.5,,4.3,,11.4,,6.6,,0,,,M,,M,0,,,,32,,43,
2017/9/5,2017,9,5,,22.7,,4.1,,13.4,,4.6,,0,,,M,,M,0,,,,,,<31,
2017/9/6,2017,9,6,,27.9,,8.1,,18,,0,,0,,,M,,M,0,,,,,,<31,
2017/9/7,2017,9,7,,30.1,,10.6,,20.4,,0,,2.4,,,M,,M,0,,,,,,<31,
2017/9/8,2017,9,8,,31.4,,10.4,,20.9,,0,,2.9,,,M,,M,0,,,,15,,54,
2017/9/9,2017,9,9,,30.2,,11.4,,20.8,,0,,2.8,,,M,,M,0,,,,23,,35,
2017/9/10,2017,9,10,,22,,11.4,,16.7,,1.3,,0,,,M,,M,0,,,,29,,54,
2017/9/11,2017,9,11,,30.9,,7.7,,19.3,,0,,1.3,,,M,,M,0,,,,25,,69,
2017/9/12,2017,9,12,,23.3,,11.1,,17.2,,0.8,,0,,,M,,M,0,,,,1,,52,
2017/9/13,2017,9,13,,16.5,,7.4,,12,,6,,0,,,M,,M,0,,,,2,,43,
2017/9/14,2017,9,14,,8.1,,3.9,,6,,12,,0,,,M,,M,0.9,,,,6,,32,
2017/9/15,2017,9,15,,8.4,,3.4,,5.9,,12.1,,0,,,M,,M,0.2,,,,5,,39,
2017/9/16,2017,9,16,,7.6,,0.1,,3.9,,14.1,,0,,,M,,M,0.2,,,,,,<31,
2017/9/17,2017,9,17,,16.6,,-1.2,,7.7,,10.3,,0,,,M,,M,0,,,,24,,37,
2017/9/18,2017,9,18,,19.3,,0.7,,10,,8,,0,,,M,,M,0,,,,21,,44,
2017/9/19,2017,9,19,,13.4,,0.5,,7,,11,,0,,,M,,M,0,,,,32,,44,
2017/9/20,2017,9,20,,14.9,,-2.4,,6.3,,11.7,,0,,,M,,M,0,,,,24,,56,
2017/9/21,2017,9,21,,12.4,,-3.3,,4.6,,13.4,,0,,,M,,M,0.2,,,,31,,48,
2017/9/22,2017,9,22,,6.7,,-0.4,,3.2,,14.8,,0,,,M,,M,0,,,,,,<31,
2017/9/23,2017,9,23,,8,,2.4,,5.2,,12.8,,0,,,M,,M,0.2,,,,,,<31,
2017/9/24,2017,9,24,,12.3,,2.2,,7.3,,10.7,,0,,,M,,M,0,,,,,,<31,
2017/9/25,2017,9,25,,16.3,,-0.3,,8,,10,,0,,,M,,M,0,,,,23,,35,
2017/9/26,2017,9,26,,20.6,,4.4,,12.5,,5.5,,0,,,M,,M,0,,,,,,<31,
2017/9/27,2017,9,27,,21.6,,5.2,,13.4,,4.6,,0,,,M,,M,0,,,,26,,35,
2017/9/28,2017,9,28,,22.3,,5.1,,13.7,,4.3,,0,,,M,,M,0,,,,,,<31,
2017/9/29,2017,9,29,,23.2,E,5.9,E,14.6,E,3.4,E,0,E,,M,,M,0,,,,,M,,M
2017/9/30,2017,9,30,,21.7,E,,M,,M,,M,,M,,M,,M,,M,,,26,,52,
2017/10/1,2017,10,1,,11.2,,1,,6.1,,11.9,,0,,,M,,M,0,,,,30,,61,
2017/10/2,2017,10,2,,1,,-1.4,,-0.2,,18.2,,0,,,M,,M,7.7,,0,T,34,,72,
2017/10/3,2017,10,3,,0.1,,-6.7,,-3.3,,21.3,,0,,,M,,M,0.2,,1,,1,,61,
2017/10/4,2017,10,4,,8.6,,-6.8,,0.9,,17.1,,0,,,M,,M,0,,0,T,,,<31,
2017/10/5,2017,10,5,,11.8,,-2.2,,4.8,,13.2,,0,,,M,,M,0,,0,T,,,<31,
2017/10/6,2017,10,6,,14.6,,-1.6,,6.5,,11.5,,0,,,M,,M,0,,,,25,,63,
2017/10/7,2017,10,7,,9.5,,-5.7,,1.9,,16.1,,0,,,M,,M,0,,,,33,,54,
2017/10/8,2017,10,8,,3.3,,-8.4,,-2.6,,20.6,,0,,,M,,M,0,,,,32,,61,
2017/10/9,2017,10,9,,11.2,,-7.8,,1.7,,16.3,,0,,,M,,M,0,,,,25,,44,
2017/10/10,2017,10,10,,14.7,,-0.7,,7,,11,,0,,,M,,M,0,,,,14,,41,
2017/10/11,2017,10,11,,16.9,,0.5,,8.7,,9.3,,0,,,M,,M,0,,,,32,,43,
2017/10/12,2017,10,12,,5.6,,-5.6,,0,,18,,0,,,M,,M,0,,,,26,,33,
2017/10/13,2017,10,13,,4.9,,-5.7,,-0.4,,18.4,,0,,,M,,M,0,,,,8,,37,
2017/10/14,2017,10,14,,8.6,,-7.1,,0.8,,17.2,,0,,,M,,M,0,,,,27,,65,
2017/10/15,2017,10,15,,14.3,,-3.9,,5.2,,12.8,,0,,,M,,M,0.2,,,,23,,46,
2017/10/16,2017,10,16,,19,,0.2,,9.6,,8.4,,0,,,M,,M,0,,,,26,,57,
2017/10/17,2017,10,17,,21.2,,2.2,,11.7,,6.3,,0,,,M,,M,8.4,,,,29,,104,
2017/10/18,2017,10,18,,11.6,,-4.6,,3.5,,14.5,,0,,,M,,M,0,,,,30,,70,
2017/10/19,2017,10,19,,20.6,,8.2,,14.4,,3.6,,0,,,M,,M,0,,,,24,,65,
2017/10/20,2017,10,20,,19.6,,4.3,,12,,6,,0,,,M,,M,0,,,,29,,57,
2017/10/21,2017,10,21,,10.5,,-3.9,,3.3,,14.7,,0,,,M,,M,0.6,,,,32,,67,
2017/10/22,2017,10,22,,14,,-3.2,,5.4,,12.6,,0,,,M,,M,0.8,,,,28,,83,
2017/10/23,2017,10,23,,10.3,,-2.9,,3.7,,14.3,,0,,,M,,M,0,,,,33,,57,
2017/10/24,2017,10,24,,19.3,,-3.5,,7.9,,10.1,,0,,,M,,M,0,,,,29,,56,
2017/10/25,2017,10,25,,19.5,,-1.2,,9.2,,8.8,,0,,,M,,M,3.4,,,,31,,87,
2017/10/26,2017,10,26,,2.5,,-6.6,,-2.1,,20.1,,0,,,M,,M,0,,,,34,,76,
2017/10/27,2017,10,27,,8.6,,-7.8,,0.4,,17.6,,0,,,M,,M,0,,,,32,,46,
2017/10/28,2017,10,28,,20.9,,-1.5,,9.7,,8.3,,0,,,M,,M,0,,,,34,,54,
2017/10/29,2017,10,29,,9.5,,-4.6,,2.5,,15.5,,0,,,M,,M,0.4,,,,33,,80,
2017/10/30,2017,10,30,,1.8,,-9.2,,-3.7,,21.7,,0,,,M,,M,0,,,,34,,50,
2017/10/31,2017,10,31,,2.2,,-8.4,,-3.1,,21.1,,0,,,M,,M,0,,,,32,,52,
2017/11/1,2017,11,1,,0.8,,-5.9,,-2.6,,20.6,,0,,,M,,M,0,,,,31,,50,
2017/11/2,2017,11,2,,-4.6,,-8.2,,-6.4,,24.4,,0,,,M,,M,2.4,,0,T,,,<31,
2017/11/3,2017,11,3,,-4.8,,-10.6,,-7.7,,25.7,,0,,,M,,M,3.4,,2,,,,<31,
2017/11/4,2017,11,4,,-10.6,,-17.3,,-14,,32,,0,,,M,,M,0,,3,,32,,37,
2017/11/5,2017,11,5,,-12.1,,-18.1,,-15.1,,33.1,,0,,,M,,M,0.2,,3,,,,<31,
2017/11/6,2017,11,6,,-12,,-21.6,,-16.8,,34.8,,0,,,M,,M,0,,3,,,,<31,
2017/11/7,2017,11,7,,-9.4,,-19.1,,-14.3,,32.3,,0,,,M,,M,0.2,,1,,,,<31,
2017/11/8,2017,11,8,,-9.1,,-19.7,,-14.4,,32.4,,0,,,M,,M,0,,3,,,,<31,
2017/11/9,2017,11,9,,-7.5,,-18.2,,-12.9,,30.9,,0,,,M,,M,0.3,,3,,15,,48,
2017/11/10,2017,11,10,,-0.9,,-9.8,,-5.4,,23.4,,0,,,M,,M,0.5,,3,,31,,43,
2017/11/11,2017,11,11,,-2.1,,-9.6,,-5.9,,23.9,,0,,,M,,M,0,,1,,,,<31,
2017/11/12,2017,11,12,,-2,,-7.4,,-4.7,,22.7,,0,,,M,,M,0,,2,,,,<31,
2017/11/13,2017,11,13,,2.2,,-5.5,,-1.7,,19.7,,0,,,M,,M,0,,2,,,,<31,
2017/11/14,2017,11,14,,1.3,,-12.3,,-5.5,,23.5,,0,,,M,,M,0,,3,,31,,48,
2017/11/15,2017,11,15,,-5.3,,-11.2,,-8.3,,26.3,,0,,,M,,M,0,,2,,13,,35,
2017/11/16,2017,11,16,,,M,-8.4,E,,M,,M,,M,,M,,M,,M,,,29,,54,
2017/11/17,2017,11,17,,-3,,-15.7,,-9.4,,27.4,,0,,,M,,M,0,,3,,,,<31,
2017/11/18,2017,11,18,,-2.9,,-15.6,,-9.3,,27.3,,0,,,M,,M,0,,4,,27,,32,
2017/11/19,2017,11,19,,1.8,,-7.8,,-3,,21,,0,,,M,,M,0,,4,,25,,56,
2017/11/20,2017,11,20,,1.9,,-17.3,,-7.7,,25.7,,0,,,M,,M,0,,4,,30,,65,
2017/11/21,2017,11,21,,-6.6,,-19.3,,-13,,31,,0,,,M,,M,0,,4,,33,,46,
2017/11/22,2017,11,22,,7.3,,-7.5,,-0.1,,18.1,,0,,,M,,M,0,,4,,27,,39,
2017/11/23,2017,11,23,,16.2,,2,,9.1,,8.9,,0,,,M,,M,0.2,,0,T,24,,74,
2017/11/24,2017,11,24,,6,,-2,,2,,16,,0,,,M,,M,0.7,,,,27,,59,
2017/11/25,2017,11,25,,6.4,,-4.1,,1.2,,16.8,,0,,,M,,M,0,,0,T,26,,57,
2017/11/26,2017,11,26,,10.4,,0.2,,5.3,,12.7,,0,,,M,,M,0,,0,T,23,,41,
2017/11/27,2017,11,27,,10.5,,-4.1,,3.2,,14.8,,0,,,M,,M,0,,,,30,,65,
2017/11/28,2017,11,28,,2.4,,-7.4,,-2.5,,20.5,,0,,,M,,M,0,,,,24,,39,
2017/11/29,2017,11,29,,5.4,,-4.4,,0.5,,17.5,,0,,,M,,M,0,,0,T,31,,67,
2017/11/30,2017,11,30,,3.8,,-6.2,,-1.2,,19.2,,0,,,M,,M,0,,1,,25,,37,
2017/12/1,2017,12,1,,4.8,,-7.3,,-1.3,,19.3,,0,,,M,,M,0,,0,T,27,,44,
2017/12/2,2017,12,2,,4.9,,-6.8,,-1,,19,,0,,,M,,M,0,,0,T,25,,48,
2017/12/3,2017,12,3,,0.5,,-8.9,,-4.2,,22.2,,0,,,M,,M,0.2,,0,T,35,,59,
2017/12/4,2017,12,4,,-3.7,,-14.8,,-9.3,,27.3,,0,,,M,,M,0,,1,,30,,56,
2017/12/5,2017,12,5,,1.4,,-6.1,,-2.4,,20.4,,0,,,M,,M,0,,1,,32,,85,
2017/12/6,2017,12,6,,-2.1,,-7.5,,-4.8,,22.8,,0,,,M,,M,0,,1,,31,,59,
2017/12/7,2017,12,7,,5.5,,-8.2,,-1.4,,19.4,,0,,,M,,M,0,,1,,31,,54,
2017/12/8,2017,12,8,,9.1,,-1.7,,3.7,,14.3,,0,,,M,,M,0,,1,,30,,54,
2017/12/9,2017,12,9,,14.2,,-1.6,,6.3,,11.7,,0,,,M,,M,0,,0,T,31,,46,
2017/12/10,2017,12,10,,9.9,,-4.3,,2.8,,15.2,,0,,,M,,M,0,,1,,33,,72,
2017/12/11,2017,12,11,,5.9,,-3.2,,1.4,,16.6,,0,,,M,,M,0,,0,T,32,,52,
2017/12/12,2017,12,12,,12.8,,-4.1,,4.4,,13.6,,0,,,M,,M,0,,0,T,30,,83,
2017/12/13,2017,12,13,,3.7,,-2.9,,0.4,,17.6,,0,,,M,,M,0,,0,T,32,,69,
2017/12/14,2017,12,14,,2.2,,-5.7,,-1.8,,19.8,,0,,,M,,M,0,,0,T,33,,52,
2017/12/15,2017,12,15,,5.3,,-4.6,,0.4,,17.6,,0,,,M,,M,0,,0,T,34,,57,
2017/12/16,2017,12,16,,1,,-9.4,,-4.2,,22.2,,0,,,M,,M,0,,0,T,30,,44,
2017/12/17,2017,12,17,,-0.1,,-10.2,,-5.2,,23.2,,0,,,M,,M,0,,0,T,27,,44,
2017/12/18,2017,12,18,,-0.8,,-9.3,,-5.1,,23.1,,0,,,M,,M,0,,0,T,32,,52,
2017/12/19,2017,12,19,,-4,,-10,,-7,,25,,0,,,M,,M,1.8,,0,T,10,,39,
2017/12/20,2017,12,20,,-8.3,,-19.2,,-13.8,,31.8,,0,,,M,,M,2.6,,8,,7,,46,
2017/12/21,2017,12,21,,-7.7,,-18.9,,-13.3,,31.3,,0,,,M,,M,0.2,,12,,34,,57,
2017/12/22,2017,12,22,,-10.9,,-13.3,,-12.1,,30.1,,0,,,M,,M,0,,17,,35,,59,
2017/12/23,2017,12,23,,-11.1,,-17.6,,-14.4,,32.4,,0,,,M,,M,0.4,,16,,30,,44,
2017/12/24,2017,12,24,,-11.9,,-27.8,,-19.9,,37.9,,0,,,M,,M,0.2,,19,,32,,52,
2017/12/25,2017,12,25,,-23.3,,-30.7,,-27,,45,,0,,,M,,M,0.2,,24,,31,,33,
2017/12/26,2017,12,26,,-24.8,,-34.9,,-29.9,,47.9,,0,,,M,,M,0,,23,,,,<31,
2017/12/27,2017,12,27,,-18.6,,-28.7,,-23.7,,41.7,,0,,,M,,M,0,,23,,32,,43,
2017/12/28,2017,12,28,,-18.8,,-25.9,,-22.4,,40.4,,0,,,M,,M,2.4,,23,,31,,41,
2017/12/29,2017,12,29,,-20,,-28.6,,-24.3,,42.3,,0,,,M,,M,1.5,,28,,35,,37,
2017/12/30,2017,12,30,,-27.6,,-34.7,,-31.2,,49.2,,0,,,M,,M,1.6,,31,,8,,33,
2017/12/31,2017,12,31,,-26.5,,-35,,-30.8,,48.8,,0,,,M,,M,0,,33,,,,<31,
