Station Name,EASTEND CYPRESS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,SASKATCHEWAN,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,49.44,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-108.99,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,1079.6,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,4032322,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71131,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WEH,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2013/1/15,2013,1,15,,4,,-9.6,,-2.8,,20.8,,0,,,M,,M,0.4,,5,,30,,61,
2013/1/16,2013,1,16,,3.7,,-2,,0.9,,17.1,,0,,,M,,M,0,,7,,30,,69,
2013/1/17,2013,1,17,,-0.3,,-6.3,,-3.3,,21.3,,0,,,M,,M,0,,5,,25,,37,
2013/1/18,2013,1,18,,3.1,,-7.8,,-2.4,,20.4,,0,,,M,,M,0,,5,,27,,43,
2013/1/19,2013,1,19,,-0.5,,-11.7,,-6.1,,24.1,,0,,,M,,M,0.2,,5,,33,,56,
2013/1/20,2013,1,20,,-10.2,,-24.4,,-17.3,,35.3,,0,,,M,,M,0.2,,6,,1,,54,
2013/1/21,2013,1,21,,-13.9,,-19.7,,-16.8,,34.8,,0,,,M,,M,0,,6,,,,<31,
2013/1/22,2013,1,22,,-4.9,,-15.2,,-10.1,,28.1,,0,,,M,,M,0,,6,,33,,33,
2013/1/23,2013,1,23,,-12.5,,-16.6,,-14.6,,32.6,,0,,,M,,M,0,,5,,12,,44,
2013/1/24,2013,1,24,,-3.2,,-16.2,,-9.7,,27.7,,0,,,M,,M,0.2,,6,,29,,50,
2013/1/25,2013,1,25,,1.1,,-11.3,,-5.1,,23.1,,0,,,M,,M,0,,5,,25,,33,
2013/1/26,2013,1,26,,1.9,,-4.2,,-1.2,,19.2,,0,,0,,,M,2.5,,5,,,,<31,
2013/1/27,2013,1,27,,-0.8,,-16.1,,-8.5,,26.5,,0,,,M,,M,0.2,,9,,,,<31,
2013/1/28,2013,1,28,,-8.6,,-15.5,,-12.1,,30.1,,0,,,M,,M,0,,9,,,,<31,
2013/1/29,2013,1,29,,-9,,-27.7,,-18.4,,36.4,,0,,0,,,M,0.5,,10,,34,,87,
2013/1/30,2013,1,30,,-16.3,,-27.4,,-21.9,,39.9,,0,,,M,,M,0,,15,,33,,59,
2013/1/31,2013,1,31,,-13.7,,-27.5,,-20.6,,38.6,,0,,,M,,M,0,,15,,33,,37,
2013/2/1,2013,2,1,,0,,-14.7,,-7.4,,25.4,,0,,,M,,M,0,,15,,31,,54,
2013/2/2,2013,2,2,,0.6,,-5.6,,-2.5,,20.5,,0,,,M,,M,0,,16,,31,,61,
2013/2/3,2013,2,3,,1.6,,-8.5,,-3.5,,21.5,,0,,,M,,M,0,,16,,32,,59,
2013/2/4,2013,2,4,,2.4,,-8.3,,-3,,21,,0,,,M,,M,0,,16,,35,,52,
2013/2/5,2013,2,5,,-2.6,,-11.3,,-7,,25,,0,,,M,,M,0,,16,,33,,37,
2013/2/6,2013,2,6,,0.6,,-8.8,,-4.1,,22.1,,0,,,M,,M,0,,16,,26,,32,
2013/2/7,2013,2,7,,-0.5,,-12.5,,-6.5,,24.5,,0,,,M,,M,0,,15,,,,<31,
2013/2/8,2013,2,8,,-0.7,,-10,,-5.4,,23.4,,0,,,M,,M,0,,15,,,,<31,
2013/2/9,2013,2,9,,-2,,-12.1,,-7.1,,25.1,,0,,0,,,M,0.6,,15,,33,,44,
2013/2/10,2013,2,10,,-3.4,,-11.6,,-7.5,,25.5,,0,,,M,,M,0.2,,23,,34,,56,
2013/2/11,2013,2,11,,-3.6,,-16.7,,-10.2,,28.2,,0,,,M,,M,0,,30,,,,<31,
2013/2/12,2013,2,12,,-1.6,,-10.9,,-6.3,,24.3,,0,,,M,,M,0,,28,,24,,32,
2013/2/13,2013,2,13,,1,,-5.8,,-2.4,,20.4,,0,,,M,,M,0,,26,,31,,74,
2013/2/14,2013,2,14,,-5.6,,-12.4,,-9,,27,,0,,,M,,M,0,,28,,33,,52,
2013/2/15,2013,2,15,,-0.3,,-15.5,,-7.9,,25.9,,0,,,M,,M,0,,28,,,,<31,
2013/2/16,2013,2,16,,2.4,,-7,,-2.3,,20.3,,0,,,M,,M,0,,28,,25,,35,
2013/2/17,2013,2,17,,0.6,,-5.1,,-2.3,,20.3,,0,,,M,,M,0.2,,28,,32,,56,
2013/2/18,2013,2,18,,-4.9,,-13.9,,-9.4,,27.4,,0,,,M,,M,0,,31,,32,,46,
2013/2/19,2013,2,19,,-13.6,,-18.3,,-16,,34,,0,,,M,,M,0,,27,,12,,56,
2013/2/20,2013,2,20,,-8.8,,-17.8,,-13.3,,31.3,,0,,,M,,M,0,,27,,,,<31,
2013/2/21,2013,2,21,,-7.1,,-11.5,,-9.3,,27.3,,0,,,M,,M,0.4,,27,,,,<31,
2013/2/22,2013,2,22,,-3.5,,-12.4,,-8,,26,,0,,,M,,M,0,,26,,,,<31,
2013/2/23,2013,2,23,,-0.7,,-6.3,,-3.5,,21.5,,0,,,M,,M,0,,27,,32,,52,
2013/2/24,2013,2,24,,-2.2,,-12.4,,-7.3,,25.3,,0,,,M,,M,0,,27,,31,,44,
2013/2/25,2013,2,25,,-1.2,,-9.4,,-5.3,,23.3,,0,,,M,,M,0,,27,,25,,32,
2013/2/26,2013,2,26,,-3.9,,-9.4,,-6.7,,24.7,,0,,,M,,M,0,,27,,31,,43,
2013/2/27,2013,2,27,,-4.2,,-9.2,,-6.7,,24.7,,0,,,M,,M,0,,27,,,,<31,
2013/2/28,2013,2,28,,-2.5,,-14.4,,-8.5,,26.5,,0,,,M,,M,0,,27,,,,<31,
2013/3/1,2013,3,1,,2.3,,-8.5,,-3.1,,21.1,,0,,,M,,M,0,,27,,24,,32,
2013/3/2,2013,3,2,,3.7,,-2.2,,0.8,,17.2,,0,,,M,,M,0,,27,,25,,32,
2013/3/3,2013,3,3,,3,,-9.5,,-3.3,,21.3,,0,,,M,,M,0.6,,27,,1,,74,
2013/3/4,2013,3,4,,-9.2,,-19.6,,-14.4,,32.4,,0,,,M,,M,0.2,,35,,1,,70,
2013/3/5,2013,3,5,,-10.6,,-18,,-14.3,,32.3,,0,,,M,,M,0,,39,,,,<31,
2013/3/6,2013,3,6,,-7.8,,-15.7,,-11.8,,29.8,,0,,,M,,M,0.2,,38,,11,,35,
2013/3/7,2013,3,7,,-6.9,,-15.4,,-11.2,,29.2,,0,,,M,,M,1,,38,,32,,43,
2013/3/8,2013,3,8,,-8.6,,-17.9,,-13.3,,31.3,,0,,,M,,M,0,,37,,,,<31,
2013/3/9,2013,3,9,,-4.2,,-13.3,,-8.8,,26.8,,0,,,M,,M,0,,37,,32,,39,
2013/3/10,2013,3,10,,0.1,,-13.1,,-6.5,,24.5,,0,,,M,,M,0,,37,,31,,61,
2013/3/11,2013,3,11,,-1.2,,-12.9,,-7.1,,25.1,,0,,,M,,M,0,,37,,32,,65,
2013/3/12,2013,3,12,,-1.1,,-16.4,,-8.8,,26.8,,0,,,M,,M,0,,38,,15,,39,
2013/3/13,2013,3,13,,5,,-6.8,,-0.9,,18.9,,0,,,M,,M,0,,39,,26,,37,
2013/3/14,2013,3,14,,3.8,,-6.8,,-1.5,,19.5,,0,,,M,,M,0,,36,,5,,39,
2013/3/15,2013,3,15,,-3.9,,-13.1,,-8.5,,26.5,,0,,,M,,M,0.6,,35,,33,,61,
2013/3/16,2013,3,16,,-10,,-14.4,,-12.2,,30.2,,0,,,M,,M,0.2,,36,,13,,41,
2013/3/17,2013,3,17,,-7.3,,-18.7,,-13,,31,,0,,,M,,M,1,,39,,33,,72,
2013/3/18,2013,3,18,,-6.7,,-21.1,,-13.9,,31.9,,0,,,M,,M,0,,35,,34,,44,
2013/3/19,2013,3,19,,-1.8,,-18.1,,-10,,28,,0,,,M,,M,0,,35,,32,,46,
2013/3/20,2013,3,20,,0,,-11.9,,-6,,24,,0,,,M,,M,0,,35,,13,,54,
2013/3/21,2013,3,21,,2.3,,-5.5,,-1.6,,19.6,,0,,,M,,M,0.2,,35,,12,,48,
2013/3/22,2013,3,22,,-5.5,,-12.3,,-8.9,,26.9,,0,,,M,,M,0.2,,35,,34,,69,
2013/3/23,2013,3,23,,-9.2,,-17,,-13.1,,31.1,,0,,,M,,M,0,,35,,31,,39,
2013/3/24,2013,3,24,,-7.7,,-18.6,,-13.2,,31.2,,0,,,M,,M,0,,36,,,,<31,
2013/3/25,2013,3,25,,-3.7,,-15.4,,-9.6,,27.6,,0,,,M,,M,0,,36,,,,<31,
2013/3/26,2013,3,26,,3.7,,-14.5,,-5.4,,23.4,,0,,,M,,M,0,,36,,,,<31,
2013/3/27,2013,3,27,,3.1,,-7.1,,-2,,20,,0,,,M,,M,0,,35,,,,<31,
2013/3/28,2013,3,28,,3,,-4.6,,-0.8,,18.8,,0,,,M,,M,0,,35,,,,<31,
2013/3/29,2013,3,29,,7.3,,-3.4,,2,,16,,0,,,M,,M,0,,33,,,,<31,
2013/3/30,2013,3,30,,5.1,,-1.6,,1.8,,16.2,,0,,,M,,M,0,,31,,2,,50,
2013/3/31,2013,3,31,,4.4,,-5,,-0.3,,18.3,,0,,,M,,M,0,,28,,7,,32,
2013/4/1,2013,4,1,,4,,-6,,-1,,19,,0,,,M,,M,0,,25,,,,<31,
2013/4/2,2013,4,2,,11.2,,-4.8,,3.2,,14.8,,0,,,M,,M,0,,25,,18,,35,
2013/4/3,2013,4,3,,6.5,,-3,,1.8,,16.2,,0,,,M,,M,0,,21,,1,,63,
2013/4/4,2013,4,4,,3.1,,-4.7,,-0.8,,18.8,,0,,0,,,M,1.9,,23,,13,,41,
2013/4/5,2013,4,5,,13.4,,-1.9,,5.8,,12.2,,0,,,M,,M,0,,21,,30,,52,
2013/4/6,2013,4,6,,5.4,,-1,,2.2,,15.8,,0,,,M,,M,0,,12,,29,,32,
2013/4/7,2013,4,7,,0.2,,-10.6,,-5.2,,23.2,,0,,,M,,M,0.2,,11,,5,,41,
2013/4/8,2013,4,8,,-3.9,,-12.1,,-8,,26,,0,,,M,,M,0,,11,,3,,41,
2013/4/9,2013,4,9,,1.3,,-14.6,,-6.7,,24.7,,0,,,M,,M,0,,11,,,,<31,
2013/4/10,2013,4,10,,7,,-9.4,,-1.2,,19.2,,0,,,M,,M,0.3,,11,,17,,50,
2013/4/11,2013,4,11,,9.5,,-0.2,,4.7,,13.3,,0,,,M,,M,2.5,,10,,32,,50,
2013/4/12,2013,4,12,,6.2,,-4.4,,0.9,,17.1,,0,,,M,,M,0.7,,7,,33,,48,
2013/4/13,2013,4,13,,5.1,,-2.8,,1.2,,16.8,,0,,,M,,M,5.4,,5,,14,,46,
2013/4/14,2013,4,14,,-0.9,,-6.4,,-3.7,,21.7,,0,,0,,,M,2.3,,7,,8,,41,
2013/4/15,2013,4,15,,-2.9,,-6.8,,-4.9,,22.9,,0,,,M,,M,1,,7,,34,,44,
2013/4/16,2013,4,16,,-2.7,,-11.7,,-7.2,,25.2,,0,,,M,,M,0.7,,7,,7,,33,
2013/4/17,2013,4,17,,,M,-13.3,E,,M,,M,,M,,M,,M,,M,7,,,,<31,
2013/4/18,2013,4,18,,8,,-7.6,,0.2,,17.8,,0,,,M,,M,0,,7,,30,,50,
2013/4/19,2013,4,19,,0.6,,-3.7,,-1.6,,19.6,,0,,,M,,M,1,,4,,14,,35,
2013/4/20,2013,4,20,,10.1,,-2.4,,3.9,,14.1,,0,,,M,,M,3.4,,3,,32,,72,
2013/4/21,2013,4,21,,0.1,,-8.6,,-4.3,,22.3,,0,,,M,,M,0,,,,33,,59,
2013/4/22,2013,4,22,,3.7,,-12.7,,-4.5,,22.5,,0,,,M,,M,0,,,,27,,33,
2013/4/23,2013,4,23,,7.5,,-6.8,,0.4,,17.6,,0,,,M,,M,0,,,,31,,57,
2013/4/24,2013,4,24,,11.3,,-5.5,,2.9,,15.1,,0,,,M,,M,0,,,,32,,59,
2013/4/25,2013,4,25,,17,,-1.1,,8,,10,,0,,,M,,M,0,,,,28,,48,
2013/4/26,2013,4,26,,22,,1.4,,11.7,,6.3,,0,,,M,,M,0,,,,24,,61,
2013/4/27,2013,4,27,,19.8,,4.7,,12.3,,5.7,,0,,,M,,M,0,,,,28,,80,
2013/4/28,2013,4,28,,15.6,,2.2,,8.9,,9.1,,0,,,M,,M,0,,,,24,,44,
2013/4/29,2013,4,29,,11.9,,-2.7,,4.6,,13.4,,0,,0,,,M,2.7,,,,29,,67,
2013/4/30,2013,4,30,,-0.5,,-9.2,,-4.9,,22.9,,0,,,M,,M,1.5,,1,,32,,46,
2013/5/1,2013,5,1,,5.7,,-10.4,,-2.4,,20.4,,0,,,M,,M,0,,,,24,,32,
2013/5/2,2013,5,2,,16.4,,-4.4,,6,,12,,0,,,M,,M,0,,,,23,,44,
2013/5/3,2013,5,3,,15.4,,2.5,,9,,9,,0,,,M,,M,0,,,,2,,48,
2013/5/4,2013,5,4,,16.8,,5.3,,11.1,,6.9,,0,,,M,,M,0,,,,,,<31,
2013/5/5,2013,5,5,,18.3,,2.6,,10.5,,7.5,,0,,,M,,M,0,,,,19,,35,
2013/5/6,2013,5,6,,21.5,,4.6,,13.1,,4.9,,0,,,M,,M,0,,,,15,,32,
2013/5/7,2013,5,7,,21.3,,6.1,,13.7,,4.3,,0,,,M,,M,0,,,,3,,57,
2013/5/8,2013,5,8,,16.6,,1.8,,9.2,,8.8,,0,,,M,,M,0,,,,7,,41,
2013/5/9,2013,5,9,,20.8,,3.8,,12.3,,5.7,,0,,,M,,M,0,,,,15,,37,
2013/5/10,2013,5,10,,15,,3.1,,9.1,,8.9,,0,,,M,,M,0,,,,1,,56,
2013/5/11,2013,5,11,,20.8,,-0.6,,10.1,,7.9,,0,,,M,,M,0,,,,17,,41,
2013/5/12,2013,5,12,,28.5,,5.2,,16.9,,1.1,,0,,,M,,M,0,,,,27,,56,
2013/5/13,2013,5,13,,27.3,,10.6,,19,,0,,1,,,M,,M,0.9,,,,25,,85,
2013/5/14,2013,5,14,,18.8,,3.7,,11.3,,6.7,,0,,,M,,M,0,,,,30,,54,
2013/5/15,2013,5,15,,19.3,,1.9,,10.6,,7.4,,0,,,M,,M,0,,,,,,<31,
2013/5/16,2013,5,16,,21.6,,6.7,,14.2,,3.8,,0,,,M,,M,0,,,,20,,41,
2013/5/17,2013,5,17,,18.9,,6.2,,12.6,,5.4,,0,,,M,,M,0,,,,26,,35,
2013/5/18,2013,5,18,,16.3,,9.3,,12.8,,5.2,,0,,,M,,M,0,,,,,,<31,
2013/5/19,2013,5,19,,17.6,,9.2,,13.4,,4.6,,0,,,M,,M,3.8,,,,8,,50,
2013/5/20,2013,5,20,,19.3,,7.7,,13.5,,4.5,,0,,,M,,M,0,,,,7,,37,
2013/5/21,2013,5,21,,19.3,,6.4,,12.9,,5.1,,0,,,M,,M,0,,,,9,,50,
2013/5/22,2013,5,22,,19.3,,5.5,,12.4,,5.6,,0,,,M,,M,0,,,,12,,74,
2013/5/23,2013,5,23,,15.3,,6.5,,10.9,,7.1,,0,,,M,,M,0,,,,12,,74,
2013/5/24,2013,5,24,,16.4,,7.1,,11.8,,6.2,,0,,,M,,M,12.4,,,,21,,59,
2013/5/25,2013,5,25,,18.8,,7.4,,13.1,,4.9,,0,,,M,,M,0,,,,23,,52,
2013/5/26,2013,5,26,,21.7,,3.9,,12.8,,5.2,,0,,,M,,M,0,,,,,,<31,
2013/5/27,2013,5,27,,14.8,,7.4,,11.1,,6.9,,0,,,M,,M,12.7,,,,,,<31,
2013/5/28,2013,5,28,,17.7,,8.9,,13.3,,4.7,,0,,,M,,M,17,,,,19,,33,
2013/5/29,2013,5,29,,16.9,,9,,13,,5,,0,,,M,,M,6.6,,,,10,,46,
2013/5/30,2013,5,30,,14.6,,9.8,,12.2,,5.8,,0,,,M,,M,3.3,,,,4,,35,
2013/5/31,2013,5,31,,16.9,,5.9,,11.4,,6.6,,0,,,M,,M,6.4,,,,2,,52,
2013/6/1,2013,6,1,,17.3,,8.3,,12.8,,5.2,,0,,,M,,M,0,,,,,,<31,
2013/6/2,2013,6,2,,19.7,,9.3,,14.5,,3.5,,0,,,M,,M,9.7,,,,20,,56,
2013/6/3,2013,6,3,,10.9,,5.5,,8.2,,9.8,,0,,,M,,M,13,,,,4,,50,
2013/6/4,2013,6,4,,16.9,,4.6,,10.8,,7.2,,0,,,M,,M,0,,,,,,<31,
2013/6/5,2013,6,5,,18,,5.4,,11.7,,6.3,,0,,,M,,M,0,,,,17,,46,
2013/6/6,2013,6,6,,20.6,,8.7,,14.7,,3.3,,0,,,M,,M,0,,,,33,,41,
2013/6/7,2013,6,7,,23.6,,10.1,,16.9,,1.1,,0,,,M,,M,11.4,,,,25,,74,
2013/6/8,2013,6,8,,18.3,,9.3,,13.8,,4.2,,0,,,M,,M,0.2,,,,31,,63,
2013/6/9,2013,6,9,,20.8,,7.3,,14.1,,3.9,,0,,,M,,M,2.2,,,,2,,59,
2013/6/10,2013,6,10,,18.7,,6.5,,12.6,,5.4,,0,,,M,,M,0,,,,35,,33,
2013/6/11,2013,6,11,,14.9,,6.3,,10.6,,7.4,,0,,,M,,M,1.2,,,,8,,43,
2013/6/12,2013,6,12,,20.4,,10.5,,15.5,,2.5,,0,,,M,,M,0,,,,14,,41,
2013/6/13,2013,6,13,,17.8,,9.5,,13.7,,4.3,,0,,,M,,M,16.4,,,,33,,44,
2013/6/14,2013,6,14,,16.8,,8,,12.4,,5.6,,0,,,M,,M,1.9,,,,25,,50,
2013/6/15,2013,6,15,,19.7,,7.5,,13.6,,4.4,,0,,,M,,M,0.4,,,,28,,65,
2013/6/16,2013,6,16,,16.7,,8.2,,12.5,,5.5,,0,,,M,,M,0,,,,31,,50,
2013/6/17,2013,6,17,,21.3,,6.9,,14.1,,3.9,,0,,,M,,M,0,,,,,,<31,
2013/6/18,2013,6,18,,25.5,,11.6,,18.6,,0,,0.6,,,M,,M,0,,,,12,,44,
2013/6/19,2013,6,19,,26.9,,11.6,,19.3,,0,,1.3,,,M,,M,8,,,,25,,69,
2013/6/20,2013,6,20,,17.3,,8,,12.7,,5.3,,0,,,M,,M,8.9,,,,24,,56,
2013/6/21,2013,6,21,,18.3,,4.1,,11.2,,6.8,,0,,,M,,M,0,,,,18,,35,
2013/6/22,2013,6,22,,19.9,,5.2,,12.6,,5.4,,0,,,M,,M,0,,,,28,,43,
2013/6/23,2013,6,23,,19.9,,6.8,,13.4,,4.6,,0,,,M,,M,1.8,,,,25,,43,
2013/6/24,2013,6,24,,24.9,,10.1,,17.5,,0.5,,0,,,M,,M,9,,,,20,,70,
2013/6/25,2013,6,25,,22,,10.2,,16.1,,1.9,,0,,,M,,M,0,,,,25,,43,
2013/6/26,2013,6,26,,21.4,,9.4,,15.4,,2.6,,0,,,M,,M,0,,,,27,,61,
2013/6/27,2013,6,27,,23.4,,8.8,,16.1,,1.9,,0,,,M,,M,0,,,,31,,39,
2013/6/28,2013,6,28,,25.9,,10.6,,18.3,,0,,0.3,,,M,,M,0,,,,,,<31,
2013/6/29,2013,6,29,,25.5,,14.5,,20,,0,,2,,,M,,M,,M,,,,,<31,
2013/6/30,2013,6,30,,25.5,,14.1,,19.8,,0,,1.8,,,M,,M,0,,,,14,,37,
2013/7/1,2013,7,1,,26.7,,11.9,,19.3,,0,,1.3,,,M,,M,0,,,,,,<31,
2013/7/2,2013,7,2,,29.2,,16.8,,23,,0,,5,,,M,,M,0,,,,,,<31,
2013/7/3,2013,7,3,,,M,15.4,E,,M,,M,,M,,M,,M,,M,,,33,E,46,E
2013/7/4,2013,7,4,,25.7,,14.6,,20.2,,0,,2.2,,,M,,M,0,,,,15,,78,
2013/7/5,2013,7,5,,21.9,,14.2,,18.1,,0,,0.1,,,M,,M,11,,,,20,,52,
2013/7/6,2013,7,6,,19.8,,11.1,,15.5,,2.5,,0,,,M,,M,9.3,,,,28,,65,
2013/7/7,2013,7,7,,21,,9.4,,15.2,,2.8,,0,,,M,,M,0.3,,,,2,,33,
2013/7/8,2013,7,8,,18.2,,11.4,,14.8,,3.2,,0,,,M,,M,18,,,,26,,67,
2013/7/9,2013,7,9,,21.5,,11.1,,16.3,,1.7,,0,,,M,,M,0.4,,,,,,<31,
2013/7/10,2013,7,10,,26.2,,11.2,,18.7,,0,,0.7,,,M,,M,0,,,,,,<31,
2013/7/11,2013,7,11,,27.1,,16.4,,21.8,,0,,3.8,,,M,,M,0,,,,17,,46,
2013/7/12,2013,7,12,,23.7,,9.3,,16.5,,1.5,,0,,,M,,M,0,,,,25,,32,
2013/7/13,2013,7,13,,17.7,,6.7,,12.2,,5.8,,0,,,M,,M,1.7,,,,32,,44,
2013/7/14,2013,7,14,,19.9,,5,,12.5,,5.5,,0,,,M,,M,0,,,,15,,43,
2013/7/15,2013,7,15,,26.2,,9.6,,17.9,,0.1,,0,,,M,,M,0,,,,33,,56,
2013/7/16,2013,7,16,,20,,7.6,,13.8,,4.2,,0,,,M,,M,0,,,,34,,56,
2013/7/17,2013,7,17,,22.1,,10.8,,16.5,,1.5,,0,,,M,,M,0,,,,13,,37,
2013/7/18,2013,7,18,,24.3,,13.2,,18.8,,0,,0.8,,,M,,M,0.3,,,,31,,57,
2013/7/19,2013,7,19,,27.1,,10.4,,18.8,,0,,0.8,,,M,,M,0,,,,33,,43,
2013/7/20,2013,7,20,,23.4,,11,,17.2,,0.8,,0,,,M,,M,6.6,,,,,,<31,
2013/7/21,2013,7,21,,22.1,,12.6,,17.4,,0.6,,0,,,M,,M,0,,,,34,,44,
2013/7/22,2013,7,22,,23.2,,10.4,,16.8,,1.2,,0,,,M,,M,0,,,,8,,35,
2013/7/23,2013,7,23,,23.1,,13,,18.1,,0,,0.1,,,M,,M,1.2,,,,31,,41,
2013/7/24,2013,7,24,,24.5,,12,,18.3,,0,,0.3,,,M,,M,0,,,,2,,37,
2013/7/25,2013,7,25,,18.4,,9.9,,14.2,,3.8,,0,,,M,,M,0,,,,4,,43,
2013/7/26,2013,7,26,,20.9,,8.5,,14.7,,3.3,,0,,,M,,M,1,,,,13,,44,
2013/7/27,2013,7,27,,25.6,,8.8,,17.2,,0.8,,0,,,M,,M,0,,,,14,,41,
2013/7/28,2013,7,28,,19.2,,11.1,,15.2,,2.8,,0,,,M,,M,1,,,,3,,43,
2013/7/29,2013,7,29,,19,,9.2,,14.1,,3.9,,0,,,M,,M,0.3,,,,1,,44,
2013/7/30,2013,7,30,,20.4,,7.4,,13.9,,4.1,,0,,,M,,M,0,,,,28,,33,
2013/7/31,2013,7,31,,25.3,,5.7,,15.5,,2.5,,0,,,M,,M,0,,,,27,,33,
2013/8/1,2013,8,1,,22.7,,9.6,,16.2,,1.8,,0,,,M,,M,0,,,,,,<31,
2013/8/2,2013,8,2,,15.6,,11.6,,13.6,,4.4,,0,,,M,,M,6.2,,,,7,,35,
